"board","experiment_id","game_index","window_first_turn","window_last_turn","window_turns","placements","normalized_entropy","largest_region_share","hhi","region_coverage"
"6x6","6x6-uct-0500","38","7","10","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","38","8","11","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","38","9","12","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","38","10","13","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","38","11","14","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","38","12","15","4","12","0.670620","0.333333","0.250000","0.555556"
"6x6","6x6-uct-0500","38","13","16","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","38","14","17","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","38","15","18","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","38","16","19","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","38","17","20","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","38","18","21","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","38","19","22","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-0500","38","20","23","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","38","21","24","4","12","0.648149","0.416667","0.277778","0.555556"
"6x6","6x6-uct-0500","38","22","25","4","12","0.657732","0.333333","0.263889","0.555556"
"6x6","6x6-uct-0500","38","23","26","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","38","24","27","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","38","25","28","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","38","26","29","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","38","27","30","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","38","28","31","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","38","29","32","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","38","30","33","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","38","31","34","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","38","32","35","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","38","33","36","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","38","34","37","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","38","35","38","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","38","36","39","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","38","37","40","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","38","38","41","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","38","39","42","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","38","40","43","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","38","41","44","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","38","42","45","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","38","43","46","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","38","44","47","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","38","45","48","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","39","1","4","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","39","2","5","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","39","3","6","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","39","4","7","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","39","5","8","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","39","6","9","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","39","7","10","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","39","8","11","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","39","9","12","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","39","10","13","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","39","11","14","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","39","12","15","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","39","13","16","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-0500","39","14","17","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","39","15","18","4","12","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-uct-0500","39","16","19","4","12","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-uct-0500","39","17","20","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","39","18","21","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","39","19","22","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","39","20","23","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","39","21","24","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","39","22","25","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","39","23","26","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","39","24","27","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","39","25","28","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","39","26","29","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","39","27","30","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","39","28","31","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","39","29","32","4","12","0.973197","0.166667","0.125000","1.000000"
"6x6","6x6-uct-0500","39","30","33","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","39","31","34","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","39","32","35","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","39","33","36","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","39","34","37","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","39","35","38","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","39","36","39","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","39","37","40","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","39","38","41","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","39","39","42","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","39","40","43","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","39","41","44","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","39","42","45","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","39","43","46","4","12","0.710310","0.333333","0.222222","0.555556"
"6x6","6x6-uct-0500","39","44","47","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","39","45","48","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","40","1","4","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","40","2","5","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","40","3","6","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","40","4","7","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","40","5","8","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","40","6","9","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","40","7","10","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","40","8","11","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","40","9","12","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","40","10","13","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-0500","40","11","14","4","12","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-uct-0500","40","12","15","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","40","13","16","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","40","14","17","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","40","15","18","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","40","16","19","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","40","17","20","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","40","18","21","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","40","19","22","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","40","20","23","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","40","21","24","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","40","22","25","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","40","23","26","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","40","24","27","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","40","25","28","4","12","0.973197","0.166667","0.125000","1.000000"
"6x6","6x6-uct-0500","40","26","29","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","40","27","30","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","40","28","31","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","40","29","32","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","40","30","33","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-uct-0500","40","31","34","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","40","32","35","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","40","33","36","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","40","34","37","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","40","35","38","4","12","0.953352","0.250000","0.138889","1.000000"
"6x6","6x6-uct-0500","40","36","39","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","40","37","40","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","40","38","41","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","40","39","42","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","40","40","43","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","40","41","44","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","40","42","45","4","12","0.868042","0.333333","0.180556","0.888889"
"6x6","6x6-uct-0500","40","43","46","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","40","44","47","4","12","0.815465","0.166667","0.166667","0.666667"
"6x6","6x6-uct-0500","40","45","48","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","41","1","4","4","12","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-uct-0500","41","2","5","4","12","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-uct-0500","41","3","6","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","41","4","7","4","12","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-uct-0500","41","5","8","4","12","0.657732","0.333333","0.263889","0.555556"
"6x6","6x6-uct-0500","41","6","9","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","41","7","10","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","41","8","11","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","41","9","12","4","12","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-uct-0500","41","10","13","4","12","0.670620","0.333333","0.250000","0.555556"
"6x6","6x6-uct-0500","41","11","14","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-uct-0500","41","12","15","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","41","13","16","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","41","14","17","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","41","15","18","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","41","16","19","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","41","17","20","4","12","0.657732","0.333333","0.263889","0.555556"
"6x6","6x6-uct-0500","41","18","21","4","12","0.648149","0.416667","0.277778","0.555556"
"6x6","6x6-uct-0500","41","19","22","4","12","0.648149","0.416667","0.277778","0.555556"
"6x6","6x6-uct-0500","41","20","23","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","41","21","24","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","41","22","25","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","41","23","26","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","41","24","27","4","12","0.710310","0.333333","0.250000","0.666667"
"6x6","6x6-uct-0500","41","25","28","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","41","26","29","4","12","0.667994","0.416667","0.263889","0.555556"
"6x6","6x6-uct-0500","41","27","30","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","41","28","31","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","41","29","32","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","41","30","33","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","41","31","34","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","41","32","35","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","41","33","36","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","41","34","37","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","41","35","38","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","41","36","39","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","41","37","40","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","41","38","41","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","41","39","42","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","41","40","43","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","41","41","44","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-0500","41","42","45","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","41","43","46","4","12","0.710310","0.333333","0.222222","0.555556"
"6x6","6x6-uct-0500","41","44","47","4","12","0.710310","0.333333","0.222222","0.555556"
"6x6","6x6-uct-0500","41","45","48","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","42","1","4","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","42","2","5","4","12","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-uct-0500","42","3","6","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","42","4","7","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","42","5","8","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-0500","42","6","9","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","42","7","10","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","42","8","11","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","42","9","12","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","42","10","13","4","12","0.700727","0.416667","0.263889","0.666667"
"6x6","6x6-uct-0500","42","11","14","4","12","0.670620","0.500000","0.305556","0.666667"
"6x6","6x6-uct-0500","42","12","15","4","12","0.648149","0.416667","0.277778","0.555556"
"6x6","6x6-uct-0500","42","13","16","4","12","0.562840","0.416667","0.319444","0.444444"
"6x6","6x6-uct-0500","42","14","17","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","42","15","18","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","42","16","19","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","42","17","20","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","42","18","21","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","42","19","22","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","42","20","23","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","42","21","24","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","42","22","25","4","12","0.667994","0.416667","0.263889","0.555556"
"6x6","6x6-uct-0500","42","23","26","4","12","0.667994","0.416667","0.263889","0.555556"
"6x6","6x6-uct-0500","42","24","27","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","42","25","28","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","42","26","29","4","12","0.615417","0.416667","0.305556","0.555556"
"6x6","6x6-uct-0500","42","27","30","4","12","0.585310","0.333333","0.291667","0.444444"
"6x6","6x6-uct-0500","42","28","31","4","12","0.575727","0.416667","0.305556","0.444444"
"6x6","6x6-uct-0500","42","29","32","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","42","30","33","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","42","31","34","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","42","32","35","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","42","33","36","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","42","34","37","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","42","35","38","4","12","0.615417","0.416667","0.305556","0.555556"
"6x6","6x6-uct-0500","42","36","39","4","12","0.657732","0.333333","0.263889","0.555556"
"6x6","6x6-uct-0500","42","37","40","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","42","38","41","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","42","39","42","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","42","40","43","4","12","0.670620","0.333333","0.250000","0.555556"
"6x6","6x6-uct-0500","42","41","44","4","12","0.670620","0.333333","0.250000","0.555556"
"6x6","6x6-uct-0500","42","42","45","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","42","43","46","4","12","0.657732","0.333333","0.263889","0.555556"
"6x6","6x6-uct-0500","42","44","47","4","12","0.460310","0.500000","0.388889","0.333333"
"6x6","6x6-uct-0500","42","45","48","4","12","0.509162","0.583333","0.402778","0.444444"
"6x6","6x6-uct-0500","43","1","4","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","43","2","5","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","43","3","6","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","43","4","7","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","43","5","8","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","43","6","9","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","43","7","10","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","43","8","11","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","43","9","12","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","43","10","13","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","43","11","14","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","43","12","15","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","43","13","16","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","43","14","17","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","43","15","18","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","43","16","19","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","43","17","20","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","43","18","21","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","43","19","22","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","43","20","23","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-0500","43","21","24","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","43","22","25","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","43","23","26","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","43","24","27","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","43","25","28","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","43","26","29","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","43","27","30","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","43","28","31","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-0500","43","29","32","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","43","30","33","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","43","31","34","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","43","32","35","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","43","33","36","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","43","34","37","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","43","35","38","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","43","36","39","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","43","37","40","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","43","38","41","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","43","39","42","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","43","40","43","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","43","41","44","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-uct-0500","43","42","45","4","12","0.700727","0.416667","0.263889","0.666667"
"6x6","6x6-uct-0500","43","43","46","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","43","44","47","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","43","45","48","4","12","0.880930","0.250000","0.166667","0.888889"
"6x6","6x6-uct-0500","44","1","4","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","44","2","5","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","44","3","6","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","44","4","7","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","44","5","8","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","44","6","9","4","12","0.648149","0.416667","0.277778","0.555556"
"6x6","6x6-uct-0500","44","7","10","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","44","8","11","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","44","9","12","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","44","10","13","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","44","11","14","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","44","12","15","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","44","13","16","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","44","14","17","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","44","15","18","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","44","16","19","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","44","17","20","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","44","18","21","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","44","19","22","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","44","20","23","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","44","21","24","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","44","22","25","4","12","0.868042","0.333333","0.180556","0.888889"
"6x6","6x6-uct-0500","44","23","26","4","12","0.973197","0.166667","0.125000","1.000000"
"6x6","6x6-uct-0500","44","24","27","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","44","25","28","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","44","26","29","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","44","27","30","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","44","28","31","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","44","29","32","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","44","30","33","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","44","31","34","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-0500","44","32","35","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","44","33","36","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","44","34","37","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","44","35","38","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","44","36","39","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","44","37","40","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","44","38","41","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","44","39","42","4","12","0.848197","0.250000","0.166667","0.777778"
