"board","experiment_id","game_index","checkpoint","turn_number","cumulative_placements","supply_share","secured_supply","secured_objectives","recent_normalized_entropy","recent_largest_region_share","recent_hhi","recent_region_coverage"
"4x4","uct-0500-self-play","76","0.9","22","66","0.545455","2","8","0.755930","0.250000","0.208333","0.666667"
"4x4","uct-0500-self-play","77","0.25","6","18","0.722222","1","0","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","77","0.5","12","36","0.555556","1","3","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","77","0.75","18","54","0.444444","1","7","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","77","0.9","22","66","0.454545","1","9","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","78","0.25","6","18","0.888889","0","0","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","78","0.5","12","36","0.583333","1","3","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","78","0.75","18","54","0.462963","1","7","0.868042","0.166667","0.152778","0.777778"
"4x4","uct-0500-self-play","78","0.9","22","66","0.454545","1","9","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","79","0.25","6","18","0.666667","0","0","0.953352","0.250000","0.138889","1.000000"
"4x4","uct-0500-self-play","79","0.5","12","36","0.555556","0","1","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-0500-self-play","79","0.75","18","54","0.481481","0","5","0.773149","0.416667","0.236111","0.777778"
"4x4","uct-0500-self-play","79","0.9","22","66","0.409091","0","8","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","80","0.25","6","18","0.888889","0","0","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","80","0.5","12","36","0.666667","0","3","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","80","0.75","18","54","0.555556","1","7","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","80","0.9","22","66","0.500000","1","9","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-0500-self-play","81","0.25","6","18","0.722222","0","0","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","81","0.5","12","36","0.555556","0","0","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","81","0.75","18","54","0.518519","0","5","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","81","0.9","22","66","0.500000","0","8","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","82","0.25","6","18","0.888889","0","0","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","82","0.5","12","36","0.750000","0","0","0.755930","0.250000","0.208333","0.666667"
"4x4","uct-0500-self-play","82","0.75","18","54","0.666667","2","3","0.773149","0.416667","0.236111","0.777778"
"4x4","uct-0500-self-play","82","0.9","22","66","0.681818","3","4","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","83","0.25","6","18","0.666667","0","0","0.868042","0.333333","0.180556","0.888889"
"4x4","uct-0500-self-play","83","0.5","12","36","0.583333","0","2","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","83","0.75","18","54","0.500000","0","5","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","83","0.9","22","66","0.515152","1","8","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","84","0.25","6","18","0.555556","0","0","0.657732","0.333333","0.263889","0.555556"
"4x4","uct-0500-self-play","84","0.5","12","36","0.416667","0","5","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","84","0.75","18","54","0.481481","0","7","0.667994","0.416667","0.263889","0.555556"
"4x4","uct-0500-self-play","84","0.9","22","66","0.454545","1","8","0.561740","0.583333","0.388889","0.555556"
"4x4","uct-0500-self-play","85","0.25","6","18","0.611111","0","0","0.868042","0.166667","0.152778","0.777778"
"4x4","uct-0500-self-play","85","0.5","12","36","0.444444","0","4","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","85","0.75","18","54","0.444444","0","8","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","85","0.9","22","66","0.393939","0","11","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","86","0.25","6","18","0.611111","0","0","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","86","0.5","12","36","0.527778","0","4","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","86","0.75","18","54","0.500000","0","6","0.868042","0.333333","0.180556","0.888889"
"4x4","uct-0500-self-play","86","0.9","22","66","0.515152","0","9","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","87","0.25","6","18","0.777778","0","0","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-0500-self-play","87","0.5","12","36","0.583333","0","2","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","87","0.75","18","54","0.462963","0","9","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","87","0.9","22","66","0.424242","1","11","0.795620","0.333333","0.208333","0.777778"
"4x4","uct-0500-self-play","88","0.25","6","18","0.777778","0","0","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","88","0.5","12","36","0.638889","0","2","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","88","0.75","18","54","0.574074","2","5","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","88","0.9","22","66","0.500000","2","8","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","89","0.25","6","18","0.722222","0","0","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","89","0.5","12","36","0.527778","0","2","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","89","0.75","18","54","0.481481","0","8","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","89","0.9","22","66","0.424242","0","11","0.703352","0.250000","0.222222","0.555556"
"4x4","uct-0500-self-play","90","0.25","6","18","0.666667","0","0","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","90","0.5","12","36","0.555556","0","3","0.657732","0.333333","0.263889","0.555556"
"4x4","uct-0500-self-play","90","0.75","18","54","0.444444","0","7","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","90","0.9","22","66","0.424242","1","10","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","91","0.25","6","18","0.833333","0","0","0.868042","0.333333","0.180556","0.888889"
"4x4","uct-0500-self-play","91","0.5","12","36","0.722222","2","1","0.723197","0.250000","0.208333","0.555556"
"4x4","uct-0500-self-play","91","0.75","18","54","0.574074","3","5","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","91","0.9","22","66","0.530303","3","8","0.615417","0.416667","0.305556","0.555556"
"4x4","uct-0500-self-play","92","0.25","6","18","0.666667","0","0","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-0500-self-play","92","0.5","12","36","0.500000","0","2","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","92","0.75","18","54","0.500000","0","7","0.755930","0.250000","0.208333","0.666667"
"4x4","uct-0500-self-play","92","0.9","22","66","0.500000","0","10","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","93","0.25","6","18","0.777778","0","0","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","93","0.5","12","36","0.500000","0","4","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","93","0.75","18","54","0.425926","0","8","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","93","0.9","22","66","0.469697","1","9","0.585310","0.333333","0.291667","0.444444"
"4x4","uct-0500-self-play","94","0.25","6","18","0.777778","0","0","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","94","0.5","12","36","0.666667","0","2","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","94","0.75","18","54","0.629630","0","4","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","94","0.9","22","66","0.636364","1","5","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","95","0.25","6","18","0.666667","0","0","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","95","0.5","12","36","0.555556","0","2","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","95","0.75","18","54","0.481481","0","7","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","95","0.9","22","66","0.424242","0","11","0.755930","0.250000","0.208333","0.666667"
"4x4","uct-0500-self-play","96","0.25","6","18","0.833333","0","0","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","96","0.5","12","36","0.555556","0","3","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","96","0.75","18","54","0.462963","0","5","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","96","0.9","22","66","0.500000","1","7","0.670620","0.333333","0.250000","0.555556"
"4x4","uct-0500-self-play","97","0.25","6","18","0.666667","0","0","0.703352","0.250000","0.222222","0.555556"
"4x4","uct-0500-self-play","97","0.5","12","36","0.500000","0","2","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","97","0.75","18","54","0.425926","0","7","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","97","0.9","22","66","0.409091","0","10","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","98","0.25","6","18","0.777778","0","0","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","98","0.5","12","36","0.611111","0","2","0.723197","0.250000","0.208333","0.555556"
"4x4","uct-0500-self-play","98","0.75","18","54","0.555556","2","5","0.700727","0.416667","0.263889","0.666667"
"4x4","uct-0500-self-play","98","0.9","22","66","0.530303","3","9","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","99","0.25","6","18","0.611111","0","0","0.710310","0.333333","0.222222","0.555556"
"4x4","uct-0500-self-play","99","0.5","12","36","0.444444","0","6","0.795620","0.333333","0.208333","0.777778"
"4x4","uct-0500-self-play","99","0.75","18","54","0.444444","1","7","0.460310","0.500000","0.388889","0.333333"
"4x4","uct-0500-self-play","99","0.9","22","66","0.409091","1","10","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","100","0.25","6","18","0.777778","0","0","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","100","0.5","12","36","0.611111","0","3","0.670620","0.333333","0.250000","0.555556"
"4x4","uct-0500-self-play","100","0.75","18","54","0.518519","0","6","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","100","0.9","22","66","0.454545","0","9","0.667994","0.416667","0.263889","0.555556"
"6x6","6x6-uct-1000","1","0.25","12","36","0.722222","0","1","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-1000","1","0.5","24","72","0.541667","0","5","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-1000","1","0.75","36","108","0.462963","1","15","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-1000","1","0.9","44","132","0.454545","1","20","0.605155","0.333333","0.277778","0.444444"
"6x6","6x6-uct-1000","2","0.25","12","36","0.833333","0","0","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-1000","2","0.5","24","72","0.611111","1","3","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-uct-1000","2","0.75","36","108","0.462963","1","15","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-1000","2","0.9","44","132","0.401515","2","20","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-1000","3","0.25","12","36","0.694444","0","0","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-1000","3","0.5","24","72","0.527778","0","9","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-1000","3","0.75","36","108","0.388889","1","20","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-1000","3","0.9","44","132","0.439394","2","23","0.700727","0.416667","0.263889","0.666667"
"6x6","6x6-uct-1000","4","0.25","12","36","0.638889","0","1","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-1000","4","0.5","24","72","0.500000","0","6","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-1000","4","0.75","36","108","0.453704","0","15","0.973197","0.166667","0.125000","1.000000"
"6x6","6x6-uct-1000","4","0.9","44","132","0.401515","0","21","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-1000","5","0.25","12","36","0.611111","0","0","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-1000","5","0.5","24","72","0.472222","0","4","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-1000","5","0.75","36","108","0.407407","1","16","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-1000","5","0.9","44","132","0.363636","1","22","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-1000","6","0.25","12","36","0.638889","1","2","0.561740","0.583333","0.388889","0.555556"
"6x6","6x6-uct-1000","6","0.5","24","72","0.569444","2","5","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-1000","6","0.75","36","108","0.537037","4","9","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-1000","6","0.9","44","132","0.492424","5","16","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-1000","7","0.25","12","36","0.638889","0","1","0.868042","0.333333","0.180556","0.888889"
"6x6","6x6-uct-1000","7","0.5","24","72","0.472222","0","5","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-1000","7","0.75","36","108","0.370370","0","18","0.545620","0.500000","0.347222","0.444444"
"6x6","6x6-uct-1000","7","0.9","44","132","0.333333","0","23","0.520524","0.416667","0.361111","0.444444"
"6x6","6x6-uct-1000","8","0.25","12","36","0.638889","0","1","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-1000","8","0.5","24","72","0.513889","0","5","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-1000","8","0.75","36","108","0.435185","1","14","0.657732","0.333333","0.263889","0.555556"
"6x6","6x6-uct-1000","8","0.9","44","132","0.424242","1","18","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-1000","9","0.25","12","36","0.666667","0","0","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-uct-1000","9","0.5","24","72","0.527778","0","9","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-1000","9","0.75","36","108","0.462963","0","17","0.710310","0.333333","0.250000","0.666667"
"6x6","6x6-uct-1000","9","0.9","44","132","0.424242","0","22","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-1000","10","0.25","12","36","0.611111","0","0","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-1000","10","0.5","24","72","0.569444","0","5","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-1000","10","0.75","36","108","0.444444","1","15","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-1000","10","0.9","44","132","0.393939","1","22","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-1000","11","0.25","12","36","0.527778","0","0","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-1000","11","0.5","24","72","0.458333","0","9","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-1000","11","0.75","36","108","0.444444","1","18","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-1000","11","0.9","44","132","0.393939","1","22","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-uct-1000","12","0.25","12","36","0.666667","0","0","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-1000","12","0.5","24","72","0.500000","0","8","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-1000","12","0.75","36","108","0.416667","0","18","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-1000","12","0.9","44","132","0.363636","0","24","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-1000","13","0.25","12","36","0.583333","0","3","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-1000","13","0.5","24","72","0.458333","0","10","0.670620","0.333333","0.250000","0.555556"
"6x6","6x6-uct-1000","13","0.75","36","108","0.425926","0","19","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-1000","13","0.9","44","132","0.431818","4","22","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-1000","14","0.25","12","36","0.611111","0","1","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-1000","14","0.5","24","72","0.500000","1","5","0.868042","0.333333","0.180556","0.888889"
"6x6","6x6-uct-1000","14","0.75","36","108","0.407407","1","18","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-1000","14","0.9","44","132","0.386364","2","24","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-1000","15","0.25","12","36","0.750000","0","0","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-1000","15","0.5","24","72","0.611111","0","4","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-1000","15","0.75","36","108","0.509259","3","13","0.598197","0.500000","0.333333","0.555556"
"6x6","6x6-uct-1000","15","0.9","44","132","0.469697","3","18","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-1000","16","0.25","12","36","0.527778","0","3","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-1000","16","0.5","24","72","0.444444","0","5","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-1000","16","0.75","36","108","0.425926","0","16","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-1000","16","0.9","44","132","0.424242","1","21","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-1000","17","0.25","12","36","0.666667","0","1","0.880930","0.250000","0.166667","0.888889"
"6x6","6x6-uct-1000","17","0.5","24","72","0.500000","0","5","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-1000","17","0.75","36","108","0.435185","1","17","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-1000","17","0.9","44","132","0.446970","1","22","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-1000","18","0.25","12","36","0.555556","1","0","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-1000","18","0.5","24","72","0.430556","1","6","0.670620","0.333333","0.250000","0.555556"
"6x6","6x6-uct-1000","18","0.75","36","108","0.388889","1","18","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-1000","18","0.9","44","132","0.340909","1","26","0.618042","0.500000","0.319444","0.555556"
"6x6","6x6-uct-1000","19","0.25","12","36","0.777778","0","0","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-1000","19","0.5","24","72","0.652778","1","1","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-1000","19","0.75","36","108","0.527778","1","13","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-1000","19","0.9","44","132","0.500000","2","16","0.657732","0.333333","0.263889","0.555556"
"6x6","6x6-uct-1000","20","0.25","12","36","0.722222","1","0","0.615417","0.416667","0.305556","0.555556"
"6x6","6x6-uct-1000","20","0.5","24","72","0.555556","1","1","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-1000","20","0.75","36","108","0.453704","1","11","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-1000","20","0.9","44","132","0.416667","2","20","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-1000-self-play","1","0.25","6","18","0.666667","0","0","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-1000-self-play","1","0.5","12","36","0.555556","0","4","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-1000-self-play","1","0.75","18","54","0.500000","1","7","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-1000-self-play","1","0.9","22","66","0.424242","1","10","0.605155","0.333333","0.277778","0.444444"
"4x4","uct-1000-self-play","2","0.25","6","18","0.777778","0","0","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-1000-self-play","2","0.5","12","36","0.500000","1","5","0.509162","0.583333","0.402778","0.444444"
"4x4","uct-1000-self-play","2","0.75","18","54","0.444444","1","7","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-1000-self-play","2","0.9","22","66","0.439394","1","10","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-1000-self-play","3","0.25","6","18","0.777778","0","0","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-1000-self-play","3","0.5","12","36","0.722222","2","1","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-1000-self-play","3","0.75","18","54","0.500000","2","7","0.467947","0.416667","0.375000","0.333333"
"4x4","uct-1000-self-play","3","0.9","22","66","0.469697","2","10","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-1000-self-play","4","0.25","6","18","0.611111","0","0","0.598197","0.500000","0.333333","0.555556"
"4x4","uct-1000-self-play","4","0.5","12","36","0.500000","0","2","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-1000-self-play","4","0.75","18","54","0.481481","1","7","0.667994","0.416667","0.263889","0.555556"
"4x4","uct-1000-self-play","4","0.9","22","66","0.424242","1","9","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-1000-self-play","5","0.25","6","18","0.555556","0","0","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-1000-self-play","5","0.5","12","36","0.472222","0","4","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-1000-self-play","5","0.75","18","54","0.370370","0","9","0.489317","0.583333","0.416667","0.444444"
"4x4","uct-1000-self-play","5","0.9","22","66","0.363636","0","11","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-1000-self-play","6","0.25","6","18","0.722222","0","0","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-1000-self-play","6","0.5","12","36","0.500000","1","3","0.710310","0.333333","0.250000","0.666667"
"4x4","uct-1000-self-play","6","0.75","18","54","0.370370","1","10","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-1000-self-play","6","0.9","22","66","0.333333","1","12","0.490417","0.416667","0.347222","0.333333"
"4x4","uct-1000-self-play","7","0.25","6","18","0.833333","0","0","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-1000-self-play","7","0.5","12","36","0.500000","0","4","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-1000-self-play","7","0.75","18","54","0.370370","0","10","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-1000-self-play","7","0.9","22","66","0.363636","1","13","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-1000-self-play","8","0.25","6","18","0.777778","0","0","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-1000-self-play","8","0.5","12","36","0.583333","0","3","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-1000-self-play","8","0.75","18","54","0.537037","1","6","0.618042","0.333333","0.263889","0.444444"
"4x4","uct-1000-self-play","8","0.9","22","66","0.560606","2","7","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-1000-self-play","9","0.25","6","18","0.777778","0","0","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-1000-self-play","9","0.5","12","36","0.472222","0","5","0.575727","0.416667","0.305556","0.444444"
"4x4","uct-1000-self-play","9","0.75","18","54","0.407407","0","8","0.657732","0.333333","0.263889","0.555556"
"4x4","uct-1000-self-play","9","0.9","22","66","0.409091","2","9","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-1000-self-play","10","0.25","6","18","0.555556","0","1","0.710310","0.333333","0.250000","0.666667"
"4x4","uct-1000-self-play","10","0.5","12","36","0.333333","0","4","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-1000-self-play","10","0.75","18","54","0.425926","1","8","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-1000-self-play","10","0.9","22","66","0.424242","1","10","0.703352","0.250000","0.222222","0.555556"
"4x4","uct-1000-self-play","11","0.25","6","18","0.666667","0","0","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-1000-self-play","11","0.5","12","36","0.527778","0","3","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-1000-self-play","11","0.75","18","54","0.481481","0","6","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-1000-self-play","11","0.9","22","66","0.424242","0","7","0.618042","0.500000","0.319444","0.555556"
"4x4","uct-1000-self-play","12","0.25","6","18","0.611111","0","0","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-1000-self-play","12","0.5","12","36","0.638889","0","0","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-1000-self-play","12","0.75","18","54","0.685185","2","3","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-1000-self-play","12","0.9","22","66","0.651515","3","5","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-1000-self-play","13","0.25","6","18","0.722222","0","0","0.795620","0.333333","0.208333","0.777778"
"4x4","uct-1000-self-play","13","0.5","12","36","0.472222","0","4","0.565465","0.500000","0.333333","0.444444"
"4x4","uct-1000-self-play","13","0.75","18","54","0.370370","0","9","0.598197","0.500000","0.333333","0.555556"
"4x4","uct-1000-self-play","13","0.9","22","66","0.454545","0","9","0.394845","0.666667","0.500000","0.333333"
"4x4","uct-1000-self-play","14","0.25","6","18","0.833333","0","0","0.755930","0.250000","0.208333","0.666667"
"4x4","uct-1000-self-play","14","0.5","12","36","0.555556","1","4","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-1000-self-play","14","0.75","18","54","0.518519","1","7","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-1000-self-play","14","0.9","22","66","0.530303","1","8","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-1000-self-play","15","0.25","6","18","0.722222","0","0","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-1000-self-play","15","0.5","12","36","0.444444","0","5","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-1000-self-play","15","0.75","18","54","0.314815","0","11","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-1000-self-play","15","0.9","22","66","0.363636","0","11","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-1000-self-play","16","0.25","6","18","0.611111","0","0","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-1000-self-play","16","0.5","12","36","0.555556","1","3","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-1000-self-play","16","0.75","18","54","0.500000","1","7","0.795620","0.333333","0.208333","0.777778"
"4x4","uct-1000-self-play","16","0.9","22","66","0.454545","2","10","0.657732","0.333333","0.263889","0.555556"
"4x4","uct-1000-self-play","17","0.25","6","18","0.722222","0","0","0.670620","0.333333","0.250000","0.555556"
"4x4","uct-1000-self-play","17","0.5","12","36","0.638889","0","3","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-1000-self-play","17","0.75","18","54","0.462963","0","8","0.618042","0.500000","0.319444","0.555556"
"4x4","uct-1000-self-play","17","0.9","22","66","0.454545","1","10","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-1000-self-play","18","0.25","6","18","0.722222","0","0","0.657732","0.333333","0.263889","0.555556"
"4x4","uct-1000-self-play","18","0.5","12","36","0.555556","0","3","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-1000-self-play","18","0.75","18","54","0.574074","1","6","0.710310","0.333333","0.222222","0.555556"
"4x4","uct-1000-self-play","18","0.9","22","66","0.560606","2","6","0.703352","0.250000","0.222222","0.555556"
"4x4","uct-1000-self-play","19","0.25","6","18","0.722222","0","0","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-1000-self-play","19","0.5","12","36","0.500000","0","4","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-1000-self-play","19","0.75","18","54","0.388889","0","9","0.828352","0.250000","0.180556","0.777778"
