"board","experiment_id","game_index","turn_number","progress","mover","allocation_pattern","regions_used","supply_placements","objective_placements","mixed_layers"
"6x6","6x6-uct-1000","5","13","0.270833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","5","14","0.291667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","5","15","0.312500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","5","16","0.333333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","5","17","0.354167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","5","18","0.375000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","5","19","0.395833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","5","20","0.416667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","5","21","0.437500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","5","22","0.458333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","5","23","0.479167","1","3","1","2","1","true"
"6x6","6x6-uct-1000","5","24","0.500000","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","5","25","0.520833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","5","26","0.541667","2","3","1","1","2","true"
"6x6","6x6-uct-1000","5","27","0.562500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","5","28","0.583333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","5","29","0.604167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","5","30","0.625000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","5","31","0.645833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","5","32","0.666667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","5","33","0.687500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","5","34","0.708333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","5","35","0.729167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","5","36","0.750000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","5","37","0.770833","1","3","1","1","2","true"
"6x6","6x6-uct-1000","5","38","0.791667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","5","39","0.812500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","5","40","0.833333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","5","41","0.854167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","5","42","0.875000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","5","43","0.895833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","5","44","0.916667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","5","45","0.937500","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","5","46","0.958333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","5","47","0.979167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","5","48","1.000000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","1","0.020833","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","6","2","0.041667","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","6","3","0.062500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","6","4","0.083333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","5","0.104167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","6","6","0.125000","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","6","7","0.145833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","6","8","0.166667","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","6","9","0.187500","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","6","10","0.208333","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","6","11","0.229167","1","3","1","0","3","false"
"6x6","6x6-uct-1000","6","12","0.250000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","6","13","0.270833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","14","0.291667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","15","0.312500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","16","0.333333","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","6","17","0.354167","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","6","18","0.375000","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","6","19","0.395833","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","6","20","0.416667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","21","0.437500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","22","0.458333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","6","23","0.479167","1","3","1","1","2","true"
"6x6","6x6-uct-1000","6","24","0.500000","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","6","25","0.520833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","6","26","0.541667","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","6","27","0.562500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","28","0.583333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","6","29","0.604167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","6","30","0.625000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","31","0.645833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","32","0.666667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","6","33","0.687500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","34","0.708333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","6","35","0.729167","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","6","36","0.750000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","6","37","0.770833","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","6","38","0.791667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","39","0.812500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","6","40","0.833333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","6","41","0.854167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","6","42","0.875000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","6","43","0.895833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","6","44","0.916667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","45","0.937500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","6","46","0.958333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","6","47","0.979167","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","6","48","1.000000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","7","1","0.020833","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","7","2","0.041667","2","2+1","2","3","0","false"
"6x6","6x6-uct-1000","7","3","0.062500","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","7","4","0.083333","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","7","5","0.104167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","6","0.125000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","7","7","0.145833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","8","0.166667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","7","9","0.187500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","10","0.208333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","11","0.229167","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","7","12","0.250000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","13","0.270833","1","3","1","0","3","false"
"6x6","6x6-uct-1000","7","14","0.291667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","7","15","0.312500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","7","16","0.333333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","17","0.354167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","18","0.375000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","19","0.395833","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","7","20","0.416667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","21","0.437500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","22","0.458333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","23","0.479167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","24","0.500000","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","7","25","0.520833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","7","26","0.541667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","7","27","0.562500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","7","28","0.583333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","7","29","0.604167","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","7","30","0.625000","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","7","31","0.645833","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","7","32","0.666667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","7","33","0.687500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","7","34","0.708333","2","3","1","0","3","false"
"6x6","6x6-uct-1000","7","35","0.729167","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","7","36","0.750000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","7","37","0.770833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","7","38","0.791667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","7","39","0.812500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","40","0.833333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","7","41","0.854167","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","7","42","0.875000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","7","43","0.895833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","7","44","0.916667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","7","45","0.937500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","7","46","0.958333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","7","47","0.979167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","7","48","1.000000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","8","1","0.020833","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","8","2","0.041667","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","8","3","0.062500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","8","4","0.083333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","8","5","0.104167","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","8","6","0.125000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","8","7","0.145833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","8","0.166667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","9","0.187500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","10","0.208333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","8","11","0.229167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","8","12","0.250000","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","8","13","0.270833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","14","0.291667","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","8","15","0.312500","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","8","16","0.333333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","8","17","0.354167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","18","0.375000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","8","19","0.395833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","20","0.416667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","21","0.437500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","22","0.458333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","23","0.479167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","8","24","0.500000","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","8","25","0.520833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","26","0.541667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","8","27","0.562500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","28","0.583333","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","8","29","0.604167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","8","30","0.625000","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","8","31","0.645833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","8","32","0.666667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","33","0.687500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","8","34","0.708333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","35","0.729167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","8","36","0.750000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","8","37","0.770833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","8","38","0.791667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","8","39","0.812500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","8","40","0.833333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","8","41","0.854167","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","8","42","0.875000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","8","43","0.895833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","8","44","0.916667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","8","45","0.937500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","8","46","0.958333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","8","47","0.979167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","8","48","1.000000","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","9","1","0.020833","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","9","2","0.041667","2","2+1","2","3","0","false"
"6x6","6x6-uct-1000","9","3","0.062500","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","9","4","0.083333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","9","5","0.104167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","9","6","0.125000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","9","7","0.145833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","8","0.166667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","9","0.187500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","10","0.208333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","9","11","0.229167","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","9","12","0.250000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","13","0.270833","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","9","14","0.291667","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","9","15","0.312500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","16","0.333333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","9","17","0.354167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","9","18","0.375000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","19","0.395833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","9","20","0.416667","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","9","21","0.437500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","22","0.458333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","23","0.479167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","24","0.500000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","9","25","0.520833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","9","26","0.541667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","27","0.562500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","9","28","0.583333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","9","29","0.604167","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","9","30","0.625000","2","2+1","2","3","0","false"
"6x6","6x6-uct-1000","9","31","0.645833","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","9","32","0.666667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","9","33","0.687500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","9","34","0.708333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","9","35","0.729167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","9","36","0.750000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","9","37","0.770833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","38","0.791667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","39","0.812500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","9","40","0.833333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","9","41","0.854167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","9","42","0.875000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","9","43","0.895833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","9","44","0.916667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","45","0.937500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","9","46","0.958333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","9","47","0.979167","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","9","48","1.000000","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","10","1","0.020833","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","10","2","0.041667","2","2+1","2","3","0","false"
"6x6","6x6-uct-1000","10","3","0.062500","1","3","1","2","1","true"
"6x6","6x6-uct-1000","10","4","0.083333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","10","5","0.104167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","6","0.125000","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","10","7","0.145833","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","10","8","0.166667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","9","0.187500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","10","0.208333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","10","11","0.229167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","12","0.250000","2","3","1","1","2","true"
"6x6","6x6-uct-1000","10","13","0.270833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","10","14","0.291667","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","10","15","0.312500","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","10","16","0.333333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","17","0.354167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","18","0.375000","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","10","19","0.395833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","10","20","0.416667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","10","21","0.437500","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","10","22","0.458333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","10","23","0.479167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","24","0.500000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","25","0.520833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","26","0.541667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","10","27","0.562500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","10","28","0.583333","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","10","29","0.604167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","30","0.625000","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","10","31","0.645833","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","10","32","0.666667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","10","33","0.687500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","10","34","0.708333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","10","35","0.729167","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","10","36","0.750000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","10","37","0.770833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","10","38","0.791667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","39","0.812500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","10","40","0.833333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","10","41","0.854167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","10","42","0.875000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","10","43","0.895833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","10","44","0.916667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","10","45","0.937500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","10","46","0.958333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","47","0.979167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","10","48","1.000000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","11","1","0.020833","1","3","1","3","0","false"
"6x6","6x6-uct-1000","11","2","0.041667","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","11","3","0.062500","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","11","4","0.083333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","11","5","0.104167","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","11","6","0.125000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","11","7","0.145833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","11","8","0.166667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","11","9","0.187500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","11","10","0.208333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","11","11","0.229167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","11","12","0.250000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","11","13","0.270833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","11","14","0.291667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","11","15","0.312500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","11","16","0.333333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","11","17","0.354167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","11","18","0.375000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","11","19","0.395833","1","3","1","1","2","true"
"6x6","6x6-uct-1000","11","20","0.416667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","11","21","0.437500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","11","22","0.458333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","11","23","0.479167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","11","24","0.500000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","11","25","0.520833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","11","26","0.541667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","11","27","0.562500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","11","28","0.583333","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","11","29","0.604167","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","11","30","0.625000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","11","31","0.645833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","11","32","0.666667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","11","33","0.687500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","11","34","0.708333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","11","35","0.729167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","11","36","0.750000","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","11","37","0.770833","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","11","38","0.791667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","11","39","0.812500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","11","40","0.833333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","11","41","0.854167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","11","42","0.875000","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","11","43","0.895833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","11","44","0.916667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","11","45","0.937500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","11","46","0.958333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","11","47","0.979167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","11","48","1.000000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","12","1","0.020833","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","12","2","0.041667","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","12","3","0.062500","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","12","4","0.083333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","12","5","0.104167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","12","6","0.125000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","12","7","0.145833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","12","8","0.166667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","12","9","0.187500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","12","10","0.208333","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","12","11","0.229167","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","12","12","0.250000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","12","13","0.270833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","12","14","0.291667","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","12","15","0.312500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","12","16","0.333333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","12","17","0.354167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","12","18","0.375000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","12","19","0.395833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","12","20","0.416667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","12","21","0.437500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","12","22","0.458333","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","12","23","0.479167","1","1+1+1","3","2","1","true"
