"board","experiment_id","game_index","checkpoint","turn_number","comparison_layer","leader","eventual_winner","outcome"
"4x4","uct-0500-self-play","15","0.9","22","full_lexicographic","0","0","tied_at_checkpoint"
"4x4","uct-0500-self-play","16","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","16","0.25","6","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","16","0.25","6","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","16","0.5","12","secured","2","2","leader_won"
"4x4","uct-0500-self-play","16","0.5","12","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","16","0.5","12","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","16","0.75","18","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","16","0.75","18","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","16","0.75","18","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","16","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","16","0.9","22","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","16","0.9","22","full_lexicographic","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","17","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","17","0.25","6","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","17","0.25","6","full_lexicographic","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","17","0.5","12","secured","2","2","leader_won"
"4x4","uct-0500-self-play","17","0.5","12","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","17","0.5","12","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","17","0.75","18","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","17","0.75","18","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","17","0.75","18","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","17","0.9","22","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","17","0.9","22","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","17","0.9","22","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","18","0.25","6","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","18","0.25","6","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","18","0.25","6","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","18","0.5","12","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","18","0.5","12","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","18","0.5","12","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","18","0.75","18","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","18","0.75","18","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","18","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","18","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","18","0.9","22","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","18","0.9","22","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","19","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","19","0.25","6","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","19","0.25","6","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","19","0.5","12","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","19","0.5","12","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","19","0.5","12","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","19","0.75","18","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","19","0.75","18","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","19","0.75","18","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","19","0.9","22","secured","2","2","leader_won"
"4x4","uct-0500-self-play","19","0.9","22","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","19","0.9","22","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","20","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","20","0.25","6","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","20","0.25","6","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","20","0.5","12","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","20","0.5","12","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","20","0.5","12","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","20","0.75","18","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","20","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","20","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","20","0.9","22","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","20","0.9","22","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","20","0.9","22","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","21","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","21","0.25","6","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","21","0.25","6","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","21","0.5","12","secured","2","2","leader_won"
"4x4","uct-0500-self-play","21","0.5","12","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","21","0.5","12","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","21","0.75","18","secured","2","2","leader_won"
"4x4","uct-0500-self-play","21","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","21","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","21","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","21","0.9","22","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","21","0.9","22","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","22","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","22","0.25","6","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","22","0.25","6","full_lexicographic","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","22","0.5","12","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","22","0.5","12","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","22","0.5","12","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","22","0.75","18","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","22","0.75","18","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","22","0.75","18","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","22","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","22","0.9","22","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","22","0.9","22","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","23","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","23","0.25","6","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","23","0.25","6","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","23","0.5","12","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","23","0.5","12","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","23","0.5","12","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","23","0.75","18","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","23","0.75","18","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","23","0.75","18","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","23","0.9","22","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","23","0.9","22","secured_advantage","2","1","leader_lost"
"4x4","uct-0500-self-play","23","0.9","22","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","24","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","24","0.25","6","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","24","0.25","6","full_lexicographic","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","24","0.5","12","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","24","0.5","12","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","24","0.5","12","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","24","0.75","18","secured","2","1","leader_lost"
"4x4","uct-0500-self-play","24","0.75","18","secured_advantage","2","1","leader_lost"
"4x4","uct-0500-self-play","24","0.75","18","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","24","0.9","22","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","24","0.9","22","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","24","0.9","22","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","25","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","25","0.25","6","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","25","0.25","6","full_lexicographic","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","25","0.5","12","secured","1","1","leader_won"
"4x4","uct-0500-self-play","25","0.5","12","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","25","0.5","12","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","25","0.75","18","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","25","0.75","18","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","25","0.75","18","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","25","0.9","22","secured","1","1","leader_won"
"4x4","uct-0500-self-play","25","0.9","22","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","25","0.9","22","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","26","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","26","0.25","6","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","26","0.25","6","full_lexicographic","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","26","0.5","12","secured","2","2","leader_won"
"4x4","uct-0500-self-play","26","0.5","12","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","26","0.5","12","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","26","0.75","18","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","26","0.75","18","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","26","0.75","18","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","26","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","26","0.9","22","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","26","0.9","22","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","27","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","27","0.25","6","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","27","0.25","6","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","27","0.5","12","secured","2","1","leader_lost"
"4x4","uct-0500-self-play","27","0.5","12","secured_advantage","2","1","leader_lost"
"4x4","uct-0500-self-play","27","0.5","12","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","27","0.75","18","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","27","0.75","18","secured_advantage","2","1","leader_lost"
"4x4","uct-0500-self-play","27","0.75","18","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","27","0.9","22","secured","2","1","leader_lost"
"4x4","uct-0500-self-play","27","0.9","22","secured_advantage","2","1","leader_lost"
"4x4","uct-0500-self-play","27","0.9","22","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","28","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","28","0.25","6","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","28","0.25","6","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","28","0.5","12","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","28","0.5","12","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","28","0.5","12","full_lexicographic","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","28","0.75","18","secured","2","2","leader_won"
"4x4","uct-0500-self-play","28","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","28","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","28","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","28","0.9","22","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","28","0.9","22","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","29","0.25","6","secured","2","2","leader_won"
"4x4","uct-0500-self-play","29","0.25","6","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","29","0.25","6","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","29","0.5","12","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","29","0.5","12","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","29","0.5","12","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","29","0.75","18","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","29","0.75","18","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","29","0.75","18","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","29","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","29","0.9","22","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","29","0.9","22","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","30","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","30","0.25","6","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","30","0.25","6","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","30","0.5","12","secured","2","1","leader_lost"
"4x4","uct-0500-self-play","30","0.5","12","secured_advantage","2","1","leader_lost"
"4x4","uct-0500-self-play","30","0.5","12","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","30","0.75","18","secured","1","1","leader_won"
"4x4","uct-0500-self-play","30","0.75","18","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","30","0.75","18","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","30","0.9","22","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","30","0.9","22","secured_advantage","2","1","leader_lost"
"4x4","uct-0500-self-play","30","0.9","22","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","31","0.25","6","secured","1","1","leader_won"
"4x4","uct-0500-self-play","31","0.25","6","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","31","0.25","6","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","31","0.5","12","secured","1","1","leader_won"
"4x4","uct-0500-self-play","31","0.5","12","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","31","0.5","12","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","31","0.75","18","secured","1","1","leader_won"
"4x4","uct-0500-self-play","31","0.75","18","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","31","0.75","18","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","31","0.9","22","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","31","0.9","22","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","31","0.9","22","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","32","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","32","0.25","6","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","32","0.25","6","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","32","0.5","12","secured","2","1","leader_lost"
"4x4","uct-0500-self-play","32","0.5","12","secured_advantage","2","1","leader_lost"
"4x4","uct-0500-self-play","32","0.5","12","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","32","0.75","18","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","32","0.75","18","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","32","0.75","18","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","32","0.9","22","secured","1","1","leader_won"
"4x4","uct-0500-self-play","32","0.9","22","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","32","0.9","22","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","33","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","33","0.25","6","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","33","0.25","6","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","33","0.5","12","secured","2","2","leader_won"
"4x4","uct-0500-self-play","33","0.5","12","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","33","0.5","12","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","33","0.75","18","secured","2","2","leader_won"
"4x4","uct-0500-self-play","33","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","33","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","33","0.9","22","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","33","0.9","22","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","33","0.9","22","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","34","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","34","0.25","6","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","34","0.25","6","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","34","0.5","12","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","34","0.5","12","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","34","0.5","12","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","34","0.75","18","secured","2","2","leader_won"
"4x4","uct-0500-self-play","34","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","34","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","34","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","34","0.9","22","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","34","0.9","22","full_lexicographic","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","35","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","35","0.25","6","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","35","0.25","6","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","35","0.5","12","secured","2","2","leader_won"
"4x4","uct-0500-self-play","35","0.5","12","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","35","0.5","12","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","35","0.75","18","secured","2","2","leader_won"
"4x4","uct-0500-self-play","35","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","35","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","35","0.9","22","secured","2","2","leader_won"
"4x4","uct-0500-self-play","35","0.9","22","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","35","0.9","22","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","36","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","36","0.25","6","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","36","0.25","6","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","36","0.5","12","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","36","0.5","12","secured_advantage","2","1","leader_lost"
"4x4","uct-0500-self-play","36","0.5","12","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","36","0.75","18","secured","2","1","leader_lost"
"4x4","uct-0500-self-play","36","0.75","18","secured_advantage","2","1","leader_lost"
"4x4","uct-0500-self-play","36","0.75","18","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","36","0.9","22","secured","2","1","leader_lost"
"4x4","uct-0500-self-play","36","0.9","22","secured_advantage","2","1","leader_lost"
"4x4","uct-0500-self-play","36","0.9","22","full_lexicographic","2","1","leader_lost"
"4x4","uct-0500-self-play","37","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","37","0.25","6","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","37","0.25","6","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","37","0.5","12","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","37","0.5","12","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","37","0.5","12","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","37","0.75","18","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","37","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","37","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","37","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","37","0.9","22","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","37","0.9","22","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","38","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","38","0.25","6","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","38","0.25","6","full_lexicographic","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","38","0.5","12","secured","2","2","leader_won"
"4x4","uct-0500-self-play","38","0.5","12","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","38","0.5","12","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","38","0.75","18","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","38","0.75","18","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","38","0.75","18","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","38","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","38","0.9","22","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","38","0.9","22","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","39","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","39","0.25","6","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","39","0.25","6","full_lexicographic","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","39","0.5","12","secured","2","2","leader_won"
"4x4","uct-0500-self-play","39","0.5","12","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","39","0.5","12","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","39","0.75","18","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","39","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","39","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","39","0.9","22","secured","2","2","leader_won"
"4x4","uct-0500-self-play","39","0.9","22","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","39","0.9","22","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","40","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","40","0.25","6","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","40","0.25","6","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","40","0.5","12","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","40","0.5","12","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","40","0.5","12","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","40","0.75","18","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","40","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","40","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","40","0.9","22","secured","2","2","leader_won"
"4x4","uct-0500-self-play","40","0.9","22","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","40","0.9","22","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","41","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","41","0.25","6","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","41","0.25","6","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","41","0.5","12","secured","1","2","leader_lost"
"4x4","uct-0500-self-play","41","0.5","12","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","41","0.5","12","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","41","0.75","18","secured","2","2","leader_won"
"4x4","uct-0500-self-play","41","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","41","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","41","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","41","0.9","22","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","41","0.9","22","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","42","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","42","0.25","6","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","42","0.25","6","full_lexicographic","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","42","0.5","12","secured","2","2","leader_won"
"4x4","uct-0500-self-play","42","0.5","12","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","42","0.5","12","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","42","0.75","18","secured","2","2","leader_won"
"4x4","uct-0500-self-play","42","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-0500-self-play","42","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-0500-self-play","42","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","42","0.9","22","secured_advantage","1","2","leader_lost"
"4x4","uct-0500-self-play","42","0.9","22","full_lexicographic","1","2","leader_lost"
"4x4","uct-0500-self-play","43","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","43","0.25","6","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","43","0.25","6","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","43","0.5","12","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","43","0.5","12","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","43","0.5","12","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","43","0.75","18","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","43","0.75","18","secured_advantage","1","1","leader_won"
"4x4","uct-0500-self-play","43","0.75","18","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","43","0.9","22","secured","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","43","0.9","22","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-0500-self-play","43","0.9","22","full_lexicographic","1","1","leader_won"
"4x4","uct-0500-self-play","44","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-0500-self-play","44","0.25","6","secured_advantage","2","2","leader_won"
