experiment_id,game_index,turn_number,mover,supply_point,state_at_turn_start,p1_pieces_at_turn_start,p2_pieces_at_turn_start,legal_max_additional_placements_this_turn,state_at_turn_end,p1_pieces_at_turn_end,p2_pieces_at_turn_end
uct-10000-self-play,15,13,1,S31,0,0,0,2,0,0,0
uct-10000-self-play,15,13,1,S32,0,0,0,2,0,0,0
uct-10000-self-play,15,13,1,S33,1,1,0,2,1,1,0
uct-10000-self-play,15,13,1,S34,0,0,0,2,0,0,0
uct-10000-self-play,15,13,1,S40,0,0,0,2,0,0,0
uct-10000-self-play,15,13,1,S41,0,0,0,2,0,0,0
uct-10000-self-play,15,13,1,S42,0,0,0,2,0,0,0
uct-10000-self-play,15,13,1,S43,0,0,0,2,0,0,0
uct-10000-self-play,15,13,1,S44,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S00,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S01,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S02,1,1,0,2,1,1,0
uct-10000-self-play,15,14,2,S03,1,2,1,2,1,2,1
uct-10000-self-play,15,14,2,S04,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S10,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S11,0,1,1,2,0,1,1
uct-10000-self-play,15,14,2,S12,3,3,2,0,3,3,2
uct-10000-self-play,15,14,2,S13,3,3,2,0,3,3,2
uct-10000-self-play,15,14,2,S14,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S20,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S21,0,1,1,2,0,1,1
uct-10000-self-play,15,14,2,S22,2,1,2,1,2,1,2
uct-10000-self-play,15,14,2,S23,4,2,3,0,4,2,3
uct-10000-self-play,15,14,2,S24,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S30,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S31,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S32,0,0,0,2,2,0,1
uct-10000-self-play,15,14,2,S33,1,1,0,2,1,1,0
uct-10000-self-play,15,14,2,S34,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S40,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S41,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S42,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S43,0,0,0,2,0,0,0
uct-10000-self-play,15,14,2,S44,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S00,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S01,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S02,1,1,0,2,1,1,0
uct-10000-self-play,15,15,1,S03,1,2,1,1,1,2,1
uct-10000-self-play,15,15,1,S04,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S10,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S11,0,1,1,2,0,1,1
uct-10000-self-play,15,15,1,S12,3,3,2,0,3,3,2
uct-10000-self-play,15,15,1,S13,3,3,2,0,3,3,2
uct-10000-self-play,15,15,1,S14,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S20,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S21,0,1,1,2,0,1,1
uct-10000-self-play,15,15,1,S22,2,1,2,2,2,1,2
uct-10000-self-play,15,15,1,S23,4,2,3,0,4,2,3
uct-10000-self-play,15,15,1,S24,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S30,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S31,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S32,2,0,1,2,2,0,1
uct-10000-self-play,15,15,1,S33,1,1,0,2,1,1,0
uct-10000-self-play,15,15,1,S34,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S40,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S41,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S42,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S43,0,0,0,2,0,0,0
uct-10000-self-play,15,15,1,S44,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S00,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S01,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S02,1,1,0,2,1,1,0
uct-10000-self-play,15,16,2,S03,1,2,1,2,1,2,1
uct-10000-self-play,15,16,2,S04,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S10,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S11,0,1,1,2,0,1,1
uct-10000-self-play,15,16,2,S12,3,3,2,0,3,3,2
uct-10000-self-play,15,16,2,S13,3,3,2,0,3,3,2
uct-10000-self-play,15,16,2,S14,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S20,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S21,0,1,1,2,0,1,1
uct-10000-self-play,15,16,2,S22,2,1,2,1,2,1,2
uct-10000-self-play,15,16,2,S23,4,2,3,0,4,2,3
uct-10000-self-play,15,16,2,S24,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S30,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S31,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S32,2,0,1,2,2,0,1
uct-10000-self-play,15,16,2,S33,1,1,0,2,1,1,0
uct-10000-self-play,15,16,2,S34,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S40,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S41,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S42,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S43,0,0,0,2,0,0,0
uct-10000-self-play,15,16,2,S44,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S00,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S01,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S02,1,1,0,2,1,1,0
uct-10000-self-play,15,17,1,S03,1,2,1,1,1,2,1
uct-10000-self-play,15,17,1,S04,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S10,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S11,0,1,1,2,0,1,1
uct-10000-self-play,15,17,1,S12,3,3,2,0,3,3,2
uct-10000-self-play,15,17,1,S13,3,3,2,0,3,3,2
uct-10000-self-play,15,17,1,S14,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S20,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S21,0,1,1,2,0,1,1
uct-10000-self-play,15,17,1,S22,2,1,2,2,0,2,2
uct-10000-self-play,15,17,1,S23,4,2,3,0,4,2,3
uct-10000-self-play,15,17,1,S24,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S30,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S31,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S32,2,0,1,2,0,1,1
uct-10000-self-play,15,17,1,S33,1,1,0,2,1,1,0
uct-10000-self-play,15,17,1,S34,0,0,0,2,1,1,0
uct-10000-self-play,15,17,1,S40,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S41,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S42,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S43,0,0,0,2,0,0,0
uct-10000-self-play,15,17,1,S44,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S00,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S01,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S02,1,1,0,2,1,1,0
uct-10000-self-play,15,18,2,S03,1,2,1,2,1,2,1
uct-10000-self-play,15,18,2,S04,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S10,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S11,0,1,1,2,0,1,1
uct-10000-self-play,15,18,2,S12,3,3,2,0,3,3,2
uct-10000-self-play,15,18,2,S13,3,3,2,0,3,3,2
uct-10000-self-play,15,18,2,S14,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S20,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S21,0,1,1,2,0,1,1
uct-10000-self-play,15,18,2,S22,0,2,2,1,4,2,3
uct-10000-self-play,15,18,2,S23,4,2,3,0,4,2,3
uct-10000-self-play,15,18,2,S24,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S30,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S31,0,0,0,2,2,0,1
uct-10000-self-play,15,18,2,S32,0,1,1,2,0,1,1
uct-10000-self-play,15,18,2,S33,1,1,0,2,1,1,0
uct-10000-self-play,15,18,2,S34,1,1,0,2,1,1,0
uct-10000-self-play,15,18,2,S40,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S41,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S42,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S43,0,0,0,2,0,0,0
uct-10000-self-play,15,18,2,S44,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S00,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S01,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S02,1,1,0,2,1,1,0
uct-10000-self-play,15,19,1,S03,1,2,1,1,1,2,1
uct-10000-self-play,15,19,1,S04,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S10,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S11,0,1,1,2,0,1,1
uct-10000-self-play,15,19,1,S12,3,3,2,0,3,3,2
uct-10000-self-play,15,19,1,S13,3,3,2,0,3,3,2
uct-10000-self-play,15,19,1,S14,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S20,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S21,0,1,1,2,0,1,1
uct-10000-self-play,15,19,1,S22,4,2,3,0,4,2,3
uct-10000-self-play,15,19,1,S23,4,2,3,0,4,2,3
uct-10000-self-play,15,19,1,S24,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S30,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S31,2,0,1,2,0,1,1
uct-10000-self-play,15,19,1,S32,0,1,1,2,0,1,1
uct-10000-self-play,15,19,1,S33,1,1,0,2,1,1,0
uct-10000-self-play,15,19,1,S34,1,1,0,2,1,1,0
uct-10000-self-play,15,19,1,S40,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S41,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S42,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S43,0,0,0,2,0,0,0
uct-10000-self-play,15,19,1,S44,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S00,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S01,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S02,1,1,0,2,1,1,0
uct-10000-self-play,15,20,2,S03,1,2,1,2,1,2,1
uct-10000-self-play,15,20,2,S04,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S10,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S11,0,1,1,2,0,1,1
uct-10000-self-play,15,20,2,S12,3,3,2,0,3,3,2
uct-10000-self-play,15,20,2,S13,3,3,2,0,3,3,2
uct-10000-self-play,15,20,2,S14,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S20,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S21,0,1,1,2,2,1,2
uct-10000-self-play,15,20,2,S22,4,2,3,0,4,2,3
uct-10000-self-play,15,20,2,S23,4,2,3,0,4,2,3
uct-10000-self-play,15,20,2,S24,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S30,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S31,0,1,1,2,0,1,1
uct-10000-self-play,15,20,2,S32,0,1,1,2,0,1,1
uct-10000-self-play,15,20,2,S33,1,1,0,2,1,1,0
uct-10000-self-play,15,20,2,S34,1,1,0,2,1,1,0
uct-10000-self-play,15,20,2,S40,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S41,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S42,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S43,0,0,0,2,0,0,0
uct-10000-self-play,15,20,2,S44,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S00,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S01,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S02,1,1,0,2,1,1,0
uct-10000-self-play,15,21,1,S03,1,2,1,1,1,2,1
uct-10000-self-play,15,21,1,S04,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S10,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S11,0,1,1,2,0,1,1
uct-10000-self-play,15,21,1,S12,3,3,2,0,3,3,2
uct-10000-self-play,15,21,1,S13,3,3,2,0,3,3,2
uct-10000-self-play,15,21,1,S14,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S20,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S21,2,1,2,2,0,2,2
uct-10000-self-play,15,21,1,S22,4,2,3,0,4,2,3
uct-10000-self-play,15,21,1,S23,4,2,3,0,4,2,3
uct-10000-self-play,15,21,1,S24,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S30,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S31,0,1,1,2,0,1,1
uct-10000-self-play,15,21,1,S32,0,1,1,2,0,1,1
uct-10000-self-play,15,21,1,S33,1,1,0,2,1,1,0
uct-10000-self-play,15,21,1,S34,1,1,0,2,1,1,0
uct-10000-self-play,15,21,1,S40,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S41,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S42,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S43,0,0,0,2,0,0,0
uct-10000-self-play,15,21,1,S44,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S00,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S01,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S02,1,1,0,2,1,1,0
uct-10000-self-play,15,22,2,S03,1,2,1,2,1,2,1
uct-10000-self-play,15,22,2,S04,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S10,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S11,0,1,1,2,2,1,2
uct-10000-self-play,15,22,2,S12,3,3,2,0,3,3,2
uct-10000-self-play,15,22,2,S13,3,3,2,0,3,3,2
uct-10000-self-play,15,22,2,S14,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S20,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S21,0,2,2,1,0,2,2
uct-10000-self-play,15,22,2,S22,4,2,3,0,4,2,3
uct-10000-self-play,15,22,2,S23,4,2,3,0,4,2,3
uct-10000-self-play,15,22,2,S24,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S30,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S31,0,1,1,2,0,1,1
uct-10000-self-play,15,22,2,S32,0,1,1,2,0,1,1
uct-10000-self-play,15,22,2,S33,1,1,0,2,1,1,0
uct-10000-self-play,15,22,2,S34,1,1,0,2,1,1,0
uct-10000-self-play,15,22,2,S40,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S41,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S42,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S43,0,0,0,2,0,0,0
uct-10000-self-play,15,22,2,S44,0,0,0,2,0,0,0
uct-10000-self-play,15,23,1,S00,0,0,0,2,0,0,0
uct-10000-self-play,15,23,1,S01,0,0,0,2,0,0,0
uct-10000-self-play,15,23,1,S02,1,1,0,2,1,1,0
uct-10000-self-play,15,23,1,S03,1,2,1,1,1,2,1
uct-10000-self-play,15,23,1,S04,0,0,0,2,0,0,0
uct-10000-self-play,15,23,1,S10,0,0,0,2,0,0,0
uct-10000-self-play,15,23,1,S11,2,1,2,2,0,2,2
uct-10000-self-play,15,23,1,S12,3,3,2,0,3,3,2
uct-10000-self-play,15,23,1,S13,3,3,2,0,3,3,2
uct-10000-self-play,15,23,1,S14,0,0,0,2,0,0,0
uct-10000-self-play,15,23,1,S20,0,0,0,2,0,0,0
uct-10000-self-play,15,23,1,S21,0,2,2,1,0,2,2
uct-10000-self-play,15,23,1,S22,4,2,3,0,4,2,3
uct-10000-self-play,15,23,1,S23,4,2,3,0,4,2,3
uct-10000-self-play,15,23,1,S24,0,0,0,2,0,0,0
uct-10000-self-play,15,23,1,S30,0,0,0,2,0,0,0
uct-10000-self-play,15,23,1,S31,0,1,1,2,0,1,1
uct-10000-self-play,15,23,1,S32,0,1,1,2,0,1,1
uct-10000-self-play,15,23,1,S33,1,1,0,2,1,1,0
uct-10000-self-play,15,23,1,S34,1,1,0,2,1,1,0
uct-10000-self-play,15,23,1,S40,0,0,0,2,0,0,0
uct-10000-self-play,15,23,1,S41,0,0,0,2,0,0,0
uct-10000-self-play,15,23,1,S42,0,0,0,2,0,0,0
uct-10000-self-play,15,23,1,S43,0,0,0,2,1,1,0
uct-10000-self-play,15,23,1,S44,0,0,0,2,0,0,0
uct-10000-self-play,15,24,2,S00,0,0,0,2,0,0,0
uct-10000-self-play,15,24,2,S01,0,0,0,2,0,0,0
uct-10000-self-play,15,24,2,S02,1,1,0,2,1,1,0
uct-10000-self-play,15,24,2,S03,1,2,1,2,1,2,1
uct-10000-self-play,15,24,2,S04,0,0,0,2,0,0,0
uct-10000-self-play,15,24,2,S10,0,0,0,2,0,0,0
uct-10000-self-play,15,24,2,S11,0,2,2,1,4,2,3
uct-10000-self-play,15,24,2,S12,3,3,2,0,3,3,2
uct-10000-self-play,15,24,2,S13,3,3,2,0,3,3,2
uct-10000-self-play,15,24,2,S14,0,0,0,2,2,0,1
uct-10000-self-play,15,24,2,S20,0,0,0,2,0,0,0
uct-10000-self-play,15,24,2,S21,0,2,2,1,0,2,2
uct-10000-self-play,15,24,2,S22,4,2,3,0,4,2,3
uct-10000-self-play,15,24,2,S23,4,2,3,0,4,2,3
uct-10000-self-play,15,24,2,S24,0,0,0,2,0,0,0
uct-10000-self-play,15,24,2,S30,0,0,0,2,0,0,0
uct-10000-self-play,15,24,2,S31,0,1,1,2,0,1,1
uct-10000-self-play,15,24,2,S32,0,1,1,2,0,1,1
uct-10000-self-play,15,24,2,S33,1,1,0,2,1,1,0
uct-10000-self-play,15,24,2,S34,1,1,0,2,1,1,0
uct-10000-self-play,15,24,2,S40,0,0,0,2,0,0,0
uct-10000-self-play,15,24,2,S41,0,0,0,2,2,0,1
uct-10000-self-play,15,24,2,S42,0,0,0,2,0,0,0
uct-10000-self-play,15,24,2,S43,1,1,0,2,1,1,0
uct-10000-self-play,15,24,2,S44,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S00,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S01,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S02,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S03,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S04,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S10,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S11,0,0,0,2,1,1,0
uct-10000-self-play,16,1,1,S12,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S13,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S14,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S20,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S21,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S22,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S23,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S24,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S30,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S31,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S32,0,0,0,2,1,1,0
uct-10000-self-play,16,1,1,S33,0,0,0,2,1,1,0
uct-10000-self-play,16,1,1,S34,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S40,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S41,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S42,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S43,0,0,0,2,0,0,0
uct-10000-self-play,16,1,1,S44,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S00,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S01,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S02,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S03,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S04,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S10,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S11,1,1,0,2,0,1,1
uct-10000-self-play,16,2,2,S12,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S13,0,0,0,2,2,0,1
uct-10000-self-play,16,2,2,S14,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S20,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S21,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S22,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S23,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S24,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S30,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S31,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S32,1,1,0,2,0,1,1
uct-10000-self-play,16,2,2,S33,1,1,0,2,1,1,0
uct-10000-self-play,16,2,2,S34,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S40,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S41,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S42,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S43,0,0,0,2,0,0,0
uct-10000-self-play,16,2,2,S44,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S00,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S01,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S02,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S03,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S04,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S10,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S11,0,1,1,2,0,1,1
uct-10000-self-play,16,3,1,S12,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S13,2,0,1,2,2,0,1
uct-10000-self-play,16,3,1,S14,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S20,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S21,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S22,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S23,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S24,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S30,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S31,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S32,0,1,1,2,1,2,1
uct-10000-self-play,16,3,1,S33,1,1,0,2,1,1,0
uct-10000-self-play,16,3,1,S34,0,0,0,2,1,1,0
uct-10000-self-play,16,3,1,S40,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S41,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S42,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S43,0,0,0,2,0,0,0
uct-10000-self-play,16,3,1,S44,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S00,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S01,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S02,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S03,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S04,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S10,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S11,0,1,1,2,0,1,1
uct-10000-self-play,16,4,2,S12,0,0,0,2,2,0,1
uct-10000-self-play,16,4,2,S13,2,0,1,2,2,0,1
uct-10000-self-play,16,4,2,S14,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S20,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S21,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S22,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S23,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S24,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S30,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S31,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S32,1,2,1,2,1,2,1
uct-10000-self-play,16,4,2,S33,1,1,0,2,0,1,1
uct-10000-self-play,16,4,2,S34,1,1,0,2,1,1,0
uct-10000-self-play,16,4,2,S40,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S41,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S42,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S43,0,0,0,2,0,0,0
uct-10000-self-play,16,4,2,S44,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S00,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S01,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S02,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S03,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S04,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S10,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S11,0,1,1,2,0,1,1
uct-10000-self-play,16,5,1,S12,2,0,1,2,2,0,1
uct-10000-self-play,16,5,1,S13,2,0,1,2,0,1,1
uct-10000-self-play,16,5,1,S14,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S20,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S21,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S22,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S23,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S24,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S30,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S31,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S32,1,2,1,1,1,2,1
uct-10000-self-play,16,5,1,S33,0,1,1,2,0,1,1
uct-10000-self-play,16,5,1,S34,1,1,0,2,1,1,0
uct-10000-self-play,16,5,1,S40,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S41,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S42,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S43,0,0,0,2,0,0,0
uct-10000-self-play,16,5,1,S44,0,0,0,2,0,0,0
uct-10000-self-play,16,6,2,S00,0,0,0,2,0,0,0
uct-10000-self-play,16,6,2,S01,0,0,0,2,0,0,0
uct-10000-self-play,16,6,2,S02,0,0,0,2,0,0,0
uct-10000-self-play,16,6,2,S03,0,0,0,2,0,0,0
uct-10000-self-play,16,6,2,S04,0,0,0,2,0,0,0
uct-10000-self-play,16,6,2,S10,0,0,0,2,0,0,0
uct-10000-self-play,16,6,2,S11,0,1,1,2,0,1,1
uct-10000-self-play,16,6,2,S12,2,0,1,2,2,0,1
uct-10000-self-play,16,6,2,S13,0,1,1,2,0,1,1
uct-10000-self-play,16,6,2,S14,0,0,0,2,0,0,0
uct-10000-self-play,16,6,2,S20,0,0,0,2,0,0,0
