experiment_id,checkpoint_turn,model_name,cv_fold,feature,training_mean,training_population_std,active,zero_variance_policy
uct-10000-self-play,8,combined,3,leader_unsecured_controlled_supply_margin,-0.610169491525,1.120183840126,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_usable_supply_support_edge_margin,-3.084745762712,2.423669550064,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_primary_important_control_margin,-0.338983050847,1.409533755003,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_recent_4_supply_source_usage_margin,0.305084745763,0.828603834683,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_cumulative_objective_share_margin,0.052259887006,0.050650906997,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_recent_4_objective_placement_margin,0.305084745763,0.828603834683,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_trend_4_secured_objective_margin,0.593220338983,0.49123311004,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_trend_4_advantage_objective_margin,-0.779661016949,1.074635083671,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_trend_4_support_edge_margin,-1.661016949153,3.387965588701,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,3,leader_recent_4_objective_allocation_change_margin,-0.067796610169,0.387077810914,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_secured_objective_margin,0.616666666667,0.48619840486,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_advantage_objective_margin,-0.616666666667,1.156022875591,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_objective_piece_margin,0.55,0.804673846972,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,live_objectives,14.916666666667,0.881129325859,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_secured_supply_margin,-0.083333333333,0.971110475464,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_unsecured_controlled_supply_margin,-0.466666666667,1.161416759346,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_usable_supply_support_edge_margin,-2.666666666667,3.197221015542,1,exclude_feature_when_training_fold_standard_deviation_is_zero
