"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","region","legal_target_count","total_legal_target_count","regional_opportunity_share"
"7x7","7x7-uct-0100","100","1","27","0.562500","1","LM","6","97","0.061856"
"7x7","7x7-uct-0100","100","1","27","0.562500","1","LH","10","97","0.103093"
"7x7","7x7-uct-0100","100","1","27","0.562500","1","ML","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","27","0.562500","1","MM","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","27","0.562500","1","MH","12","97","0.123711"
"7x7","7x7-uct-0100","100","1","27","0.562500","1","HL","13","97","0.134021"
"7x7","7x7-uct-0100","100","1","27","0.562500","1","HM","12","97","0.123711"
"7x7","7x7-uct-0100","100","1","27","0.562500","1","HH","13","97","0.134021"
"7x7","7x7-uct-0100","100","1","28","0.583333","2","LL","13","90","0.144444"
"7x7","7x7-uct-0100","100","1","28","0.583333","2","LM","9","90","0.100000"
"7x7","7x7-uct-0100","100","1","28","0.583333","2","LH","11","90","0.122222"
"7x7","7x7-uct-0100","100","1","28","0.583333","2","ML","10","90","0.111111"
"7x7","7x7-uct-0100","100","1","28","0.583333","2","MM","10","90","0.111111"
"7x7","7x7-uct-0100","100","1","28","0.583333","2","MH","9","90","0.100000"
"7x7","7x7-uct-0100","100","1","28","0.583333","2","HL","9","90","0.100000"
"7x7","7x7-uct-0100","100","1","28","0.583333","2","HM","8","90","0.088889"
"7x7","7x7-uct-0100","100","1","28","0.583333","2","HH","11","90","0.122222"
"7x7","7x7-uct-0100","100","1","29","0.604167","1","LL","9","96","0.093750"
"7x7","7x7-uct-0100","100","1","29","0.604167","1","LM","6","96","0.062500"
"7x7","7x7-uct-0100","100","1","29","0.604167","1","LH","10","96","0.104167"
"7x7","7x7-uct-0100","100","1","29","0.604167","1","ML","11","96","0.114583"
"7x7","7x7-uct-0100","100","1","29","0.604167","1","MM","10","96","0.104167"
"7x7","7x7-uct-0100","100","1","29","0.604167","1","MH","12","96","0.125000"
"7x7","7x7-uct-0100","100","1","29","0.604167","1","HL","13","96","0.135417"
"7x7","7x7-uct-0100","100","1","29","0.604167","1","HM","12","96","0.125000"
"7x7","7x7-uct-0100","100","1","29","0.604167","1","HH","13","96","0.135417"
"7x7","7x7-uct-0100","100","1","30","0.625000","2","LL","13","92","0.141304"
"7x7","7x7-uct-0100","100","1","30","0.625000","2","LM","9","92","0.097826"
"7x7","7x7-uct-0100","100","1","30","0.625000","2","LH","11","92","0.119565"
"7x7","7x7-uct-0100","100","1","30","0.625000","2","ML","10","92","0.108696"
"7x7","7x7-uct-0100","100","1","30","0.625000","2","MM","10","92","0.108696"
"7x7","7x7-uct-0100","100","1","30","0.625000","2","MH","9","92","0.097826"
"7x7","7x7-uct-0100","100","1","30","0.625000","2","HL","9","92","0.097826"
"7x7","7x7-uct-0100","100","1","30","0.625000","2","HM","10","92","0.108696"
"7x7","7x7-uct-0100","100","1","30","0.625000","2","HH","11","92","0.119565"
"7x7","7x7-uct-0100","100","1","31","0.645833","1","LL","9","99","0.090909"
"7x7","7x7-uct-0100","100","1","31","0.645833","1","LM","9","99","0.090909"
"7x7","7x7-uct-0100","100","1","31","0.645833","1","LH","10","99","0.101010"
"7x7","7x7-uct-0100","100","1","31","0.645833","1","ML","11","99","0.111111"
"7x7","7x7-uct-0100","100","1","31","0.645833","1","MM","10","99","0.101010"
"7x7","7x7-uct-0100","100","1","31","0.645833","1","MH","12","99","0.121212"
"7x7","7x7-uct-0100","100","1","31","0.645833","1","HL","13","99","0.131313"
"7x7","7x7-uct-0100","100","1","31","0.645833","1","HM","12","99","0.121212"
"7x7","7x7-uct-0100","100","1","31","0.645833","1","HH","13","99","0.131313"
"7x7","7x7-uct-0100","100","1","32","0.666667","2","LL","13","93","0.139785"
"7x7","7x7-uct-0100","100","1","32","0.666667","2","LM","9","93","0.096774"
"7x7","7x7-uct-0100","100","1","32","0.666667","2","LH","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","32","0.666667","2","ML","10","93","0.107527"
"7x7","7x7-uct-0100","100","1","32","0.666667","2","MM","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","32","0.666667","2","MH","9","93","0.096774"
"7x7","7x7-uct-0100","100","1","32","0.666667","2","HL","9","93","0.096774"
"7x7","7x7-uct-0100","100","1","32","0.666667","2","HM","10","93","0.107527"
"7x7","7x7-uct-0100","100","1","32","0.666667","2","HH","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","33","0.687500","1","LL","9","101","0.089109"
"7x7","7x7-uct-0100","100","1","33","0.687500","1","LM","9","101","0.089109"
"7x7","7x7-uct-0100","100","1","33","0.687500","1","LH","11","101","0.108911"
"7x7","7x7-uct-0100","100","1","33","0.687500","1","ML","12","101","0.118812"
"7x7","7x7-uct-0100","100","1","33","0.687500","1","MM","10","101","0.099010"
"7x7","7x7-uct-0100","100","1","33","0.687500","1","MH","12","101","0.118812"
"7x7","7x7-uct-0100","100","1","33","0.687500","1","HL","13","101","0.128713"
"7x7","7x7-uct-0100","100","1","33","0.687500","1","HM","12","101","0.118812"
"7x7","7x7-uct-0100","100","1","33","0.687500","1","HH","13","101","0.128713"
"7x7","7x7-uct-0100","100","1","34","0.708333","2","LL","13","94","0.138298"
"7x7","7x7-uct-0100","100","1","34","0.708333","2","LM","9","94","0.095745"
"7x7","7x7-uct-0100","100","1","34","0.708333","2","LH","12","94","0.127660"
"7x7","7x7-uct-0100","100","1","34","0.708333","2","ML","10","94","0.106383"
"7x7","7x7-uct-0100","100","1","34","0.708333","2","MM","11","94","0.117021"
"7x7","7x7-uct-0100","100","1","34","0.708333","2","MH","9","94","0.095745"
"7x7","7x7-uct-0100","100","1","34","0.708333","2","HL","9","94","0.095745"
"7x7","7x7-uct-0100","100","1","34","0.708333","2","HM","10","94","0.106383"
"7x7","7x7-uct-0100","100","1","34","0.708333","2","HH","11","94","0.117021"
"7x7","7x7-uct-0100","100","1","35","0.729167","1","LL","11","101","0.108911"
"7x7","7x7-uct-0100","100","1","35","0.729167","1","LM","8","101","0.079208"
"7x7","7x7-uct-0100","100","1","35","0.729167","1","LH","11","101","0.108911"
"7x7","7x7-uct-0100","100","1","35","0.729167","1","ML","12","101","0.118812"
"7x7","7x7-uct-0100","100","1","35","0.729167","1","MM","10","101","0.099010"
"7x7","7x7-uct-0100","100","1","35","0.729167","1","MH","12","101","0.118812"
"7x7","7x7-uct-0100","100","1","35","0.729167","1","HL","13","101","0.128713"
"7x7","7x7-uct-0100","100","1","35","0.729167","1","HM","11","101","0.108911"
"7x7","7x7-uct-0100","100","1","35","0.729167","1","HH","13","101","0.128713"
"7x7","7x7-uct-0100","100","1","36","0.750000","2","LL","13","93","0.139785"
"7x7","7x7-uct-0100","100","1","36","0.750000","2","LM","8","93","0.086022"
"7x7","7x7-uct-0100","100","1","36","0.750000","2","LH","12","93","0.129032"
"7x7","7x7-uct-0100","100","1","36","0.750000","2","ML","10","93","0.107527"
"7x7","7x7-uct-0100","100","1","36","0.750000","2","MM","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","36","0.750000","2","MH","9","93","0.096774"
"7x7","7x7-uct-0100","100","1","36","0.750000","2","HL","9","93","0.096774"
"7x7","7x7-uct-0100","100","1","36","0.750000","2","HM","10","93","0.107527"
"7x7","7x7-uct-0100","100","1","36","0.750000","2","HH","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","37","0.770833","1","LL","11","101","0.108911"
"7x7","7x7-uct-0100","100","1","37","0.770833","1","LM","8","101","0.079208"
"7x7","7x7-uct-0100","100","1","37","0.770833","1","LH","11","101","0.108911"
"7x7","7x7-uct-0100","100","1","37","0.770833","1","ML","12","101","0.118812"
"7x7","7x7-uct-0100","100","1","37","0.770833","1","MM","10","101","0.099010"
"7x7","7x7-uct-0100","100","1","37","0.770833","1","MH","12","101","0.118812"
"7x7","7x7-uct-0100","100","1","37","0.770833","1","HL","13","101","0.128713"
"7x7","7x7-uct-0100","100","1","37","0.770833","1","HM","11","101","0.108911"
"7x7","7x7-uct-0100","100","1","37","0.770833","1","HH","13","101","0.128713"
"7x7","7x7-uct-0100","100","1","38","0.791667","2","LL","13","95","0.136842"
"7x7","7x7-uct-0100","100","1","38","0.791667","2","LM","8","95","0.084211"
"7x7","7x7-uct-0100","100","1","38","0.791667","2","LH","12","95","0.126316"
"7x7","7x7-uct-0100","100","1","38","0.791667","2","ML","10","95","0.105263"
"7x7","7x7-uct-0100","100","1","38","0.791667","2","MM","11","95","0.115789"
"7x7","7x7-uct-0100","100","1","38","0.791667","2","MH","11","95","0.115789"
"7x7","7x7-uct-0100","100","1","38","0.791667","2","HL","9","95","0.094737"
"7x7","7x7-uct-0100","100","1","38","0.791667","2","HM","10","95","0.105263"
"7x7","7x7-uct-0100","100","1","38","0.791667","2","HH","11","95","0.115789"
"7x7","7x7-uct-0100","100","1","39","0.812500","1","LL","11","102","0.107843"
"7x7","7x7-uct-0100","100","1","39","0.812500","1","LM","8","102","0.078431"
"7x7","7x7-uct-0100","100","1","39","0.812500","1","LH","11","102","0.107843"
"7x7","7x7-uct-0100","100","1","39","0.812500","1","ML","12","102","0.117647"
"7x7","7x7-uct-0100","100","1","39","0.812500","1","MM","11","102","0.107843"
"7x7","7x7-uct-0100","100","1","39","0.812500","1","MH","12","102","0.117647"
"7x7","7x7-uct-0100","100","1","39","0.812500","1","HL","13","102","0.127451"
"7x7","7x7-uct-0100","100","1","39","0.812500","1","HM","11","102","0.107843"
"7x7","7x7-uct-0100","100","1","39","0.812500","1","HH","13","102","0.127451"
"7x7","7x7-uct-0100","100","1","40","0.833333","2","LL","12","96","0.125000"
"7x7","7x7-uct-0100","100","1","40","0.833333","2","LM","8","96","0.083333"
"7x7","7x7-uct-0100","100","1","40","0.833333","2","LH","12","96","0.125000"
"7x7","7x7-uct-0100","100","1","40","0.833333","2","ML","10","96","0.104167"
"7x7","7x7-uct-0100","100","1","40","0.833333","2","MM","11","96","0.114583"
"7x7","7x7-uct-0100","100","1","40","0.833333","2","MH","11","96","0.114583"
"7x7","7x7-uct-0100","100","1","40","0.833333","2","HL","9","96","0.093750"
"7x7","7x7-uct-0100","100","1","40","0.833333","2","HM","10","96","0.104167"
"7x7","7x7-uct-0100","100","1","40","0.833333","2","HH","13","96","0.135417"
"7x7","7x7-uct-0100","100","1","41","0.854167","1","LL","12","102","0.117647"
"7x7","7x7-uct-0100","100","1","41","0.854167","1","LM","8","102","0.078431"
"7x7","7x7-uct-0100","100","1","41","0.854167","1","LH","11","102","0.107843"
"7x7","7x7-uct-0100","100","1","41","0.854167","1","ML","12","102","0.117647"
"7x7","7x7-uct-0100","100","1","41","0.854167","1","MM","10","102","0.098039"
"7x7","7x7-uct-0100","100","1","41","0.854167","1","MH","12","102","0.117647"
"7x7","7x7-uct-0100","100","1","41","0.854167","1","HL","13","102","0.127451"
"7x7","7x7-uct-0100","100","1","41","0.854167","1","HM","11","102","0.107843"
"7x7","7x7-uct-0100","100","1","41","0.854167","1","HH","13","102","0.127451"
"7x7","7x7-uct-0100","100","1","42","0.875000","2","LL","12","95","0.126316"
"7x7","7x7-uct-0100","100","1","42","0.875000","2","LM","8","95","0.084211"
"7x7","7x7-uct-0100","100","1","42","0.875000","2","LH","12","95","0.126316"
"7x7","7x7-uct-0100","100","1","42","0.875000","2","ML","9","95","0.094737"
"7x7","7x7-uct-0100","100","1","42","0.875000","2","MM","10","95","0.105263"
"7x7","7x7-uct-0100","100","1","42","0.875000","2","MH","11","95","0.115789"
"7x7","7x7-uct-0100","100","1","42","0.875000","2","HL","10","95","0.105263"
"7x7","7x7-uct-0100","100","1","42","0.875000","2","HM","10","95","0.105263"
"7x7","7x7-uct-0100","100","1","42","0.875000","2","HH","13","95","0.136842"
"7x7","7x7-uct-0100","100","1","43","0.895833","1","LL","12","101","0.118812"
"7x7","7x7-uct-0100","100","1","43","0.895833","1","LM","8","101","0.079208"
"7x7","7x7-uct-0100","100","1","43","0.895833","1","LH","11","101","0.108911"
"7x7","7x7-uct-0100","100","1","43","0.895833","1","ML","11","101","0.108911"
"7x7","7x7-uct-0100","100","1","43","0.895833","1","MM","10","101","0.099010"
"7x7","7x7-uct-0100","100","1","43","0.895833","1","MH","12","101","0.118812"
"7x7","7x7-uct-0100","100","1","43","0.895833","1","HL","13","101","0.128713"
"7x7","7x7-uct-0100","100","1","43","0.895833","1","HM","11","101","0.108911"
"7x7","7x7-uct-0100","100","1","43","0.895833","1","HH","13","101","0.128713"
"7x7","7x7-uct-0100","100","1","44","0.916667","2","LL","12","93","0.129032"
"7x7","7x7-uct-0100","100","1","44","0.916667","2","LM","8","93","0.086022"
"7x7","7x7-uct-0100","100","1","44","0.916667","2","LH","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","44","0.916667","2","ML","9","93","0.096774"
"7x7","7x7-uct-0100","100","1","44","0.916667","2","MM","10","93","0.107527"
"7x7","7x7-uct-0100","100","1","44","0.916667","2","MH","11","93","0.118280"
"7x7","7x7-uct-0100","100","1","44","0.916667","2","HL","10","93","0.107527"
"7x7","7x7-uct-0100","100","1","44","0.916667","2","HM","9","93","0.096774"
"7x7","7x7-uct-0100","100","1","44","0.916667","2","HH","13","93","0.139785"
"7x7","7x7-uct-0100","100","1","45","0.937500","1","LL","12","98","0.122449"
"7x7","7x7-uct-0100","100","1","45","0.937500","1","LM","8","98","0.081633"
"7x7","7x7-uct-0100","100","1","45","0.937500","1","LH","11","98","0.112245"
"7x7","7x7-uct-0100","100","1","45","0.937500","1","ML","10","98","0.102041"
"7x7","7x7-uct-0100","100","1","45","0.937500","1","MM","9","98","0.091837"
"7x7","7x7-uct-0100","100","1","45","0.937500","1","MH","12","98","0.122449"
"7x7","7x7-uct-0100","100","1","45","0.937500","1","HL","13","98","0.132653"
"7x7","7x7-uct-0100","100","1","45","0.937500","1","HM","10","98","0.102041"
"7x7","7x7-uct-0100","100","1","45","0.937500","1","HH","13","98","0.132653"
"7x7","7x7-uct-0100","100","1","46","0.958333","2","LL","12","92","0.130435"
"7x7","7x7-uct-0100","100","1","46","0.958333","2","LM","8","92","0.086957"
"7x7","7x7-uct-0100","100","1","46","0.958333","2","LH","11","92","0.119565"
"7x7","7x7-uct-0100","100","1","46","0.958333","2","ML","9","92","0.097826"
"7x7","7x7-uct-0100","100","1","46","0.958333","2","MM","9","92","0.097826"
"7x7","7x7-uct-0100","100","1","46","0.958333","2","MH","11","92","0.119565"
"7x7","7x7-uct-0100","100","1","46","0.958333","2","HL","10","92","0.108696"
"7x7","7x7-uct-0100","100","1","46","0.958333","2","HM","9","92","0.097826"
"7x7","7x7-uct-0100","100","1","46","0.958333","2","HH","13","92","0.141304"
"7x7","7x7-uct-0100","100","1","47","0.979167","1","LL","12","97","0.123711"
"7x7","7x7-uct-0100","100","1","47","0.979167","1","LM","8","97","0.082474"
"7x7","7x7-uct-0100","100","1","47","0.979167","1","LH","11","97","0.113402"
"7x7","7x7-uct-0100","100","1","47","0.979167","1","ML","10","97","0.103093"
"7x7","7x7-uct-0100","100","1","47","0.979167","1","MM","8","97","0.082474"
"7x7","7x7-uct-0100","100","1","47","0.979167","1","MH","12","97","0.123711"
"7x7","7x7-uct-0100","100","1","47","0.979167","1","HL","13","97","0.134021"
"7x7","7x7-uct-0100","100","1","47","0.979167","1","HM","10","97","0.103093"
"7x7","7x7-uct-0100","100","1","47","0.979167","1","HH","13","97","0.134021"
"7x7","7x7-uct-0100","100","1","48","1.000000","2","LL","12","91","0.131868"
"7x7","7x7-uct-0100","100","1","48","1.000000","2","LM","8","91","0.087912"
"7x7","7x7-uct-0100","100","1","48","1.000000","2","LH","11","91","0.120879"
"7x7","7x7-uct-0100","100","1","48","1.000000","2","ML","9","91","0.098901"
"7x7","7x7-uct-0100","100","1","48","1.000000","2","MM","8","91","0.087912"
"7x7","7x7-uct-0100","100","1","48","1.000000","2","MH","11","91","0.120879"
"7x7","7x7-uct-0100","100","1","48","1.000000","2","HL","10","91","0.109890"
"7x7","7x7-uct-0100","100","1","48","1.000000","2","HM","9","91","0.098901"
"7x7","7x7-uct-0100","100","1","48","1.000000","2","HH","13","91","0.142857"
"7x7","7x7-uct-0500","500","1","1","0.020833","1","LL","9","64","0.140625"
"7x7","7x7-uct-0500","500","1","1","0.020833","1","LM","6","64","0.093750"
"7x7","7x7-uct-0500","500","1","1","0.020833","1","LH","9","64","0.140625"
"7x7","7x7-uct-0500","500","1","1","0.020833","1","ML","6","64","0.093750"
"7x7","7x7-uct-0500","500","1","1","0.020833","1","MM","4","64","0.062500"
"7x7","7x7-uct-0500","500","1","1","0.020833","1","MH","6","64","0.093750"
"7x7","7x7-uct-0500","500","1","1","0.020833","1","HL","9","64","0.140625"
"7x7","7x7-uct-0500","500","1","1","0.020833","1","HM","6","64","0.093750"
"7x7","7x7-uct-0500","500","1","1","0.020833","1","HH","9","64","0.140625"
"7x7","7x7-uct-0500","500","1","2","0.041667","2","LL","9","64","0.140625"
"7x7","7x7-uct-0500","500","1","2","0.041667","2","LM","6","64","0.093750"
"7x7","7x7-uct-0500","500","1","2","0.041667","2","LH","9","64","0.140625"
"7x7","7x7-uct-0500","500","1","2","0.041667","2","ML","6","64","0.093750"
"7x7","7x7-uct-0500","500","1","2","0.041667","2","MM","4","64","0.062500"
"7x7","7x7-uct-0500","500","1","2","0.041667","2","MH","6","64","0.093750"
"7x7","7x7-uct-0500","500","1","2","0.041667","2","HL","9","64","0.140625"
"7x7","7x7-uct-0500","500","1","2","0.041667","2","HM","6","64","0.093750"
"7x7","7x7-uct-0500","500","1","2","0.041667","2","HH","9","64","0.140625"
"7x7","7x7-uct-0500","500","1","3","0.062500","1","LL","9","73","0.123288"
"7x7","7x7-uct-0500","500","1","3","0.062500","1","LM","10","73","0.136986"
"7x7","7x7-uct-0500","500","1","3","0.062500","1","LH","10","73","0.136986"
"7x7","7x7-uct-0500","500","1","3","0.062500","1","ML","6","73","0.082192"
"7x7","7x7-uct-0500","500","1","3","0.062500","1","MM","4","73","0.054795"
"7x7","7x7-uct-0500","500","1","3","0.062500","1","MH","10","73","0.136986"
"7x7","7x7-uct-0500","500","1","3","0.062500","1","HL","9","73","0.123288"
"7x7","7x7-uct-0500","500","1","3","0.062500","1","HM","6","73","0.082192"
"7x7","7x7-uct-0500","500","1","3","0.062500","1","HH","9","73","0.123288"
"7x7","7x7-uct-0500","500","1","4","0.083333","2","LL","10","74","0.135135"
"7x7","7x7-uct-0500","500","1","4","0.083333","2","LM","7","74","0.094595"
"7x7","7x7-uct-0500","500","1","4","0.083333","2","LH","13","74","0.175676"
"7x7","7x7-uct-0500","500","1","4","0.083333","2","ML","7","74","0.094595"
"7x7","7x7-uct-0500","500","1","4","0.083333","2","MM","5","74","0.067568"
"7x7","7x7-uct-0500","500","1","4","0.083333","2","MH","6","74","0.081081"
"7x7","7x7-uct-0500","500","1","4","0.083333","2","HL","9","74","0.121622"
"7x7","7x7-uct-0500","500","1","4","0.083333","2","HM","8","74","0.108108"
"7x7","7x7-uct-0500","500","1","4","0.083333","2","HH","9","74","0.121622"
"7x7","7x7-uct-0500","500","1","5","0.104167","1","LL","9","78","0.115385"
"7x7","7x7-uct-0500","500","1","5","0.104167","1","LM","10","78","0.128205"
"7x7","7x7-uct-0500","500","1","5","0.104167","1","LH","10","78","0.128205"
"7x7","7x7-uct-0500","500","1","5","0.104167","1","ML","6","78","0.076923"
"7x7","7x7-uct-0500","500","1","5","0.104167","1","MM","4","78","0.051282"
"7x7","7x7-uct-0500","500","1","5","0.104167","1","MH","10","78","0.128205"
"7x7","7x7-uct-0500","500","1","5","0.104167","1","HL","9","78","0.115385"
"7x7","7x7-uct-0500","500","1","5","0.104167","1","HM","7","78","0.089744"
"7x7","7x7-uct-0500","500","1","5","0.104167","1","HH","13","78","0.166667"
"7x7","7x7-uct-0500","500","1","6","0.125000","2","LL","10","76","0.131579"
"7x7","7x7-uct-0500","500","1","6","0.125000","2","LM","7","76","0.092105"
"7x7","7x7-uct-0500","500","1","6","0.125000","2","LH","9","76","0.118421"
"7x7","7x7-uct-0500","500","1","6","0.125000","2","ML","7","76","0.092105"
"7x7","7x7-uct-0500","500","1","6","0.125000","2","MM","5","76","0.065789"
"7x7","7x7-uct-0500","500","1","6","0.125000","2","MH","8","76","0.105263"
"7x7","7x7-uct-0500","500","1","6","0.125000","2","HL","11","76","0.144737"
"7x7","7x7-uct-0500","500","1","6","0.125000","2","HM","8","76","0.105263"
"7x7","7x7-uct-0500","500","1","6","0.125000","2","HH","11","76","0.144737"
"7x7","7x7-uct-0500","500","1","7","0.145833","1","LL","11","84","0.130952"
"7x7","7x7-uct-0500","500","1","7","0.145833","1","LM","10","84","0.119048"
"7x7","7x7-uct-0500","500","1","7","0.145833","1","LH","10","84","0.119048"
"7x7","7x7-uct-0500","500","1","7","0.145833","1","ML","6","84","0.071429"
"7x7","7x7-uct-0500","500","1","7","0.145833","1","MM","8","84","0.095238"
"7x7","7x7-uct-0500","500","1","7","0.145833","1","MH","10","84","0.119048"
"7x7","7x7-uct-0500","500","1","7","0.145833","1","HL","9","84","0.107143"
"7x7","7x7-uct-0500","500","1","7","0.145833","1","HM","7","84","0.083333"
"7x7","7x7-uct-0500","500","1","7","0.145833","1","HH","13","84","0.154762"
"7x7","7x7-uct-0500","500","1","8","0.166667","2","LL","10","82","0.121951"
"7x7","7x7-uct-0500","500","1","8","0.166667","2","LM","7","82","0.085366"
"7x7","7x7-uct-0500","500","1","8","0.166667","2","LH","11","82","0.134146"
"7x7","7x7-uct-0500","500","1","8","0.166667","2","ML","11","82","0.134146"
"7x7","7x7-uct-0500","500","1","8","0.166667","2","MM","5","82","0.060976"
"7x7","7x7-uct-0500","500","1","8","0.166667","2","MH","8","82","0.097561"
"7x7","7x7-uct-0500","500","1","8","0.166667","2","HL","11","82","0.134146"
"7x7","7x7-uct-0500","500","1","8","0.166667","2","HM","8","82","0.097561"
"7x7","7x7-uct-0500","500","1","8","0.166667","2","HH","11","82","0.134146"
"7x7","7x7-uct-0500","500","1","9","0.187500","1","LL","11","84","0.130952"
"7x7","7x7-uct-0500","500","1","9","0.187500","1","LM","10","84","0.119048"
"7x7","7x7-uct-0500","500","1","9","0.187500","1","LH","10","84","0.119048"
"7x7","7x7-uct-0500","500","1","9","0.187500","1","ML","6","84","0.071429"
"7x7","7x7-uct-0500","500","1","9","0.187500","1","MM","8","84","0.095238"
"7x7","7x7-uct-0500","500","1","9","0.187500","1","MH","10","84","0.119048"
"7x7","7x7-uct-0500","500","1","9","0.187500","1","HL","9","84","0.107143"
"7x7","7x7-uct-0500","500","1","9","0.187500","1","HM","7","84","0.083333"
"7x7","7x7-uct-0500","500","1","9","0.187500","1","HH","13","84","0.154762"
"7x7","7x7-uct-0500","500","1","10","0.208333","2","LL","10","82","0.121951"
"7x7","7x7-uct-0500","500","1","10","0.208333","2","LM","7","82","0.085366"
"7x7","7x7-uct-0500","500","1","10","0.208333","2","LH","11","82","0.134146"
"7x7","7x7-uct-0500","500","1","10","0.208333","2","ML","11","82","0.134146"
"7x7","7x7-uct-0500","500","1","10","0.208333","2","MM","5","82","0.060976"
"7x7","7x7-uct-0500","500","1","10","0.208333","2","MH","8","82","0.097561"
"7x7","7x7-uct-0500","500","1","10","0.208333","2","HL","11","82","0.134146"
"7x7","7x7-uct-0500","500","1","10","0.208333","2","HM","8","82","0.097561"
"7x7","7x7-uct-0500","500","1","10","0.208333","2","HH","11","82","0.134146"
"7x7","7x7-uct-0500","500","1","11","0.229167","1","LL","10","84","0.119048"
"7x7","7x7-uct-0500","500","1","11","0.229167","1","LM","10","84","0.119048"
"7x7","7x7-uct-0500","500","1","11","0.229167","1","LH","10","84","0.119048"
"7x7","7x7-uct-0500","500","1","11","0.229167","1","ML","7","84","0.083333"
"7x7","7x7-uct-0500","500","1","11","0.229167","1","MM","6","84","0.071429"
"7x7","7x7-uct-0500","500","1","11","0.229167","1","MH","10","84","0.119048"
"7x7","7x7-uct-0500","500","1","11","0.229167","1","HL","9","84","0.107143"
"7x7","7x7-uct-0500","500","1","11","0.229167","1","HM","9","84","0.107143"
"7x7","7x7-uct-0500","500","1","11","0.229167","1","HH","13","84","0.154762"
"7x7","7x7-uct-0500","500","1","12","0.250000","2","LL","10","80","0.125000"
"7x7","7x7-uct-0500","500","1","12","0.250000","2","LM","7","80","0.087500"
"7x7","7x7-uct-0500","500","1","12","0.250000","2","LH","9","80","0.112500"
"7x7","7x7-uct-0500","500","1","12","0.250000","2","ML","11","80","0.137500"
"7x7","7x7-uct-0500","500","1","12","0.250000","2","MM","5","80","0.062500"
"7x7","7x7-uct-0500","500","1","12","0.250000","2","MH","8","80","0.100000"
"7x7","7x7-uct-0500","500","1","12","0.250000","2","HL","11","80","0.137500"
"7x7","7x7-uct-0500","500","1","12","0.250000","2","HM","8","80","0.100000"
"7x7","7x7-uct-0500","500","1","12","0.250000","2","HH","11","80","0.137500"
"7x7","7x7-uct-0500","500","1","13","0.270833","1","LL","10","86","0.116279"
"7x7","7x7-uct-0500","500","1","13","0.270833","1","LM","10","86","0.116279"
"7x7","7x7-uct-0500","500","1","13","0.270833","1","LH","11","86","0.127907"
"7x7","7x7-uct-0500","500","1","13","0.270833","1","ML","7","86","0.081395"
"7x7","7x7-uct-0500","500","1","13","0.270833","1","MM","7","86","0.081395"
"7x7","7x7-uct-0500","500","1","13","0.270833","1","MH","10","86","0.116279"
"7x7","7x7-uct-0500","500","1","13","0.270833","1","HL","9","86","0.104651"
"7x7","7x7-uct-0500","500","1","13","0.270833","1","HM","9","86","0.104651"
"7x7","7x7-uct-0500","500","1","13","0.270833","1","HH","13","86","0.151163"
"7x7","7x7-uct-0500","500","1","14","0.291667","2","LL","10","86","0.116279"
"7x7","7x7-uct-0500","500","1","14","0.291667","2","LM","7","86","0.081395"
"7x7","7x7-uct-0500","500","1","14","0.291667","2","LH","13","86","0.151163"
"7x7","7x7-uct-0500","500","1","14","0.291667","2","ML","11","86","0.127907"
"7x7","7x7-uct-0500","500","1","14","0.291667","2","MM","5","86","0.058140"
"7x7","7x7-uct-0500","500","1","14","0.291667","2","MH","8","86","0.093023"
"7x7","7x7-uct-0500","500","1","14","0.291667","2","HL","11","86","0.127907"
"7x7","7x7-uct-0500","500","1","14","0.291667","2","HM","8","86","0.093023"
"7x7","7x7-uct-0500","500","1","14","0.291667","2","HH","13","86","0.151163"
"7x7","7x7-uct-0500","500","1","15","0.312500","1","LL","10","86","0.116279"
"7x7","7x7-uct-0500","500","1","15","0.312500","1","LM","10","86","0.116279"
"7x7","7x7-uct-0500","500","1","15","0.312500","1","LH","11","86","0.127907"
"7x7","7x7-uct-0500","500","1","15","0.312500","1","ML","7","86","0.081395"
"7x7","7x7-uct-0500","500","1","15","0.312500","1","MM","7","86","0.081395"
"7x7","7x7-uct-0500","500","1","15","0.312500","1","MH","10","86","0.116279"
"7x7","7x7-uct-0500","500","1","15","0.312500","1","HL","9","86","0.104651"
"7x7","7x7-uct-0500","500","1","15","0.312500","1","HM","9","86","0.104651"
"7x7","7x7-uct-0500","500","1","15","0.312500","1","HH","13","86","0.151163"
"7x7","7x7-uct-0500","500","1","16","0.333333","2","LL","10","88","0.113636"
"7x7","7x7-uct-0500","500","1","16","0.333333","2","LM","7","88","0.079545"
"7x7","7x7-uct-0500","500","1","16","0.333333","2","LH","13","88","0.147727"
"7x7","7x7-uct-0500","500","1","16","0.333333","2","ML","11","88","0.125000"
"7x7","7x7-uct-0500","500","1","16","0.333333","2","MM","5","88","0.056818"
"7x7","7x7-uct-0500","500","1","16","0.333333","2","MH","8","88","0.090909"
"7x7","7x7-uct-0500","500","1","16","0.333333","2","HL","12","88","0.136364"
"7x7","7x7-uct-0500","500","1","16","0.333333","2","HM","9","88","0.102273"
