source_key,source_issue,dataset_id,minimum_gate,board,iteration_limit,game_index,experiment_id,seed,trial_path,trial_sha256,recorded_winner,status,unresolved_reason,objective_sites,p1_secured_objectives,p2_secured_objectives,p1_advantage_objectives,p2_advantage_objectives,previous_p1_objective_pieces,previous_p2_objective_pieces,corrected_p1_objective_pieces,corrected_p2_objective_pieces,previous_objective_piece_margin,corrected_objective_piece_margin,old_reconstructed_winner,old_deciding_layer,corrected_winner,corrected_deciding_layer,reaches_advantage_comparison,reaches_objective_piece_tiebreak,p1_excluded_own_secured,p2_excluded_own_secured,p1_excluded_opponent_secured,p2_excluded_opponent_secured,p1_excluded_opponent_advantage,p2_excluded_opponent_advantage,p1_excluded_neutral,p2_excluded_neutral,source_previous_p1_pieces_match,source_previous_p2_pieces_match,source_p1_secured_match,source_p2_secured_match,source_p1_advantage_match,source_p2_advantage_match,old_winner_reproduced,winner_changed,margin_changed,margin_sign_changed,winner_transition
issue-62-3x3-uct-0100-g0066,62,issue-62:3x3-uct-0100,False,3x3,100,66,3x3-uct-0100,620165,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0066.trl,3abde9626be01d241b95d5d06cddc1ba2409371fbc73c0dc070e8c05a4cc6124,1,resolved,,9,3,2,2,2,12,10,3,3,2,0,1,secured_objectives,1,secured_objectives,False,False,9,6,0,1,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0100-g0067,62,issue-62:3x3-uct-0100,False,3x3,100,67,3x3-uct-0100,620166,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0067.trl,67c4616473ab0981d07ca2eb515aff698daa35a95162305ef3cc9f03b474ae52,2,resolved,,9,4,4,0,1,14,14,0,2,0,-2,2,advantage_objectives,2,advantage_objectives,True,False,12,12,1,0,1,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0068,62,issue-62:3x3-uct-0100,False,3x3,100,68,3x3-uct-0100,620167,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0068.trl,f066d4a4282191d67c0ddad473dc34256515ee7c459b0055f9c08b5f84e211b0,1,resolved,,9,3,2,1,1,13,9,1,2,4,-1,1,secured_objectives,1,secured_objectives,False,False,9,6,2,0,0,0,1,1,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0100-g0069,62,issue-62:3x3-uct-0100,False,3x3,100,69,3x3-uct-0100,620168,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0069.trl,237507346bd2387af99372ae56ceb9a69a3e559710b26ee70a998a151145d5f4,1,resolved,,9,2,2,2,1,10,8,2,1,2,1,1,advantage_objectives,1,advantage_objectives,True,False,6,6,1,0,0,0,1,1,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-62-3x3-uct-0100-g0070,62,issue-62:3x3-uct-0100,False,3x3,100,70,3x3-uct-0100,620169,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0070.trl,bc5c6ed8154e69a696b20abaebfef8f27d9e34b6430d1779e2c1f7f1fd3e34a3,2,resolved,,9,3,4,1,0,14,14,1,0,0,1,2,secured_objectives,2,secured_objectives,False,False,9,12,3,1,0,0,1,1,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0071,62,issue-62:3x3-uct-0100,False,3x3,100,71,3x3-uct-0100,620170,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0071.trl,a78fa36e869e5fbf06553feb9578f75f98312e59845aebb65daaaca26c16cba0,1,resolved,,9,3,2,2,2,13,11,3,3,2,0,1,secured_objectives,1,secured_objectives,False,False,9,6,1,2,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0100-g0072,62,issue-62:3x3-uct-0100,False,3x3,100,72,3x3-uct-0100,620171,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0072.trl,d44fd4ddbc9d8792c31790953ff679ef96699a3a250ca4de9336b1dd83507c6a,2,resolved,,9,0,3,3,1,10,12,4,2,-2,2,2,secured_objectives,2,secured_objectives,False,False,0,9,4,0,1,0,1,1,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0073,62,issue-62:3x3-uct-0100,False,3x3,100,73,3x3-uct-0100,620172,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0073.trl,bf66d3ed35ed1bef45426a55c27f5d81822756af9df6ad290d8eaffb76bb30ce,2,resolved,,9,2,3,0,1,12,14,0,1,-2,-1,2,secured_objectives,2,secured_objectives,False,False,6,9,3,1,0,0,3,3,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-62-3x3-uct-0100-g0074,62,issue-62:3x3-uct-0100,False,3x3,100,74,3x3-uct-0100,620173,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0074.trl,01780d8b9aaca11a6727ed5a4d9ee20ab4e1a0b9bf2432bcc22e559f6ba2e921,1,resolved,,9,4,3,0,2,13,14,0,4,-1,-4,1,secured_objectives,1,secured_objectives,False,False,12,9,1,1,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-62-3x3-uct-0100-g0075,62,issue-62:3x3-uct-0100,False,3x3,100,75,3x3-uct-0100,620174,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0075.trl,1e7ccb2246ed0d43c191ccad3f4d661510403a36537fa906edcee13d8b3f1f8a,2,resolved,,9,1,2,3,3,9,10,4,4,-1,0,2,secured_objectives,2,secured_objectives,False,False,3,6,2,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0076,62,issue-62:3x3-uct-0100,False,3x3,100,76,3x3-uct-0100,620175,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0076.trl,7a3e6bcbc452b0c815e0ea27be16f9942262305cde16e5562d09e6484b24453d,1,resolved,,9,3,2,0,2,12,12,0,3,0,-3,1,secured_objectives,1,secured_objectives,False,False,9,6,0,1,1,0,2,2,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0100-g0077,62,issue-62:3x3-uct-0100,False,3x3,100,77,3x3-uct-0100,620176,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0077.trl,8c2b2cbbb74b2d50e264372ee401be9384170da572d62fb4c5a5b8585ccb66de,2,resolved,,9,3,3,0,1,10,11,0,2,-1,-2,2,advantage_objectives,2,advantage_objectives,True,False,9,9,0,0,1,0,0,0,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-62-3x3-uct-0100-g0078,62,issue-62:3x3-uct-0100,False,3x3,100,78,3x3-uct-0100,620177,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0078.trl,2f2604bc0f5a2a7fc08d1892d29ed1bf4cfdb38a0c4adde0b1e0a6ff58560120,2,resolved,,9,2,2,2,3,11,10,4,3,1,1,2,advantage_objectives,2,advantage_objectives,True,False,6,6,1,0,0,1,0,0,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-62-3x3-uct-0100-g0079,62,issue-62:3x3-uct-0100,False,3x3,100,79,3x3-uct-0100,620178,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0079.trl,08bb6a3edb256c292a6a6ed382ba11ea4c458e0e2d4c6ead9ca9e3203c50d1b3,1,resolved,,9,2,0,1,2,9,9,1,4,0,-3,1,secured_objectives,1,secured_objectives,False,False,6,0,0,3,0,0,2,2,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0100-g0080,62,issue-62:3x3-uct-0100,False,3x3,100,80,3x3-uct-0100,620179,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0080.trl,e218084104b643c53a8956a7b41c39e81c095760b1b8c9e6ac57b28ba233f8ec,2,resolved,,9,3,3,0,1,10,12,0,1,-2,-1,2,advantage_objectives,2,advantage_objectives,True,False,9,9,1,2,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-62-3x3-uct-0100-g0081,62,issue-62:3x3-uct-0100,False,3x3,100,81,3x3-uct-0100,620180,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0081.trl,348a8ada935699c03ab575af1dbec7139bb8401c136b9f8327fb7e1fc40db001,1,resolved,,9,3,3,2,0,15,14,2,0,1,2,1,advantage_objectives,1,advantage_objectives,True,False,9,9,2,3,0,0,2,2,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-62-3x3-uct-0100-g0082,62,issue-62:3x3-uct-0100,False,3x3,100,82,3x3-uct-0100,620181,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0082.trl,cd4e359ce540513c71df1acfedd6b40d98990a6fe66474795a75086f0a4306a2,2,resolved,,9,3,3,1,2,12,13,1,3,-1,-2,2,advantage_objectives,2,advantage_objectives,True,False,9,9,1,1,1,0,0,0,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-62-3x3-uct-0100-g0083,62,issue-62:3x3-uct-0100,False,3x3,100,83,3x3-uct-0100,620182,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0083.trl,41efa6eede801d40fcdeb6be09577c30a5de9668e92589f4c869541bc3eb11ee,1,resolved,,9,4,3,0,2,15,12,0,2,3,-2,1,secured_objectives,1,secured_objectives,False,False,12,9,3,1,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0100-g0084,62,issue-62:3x3-uct-0100,False,3x3,100,84,3x3-uct-0100,620183,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0084.trl,1cf9e17e14ca8f21f59f77d53b4994ebcbed6e50f9366dd9dfc6e440f85b9b41,2,resolved,,9,3,4,1,0,14,14,2,0,0,2,2,secured_objectives,2,secured_objectives,False,False,9,12,2,0,0,1,1,1,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0085,62,issue-62:3x3-uct-0100,False,3x3,100,85,3x3-uct-0100,620184,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0085.trl,135183bcad1bfa2052c8b878ea45845bb8fc0c6b1ec6272e9b9268759361246a,2,resolved,,9,3,4,1,0,10,12,1,0,-2,1,2,secured_objectives,2,secured_objectives,False,False,9,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0086,62,issue-62:3x3-uct-0100,False,3x3,100,86,3x3-uct-0100,620185,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0086.trl,58f64528ee055df725cd81586349ec27742818b5d3575906a9b4e247237f21a3,2,resolved,,9,3,3,1,2,12,12,1,3,0,-2,2,advantage_objectives,2,advantage_objectives,True,False,9,9,1,0,1,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0087,62,issue-62:3x3-uct-0100,False,3x3,100,87,3x3-uct-0100,620186,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0087.trl,31b15ef5adf2d6874de0bd47f101021bfbeaaa6272985b3a81c21d364ef38cb2,2,resolved,,9,3,3,0,1,13,13,0,2,0,-2,2,advantage_objectives,2,advantage_objectives,True,False,9,9,1,0,1,0,2,2,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0088,62,issue-62:3x3-uct-0100,False,3x3,100,88,3x3-uct-0100,620187,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0088.trl,20735b8d68591a074d86394968b38766d51187faf4687fb1e796ab81179d2ef1,2,resolved,,9,2,2,1,2,11,12,1,4,-1,-3,2,advantage_objectives,2,advantage_objectives,True,False,6,6,1,1,2,0,1,1,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-62-3x3-uct-0100-g0089,62,issue-62:3x3-uct-0100,False,3x3,100,89,3x3-uct-0100,620188,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0089.trl,a92c22b7502db5f635f49962128da5112301865e511f23d939e29b5f5ea9ac29,2,resolved,,9,2,2,1,2,10,9,1,2,1,-1,2,advantage_objectives,2,advantage_objectives,True,False,6,6,2,0,0,0,1,1,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0090,62,issue-62:3x3-uct-0100,False,3x3,100,90,3x3-uct-0100,620189,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0090.trl,2b6a908b09ab82ec17d6dc0ceb0d36b7cd043e9585bf174f7d5862995aa70afc,2,resolved,,9,3,3,1,1,14,15,1,2,-1,-1,2,objective_pieces,2,objective_pieces,True,True,9,9,1,2,1,0,2,2,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-62-3x3-uct-0100-g0091,62,issue-62:3x3-uct-0100,False,3x3,100,91,3x3-uct-0100,620190,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0091.trl,bf1abf01f40818860bdcf8ca5922fd67b966e357dac1292286dfeacbca19008e,1,resolved,,9,2,1,2,4,9,13,2,8,-4,-6,1,secured_objectives,1,secured_objectives,False,False,6,3,0,2,1,0,0,0,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-62-3x3-uct-0100-g0092,62,issue-62:3x3-uct-0100,False,3x3,100,92,3x3-uct-0100,620191,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0092.trl,04eeb7779381bd3a644a2938e7751af638861092fc8160b11a77823a0f581798,2,resolved,,9,3,3,0,1,12,13,0,2,-1,-2,2,advantage_objectives,2,advantage_objectives,True,False,9,9,1,1,1,0,1,1,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-62-3x3-uct-0100-g0093,62,issue-62:3x3-uct-0100,False,3x3,100,93,3x3-uct-0100,620192,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0093.trl,85e837224b3325d8104456eae57988b0fa625b33e8c07ba467b5aff21d716034,2,resolved,,9,2,3,2,0,12,10,3,0,2,3,2,secured_objectives,2,secured_objectives,False,False,6,9,2,0,0,0,1,1,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-62-3x3-uct-0100-g0094,62,issue-62:3x3-uct-0100,False,3x3,100,94,3x3-uct-0100,620193,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0094.trl,084b171767bbeacb9a88ebe6c341460fb26e83a39976741fd608950d51ee0f12,2,resolved,,9,3,3,1,2,13,14,1,3,-1,-2,2,advantage_objectives,2,advantage_objectives,True,False,9,9,2,2,1,0,0,0,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-62-3x3-uct-0100-g0095,62,issue-62:3x3-uct-0100,False,3x3,100,95,3x3-uct-0100,620194,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0095.trl,84b8f288f3dc15c683e825c88692a2b22dbe5d5c8e68e5ef413d94aa6797d379,1,resolved,,9,4,2,1,1,13,10,1,1,3,0,1,secured_objectives,1,secured_objectives,False,False,12,6,0,3,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0100-g0096,62,issue-62:3x3-uct-0100,False,3x3,100,96,3x3-uct-0100,620195,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0096.trl,9c38e173bce107a71fce27bd7c2c16de323253e984d65d22365f1db22afa5796,2,resolved,,9,3,3,1,2,13,11,1,2,2,-1,2,advantage_objectives,2,advantage_objectives,True,False,9,9,3,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0097,62,issue-62:3x3-uct-0100,False,3x3,100,97,3x3-uct-0100,620196,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0097.trl,daaff17d99f029897bd9e20bf7f87433bd952196d035dc234b0b40eece994725,2,resolved,,9,2,2,1,2,11,10,2,3,1,-1,2,advantage_objectives,2,advantage_objectives,True,False,6,6,1,0,1,0,1,1,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0098,62,issue-62:3x3-uct-0100,False,3x3,100,98,3x3-uct-0100,620197,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0098.trl,e7d5cfd596b5bd2861a95c4610f40c997e655ca7f3319d7850ec3e39307678a2,2,resolved,,9,3,3,0,2,12,12,0,3,0,-3,2,advantage_objectives,2,advantage_objectives,True,False,9,9,2,0,1,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0099,62,issue-62:3x3-uct-0100,False,3x3,100,99,3x3-uct-0100,620198,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0099.trl,7f19aafb9cb04ec1e4ccff87d8ffad716bcc303225da44ddb8ab7586d6c13018,2,resolved,,9,3,3,0,1,13,12,0,1,1,-1,2,advantage_objectives,2,advantage_objectives,True,False,9,9,2,0,0,0,2,2,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0100-g0100,62,issue-62:3x3-uct-0100,False,3x3,100,100,3x3-uct-0100,620199,experiments/issue-62/results/trials/3x3-uct-0100/3x3-uct-0100-0100.trl,e11915c30193648c81383c36c9040f697decfe00f9e67b1c9c5dc0bbb1888d39,1,resolved,,9,3,2,1,1,11,10,1,1,1,0,1,secured_objectives,1,secured_objectives,False,False,9,6,0,2,0,0,1,1,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0500-g0001,62,issue-62:3x3-uct-0500,False,3x3,500,1,3x3-uct-0500,620200,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0001.trl,52021409c75f44c1dc04269ba182db1580cee2ac8bcd088218b8c0862addc043,1,resolved,,9,2,1,2,1,12,9,4,2,3,2,1,secured_objectives,1,secured_objectives,False,False,6,3,0,1,1,2,1,1,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-62-3x3-uct-0500-g0002,62,issue-62:3x3-uct-0500,False,3x3,500,2,3x3-uct-0500,620201,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0002.trl,610337cad0933ac604aee59c5500ec9e2ec585a1cd28fdb5cc13e3de3ff40e56,2,resolved,,9,4,4,0,1,15,14,0,2,1,-2,2,advantage_objectives,2,advantage_objectives,True,False,12,12,2,0,1,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0500-g0003,62,issue-62:3x3-uct-0500,False,3x3,500,3,3x3-uct-0500,620202,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0003.trl,4b8036d8f064364ae2f0cde36c29e95f6d2dd9684517a46eaed000c4dd74cb03,1,resolved,,9,3,3,1,1,14,12,1,1,2,0,1,objective_pieces,0,draw,True,True,9,9,2,0,0,0,2,2,True,True,True,True,True,True,True,True,True,True,P1->draw
issue-62-3x3-uct-0500-g0004,62,issue-62:3x3-uct-0500,False,3x3,500,4,3x3-uct-0500,620203,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0004.trl,db6c40dcacf802ef358196460183c2f39decd776644cb248c6136ffbe1fd9829,1,resolved,,9,4,3,0,1,13,10,0,1,3,-1,1,secured_objectives,1,secured_objectives,False,False,12,9,1,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0500-g0005,62,issue-62:3x3-uct-0500,False,3x3,500,5,3x3-uct-0500,620204,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0005.trl,2bebb91d18db1752650fdaf7449f03b14919bfeef3676947680f75fde02044fd,2,resolved,,9,1,2,2,0,9,8,3,0,1,3,2,secured_objectives,2,secured_objectives,False,False,3,6,2,1,0,0,1,1,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-62-3x3-uct-0500-g0006,62,issue-62:3x3-uct-0500,False,3x3,500,6,3x3-uct-0500,620205,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0006.trl,92b4c90ff65fbc58f4e285dc703ecb97dfe84746e7c1c637df1b4761d06794fc,1,resolved,,9,5,4,0,0,16,14,0,0,2,0,1,secured_objectives,1,secured_objectives,False,False,15,12,1,2,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0500-g0007,62,issue-62:3x3-uct-0500,False,3x3,500,7,3x3-uct-0500,620206,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0007.trl,10c4058051c19516ed0f349b5378f8234a7139b697548fa29b7815fcc497e155,1,resolved,,9,4,3,0,1,12,12,0,2,0,-2,1,secured_objectives,1,secured_objectives,False,False,12,9,0,1,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0500-g0008,62,issue-62:3x3-uct-0500,False,3x3,500,8,3x3-uct-0500,620207,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0008.trl,2860aecb07c90a0ca5aa9afd291b13046253ee75c17649126abb5c2ca79ef26d,1,resolved,,9,3,2,2,2,13,12,3,4,1,-1,1,secured_objectives,1,secured_objectives,False,False,9,6,0,1,1,1,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0500-g0009,62,issue-62:3x3-uct-0500,False,3x3,500,9,3x3-uct-0500,620208,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0009.trl,523472582100e070492cd23081e6d8352a81ba7c35628949ba199085aa29c522,2,resolved,,9,3,3,1,2,13,12,2,3,1,-1,2,advantage_objectives,2,advantage_objectives,True,False,9,9,2,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0500-g0010,62,issue-62:3x3-uct-0500,False,3x3,500,10,3x3-uct-0500,620209,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0010.trl,e67bceb7a971ff1829f3a50240c94deb3904f54cef9cc1664663f465d7deeea7,1,resolved,,9,3,2,0,2,10,10,0,3,0,-3,1,secured_objectives,1,secured_objectives,False,False,9,6,1,1,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0500-g0011,62,issue-62:3x3-uct-0500,False,3x3,500,11,3x3-uct-0500,620210,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0011.trl,56301df23a7d120bc454b71cb18f4730a6919c6c3b991e4670ef0d72ba2ebc1d,2,resolved,,9,3,4,1,0,14,15,2,0,-1,2,2,secured_objectives,2,secured_objectives,False,False,9,12,1,1,0,0,2,2,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0500-g0012,62,issue-62:3x3-uct-0500,False,3x3,500,12,3x3-uct-0500,620211,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0012.trl,b682a5597536b7c84408afc61b53490d16cda37fe804f69cd52e3af7aa7fde82,1,resolved,,9,4,4,1,0,14,12,2,0,2,2,1,advantage_objectives,1,advantage_objectives,True,False,12,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P1->P1
issue-62-3x3-uct-0500-g0013,62,issue-62:3x3-uct-0500,False,3x3,500,13,3x3-uct-0500,620212,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0013.trl,5d1c8f58b5c2a993fed3da95929f14f394f0a0eca219f70a1aaca046b029c63a,0,resolved,,9,2,2,2,2,11,11,2,3,0,-1,0,draw,2,objective_pieces,True,True,6,6,2,1,0,0,1,1,True,True,True,True,True,True,True,True,True,True,draw->P2
issue-62-3x3-uct-0500-g0014,62,issue-62:3x3-uct-0500,False,3x3,500,14,3x3-uct-0500,620213,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0014.trl,8ef978e023c4c03b9905a6b10c948387de306fd12ff997a09c5e56c946fb6379,2,resolved,,9,3,4,1,0,12,13,1,0,-1,1,2,secured_objectives,2,secured_objectives,False,False,9,12,1,0,0,0,1,1,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0500-g0015,62,issue-62:3x3-uct-0500,False,3x3,500,15,3x3-uct-0500,620214,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0015.trl,2e93ddfef1fdcebfcfad8011151dd22dac91c5deb24e67f7ef35eaac4add16aa,2,resolved,,9,3,4,2,0,12,13,3,0,-1,3,2,secured_objectives,2,secured_objectives,False,False,9,12,0,1,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0500-g0016,62,issue-62:3x3-uct-0500,False,3x3,500,16,3x3-uct-0500,620215,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0016.trl,e2de7e39407ab6b30fd5956906e24f0176e4327b03ac4967b3f6874a6a165acc,1,resolved,,9,4,2,0,1,12,11,0,2,1,-2,1,secured_objectives,1,secured_objectives,False,False,12,6,0,3,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0500-g0017,62,issue-62:3x3-uct-0500,False,3x3,500,17,3x3-uct-0500,620216,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0017.trl,9331544204b7480a20bc878a2dddb4988d6c761fadbd032c811bacf2ae75f577,1,resolved,,9,3,2,2,2,13,13,4,2,0,2,1,secured_objectives,1,secured_objectives,False,False,9,6,0,3,0,2,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0500-g0018,62,issue-62:3x3-uct-0500,False,3x3,500,18,3x3-uct-0500,620217,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0018.trl,2d6264b2fd4b3e7a2d599ac0dda40a2cb9dc3d9159887d1b1cf5b80a1231a8fd,1,resolved,,9,4,3,0,1,14,13,0,1,1,-1,1,secured_objectives,1,secured_objectives,False,False,12,9,2,3,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-62-3x3-uct-0500-g0019,62,issue-62:3x3-uct-0500,False,3x3,500,19,3x3-uct-0500,620218,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0019.trl,3aea078764bb23ba21a6b35e5123dc21c19363529d39c2996276299866727eca,2,resolved,,9,3,4,1,1,13,15,2,2,-2,0,2,secured_objectives,2,secured_objectives,False,False,9,12,1,0,1,1,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0500-g0020,62,issue-62:3x3-uct-0500,False,3x3,500,20,3x3-uct-0500,620219,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0020.trl,32777f5eba0363257d38a1d3226e15dcf590684e38cbe12bfd38eb752bb5f2be,2,resolved,,9,3,3,1,2,13,12,1,3,1,-2,2,advantage_objectives,2,advantage_objectives,True,False,9,9,2,0,1,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-62-3x3-uct-0500-g0021,62,issue-62:3x3-uct-0500,False,3x3,500,21,3x3-uct-0500,620220,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0021.trl,aa071d70464b4024a10e7d0bd7bbcc2c993f8cefd19b7f917c976ad1670b345c,2,resolved,,9,2,3,3,0,13,9,4,0,4,4,2,secured_objectives,2,secured_objectives,False,False,6,9,3,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-62-3x3-uct-0500-g0022,62,issue-62:3x3-uct-0500,False,3x3,500,22,3x3-uct-0500,620221,experiments/issue-62/results/trials/3x3-uct-0500/3x3-uct-0500-0022.trl,d80535d790a94cdf0127d5b61b8ce074d93524f2cd20f11b9c17e3fdb03d39a2,2,resolved,,9,3,4,1,0,14,13,2,0,1,2,2,secured_objectives,2,secured_objectives,False,False,9,12,3,1,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P2->P2
