experiment_id,checkpoint_turn,feature,reversal_n,lead_preserved_n,reversal_mean,reversal_median,lead_preserved_mean,lead_preserved_median,standardized_mean_difference,effect_direction,absolute_standardized_difference,absolute_effect_rank
uct-30000-self-play,8,opponent_recent_2_supply_placements,29,51,2.0,2.0,1.941176,2.0,0.079388,higher_in_reversal,0.079388,66
uct-30000-self-play,8,opponent_recent_4_supply_allocation_change,29,51,-0.172414,-0.333333,-0.150327,-0.333333,-0.076928,lower_in_reversal,0.076928,67
uct-30000-self-play,8,leader_cumulative_objective_share_margin,29,51,0.057471,0.083333,0.062092,0.083333,-0.070755,lower_in_reversal,0.070755,68
uct-30000-self-play,8,leader_cumulative_supply_source_usage_margin,29,51,0.689655,1.0,0.745098,1.0,-0.070755,lower_in_reversal,0.070755,69
uct-30000-self-play,8,leader_objective_piece_margin,29,51,0.689655,1.0,0.745098,1.0,-0.070755,lower_in_reversal,0.070755,70
uct-30000-self-play,8,leader_recent_2_important_site_usage,29,51,0.551724,0.0,0.509804,0.0,0.063571,higher_in_reversal,0.063571,71
uct-30000-self-play,8,leader_recent_2_all_supply_turn_margin,29,51,-0.068966,0.0,-0.039216,0.0,-0.062305,lower_in_reversal,0.062305,72
uct-30000-self-play,8,leader_secured_supply_margin,29,51,0.137931,0.0,0.058824,0.0,0.059415,higher_in_reversal,0.059415,73
uct-30000-self-play,8,leader_recent_4_important_site_usage_margin,29,51,-0.206897,0.0,-0.137255,0.0,-0.057912,lower_in_reversal,0.057912,74
uct-30000-self-play,8,leader_trend_2_secured_supply_margin,29,51,-0.034483,0.0,-0.078431,0.0,0.050682,higher_in_reversal,0.050682,75
uct-30000-self-play,8,leader_recent_4_objective_allocation_change_margin,29,51,-0.045977,0.0,-0.03268,0.0,-0.042738,lower_in_reversal,0.042738,76
uct-30000-self-play,8,leader_recent_4_supply_allocation_change_margin,29,51,0.045977,0.0,0.03268,0.0,0.042738,higher_in_reversal,0.042738,77
uct-30000-self-play,8,leader_trend_4_secured_supply_margin,29,51,0.0,0.0,-0.039216,0.0,0.034648,higher_in_reversal,0.034648,78
uct-30000-self-play,8,leader_trend_2_usable_support_edges,29,51,1.103448,0.0,1.0,0.0,0.03357,higher_in_reversal,0.03357,79
uct-30000-self-play,8,opponent_usable_supply_support_edges,29,51,9.448276,10.0,9.372549,10.0,0.028912,higher_in_reversal,0.028912,80
uct-30000-self-play,8,leader_recent_4_supply_allocation_change,29,51,-0.126437,-0.333333,-0.117647,-0.333333,-0.028144,lower_in_reversal,0.028144,81
uct-30000-self-play,8,leader_usable_supply_support_edges,29,51,6.482759,7.0,6.411765,6.0,0.027996,higher_in_reversal,0.027996,82
uct-30000-self-play,8,leader_recent_4_important_site_usage,29,51,0.862069,1.0,0.843137,1.0,0.021201,higher_in_reversal,0.021201,83
uct-30000-self-play,8,contested_supply_count,29,51,5.0,5.0,4.980392,5.0,0.019737,higher_in_reversal,0.019737,84
uct-30000-self-play,8,leader_recent_2_mixed_turn_margin,29,51,0.068966,0.0,0.078431,0.0,-0.018908,lower_in_reversal,0.018908,85
uct-30000-self-play,8,leader_unsecured_controlled_supply_margin,29,51,-0.827586,-1.0,-0.803922,-1.0,-0.018179,lower_in_reversal,0.018179,86
uct-30000-self-play,8,opponent_secured_objectives,29,51,0.103448,0.0,0.098039,0.0,0.017804,higher_in_reversal,0.017804,87
uct-30000-self-play,8,leader_trend_4_usable_support_edges,29,51,2.206897,4.0,2.254902,2.0,-0.011019,lower_in_reversal,0.011019,88
uct-30000-self-play,8,leader_usable_supply_support_edge_margin,29,51,-2.965517,-4.0,-2.960784,-4.0,-0.001579,lower_in_reversal,0.001579,89
uct-30000-self-play,12,opponent_secured_objectives,32,44,1.40625,1.0,0.909091,1.0,0.849334,higher_in_reversal,0.849334,1
uct-30000-self-play,12,live_objectives,32,44,12.6875,13.0,13.409091,13.0,-0.723985,lower_in_reversal,0.723985,2
uct-30000-self-play,12,leader_trend_4_usable_support_edges,32,44,-2.78125,-3.0,-0.818182,-1.0,-0.659318,lower_in_reversal,0.659318,3
uct-30000-self-play,12,leader_cumulative_objective_placements,32,44,7.1875,7.0,6.340909,6.0,0.632053,higher_in_reversal,0.632053,4
uct-30000-self-play,12,leader_cumulative_objective_share,32,44,0.399306,0.388889,0.352273,0.333333,0.632053,higher_in_reversal,0.632053,5
uct-30000-self-play,12,leader_cumulative_supply_placements,32,44,10.8125,11.0,11.659091,12.0,-0.632053,lower_in_reversal,0.632053,6
uct-30000-self-play,12,leader_cumulative_supply_source_usage,32,44,7.1875,7.0,6.340909,6.0,0.632053,higher_in_reversal,0.632053,7
uct-30000-self-play,12,leader_objective_pieces,32,44,7.1875,7.0,6.340909,6.0,0.632053,higher_in_reversal,0.632053,8
uct-30000-self-play,12,decisive_layer_advantage_objectives,32,44,0.5,0.5,0.227273,0.0,0.591586,higher_in_reversal,0.591586,9
uct-30000-self-play,12,leader_recent_4_objective_placements,32,44,4.03125,4.0,3.409091,4.0,0.571811,higher_in_reversal,0.571811,10
uct-30000-self-play,12,leader_recent_4_supply_placements,32,44,1.96875,2.0,2.590909,2.0,-0.571811,lower_in_reversal,0.571811,11
uct-30000-self-play,12,opponent_cumulative_objective_placements,32,44,6.8125,6.0,5.977273,6.0,0.564756,higher_in_reversal,0.564756,12
uct-30000-self-play,12,opponent_cumulative_objective_share,32,44,0.378472,0.333333,0.332071,0.333333,0.564756,higher_in_reversal,0.564756,13
uct-30000-self-play,12,opponent_cumulative_supply_placements,32,44,11.1875,12.0,12.022727,12.0,-0.564756,lower_in_reversal,0.564756,14
uct-30000-self-play,12,opponent_cumulative_supply_source_usage,32,44,6.8125,6.0,5.977273,6.0,0.564756,higher_in_reversal,0.564756,15
uct-30000-self-play,12,opponent_objective_pieces,32,44,6.8125,6.0,5.977273,6.0,0.564756,higher_in_reversal,0.564756,16
uct-30000-self-play,12,decisive_layer_secured_objectives,32,44,0.46875,0.0,0.727273,1.0,-0.544262,lower_in_reversal,0.544262,17
uct-30000-self-play,12,leader_trend_4_support_edge_margin,32,44,-1.5,-1.5,0.318182,0.0,-0.520329,lower_in_reversal,0.520329,18
uct-30000-self-play,12,leader_secured_objective_margin,32,44,0.5,0.0,0.772727,1.0,-0.503317,lower_in_reversal,0.503317,19
uct-30000-self-play,12,leader_recent_2_objective_placements,32,44,2.15625,2.0,1.818182,2.0,0.479631,higher_in_reversal,0.479631,20
uct-30000-self-play,12,leader_recent_2_supply_placements,32,44,0.84375,1.0,1.181818,1.0,-0.479631,lower_in_reversal,0.479631,21
uct-30000-self-play,12,leader_recent_4_all_supply_turn_margin,32,44,-0.03125,0.0,0.113636,0.0,-0.458153,lower_in_reversal,0.458153,22
uct-30000-self-play,12,opponent_recent_4_important_site_usage,32,44,2.5625,2.0,1.977273,2.0,0.450549,higher_in_reversal,0.450549,23
uct-30000-self-play,12,leader_usable_supply_support_edges,32,44,5.125,5.0,6.227273,6.0,-0.446383,lower_in_reversal,0.446383,24
uct-30000-self-play,12,leader_recent_2_all_supply_turn_margin,32,44,-0.0625,0.0,0.022727,0.0,-0.434109,lower_in_reversal,0.434109,25
uct-30000-self-play,12,leader_recent_4_objective_placement_margin,32,44,0.1875,0.0,-0.159091,0.0,0.426968,higher_in_reversal,0.426968,26
uct-30000-self-play,12,leader_recent_4_objective_share_margin,32,44,0.03125,0.0,-0.026515,0.0,0.426968,higher_in_reversal,0.426968,27
uct-30000-self-play,12,leader_recent_4_supply_source_usage_margin,32,44,0.1875,0.0,-0.159091,0.0,0.426968,higher_in_reversal,0.426968,28
uct-30000-self-play,12,leader_trend_4_objective_piece_margin,32,44,0.1875,0.0,-0.159091,0.0,0.426968,higher_in_reversal,0.426968,29
uct-30000-self-play,12,opponent_recent_2_important_site_usage,32,44,1.28125,1.0,0.954545,1.0,0.421879,higher_in_reversal,0.421879,30
uct-30000-self-play,12,leader_secured_supply,32,44,1.25,1.0,1.568182,2.0,-0.418401,lower_in_reversal,0.418401,31
uct-30000-self-play,12,leader_secured_objectives,32,44,1.90625,2.0,1.681818,2.0,0.409163,higher_in_reversal,0.409163,32
uct-30000-self-play,12,leader_unsecured_controlled_supply,32,44,1.15625,1.0,0.840909,1.0,0.368788,higher_in_reversal,0.368788,33
uct-30000-self-play,12,leader_advantage_objective_margin,32,44,-0.25,0.5,-0.727273,-1.0,0.367622,higher_in_reversal,0.367622,34
uct-30000-self-play,12,S21_leader_relative_state,32,44,-0.34375,0.0,0.090909,0.0,-0.365149,lower_in_reversal,0.365149,35
uct-30000-self-play,12,opponent_secured_supply,32,44,1.15625,1.0,1.431818,1.0,-0.361442,lower_in_reversal,0.361442,36
uct-30000-self-play,12,opponent_unsecured_controlled_supply,32,44,1.625,1.0,1.340909,1.0,0.347752,higher_in_reversal,0.347752,37
uct-30000-self-play,12,leader_recent_2_important_site_usage_margin,32,44,-0.21875,0.0,0.181818,0.0,-0.334665,lower_in_reversal,0.334665,38
uct-30000-self-play,12,leader_advantage_objectives,32,44,1.15625,1.0,0.863636,1.0,0.33224,higher_in_reversal,0.33224,39
uct-30000-self-play,12,leader_primary_important_control_margin,32,44,-0.46875,0.0,-0.090909,0.0,-0.313335,lower_in_reversal,0.313335,40
uct-30000-self-play,12,leader_primary_important_sites_controlled,32,44,1.1875,1.0,1.431818,1.5,-0.304402,lower_in_reversal,0.304402,41
uct-30000-self-play,12,leader_recent_4_important_site_usage_margin,32,44,-0.53125,0.0,0.068182,0.0,-0.291573,lower_in_reversal,0.291573,42
uct-30000-self-play,12,S23_leader_relative_state,32,44,0.09375,0.0,-0.25,0.0,0.291411,higher_in_reversal,0.291411,43
uct-30000-self-play,12,leader_trend_2_usable_support_edges,32,44,-1.90625,-2.0,-1.159091,-2.0,-0.282781,lower_in_reversal,0.282781,44
uct-30000-self-play,12,contested_supply_count,32,44,5.59375,6.0,5.931818,6.0,-0.281784,lower_in_reversal,0.281784,45
uct-30000-self-play,12,leader_recent_2_mixed_turn_margin,32,44,0.0625,0.0,-0.068182,0.0,0.275332,higher_in_reversal,0.275332,46
uct-30000-self-play,12,opponent_recent_4_objective_placements,32,44,3.84375,4.0,3.568182,4.0,0.273699,higher_in_reversal,0.273699,47
uct-30000-self-play,12,opponent_recent_4_supply_placements,32,44,2.15625,2.0,2.431818,2.0,-0.273699,lower_in_reversal,0.273699,48
uct-30000-self-play,12,leader_usable_supply_support_edge_margin,32,44,-2.40625,-2.5,-1.727273,-2.0,-0.271607,lower_in_reversal,0.271607,49
uct-30000-self-play,12,S13_leader_relative_state,32,44,0.0625,0.0,0.340909,0.0,-0.258615,lower_in_reversal,0.258615,50
uct-30000-self-play,12,leader_recent_2_objective_share_margin,32,44,0.052083,0.0,-0.007576,0.0,0.239876,higher_in_reversal,0.239876,51
uct-30000-self-play,12,leader_recent_2_supply_source_usage_margin,32,44,0.15625,0.0,-0.022727,0.0,0.239876,higher_in_reversal,0.239876,52
uct-30000-self-play,12,leader_trend_2_objective_piece_margin,32,44,0.15625,0.0,-0.022727,0.0,0.239876,higher_in_reversal,0.239876,53
uct-30000-self-play,12,leader_recent_4_mixed_turn_margin,32,44,0.0,0.0,-0.136364,0.0,0.23376,higher_in_reversal,0.23376,54
uct-30000-self-play,12,opponent_recent_2_objective_placements,32,44,2.0,2.0,1.840909,2.0,0.216695,higher_in_reversal,0.216695,55
uct-30000-self-play,12,opponent_recent_2_supply_placements,32,44,1.0,1.0,1.159091,1.0,-0.216695,lower_in_reversal,0.216695,56
uct-30000-self-play,12,opponent_advantage_objectives,32,44,1.40625,1.0,1.590909,2.0,-0.21546,lower_in_reversal,0.21546,57
uct-30000-self-play,12,leader_trend_4_secured_supply_margin,32,44,-0.53125,-0.5,-0.363636,0.0,-0.19594,lower_in_reversal,0.19594,58
uct-30000-self-play,12,leader_trend_2_support_edge_margin,32,44,-0.9375,0.0,-0.318182,0.0,-0.192065,lower_in_reversal,0.192065,59
uct-30000-self-play,12,opponent_usable_supply_support_edges,32,44,7.53125,8.0,7.954545,8.0,-0.191947,lower_in_reversal,0.191947,60
uct-30000-self-play,12,leader_trend_2_unsecured_control_margin,32,44,0.125,0.0,0.25,0.0,-0.170552,lower_in_reversal,0.170552,61
uct-30000-self-play,12,S12_leader_relative_state,32,44,-0.28125,0.0,-0.090909,0.0,-0.167022,lower_in_reversal,0.167022,62
uct-30000-self-play,12,opponent_primary_important_sites_controlled,32,44,1.65625,2.0,1.522727,1.0,0.16212,higher_in_reversal,0.16212,63
uct-30000-self-play,12,leader_trend_4_unsecured_control_margin,32,44,0.34375,0.0,0.522727,0.5,-0.160346,lower_in_reversal,0.160346,64
uct-30000-self-play,12,leader_trend_2_advantage_objective_margin,32,44,0.0625,0.0,-0.159091,0.0,0.140618,higher_in_reversal,0.140618,65
uct-30000-self-play,12,leader_trend_4_important_control_margin,32,44,0.15625,0.0,0.272727,0.0,-0.124331,lower_in_reversal,0.124331,66
uct-30000-self-play,12,leader_recent_2_all_objective_turn_margin,32,44,0.0,0.0,0.045455,0.0,-0.104844,lower_in_reversal,0.104844,67
uct-30000-self-play,12,leader_trend_2_important_control_margin,32,44,0.09375,0.0,0.022727,0.0,0.102259,higher_in_reversal,0.102259,68
uct-30000-self-play,12,leader_trend_2_secured_supply_margin,32,44,-0.28125,0.0,-0.227273,0.0,-0.098557,lower_in_reversal,0.098557,69
uct-30000-self-play,12,leader_trend_4_advantage_objective_margin,32,44,-0.25,-0.5,-0.409091,0.0,0.095669,higher_in_reversal,0.095669,70
uct-30000-self-play,12,leader_recent_2_important_site_usage,32,44,1.0625,1.0,1.136364,1.0,-0.09466,lower_in_reversal,0.09466,71
uct-30000-self-play,12,decisive_layer_objective_pieces,32,44,0.03125,0.0,0.045455,0.0,-0.072029,lower_in_reversal,0.072029,72
uct-30000-self-play,12,decisive_margin,32,44,1.03125,1.0,1.045455,1.0,-0.072029,lower_in_reversal,0.072029,73
uct-30000-self-play,12,leader_trend_4_secured_objective_margin,32,44,0.40625,0.5,0.454545,0.0,-0.059577,lower_in_reversal,0.059577,74
uct-30000-self-play,12,leader_recent_4_supply_allocation_change,32,44,-0.09375,-0.0,-0.075758,-0.0,-0.055421,lower_in_reversal,0.055421,75
uct-30000-self-play,12,leader_trend_2_secured_objective_margin,32,44,0.25,0.0,0.204545,0.0,0.050837,higher_in_reversal,0.050837,76
uct-30000-self-play,12,opponent_trend_2_usable_support_edges,32,44,-0.96875,-1.0,-0.840909,-1.0,-0.049537,lower_in_reversal,0.049537,77
uct-30000-self-play,12,opponent_recent_4_supply_allocation_change,32,44,-0.052083,-0.0,-0.037879,-0.0,-0.044902,lower_in_reversal,0.044902,78
uct-30000-self-play,12,S22_leader_relative_state,32,44,0.0,0.0,-0.068182,0.0,0.044619,higher_in_reversal,0.044619,79
uct-30000-self-play,12,opponent_trend_4_usable_support_edges,32,44,-1.28125,-1.5,-1.136364,-2.0,-0.043587,lower_in_reversal,0.043587,80
uct-30000-self-play,12,leader_secured_supply_margin,32,44,0.09375,0.0,0.136364,1.0,-0.033202,lower_in_reversal,0.033202,81
uct-30000-self-play,12,leader_unsecured_controlled_supply_margin,32,44,-0.46875,-0.5,-0.5,-1.0,0.024442,higher_in_reversal,0.024442,82
uct-30000-self-play,12,leader_recent_4_all_objective_turn_margin,32,44,0.03125,0.0,0.022727,0.0,0.01836,higher_in_reversal,0.01836,83
uct-30000-self-play,12,leader_cumulative_objective_share_margin,32,44,0.020833,0.027778,0.020202,0.0,0.015925,higher_in_reversal,0.015925,84
uct-30000-self-play,12,leader_cumulative_supply_source_usage_margin,32,44,0.375,0.5,0.363636,0.0,0.015925,higher_in_reversal,0.015925,85
uct-30000-self-play,12,leader_objective_piece_margin,32,44,0.375,0.5,0.363636,0.0,0.015925,higher_in_reversal,0.015925,86
uct-30000-self-play,12,leader_recent_4_important_site_usage,32,44,2.03125,2.0,2.045455,2.0,-0.010223,lower_in_reversal,0.010223,87
uct-30000-self-play,12,leader_recent_4_objective_allocation_change_margin,32,44,0.041667,0.0,0.037879,0.0,0.009682,higher_in_reversal,0.009682,88
uct-30000-self-play,12,leader_recent_4_supply_allocation_change_margin,32,44,-0.041667,0.0,-0.037879,0.0,-0.009682,lower_in_reversal,0.009682,89
uct-30000-self-play,16,leader_unsecured_controlled_supply_margin,36,45,0.111111,0.0,-0.777778,-1.0,0.717251,higher_in_reversal,0.717251,1
uct-30000-self-play,16,leader_secured_supply_margin,36,45,-0.25,0.0,0.577778,1.0,-0.715538,lower_in_reversal,0.715538,2
uct-30000-self-play,16,opponent_secured_supply,36,45,1.833333,2.0,1.355556,1.0,0.630866,higher_in_reversal,0.630866,3
uct-30000-self-play,16,opponent_unsecured_controlled_supply,36,45,1.083333,1.0,1.666667,2.0,-0.584259,lower_in_reversal,0.584259,4
uct-30000-self-play,16,leader_recent_4_mixed_turn_margin,36,45,-0.277778,0.0,0.044444,0.0,-0.513282,lower_in_reversal,0.513282,5
uct-30000-self-play,16,S13_leader_relative_state,36,45,-0.305556,0.0,0.266667,0.0,-0.50749,lower_in_reversal,0.50749,6
uct-30000-self-play,16,leader_secured_supply,36,45,1.583333,2.0,1.933333,2.0,-0.460933,lower_in_reversal,0.460933,7
uct-30000-self-play,16,leader_trend_4_secured_supply_margin,36,45,-0.416667,0.0,-0.044444,0.0,-0.447483,lower_in_reversal,0.447483,8
uct-30000-self-play,16,leader_recent_4_all_objective_turn_margin,36,45,0.25,0.0,-0.022222,0.0,0.443768,higher_in_reversal,0.443768,9
uct-30000-self-play,16,S12_leader_relative_state,36,45,-0.416667,0.0,0.155556,0.0,-0.431918,lower_in_reversal,0.431918,10
uct-30000-self-play,16,leader_trend_2_secured_supply_margin,36,45,-0.444444,0.0,-0.177778,0.0,-0.422529,lower_in_reversal,0.422529,11
uct-30000-self-play,16,decisive_margin,36,45,1.027778,1.0,1.133333,1.0,-0.377636,lower_in_reversal,0.377636,12
uct-30000-self-play,16,leader_primary_important_control_margin,36,45,-0.305556,0.0,0.222222,0.0,-0.373886,lower_in_reversal,0.373886,13
uct-30000-self-play,16,leader_trend_4_unsecured_control_margin,36,45,0.361111,0.5,-0.088889,0.0,0.371442,higher_in_reversal,0.371442,14
uct-30000-self-play,16,opponent_advantage_objectives,36,45,2.055556,2.0,1.777778,2.0,0.365352,higher_in_reversal,0.365352,15
uct-30000-self-play,16,leader_trend_4_advantage_objective_margin,36,45,-0.944444,-1.5,-0.311111,0.0,-0.362207,lower_in_reversal,0.362207,16
uct-30000-self-play,16,S21_leader_relative_state,36,45,-0.055556,0.0,0.4,0.0,-0.338969,lower_in_reversal,0.338969,17
uct-30000-self-play,16,opponent_recent_4_important_site_usage,36,45,2.361111,2.0,1.911111,2.0,0.333365,higher_in_reversal,0.333365,18
uct-30000-self-play,16,leader_unsecured_controlled_supply,36,45,1.194444,1.0,0.888889,1.0,0.329142,higher_in_reversal,0.329142,19
uct-30000-self-play,16,leader_trend_2_advantage_objective_margin,36,45,0.083333,0.0,-0.422222,-1.0,0.327958,higher_in_reversal,0.327958,20
uct-30000-self-play,16,leader_trend_4_secured_objective_margin,36,45,0.722222,1.0,0.422222,1.0,0.327722,higher_in_reversal,0.327722,21
uct-30000-self-play,16,leader_recent_4_all_supply_turn_margin,36,45,0.027778,0.0,-0.022222,0.0,0.318248,higher_in_reversal,0.318248,22
uct-30000-self-play,16,opponent_recent_4_supply_allocation_change,36,45,0.138889,-0.0,0.051852,-0.0,0.313906,higher_in_reversal,0.313906,23
uct-30000-self-play,16,leader_primary_important_sites_controlled,36,45,1.388889,1.0,1.666667,2.0,-0.312161,lower_in_reversal,0.312161,24
uct-30000-self-play,16,leader_trend_4_important_control_margin,36,45,-0.277778,0.0,-0.044444,0.0,-0.308704,lower_in_reversal,0.308704,25
uct-30000-self-play,16,leader_recent_4_important_site_usage_margin,36,45,0.0,0.0,0.6,1.0,-0.288878,lower_in_reversal,0.288878,26
uct-30000-self-play,16,opponent_primary_important_sites_controlled,36,45,1.694444,2.0,1.444444,2.0,0.280509,higher_in_reversal,0.280509,27
uct-30000-self-play,16,leader_usable_supply_support_edges,36,45,4.388889,4.0,4.933333,4.0,-0.273368,lower_in_reversal,0.273368,28
uct-30000-self-play,16,leader_recent_2_all_supply_turn_margin,36,45,-0.027778,0.0,0.0,0.0,-0.250397,lower_in_reversal,0.250397,29
uct-30000-self-play,16,leader_trend_4_usable_support_edges,36,45,-2.25,-3.0,-1.488889,-2.0,-0.242847,lower_in_reversal,0.242847,30
uct-30000-self-play,16,leader_trend_2_unsecured_control_margin,36,45,0.194444,0.0,-0.022222,0.0,0.235947,higher_in_reversal,0.235947,31
uct-30000-self-play,16,opponent_cumulative_objective_placements,36,45,10.638889,10.0,10.244444,10.0,0.227917,higher_in_reversal,0.227917,32
uct-30000-self-play,16,opponent_cumulative_objective_share,36,45,0.443287,0.416667,0.426852,0.416667,0.227917,higher_in_reversal,0.227917,33
uct-30000-self-play,16,opponent_cumulative_supply_placements,36,45,13.361111,14.0,13.755556,14.0,-0.227917,lower_in_reversal,0.227917,34
uct-30000-self-play,16,opponent_cumulative_supply_source_usage,36,45,10.638889,10.0,10.244444,10.0,0.227917,higher_in_reversal,0.227917,35
uct-30000-self-play,16,opponent_objective_pieces,36,45,10.638889,10.0,10.244444,10.0,0.227917,higher_in_reversal,0.227917,36
uct-30000-self-play,16,leader_recent_2_all_objective_turn_margin,36,45,0.222222,0.0,0.111111,0.0,0.217238,higher_in_reversal,0.217238,37
uct-30000-self-play,16,opponent_trend_4_usable_support_edges,36,45,-1.305556,-1.0,-0.666667,-1.0,-0.213167,lower_in_reversal,0.213167,38
uct-30000-self-play,16,opponent_recent_4_objective_placements,36,45,4.138889,4.0,3.888889,4.0,0.213078,higher_in_reversal,0.213078,39
uct-30000-self-play,16,opponent_recent_4_supply_placements,36,45,1.861111,2.0,2.111111,2.0,-0.213078,lower_in_reversal,0.213078,40
uct-30000-self-play,16,leader_trend_2_important_control_margin,36,45,-0.277778,0.0,-0.133333,0.0,-0.212731,lower_in_reversal,0.212731,41
uct-30000-self-play,16,S22_leader_relative_state,36,45,0.361111,0.5,0.044444,0.0,0.208508,higher_in_reversal,0.208508,42
uct-30000-self-play,16,leader_recent_2_important_site_usage_margin,36,45,0.111111,0.0,0.355556,0.0,-0.207282,lower_in_reversal,0.207282,43
uct-30000-self-play,16,contested_supply_count,36,45,6.583333,6.0,6.844444,7.0,-0.199994,lower_in_reversal,0.199994,44
uct-30000-self-play,16,decisive_layer_objective_pieces,36,45,0.055556,0.0,0.111111,0.0,-0.196212,lower_in_reversal,0.196212,45
uct-30000-self-play,16,S23_leader_relative_state,36,45,0.083333,0.0,-0.155556,0.0,0.190171,higher_in_reversal,0.190171,46
uct-30000-self-play,16,leader_cumulative_objective_placements,36,45,10.777778,10.5,10.444444,10.0,0.183271,higher_in_reversal,0.183271,47
uct-30000-self-play,16,leader_cumulative_objective_share,36,45,0.449074,0.4375,0.435185,0.416667,0.183271,higher_in_reversal,0.183271,48
uct-30000-self-play,16,leader_cumulative_supply_placements,36,45,13.222222,13.5,13.555556,14.0,-0.183271,lower_in_reversal,0.183271,49
uct-30000-self-play,16,leader_cumulative_supply_source_usage,36,45,10.777778,10.5,10.444444,10.0,0.183271,higher_in_reversal,0.183271,50
uct-30000-self-play,16,leader_objective_pieces,36,45,10.777778,10.5,10.444444,10.0,0.183271,higher_in_reversal,0.183271,51
uct-30000-self-play,16,leader_trend_2_secured_objective_margin,36,45,0.416667,0.5,0.555556,1.0,-0.178439,lower_in_reversal,0.178439,52
uct-30000-self-play,16,leader_recent_2_important_site_usage,36,45,1.111111,1.0,1.266667,1.0,-0.172348,lower_in_reversal,0.172348,53
uct-30000-self-play,16,leader_usable_supply_support_edge_margin,36,45,-1.472222,-2.0,-1.044444,-1.0,-0.170571,lower_in_reversal,0.170571,54
uct-30000-self-play,16,leader_recent_4_objective_allocation_change_margin,36,45,0.148148,0.0,0.088889,0.0,0.161533,higher_in_reversal,0.161533,55
uct-30000-self-play,16,leader_recent_4_supply_allocation_change_margin,36,45,-0.148148,0.0,-0.088889,0.0,-0.161533,lower_in_reversal,0.161533,56
uct-30000-self-play,16,leader_recent_2_mixed_turn_margin,36,45,-0.194444,0.0,-0.111111,0.0,-0.157616,lower_in_reversal,0.157616,57
uct-30000-self-play,16,leader_advantage_objective_margin,36,45,-0.805556,-1.0,-0.622222,-1.0,-0.146206,lower_in_reversal,0.146206,58
uct-30000-self-play,16,leader_recent_4_objective_placements,36,45,4.194444,4.0,4.022222,4.0,0.137124,higher_in_reversal,0.137124,59
uct-30000-self-play,16,leader_recent_4_supply_placements,36,45,1.805556,2.0,1.977778,2.0,-0.137124,lower_in_reversal,0.137124,60
uct-30000-self-play,16,decisive_layer_secured_objectives,36,45,0.722222,1.0,0.666667,1.0,0.118986,higher_in_reversal,0.118986,61
uct-30000-self-play,16,opponent_recent_2_important_site_usage,36,45,1.0,1.0,0.911111,1.0,0.11446,higher_in_reversal,0.11446,62
uct-30000-self-play,16,leader_advantage_objectives,36,45,1.25,1.0,1.155556,1.0,0.11354,higher_in_reversal,0.11354,63
uct-30000-self-play,16,leader_recent_4_important_site_usage,36,45,2.361111,2.0,2.511111,3.0,-0.094856,lower_in_reversal,0.094856,64
uct-30000-self-play,16,leader_recent_4_supply_allocation_change,36,45,-0.009259,-0.0,-0.037037,-0.0,0.094512,higher_in_reversal,0.094512,65
uct-30000-self-play,16,leader_trend_2_usable_support_edges,36,45,-1.166667,-1.0,-1.355556,-2.0,0.077498,higher_in_reversal,0.077498,66
uct-30000-self-play,16,leader_recent_4_objective_placement_margin,36,45,0.055556,0.0,0.133333,0.0,-0.076769,lower_in_reversal,0.076769,67
uct-30000-self-play,16,leader_recent_4_objective_share_margin,36,45,0.009259,0.0,0.022222,0.0,-0.076769,lower_in_reversal,0.076769,68
uct-30000-self-play,16,leader_recent_4_supply_source_usage_margin,36,45,0.055556,0.0,0.133333,0.0,-0.076769,lower_in_reversal,0.076769,69
uct-30000-self-play,16,leader_trend_4_objective_piece_margin,36,45,0.055556,0.0,0.133333,0.0,-0.076769,lower_in_reversal,0.076769,70
uct-30000-self-play,16,leader_cumulative_objective_share_margin,36,45,0.005787,0.0,0.008333,0.0,-0.06611,lower_in_reversal,0.06611,71
uct-30000-self-play,16,leader_cumulative_supply_source_usage_margin,36,45,0.138889,0.0,0.2,0.0,-0.06611,lower_in_reversal,0.06611,72
uct-30000-self-play,16,leader_objective_piece_margin,36,45,0.138889,0.0,0.2,0.0,-0.06611,lower_in_reversal,0.06611,73
uct-30000-self-play,16,leader_recent_2_objective_share_margin,36,45,0.083333,0.0,0.066667,0.0,0.064178,higher_in_reversal,0.064178,74
uct-30000-self-play,16,leader_recent_2_supply_source_usage_margin,36,45,0.25,0.0,0.2,0.0,0.064178,higher_in_reversal,0.064178,75
uct-30000-self-play,16,leader_trend_2_objective_piece_margin,36,45,0.25,0.0,0.2,0.0,0.064178,higher_in_reversal,0.064178,76
uct-30000-self-play,16,leader_secured_objectives,36,45,2.944444,3.0,2.911111,3.0,0.061073,higher_in_reversal,0.061073,77
uct-30000-self-play,16,leader_recent_2_objective_placements,36,45,2.111111,2.0,2.066667,2.0,0.05802,higher_in_reversal,0.05802,78
uct-30000-self-play,16,leader_recent_2_supply_placements,36,45,0.888889,1.0,0.933333,1.0,-0.05802,lower_in_reversal,0.05802,79
uct-30000-self-play,16,opponent_usable_supply_support_edges,36,45,5.861111,6.0,5.977778,6.0,-0.055169,lower_in_reversal,0.055169,80
uct-30000-self-play,16,live_objectives,36,45,10.861111,11.0,10.911111,11.0,-0.045369,lower_in_reversal,0.045369,81
