"board","experiment_id","game_index","checkpoint","turn_number","cumulative_placements","supply_share","secured_supply","secured_objectives","recent_normalized_entropy","recent_largest_region_share","recent_hhi","recent_region_coverage"
"3x3","3x3-uct-0500","31","0.5","9","27","0.592593","0","1","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","31","0.75","14","42","0.595238","1","3","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","31","0.9","17","51","0.509804","1","5","0.868042","0.333333","0.180556","0.888889"
"3x3","3x3-uct-0500","32","0.25","5","15","0.733333","0","0","0.615417","0.416667","0.305556","0.555556"
"3x3","3x3-uct-0500","32","0.5","9","27","0.666667","0","1","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","32","0.75","14","42","0.571429","3","5","0.828352","0.250000","0.180556","0.777778"
"3x3","3x3-uct-0500","32","0.9","17","51","0.549020","4","6","0.720572","0.416667","0.250000","0.666667"
"3x3","3x3-uct-0500","33","0.25","5","15","0.733333","0","0","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","33","0.5","9","27","0.703704","1","1","0.670620","0.333333","0.250000","0.555556"
"3x3","3x3-uct-0500","33","0.75","14","42","0.547619","1","4","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","33","0.9","17","51","0.529412","2","6","0.815465","0.333333","0.194444","0.777778"
"3x3","3x3-uct-0500","34","0.25","5","15","0.600000","0","0","0.900775","0.250000","0.152778","0.888889"
"3x3","3x3-uct-0500","34","0.5","9","27","0.518519","0","0","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","34","0.75","14","42","0.500000","0","4","0.900775","0.250000","0.152778","0.888889"
"3x3","3x3-uct-0500","34","0.9","17","51","0.529412","1","4","0.815465","0.333333","0.194444","0.777778"
"3x3","3x3-uct-0500","35","0.25","5","15","0.733333","0","0","0.512887","0.500000","0.375000","0.444444"
"3x3","3x3-uct-0500","35","0.5","9","27","0.629630","0","1","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","35","0.75","14","42","0.642857","2","3","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","35","0.9","17","51","0.607843","2","3","0.900775","0.250000","0.152778","0.888889"
"3x3","3x3-uct-0500","36","0.25","5","15","0.733333","1","0","0.618042","0.500000","0.319444","0.555556"
"3x3","3x3-uct-0500","36","0.5","9","27","0.518519","1","2","0.595572","0.416667","0.291667","0.444444"
"3x3","3x3-uct-0500","36","0.75","14","42","0.500000","1","5","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","36","0.9","17","51","0.470588","1","6","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","37","0.25","5","15","0.666667","0","0","0.648149","0.416667","0.277778","0.555556"
"3x3","3x3-uct-0500","37","0.5","9","27","0.666667","1","2","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","37","0.75","14","42","0.547619","1","5","0.700727","0.416667","0.263889","0.666667"
"3x3","3x3-uct-0500","37","0.9","17","51","0.568627","2","6","0.670620","0.500000","0.305556","0.666667"
"3x3","3x3-uct-0500","38","0.25","5","15","0.733333","0","0","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","38","0.5","9","27","0.740741","1","0","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","38","0.75","14","42","0.547619","2","5","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","38","0.9","17","51","0.490196","2","7","0.720572","0.416667","0.250000","0.666667"
"3x3","3x3-uct-0500","39","0.25","5","15","0.733333","1","0","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","39","0.5","9","27","0.629630","1","0","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","39","0.75","14","42","0.547619","2","3","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","39","0.9","17","51","0.588235","2","4","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","40","0.25","5","15","0.733333","0","0","0.900775","0.250000","0.152778","0.888889"
"3x3","3x3-uct-0500","40","0.5","9","27","0.518519","0","2","0.815465","0.333333","0.194444","0.777778"
"3x3","3x3-uct-0500","40","0.75","14","42","0.404762","0","6","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","40","0.9","17","51","0.431373","0","6","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","41","0.25","5","15","0.733333","0","0","0.598197","0.500000","0.333333","0.555556"
"3x3","3x3-uct-0500","41","0.5","9","27","0.703704","0","1","0.585310","0.333333","0.291667","0.444444"
"3x3","3x3-uct-0500","41","0.75","14","42","0.523810","0","4","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","41","0.9","17","51","0.470588","0","8","0.703352","0.250000","0.222222","0.555556"
"3x3","3x3-uct-0500","42","0.25","5","15","0.733333","0","0","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","42","0.5","9","27","0.518519","1","2","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","42","0.75","14","42","0.500000","2","6","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","42","0.9","17","51","0.490196","2","7","0.618042","0.500000","0.319444","0.555556"
"3x3","3x3-uct-0500","43","0.25","5","15","0.666667","0","0","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","43","0.5","9","27","0.518519","0","2","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","43","0.75","14","42","0.380952","0","7","0.868042","0.166667","0.152778","0.777778"
"3x3","3x3-uct-0500","43","0.9","17","51","0.470588","1","8","0.828352","0.250000","0.180556","0.777778"
"3x3","3x3-uct-0500","44","0.25","5","15","0.733333","0","1","0.703352","0.250000","0.222222","0.555556"
"3x3","3x3-uct-0500","44","0.5","9","27","0.666667","1","1","0.703352","0.250000","0.222222","0.555556"
"3x3","3x3-uct-0500","44","0.75","14","42","0.547619","2","4","0.703352","0.250000","0.222222","0.555556"
"3x3","3x3-uct-0500","44","0.9","17","51","0.490196","2","6","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","45","0.25","5","15","0.800000","0","0","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","45","0.5","9","27","0.592593","0","3","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","45","0.75","14","42","0.523810","1","4","0.595572","0.416667","0.291667","0.444444"
"3x3","3x3-uct-0500","45","0.9","17","51","0.509804","1","6","0.545620","0.500000","0.347222","0.444444"
"3x3","3x3-uct-0500","46","0.25","5","15","0.866667","0","0","0.648149","0.416667","0.277778","0.555556"
"3x3","3x3-uct-0500","46","0.5","9","27","0.666667","1","1","0.973197","0.166667","0.125000","1.000000"
"3x3","3x3-uct-0500","46","0.75","14","42","0.476190","1","6","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","46","0.9","17","51","0.450980","1","8","0.815465","0.333333","0.194444","0.777778"
"3x3","3x3-uct-0500","47","0.25","5","15","0.866667","1","0","0.657732","0.333333","0.263889","0.555556"
"3x3","3x3-uct-0500","47","0.5","9","27","0.555556","1","2","0.900775","0.250000","0.152778","0.888889"
"3x3","3x3-uct-0500","47","0.75","14","42","0.452381","1","4","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","47","0.9","17","51","0.470588","3","7","0.762887","0.333333","0.208333","0.666667"
"3x3","3x3-uct-0500","48","0.25","5","15","0.800000","1","0","0.648149","0.416667","0.277778","0.555556"
"3x3","3x3-uct-0500","48","0.5","9","27","0.666667","2","2","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","48","0.75","14","42","0.571429","3","4","0.703352","0.250000","0.222222","0.555556"
"3x3","3x3-uct-0500","48","0.9","17","51","0.490196","3","7","0.755930","0.250000","0.208333","0.666667"
"3x3","3x3-uct-0500","49","0.25","5","15","0.866667","0","0","0.720572","0.416667","0.250000","0.666667"
"3x3","3x3-uct-0500","49","0.5","9","27","0.666667","2","1","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","49","0.75","14","42","0.523810","2","5","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","49","0.9","17","51","0.529412","2","6","0.773149","0.416667","0.236111","0.777778"
"3x3","3x3-uct-0500","50","0.25","5","15","0.533333","0","0","0.815465","0.333333","0.194444","0.777778"
"3x3","3x3-uct-0500","50","0.5","9","27","0.444444","0","1","0.795620","0.333333","0.208333","0.777778"
"3x3","3x3-uct-0500","50","0.75","14","42","0.452381","0","5","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","50","0.9","17","51","0.490196","1","6","0.723197","0.250000","0.208333","0.555556"
"3x3","3x3-uct-0500","51","0.25","5","15","0.866667","1","0","0.710310","0.333333","0.222222","0.555556"
"3x3","3x3-uct-0500","51","0.5","9","27","0.555556","1","1","0.720572","0.416667","0.250000","0.666667"
"3x3","3x3-uct-0500","51","0.75","14","42","0.452381","1","4","0.828352","0.250000","0.180556","0.777778"
"3x3","3x3-uct-0500","51","0.9","17","51","0.450980","1","5","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","52","0.25","5","15","0.666667","0","0","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","52","0.5","9","27","0.592593","1","1","0.703352","0.250000","0.222222","0.555556"
"3x3","3x3-uct-0500","52","0.75","14","42","0.428571","1","6","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","52","0.9","17","51","0.490196","3","7","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","53","0.25","5","15","0.866667","0","0","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","53","0.5","9","27","0.629630","0","2","0.920620","0.166667","0.138889","0.888889"
"3x3","3x3-uct-0500","53","0.75","14","42","0.452381","0","6","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","53","0.9","17","51","0.490196","1","7","0.900775","0.250000","0.152778","0.888889"
"3x3","3x3-uct-0500","54","0.25","5","15","0.533333","0","0","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","54","0.5","9","27","0.629630","0","0","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","54","0.75","14","42","0.571429","1","2","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","54","0.9","17","51","0.549020","2","5","0.773149","0.416667","0.236111","0.777778"
"3x3","3x3-uct-0500","55","0.25","5","15","0.733333","1","0","0.447423","0.666667","0.486111","0.444444"
"3x3","3x3-uct-0500","55","0.5","9","27","0.592593","1","0","0.700727","0.416667","0.263889","0.666667"
"3x3","3x3-uct-0500","55","0.75","14","42","0.500000","1","6","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","55","0.9","17","51","0.529412","1","6","0.648149","0.416667","0.277778","0.555556"
"3x3","3x3-uct-0500","56","0.25","5","15","0.800000","1","0","0.648149","0.416667","0.277778","0.555556"
"3x3","3x3-uct-0500","56","0.5","9","27","0.592593","1","2","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","56","0.75","14","42","0.547619","2","5","0.762887","0.333333","0.208333","0.666667"
"3x3","3x3-uct-0500","56","0.9","17","51","0.549020","2","6","0.828352","0.250000","0.180556","0.777778"
"3x3","3x3-uct-0500","57","0.25","5","15","0.400000","0","0","0.828352","0.250000","0.180556","0.777778"
"3x3","3x3-uct-0500","57","0.5","9","27","0.518519","0","2","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","57","0.75","14","42","0.547619","2","5","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","57","0.9","17","51","0.529412","2","6","0.562840","0.416667","0.319444","0.444444"
"3x3","3x3-uct-0500","58","0.25","5","15","0.666667","0","0","0.575727","0.416667","0.305556","0.444444"
"3x3","3x3-uct-0500","58","0.5","9","27","0.518519","1","3","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","58","0.75","14","42","0.428571","1","6","0.828352","0.250000","0.180556","0.777778"
"3x3","3x3-uct-0500","58","0.9","17","51","0.450980","1","7","0.815465","0.333333","0.194444","0.777778"
"3x3","3x3-uct-0500","59","0.25","5","15","0.600000","0","0","0.720572","0.416667","0.250000","0.666667"
"3x3","3x3-uct-0500","59","0.5","9","27","0.555556","0","2","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","59","0.75","14","42","0.476190","0","6","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","59","0.9","17","51","0.490196","1","7","0.720572","0.416667","0.250000","0.666667"
"3x3","3x3-uct-0500","60","0.25","5","15","0.733333","0","0","0.755930","0.250000","0.208333","0.666667"
"3x3","3x3-uct-0500","60","0.5","9","27","0.555556","0","2","0.920620","0.166667","0.138889","0.888889"
"3x3","3x3-uct-0500","60","0.75","14","42","0.547619","1","4","0.670620","0.500000","0.305556","0.666667"
"3x3","3x3-uct-0500","60","0.9","17","51","0.529412","1","6","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","61","0.25","5","15","0.866667","0","0","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","61","0.5","9","27","0.740741","0","1","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","61","0.75","14","42","0.571429","1","4","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","61","0.9","17","51","0.549020","2","6","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","62","0.25","5","15","0.800000","0","0","0.618042","0.333333","0.263889","0.444444"
"3x3","3x3-uct-0500","62","0.5","9","27","0.666667","0","1","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","62","0.75","14","42","0.595238","2","5","0.657732","0.333333","0.263889","0.555556"
"3x3","3x3-uct-0500","62","0.9","17","51","0.588235","2","6","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","63","0.25","5","15","0.666667","0","0","0.720572","0.416667","0.250000","0.666667"
"3x3","3x3-uct-0500","63","0.5","9","27","0.444444","1","3","0.953352","0.250000","0.138889","1.000000"
"3x3","3x3-uct-0500","63","0.75","14","42","0.380952","1","5","0.703352","0.250000","0.222222","0.555556"
"3x3","3x3-uct-0500","63","0.9","17","51","0.411765","1","8","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","64","0.25","5","15","0.800000","1","0","0.545620","0.500000","0.347222","0.444444"
"3x3","3x3-uct-0500","64","0.5","9","27","0.703704","2","1","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","64","0.75","14","42","0.500000","4","5","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","64","0.9","17","51","0.509804","4","7","0.795620","0.333333","0.208333","0.777778"
"3x3","3x3-uct-0500","65","0.25","5","15","0.733333","0","0","0.648149","0.416667","0.277778","0.555556"
"3x3","3x3-uct-0500","65","0.5","9","27","0.444444","0","3","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","65","0.75","14","42","0.452381","1","6","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","65","0.9","17","51","0.490196","1","6","0.755930","0.250000","0.208333","0.666667"
"3x3","3x3-uct-0500","66","0.25","5","15","0.733333","0","0","0.545620","0.500000","0.347222","0.444444"
"3x3","3x3-uct-0500","66","0.5","9","27","0.592593","0","3","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","66","0.75","14","42","0.452381","0","6","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","66","0.9","17","51","0.470588","1","8","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","67","0.25","5","15","0.866667","0","0","0.755930","0.250000","0.208333","0.666667"
"3x3","3x3-uct-0500","67","0.5","9","27","0.629630","1","1","0.618042","0.333333","0.263889","0.444444"
"3x3","3x3-uct-0500","67","0.75","14","42","0.476190","1","6","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","67","0.9","17","51","0.470588","2","7","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","68","0.25","5","15","0.866667","0","0","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","68","0.5","9","27","0.777778","1","0","0.667994","0.416667","0.263889","0.555556"
"3x3","3x3-uct-0500","68","0.75","14","42","0.571429","1","5","0.815465","0.333333","0.194444","0.777778"
"3x3","3x3-uct-0500","68","0.9","17","51","0.549020","2","7","0.670620","0.333333","0.250000","0.555556"
"3x3","3x3-uct-0500","69","0.25","5","15","0.600000","0","0","0.828352","0.250000","0.180556","0.777778"
"3x3","3x3-uct-0500","69","0.5","9","27","0.555556","0","1","0.762887","0.333333","0.208333","0.666667"
"3x3","3x3-uct-0500","69","0.75","14","42","0.523810","2","5","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","69","0.9","17","51","0.549020","2","6","0.595572","0.416667","0.291667","0.444444"
"3x3","3x3-uct-0500","70","0.25","5","15","0.866667","0","0","0.755930","0.250000","0.208333","0.666667"
"3x3","3x3-uct-0500","70","0.5","9","27","0.703704","1","1","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","70","0.75","14","42","0.571429","1","5","0.815465","0.333333","0.194444","0.777778"
"3x3","3x3-uct-0500","70","0.9","17","51","0.509804","1","7","0.710310","0.333333","0.250000","0.666667"
"3x3","3x3-uct-0500","71","0.25","5","15","0.866667","1","0","0.700727","0.416667","0.263889","0.666667"
"3x3","3x3-uct-0500","71","0.5","9","27","0.703704","1","1","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","71","0.75","14","42","0.523810","2","5","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","71","0.9","17","51","0.529412","4","7","0.575727","0.416667","0.305556","0.444444"
"3x3","3x3-uct-0500","72","0.25","5","15","0.800000","0","0","0.773149","0.416667","0.236111","0.777778"
"3x3","3x3-uct-0500","72","0.5","9","27","0.592593","1","2","0.795620","0.333333","0.208333","0.777778"
"3x3","3x3-uct-0500","72","0.75","14","42","0.452381","2","7","0.670620","0.500000","0.305556","0.666667"
"3x3","3x3-uct-0500","72","0.9","17","51","0.470588","2","8","0.667994","0.416667","0.263889","0.555556"
"3x3","3x3-uct-0500","73","0.25","5","15","0.666667","0","0","0.762887","0.333333","0.208333","0.666667"
"3x3","3x3-uct-0500","73","0.5","9","27","0.629630","0","0","0.953352","0.250000","0.138889","1.000000"
"3x3","3x3-uct-0500","73","0.75","14","42","0.428571","0","6","0.953352","0.250000","0.138889","1.000000"
"3x3","3x3-uct-0500","73","0.9","17","51","0.450980","0","8","0.828352","0.250000","0.180556","0.777778"
"3x3","3x3-uct-0500","74","0.25","5","15","0.666667","0","1","0.615417","0.416667","0.305556","0.555556"
"3x3","3x3-uct-0500","74","0.5","9","27","0.444444","0","2","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","74","0.75","14","42","0.476190","0","6","0.900775","0.250000","0.152778","0.888889"
"3x3","3x3-uct-0500","74","0.9","17","51","0.470588","0","7","0.670620","0.500000","0.305556","0.666667"
"3x3","3x3-uct-0500","75","0.25","5","15","0.666667","0","0","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","75","0.5","9","27","0.444444","0","2","0.868042","0.166667","0.152778","0.777778"
"3x3","3x3-uct-0500","75","0.75","14","42","0.357143","0","6","0.545620","0.500000","0.347222","0.444444"
"3x3","3x3-uct-0500","75","0.9","17","51","0.372549","0","8","0.585310","0.333333","0.291667","0.444444"
"3x3","3x3-uct-0500","76","0.25","5","15","0.800000","0","0","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","76","0.5","9","27","0.814815","1","0","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","76","0.75","14","42","0.738095","3","1","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","76","0.9","17","51","0.686275","3","2","0.795620","0.333333","0.208333","0.777778"
"3x3","3x3-uct-0500","77","0.25","5","15","0.866667","0","0","0.828352","0.250000","0.180556","0.777778"
"3x3","3x3-uct-0500","77","0.5","9","27","0.555556","0","3","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","77","0.75","14","42","0.547619","0","4","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","77","0.9","17","51","0.529412","2","5","0.773149","0.416667","0.236111","0.777778"
"3x3","3x3-uct-0500","78","0.25","5","15","0.533333","0","0","0.815465","0.333333","0.194444","0.777778"
"3x3","3x3-uct-0500","78","0.5","9","27","0.555556","0","2","0.773149","0.416667","0.236111","0.777778"
"3x3","3x3-uct-0500","78","0.75","14","42","0.428571","0","7","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","78","0.9","17","51","0.470588","0","9","0.868042","0.333333","0.180556","0.888889"
"3x3","3x3-uct-0500","79","0.25","5","15","0.733333","0","0","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","79","0.5","9","27","0.666667","1","1","0.815465","0.333333","0.194444","0.777778"
"3x3","3x3-uct-0500","79","0.75","14","42","0.571429","1","4","0.700727","0.416667","0.263889","0.666667"
"3x3","3x3-uct-0500","79","0.9","17","51","0.588235","2","5","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","80","0.25","5","15","0.866667","1","0","0.720572","0.416667","0.250000","0.666667"
"3x3","3x3-uct-0500","80","0.5","9","27","0.518519","1","2","0.575727","0.416667","0.305556","0.444444"
"3x3","3x3-uct-0500","80","0.75","14","42","0.476190","1","3","0.561740","0.583333","0.388889","0.555556"
"3x3","3x3-uct-0500","80","0.9","17","51","0.470588","2","5","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","81","0.25","5","15","0.733333","0","0","0.598197","0.500000","0.333333","0.555556"
"3x3","3x3-uct-0500","81","0.5","9","27","0.592593","0","2","0.648149","0.416667","0.277778","0.555556"
"3x3","3x3-uct-0500","81","0.75","14","42","0.642857","0","3","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","81","0.9","17","51","0.627451","0","5","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","82","0.25","5","15","0.800000","1","0","0.720572","0.416667","0.250000","0.666667"
"3x3","3x3-uct-0500","82","0.5","9","27","0.555556","1","3","0.657732","0.333333","0.263889","0.555556"
"3x3","3x3-uct-0500","82","0.75","14","42","0.500000","2","6","0.762887","0.333333","0.208333","0.666667"
"3x3","3x3-uct-0500","82","0.9","17","51","0.470588","2","8","0.720572","0.416667","0.250000","0.666667"
"3x3","3x3-uct-0500","83","0.25","5","15","0.800000","0","0","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","83","0.5","9","27","0.518519","0","2","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","83","0.75","14","42","0.523810","1","5","0.900775","0.250000","0.152778","0.888889"
"3x3","3x3-uct-0500","83","0.9","17","51","0.470588","1","7","0.561740","0.583333","0.388889","0.555556"
"3x3","3x3-uct-0500","84","0.25","5","15","0.600000","0","0","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","84","0.5","9","27","0.518519","0","2","0.828352","0.250000","0.180556","0.777778"
"3x3","3x3-uct-0500","84","0.75","14","42","0.523810","2","6","0.755930","0.250000","0.208333","0.666667"
"3x3","3x3-uct-0500","84","0.9","17","51","0.490196","2","8","0.755930","0.250000","0.208333","0.666667"
"3x3","3x3-uct-0500","85","0.25","5","15","0.600000","0","1","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","85","0.5","9","27","0.555556","0","2","0.720572","0.416667","0.250000","0.666667"
"3x3","3x3-uct-0500","85","0.75","14","42","0.547619","1","5","0.489317","0.583333","0.416667","0.444444"
"3x3","3x3-uct-0500","85","0.9","17","51","0.509804","1","6","0.703352","0.250000","0.222222","0.555556"
"3x3","3x3-uct-0500","86","0.25","5","15","0.533333","0","0","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","86","0.5","9","27","0.592593","0","1","0.920620","0.166667","0.138889","0.888889"
"3x3","3x3-uct-0500","86","0.75","14","42","0.571429","1","5","0.489317","0.583333","0.416667","0.444444"
"3x3","3x3-uct-0500","86","0.9","17","51","0.529412","1","7","0.615417","0.416667","0.305556","0.555556"
"3x3","3x3-uct-0500","87","0.25","5","15","0.733333","1","0","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","87","0.5","9","27","0.555556","1","2","0.900775","0.250000","0.152778","0.888889"
"3x3","3x3-uct-0500","87","0.75","14","42","0.476190","1","6","0.880930","0.250000","0.166667","0.888889"
"3x3","3x3-uct-0500","87","0.9","17","51","0.490196","1","8","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","88","0.25","5","15","0.733333","0","0","0.710310","0.333333","0.222222","0.555556"
"3x3","3x3-uct-0500","88","0.5","9","27","0.666667","2","2","0.615417","0.416667","0.305556","0.555556"
"3x3","3x3-uct-0500","88","0.75","14","42","0.571429","2","4","0.690465","0.333333","0.236111","0.555556"
"3x3","3x3-uct-0500","88","0.9","17","51","0.529412","2","5","0.743042","0.333333","0.222222","0.666667"
"3x3","3x3-uct-0500","89","0.25","5","15","0.733333","0","0","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","89","0.5","9","27","0.555556","0","1","0.828352","0.250000","0.180556","0.777778"
"3x3","3x3-uct-0500","89","0.75","14","42","0.452381","1","4","0.920620","0.166667","0.138889","0.888889"
"3x3","3x3-uct-0500","89","0.9","17","51","0.470588","1","7","0.815465","0.333333","0.194444","0.777778"
"3x3","3x3-uct-0500","90","0.25","5","15","0.866667","0","0","0.657732","0.333333","0.263889","0.555556"
"3x3","3x3-uct-0500","90","0.5","9","27","0.777778","1","1","0.670620","0.333333","0.250000","0.555556"
"3x3","3x3-uct-0500","90","0.75","14","42","0.619048","1","4","0.710310","0.333333","0.250000","0.666667"
"3x3","3x3-uct-0500","90","0.9","17","51","0.549020","1","5","0.670620","0.500000","0.305556","0.666667"
"3x3","3x3-uct-0500","91","0.25","5","15","0.866667","0","0","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","91","0.5","9","27","0.777778","0","0","0.920620","0.166667","0.138889","0.888889"
"3x3","3x3-uct-0500","91","0.75","14","42","0.571429","2","2","0.815465","0.333333","0.194444","0.777778"
"3x3","3x3-uct-0500","91","0.9","17","51","0.568627","2","5","0.795620","0.250000","0.180556","0.666667"
"3x3","3x3-uct-0500","92","0.25","5","15","0.600000","0","0","0.828352","0.250000","0.180556","0.777778"
"3x3","3x3-uct-0500","92","0.5","9","27","0.629630","0","1","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","92","0.75","14","42","0.571429","2","4","0.900775","0.250000","0.152778","0.888889"
"3x3","3x3-uct-0500","92","0.9","17","51","0.509804","2","6","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","93","0.25","5","15","0.800000","0","0","0.703352","0.250000","0.222222","0.555556"
"3x3","3x3-uct-0500","93","0.5","9","27","0.703704","1","1","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","93","0.75","14","42","0.595238","2","3","0.775775","0.250000","0.194444","0.666667"
"3x3","3x3-uct-0500","93","0.9","17","51","0.588235","2","4","0.848197","0.250000","0.166667","0.777778"
"3x3","3x3-uct-0500","94","0.25","5","15","0.733333","0","0","0.815465","0.333333","0.194444","0.777778"
