experiment_id,iteration_limit,supply_point,spatial_category,player_games,player_games_with_placement,placement_player_game_frequency,pieces_placed,pieces_placed_per_player_game,mean_first_placement_turn,player_games_with_unsecured_control,unsecured_control_frequency,mean_first_unsecured_control_turn,player_games_with_controlled_or_secured,controlled_or_secured_frequency,mean_first_control_turn,unsecured_controlled_turns,secured_turns,controlled_or_secured_turns,unsecured_controlled_turn_share,secured_turn_share,controlled_or_secured_turn_share,neutral_turn_share,contested_turn_share,player_games_secured,secured_frequency,mean_first_securing_turn,legal_securable_opportunities,securing_opportunities_taken,securing_rate_per_repeated_opportunity,ever_securable_player_sites,ever_securable_eventually_secured,eventual_securing_rate_per_ever_securable_player_site,supply_usage_turns,objective_placements_supplied,objective_placements_supplied_per_player_game,player_games_with_supply_usage,supply_usage_player_game_frequency,mean_objective_sites_supplied,mean_objective_coverage,usage_after_first_control,usage_after_securing,mean_usage_after_securing_per_secured_player_site,final_unsecured_control_rate,final_secured_rate,final_controlled_or_secured_rate,player_result_status
uct-10000-self-play,10000,S44,corner,90,9,0.1,10,0.111111,21.777778,8,0.088889,21.625,8,0.088889,21.625,26,0,26,0.012037,0.0,0.012037,0.984722,0.001389,0,0.0,0.0,8,0,0.0,3,0,0.0,4,4,0.044444,2,0.022222,0.022222,0.022222,4,0,0.0,0.077778,0.0,0.077778,winner
uct-10000-self-play,10000,S44,corner,90,6,0.066667,6,0.066667,23.333333,5,0.055556,23.2,5,0.055556,23.2,7,0,7,0.003241,0.0,0.003241,0.984722,0.001389,0,0.0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.044444,0.0,0.044444,loser
uct-10000-self-play,10000,S44,corner,20,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
uct-100000-self-play,100000,S00,corner,93,5,0.053763,5,0.053763,22.4,5,0.053763,22.4,5,0.053763,22.4,13,0,13,0.005824,0.0,0.005824,0.979839,0.0,0,0.0,0.0,2,0,0.0,2,0,0.0,1,1,0.010753,1,0.010753,0.010753,0.010753,1,0,0.0,0.053763,0.0,0.053763,winner
uct-100000-self-play,100000,S00,corner,93,13,0.139785,15,0.16129,22.538462,13,0.139785,22.538462,13,0.139785,22.538462,32,0,32,0.014337,0.0,0.014337,0.979839,0.0,0,0.0,0.0,7,0,0.0,4,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.139785,0.0,0.139785,loser
uct-100000-self-play,100000,S00,corner,8,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
uct-100000-self-play,100000,S01,edge,93,13,0.139785,17,0.182796,21.461538,10,0.107527,22,10,0.107527,22,15,4,19,0.00672,0.001792,0.008513,0.969534,0.014337,1,0.010753,21,11,1,0.090909,4,1,0.25,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.086022,0.010753,0.096774,winner
uct-100000-self-play,100000,S01,edge,93,15,0.16129,18,0.193548,19.666667,13,0.139785,20.076923,13,0.139785,20.076923,49,0,49,0.021953,0.0,0.021953,0.969534,0.014337,0,0.0,0.0,30,0,0.0,12,0,0.0,7,7,0.075269,5,0.053763,0.064516,0.032258,7,0,0.0,0.107527,0.0,0.107527,loser
uct-100000-self-play,100000,S01,edge,8,2,0.25,2,0.25,21.5,1,0.125,21,1,0.125,21,1,0,1,0.005208,0.0,0.005208,0.989583,0.03125,0,0.0,0.0,2,0,0.0,2,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
uct-100000-self-play,100000,S02,edge,93,21,0.225806,22,0.236559,20.52381,14,0.150538,21.214286,14,0.150538,21.214286,42,0,42,0.018817,0.0,0.018817,0.955645,0.023297,0,0.0,0.0,29,0,0.0,12,0,0.0,7,7,0.075269,5,0.053763,0.053763,0.026882,7,0,0.0,0.129032,0.0,0.129032,winner
uct-100000-self-play,100000,S02,edge,93,18,0.193548,20,0.215054,19.055556,17,0.182796,19.117647,17,0.182796,19.117647,57,0,57,0.025538,0.0,0.025538,0.955645,0.023297,0,0.0,0.0,41,0,0.0,15,0,0.0,10,10,0.107527,8,0.086022,0.096774,0.048387,10,0,0.0,0.107527,0.0,0.107527,loser
uct-100000-self-play,100000,S02,edge,8,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
