"board","search_level","window_turns","metric","games","value","median","ci_low","ci_high","primary"
"3x3","seeded-random","6","multi_active_turn_rate","100","0.841111","0.833333","0.825000","0.856111","false"
"3x3","seeded-random","6","longest_multi_active_run","100","15.090000","15.000000","14.780000","15.390000","false"
"3x3","seeded-random","6","longest_multi_active_run_fraction","100","0.838333","0.833333","0.820000","0.853889","false"
"3x3","seeded-random","6","mean_multi_active_run","100","15.080000","15.000000","14.730000","15.390000","false"
"3x3","seeded-random","6","mean_multi_active_run_fraction","100","0.837778","0.833333","0.817778","0.855000","false"
"3x3","seeded-random","6","mean_both_invested_regions","100","2.806111","2.833333","2.715556","2.895000","false"
"3x3","seeded-random","6","multi_both_invested_turn_rate","100","0.823889","0.833333","0.805555","0.840555","false"
"3x3","seeded-random","6","mixed_leadership_turn_rate","100","0.665555","0.722222","0.633889","0.695555","false"
"3x3","seeded-random","6","longest_mixed_leadership_run","100","11.640000","13.000000","11.030000","12.280000","false"
"3x3","seeded-random","6","longest_mixed_leadership_run_fraction","100","0.646667","0.722222","0.610556","0.680555","false"
"3x3","seeded-random","6","mean_mixed_leadership_run","100","11.270000","13.000000","10.560000","11.975000","false"
"3x3","seeded-random","6","mean_mixed_leadership_run_fraction","100","0.626111","0.722222","0.583889","0.663889","false"
"3x3","seeded-random","6","mean_p1_led_regions","100","2.028333","2.027778","1.911111","2.147222","false"
"3x3","seeded-random","6","mean_p2_led_regions","100","1.601667","1.611111","1.486111","1.728889","false"
"3x3","seeded-random","6","mean_led_regions","100","3.630000","3.611111","3.485556","3.783333","false"
"3x3","seeded-random","6","mean_opposition_breadth","100","1.283333","1.277778","1.192222","1.376111","false"
"3x3","seeded-random","6","mean_opportunity_adjusted_activity","100","4.116575","4.151000","3.958812","4.274646","false"
"3x3","seeded-random","6","focus_switch_rate","79","0.787869","1.000000","0.715190","0.853376","false"
"3x3","seeded-random","6","focus_eligible_fraction","100","0.108824","0.117647","0.092353","0.126471","false"
"3x3","seeded-random","6","no_dominant_turn_rate","100","0.662778","0.666667","0.640556","0.683889","false"
"3x3","seeded-random","6","mean_focus_persistence","100","1.075714","1.000000","1.049298","1.107214","false"
"3x3","seeded-random","6","mean_focus_switch_distance","73","1.916895","2.000000","1.753425","2.083333","false"
"3x3","uct-0100","6","mean_active_regions","100","3.860000","3.861111","3.727778","3.996111","false"
"3x3","uct-0100","6","multi_active_turn_rate","100","0.857222","0.888889","0.841667","0.871667","false"
"3x3","uct-0100","6","longest_multi_active_run","100","15.430000","16.000000","15.160000","15.690000","false"
"3x3","uct-0100","6","longest_multi_active_run_fraction","100","0.857222","0.888889","0.842222","0.871667","false"
"3x3","uct-0100","6","mean_multi_active_run","100","15.430000","16.000000","15.130000","15.690000","false"
"3x3","uct-0100","6","mean_multi_active_run_fraction","100","0.857222","0.888889","0.841111","0.872222","false"
"3x3","uct-0100","6","mean_both_invested_regions","100","2.670556","2.722222","2.581111","2.760000","false"
"3x3","uct-0100","6","multi_both_invested_turn_rate","100","0.816111","0.833333","0.791667","0.838889","false"
"3x3","uct-0100","6","mixed_leadership_turn_rate","100","0.746667","0.777778","0.726111","0.765000","false"
"3x3","uct-0100","6","longest_mixed_leadership_run","100","13.320000","14.000000","12.930000","13.700000","false"
"3x3","uct-0100","6","longest_mixed_leadership_run_fraction","100","0.740000","0.777778","0.716667","0.760555","false"
"3x3","uct-0100","6","mean_mixed_leadership_run","100","13.091667","14.000000","12.563333","13.556667","false"
"3x3","uct-0100","6","mean_mixed_leadership_run_fraction","100","0.727315","0.777778","0.698148","0.751666","false"
"3x3","uct-0100","6","mean_p1_led_regions","100","2.383333","2.333333","2.278889","2.487778","false"
"3x3","uct-0100","6","mean_p2_led_regions","100","2.043333","2.055556","1.940000","2.140556","false"
"3x3","uct-0100","6","mean_led_regions","100","4.426667","4.500000","4.278889","4.571111","false"
"3x3","uct-0100","6","mean_opposition_breadth","100","1.751667","1.777778","1.672222","1.833333","false"
"3x3","uct-0100","6","mean_opportunity_adjusted_activity","100","4.029905","4.010860","3.853280","4.208481","false"
"3x3","uct-0100","6","focus_switch_rate","86","0.828378","1.000000","0.764812","0.887791","false"
"3x3","uct-0100","6","focus_eligible_fraction","100","0.125883","0.117647","0.108824","0.144706","false"
"3x3","uct-0100","6","no_dominant_turn_rate","100","0.653889","0.666667","0.633889","0.673333","false"
"3x3","uct-0100","6","mean_focus_persistence","100","1.065012","1.000000","1.044381","1.089107","false"
"3x3","uct-0100","6","mean_focus_switch_distance","80","2.024167","2.000000","1.876042","2.179167","false"
"3x3","uct-0500","6","mean_active_regions","100","3.505556","3.555556","3.389444","3.635000","false"
"3x3","uct-0500","6","multi_active_turn_rate","100","0.862778","0.888889","0.846111","0.878333","false"
"3x3","uct-0500","6","longest_multi_active_run","100","15.390000","16.000000","15.020000","15.740000","false"
"3x3","uct-0500","6","longest_multi_active_run_fraction","100","0.855000","0.888889","0.833889","0.873333","false"
"3x3","uct-0500","6","mean_multi_active_run","100","15.320000","16.000000","14.890000","15.690000","false"
"3x3","uct-0500","6","mean_multi_active_run_fraction","100","0.851111","0.888889","0.828333","0.872222","false"
"3x3","uct-0500","6","mean_both_invested_regions","100","2.572778","2.555556","2.482222","2.665000","false"
"3x3","uct-0500","6","multi_both_invested_turn_rate","100","0.807778","0.833333","0.783889","0.829444","false"
"3x3","uct-0500","6","mixed_leadership_turn_rate","100","0.778333","0.833333","0.764444","0.791666","false"
"3x3","uct-0500","6","longest_mixed_leadership_run","100","13.920000","15.000000","13.620000","14.210000","false"
"3x3","uct-0500","6","longest_mixed_leadership_run_fraction","100","0.773333","0.833333","0.758333","0.788889","false"
"3x3","uct-0500","6","mean_mixed_leadership_run","100","13.680000","15.000000","13.260000","14.080000","false"
"3x3","uct-0500","6","mean_mixed_leadership_run_fraction","100","0.760000","0.833333","0.736111","0.781666","false"
"3x3","uct-0500","6","mean_p1_led_regions","100","2.695000","2.611111","2.618333","2.771667","false"
"3x3","uct-0500","6","mean_p2_led_regions","100","2.153333","2.138889","2.061667","2.242778","false"
"3x3","uct-0500","6","mean_led_regions","100","4.848333","4.888889","4.723333","4.979444","false"
"3x3","uct-0500","6","mean_opposition_breadth","100","2.007222","2.055556","1.935000","2.083889","false"
"3x3","uct-0500","6","mean_opportunity_adjusted_activity","100","3.729215","3.644114","3.560598","3.907058","false"
"3x3","uct-0500","6","focus_switch_rate","89","0.840142","1.000000","0.792857","0.887520","false"
"3x3","uct-0500","6","focus_eligible_fraction","100","0.164706","0.176471","0.143530","0.185294","false"
"3x3","uct-0500","6","no_dominant_turn_rate","100","0.597222","0.555556","0.575556","0.620000","false"
"3x3","uct-0500","6","mean_focus_persistence","100","1.074413","1.000000","1.054087","1.097567","false"
"3x3","uct-0500","6","mean_focus_switch_distance","87","1.826793","2.000000","1.705692","1.952682","false"
"3x3","uct-1000","6","mean_active_regions","100","3.207222","3.111111","3.085000","3.327222","false"
"3x3","uct-1000","6","multi_active_turn_rate","100","0.869444","0.888889","0.852778","0.885000","false"
"3x3","uct-1000","6","longest_multi_active_run","100","15.400000","16.000000","15.000000","15.760000","false"
"3x3","uct-1000","6","longest_multi_active_run_fraction","100","0.855555","0.888889","0.833889","0.877222","false"
"3x3","uct-1000","6","mean_multi_active_run","100","15.270000","16.000000","14.830000","15.690000","false"
"3x3","uct-1000","6","mean_multi_active_run_fraction","100","0.848333","0.888889","0.823889","0.872222","false"
"3x3","uct-1000","6","mean_both_invested_regions","100","2.527222","2.500000","2.451667","2.598889","false"
"3x3","uct-1000","6","multi_both_invested_turn_rate","100","0.823889","0.833333","0.805000","0.842778","false"
"3x3","uct-1000","6","mixed_leadership_turn_rate","100","0.798889","0.833333","0.786666","0.810555","false"
"3x3","uct-1000","6","longest_mixed_leadership_run","100","14.290000","15.000000","14.040000","14.530000","false"
"3x3","uct-1000","6","longest_mixed_leadership_run_fraction","100","0.793889","0.833333","0.780000","0.807222","false"
"3x3","uct-1000","6","mean_mixed_leadership_run","100","14.120000","15.000000","13.740000","14.460000","false"
"3x3","uct-1000","6","mean_mixed_leadership_run_fraction","100","0.784444","0.833333","0.761666","0.803333","false"
"3x3","uct-1000","6","mean_p1_led_regions","100","2.600000","2.555556","2.520555","2.682778","false"
"3x3","uct-1000","6","mean_p2_led_regions","100","2.211111","2.222222","2.135556","2.287778","false"
"3x3","uct-1000","6","mean_led_regions","100","4.811111","4.833333","4.678333","4.941111","false"
"3x3","uct-1000","6","mean_opposition_breadth","100","2.037778","2.055556","1.971667","2.105000","false"
"3x3","uct-1000","6","mean_opportunity_adjusted_activity","100","3.510550","3.447036","3.367244","3.670837","false"
"3x3","uct-1000","6","focus_switch_rate","94","0.733625","0.833333","0.669947","0.795263","false"
"3x3","uct-1000","6","focus_eligible_fraction","100","0.189412","0.176471","0.164118","0.216471","false"
"3x3","uct-1000","6","no_dominant_turn_rate","100","0.580000","0.611111","0.554444","0.605000","false"
"3x3","uct-1000","6","mean_focus_persistence","100","1.130020","1.087121","1.094417","1.168786","false"
"3x3","uct-1000","6","mean_focus_switch_distance","85","1.925210","2.000000","1.791961","2.069860","false"
"4x4","seeded-random","6","mean_active_regions","100","4.922083","4.979166","4.780000","5.061250","false"
"4x4","seeded-random","6","multi_active_turn_rate","100","0.890417","0.875000","0.880000","0.900417","false"
"4x4","seeded-random","6","longest_multi_active_run","100","21.280000","21.000000","20.970000","21.560000","false"
"4x4","seeded-random","6","longest_multi_active_run_fraction","100","0.886667","0.875000","0.874167","0.899167","false"
"4x4","seeded-random","6","mean_multi_active_run","100","21.180000","21.000000","20.760000","21.530000","false"
"4x4","seeded-random","6","mean_multi_active_run_fraction","100","0.882500","0.875000","0.865000","0.897500","false"
"4x4","seeded-random","6","mean_both_invested_regions","100","3.143750","3.187500","3.048750","3.240833","false"
"4x4","seeded-random","6","multi_both_invested_turn_rate","100","0.867500","0.875000","0.852500","0.882083","false"
"4x4","seeded-random","6","mixed_leadership_turn_rate","100","0.747917","0.791667","0.727500","0.767083","false"
"4x4","seeded-random","6","longest_mixed_leadership_run","100","17.660000","19.000000","17.110000","18.190000","false"
"4x4","seeded-random","6","longest_mixed_leadership_run_fraction","100","0.735833","0.791667","0.712500","0.758333","false"
"4x4","seeded-random","6","mean_mixed_leadership_run","100","17.041667","19.000000","16.296667","17.800000","false"
"4x4","seeded-random","6","mean_mixed_leadership_run_fraction","100","0.710070","0.791667","0.678820","0.741042","false"
"4x4","seeded-random","6","mean_p1_led_regions","100","2.254583","2.208333","2.122917","2.383333","false"
"4x4","seeded-random","6","mean_p2_led_regions","100","1.933333","1.958333","1.815833","2.060417","false"
"4x4","seeded-random","6","mean_led_regions","100","4.187917","4.208333","4.035833","4.337500","false"
"4x4","seeded-random","6","mean_opposition_breadth","100","1.552500","1.541667","1.469583","1.638333","false"
"4x4","seeded-random","6","mean_opportunity_adjusted_activity","100","4.902021","4.933721","4.748305","5.058722","false"
"4x4","seeded-random","6","focus_switch_rate","76","0.899123","1.000000","0.850877","0.942982","false"
"4x4","seeded-random","6","focus_eligible_fraction","100","0.077826","0.086957","0.064348","0.091739","false"
"4x4","seeded-random","6","no_dominant_turn_rate","100","0.718333","0.708333","0.701250","0.736250","false"
"4x4","seeded-random","6","mean_focus_persistence","100","1.030544","1.000000","1.017437","1.045734","false"
"4x4","seeded-random","6","mean_focus_switch_distance","75","2.056556","2.000000","1.890000","2.225889","false"
"4x4","uct-0100","6","mean_active_regions","100","4.641250","4.666667","4.496667","4.784583","false"
"4x4","uct-0100","6","multi_active_turn_rate","100","0.872500","0.875000","0.860417","0.884583","false"
"4x4","uct-0100","6","longest_multi_active_run","100","20.940000","21.000000","20.670000","21.220000","false"
"4x4","uct-0100","6","longest_multi_active_run_fraction","100","0.872500","0.875000","0.860417","0.883750","false"
"4x4","uct-0100","6","mean_multi_active_run","100","20.940000","21.000000","20.640000","21.220000","false"
"4x4","uct-0100","6","mean_multi_active_run_fraction","100","0.872500","0.875000","0.860833","0.884167","false"
"4x4","uct-0100","6","mean_both_invested_regions","100","2.834167","2.833333","2.746667","2.915000","false"
"4x4","uct-0100","6","multi_both_invested_turn_rate","100","0.832500","0.854167","0.815417","0.850000","false"
"4x4","uct-0100","6","mixed_leadership_turn_rate","100","0.798750","0.812500","0.783333","0.814167","false"
"4x4","uct-0100","6","longest_mixed_leadership_run","100","18.770000","19.000000","18.270000","19.280000","false"
"4x4","uct-0100","6","longest_mixed_leadership_run_fraction","100","0.782083","0.791667","0.759583","0.800833","false"
"4x4","uct-0100","6","mean_mixed_leadership_run","100","17.705333","19.000000","16.782333","18.547000","false"
"4x4","uct-0100","6","mean_mixed_leadership_run_fraction","100","0.737722","0.791667","0.700111","0.772847","false"
"4x4","uct-0100","6","mean_p1_led_regions","100","2.555833","2.604166","2.445417","2.658333","false"
"4x4","uct-0100","6","mean_p2_led_regions","100","2.131667","2.125000","2.045417","2.215833","false"
"4x4","uct-0100","6","mean_led_regions","100","4.687500","4.687500","4.561250","4.808750","false"
"4x4","uct-0100","6","mean_opposition_breadth","100","1.852917","1.875000","1.787500","1.923750","false"
"4x4","uct-0100","6","mean_opportunity_adjusted_activity","100","4.754969","4.687689","4.602260","4.908105","false"
"4x4","uct-0100","6","focus_switch_rate","89","0.954494","1.000000","0.932023","0.975094","false"
"4x4","uct-0100","6","focus_eligible_fraction","100","0.117391","0.130435","0.103044","0.131739","false"
"4x4","uct-0100","6","no_dominant_turn_rate","100","0.649583","0.666667","0.628333","0.670417","false"
"4x4","uct-0100","6","mean_focus_persistence","100","1.017311","1.000000","1.009465","1.026023","false"
"4x4","uct-0100","6","mean_focus_switch_distance","89","1.970225","2.000000","1.832477","2.112172","false"
"4x4","uct-0500","6","mean_active_regions","100","4.179167","4.187500","4.039167","4.312917","false"
"4x4","uct-0500","6","multi_active_turn_rate","100","0.872083","0.875000","0.857500","0.886250","false"
"4x4","uct-0500","6","longest_multi_active_run","100","20.760000","21.000000","20.350000","21.150000","false"
"4x4","uct-0500","6","longest_multi_active_run_fraction","100","0.865000","0.875000","0.847500","0.881667","false"
"4x4","uct-0500","6","mean_multi_active_run","100","20.715000","21.000000","20.250000","21.130000","false"
"4x4","uct-0500","6","mean_multi_active_run_fraction","100","0.863125","0.875000","0.843958","0.881250","false"
"4x4","uct-0500","6","mean_both_invested_regions","100","2.635417","2.625000","2.545833","2.725417","false"
"4x4","uct-0500","6","multi_both_invested_turn_rate","100","0.807500","0.833333","0.785833","0.828750","false"
"4x4","uct-0500","6","mixed_leadership_turn_rate","100","0.825000","0.833333","0.812500","0.836250","false"
"4x4","uct-0500","6","longest_mixed_leadership_run","100","19.590000","20.000000","19.230000","19.910000","false"
"4x4","uct-0500","6","longest_mixed_leadership_run_fraction","100","0.816250","0.833333","0.801667","0.830417","false"
"4x4","uct-0500","6","mean_mixed_leadership_run","100","18.548333","20.000000","17.751667","19.293333","false"
"4x4","uct-0500","6","mean_mixed_leadership_run_fraction","100","0.772847","0.833333","0.738681","0.805139","false"
"4x4","uct-0500","6","mean_p1_led_regions","100","2.686667","2.625000","2.577083","2.804583","false"
"4x4","uct-0500","6","mean_p2_led_regions","100","2.283333","2.333333","2.178750","2.392083","false"
"4x4","uct-0500","6","mean_led_regions","100","4.970000","5.041667","4.827500","5.110417","false"
"4x4","uct-0500","6","mean_opposition_breadth","100","1.970000","2.041667","1.890417","2.050833","false"
"4x4","uct-0500","6","mean_opportunity_adjusted_activity","100","4.378287","4.473999","4.223922","4.535206","false"
"4x4","uct-0500","6","focus_switch_rate","95","0.870453","1.000000","0.830383","0.908025","false"
"4x4","uct-0500","6","focus_eligible_fraction","100","0.144783","0.130435","0.126087","0.165217","false"
"4x4","uct-0500","6","no_dominant_turn_rate","100","0.633750","0.645833","0.612917","0.654167","false"
"4x4","uct-0500","6","mean_focus_persistence","100","1.055019","1.000000","1.037994","1.074310","false"
"4x4","uct-0500","6","mean_focus_switch_distance","94","1.851258","2.000000","1.727508","1.970432","false"
"4x4","uct-1000","6","mean_active_regions","100","3.898333","3.875000","3.764167","4.034583","false"
"4x4","uct-1000","6","multi_active_turn_rate","100","0.877500","0.875000","0.865000","0.889583","false"
"4x4","uct-1000","6","longest_multi_active_run","100","20.890000","21.000000","20.500000","21.270000","false"
"4x4","uct-1000","6","longest_multi_active_run_fraction","100","0.870417","0.875000","0.853750","0.885417","false"
"4x4","uct-1000","6","mean_multi_active_run","100","20.855000","21.000000","20.440000","21.230000","false"
"4x4","uct-1000","6","mean_multi_active_run_fraction","100","0.868958","0.875000","0.850208","0.884792","false"
"4x4","uct-1000","6","mean_both_invested_regions","100","2.477500","2.458333","2.388750","2.560000","false"
"4x4","uct-1000","6","multi_both_invested_turn_rate","100","0.784167","0.791667","0.760833","0.807083","false"
"4x4","uct-1000","6","mixed_leadership_turn_rate","100","0.837083","0.875000","0.827083","0.847083","false"
"4x4","uct-1000","6","longest_mixed_leadership_run","100","19.990000","21.000000","19.710000","20.240000","false"
"4x4","uct-1000","6","longest_mixed_leadership_run_fraction","100","0.832917","0.875000","0.821667","0.842500","false"
"4x4","uct-1000","6","mean_mixed_leadership_run","100","19.140000","21.000000","18.440000","19.745000","false"
"4x4","uct-1000","6","mean_mixed_leadership_run_fraction","100","0.797500","0.875000","0.767292","0.824375","false"
"4x4","uct-1000","6","mean_p1_led_regions","100","2.595417","2.604166","2.496250","2.685000","false"
"4x4","uct-1000","6","mean_p2_led_regions","100","2.237500","2.166667","2.138333","2.333750","false"
"4x4","uct-1000","6","mean_led_regions","100","4.832917","4.791667","4.705000","4.962083","false"
"4x4","uct-1000","6","mean_opposition_breadth","100","1.948333","1.958333","1.879167","2.016250","false"
"4x4","uct-1000","6","mean_opportunity_adjusted_activity","100","4.216584","4.175327","4.074230","4.358193","false"
"4x4","uct-1000","6","focus_switch_rate","99","0.828198","0.900000","0.780635","0.869764","false"
"4x4","uct-1000","6","focus_eligible_fraction","100","0.212174","0.217391","0.192609","0.233478","false"
"4x4","uct-1000","6","no_dominant_turn_rate","100","0.568333","0.583333","0.547917","0.588333","false"
"4x4","uct-1000","6","mean_focus_persistence","100","1.088948","1.074176","1.067330","1.110881","false"
"4x4","uct-1000","6","mean_focus_switch_distance","96","1.820437","1.775000","1.731027","1.912426","false"
"6x6","seeded-random","6","mean_active_regions","100","6.298333","6.375000","6.201042","6.396458","false"
"6x6","seeded-random","6","multi_active_turn_rate","100","0.942708","0.937500","0.937500","0.947708","false"
"6x6","seeded-random","6","longest_multi_active_run","100","45.250000","45.000000","45.010000","45.490000","false"
"6x6","seeded-random","6","longest_multi_active_run_fraction","100","0.942708","0.937500","0.937292","0.947708","false"
"6x6","seeded-random","6","mean_multi_active_run","100","45.250000","45.000000","45.000000","45.490000","false"
"6x6","seeded-random","6","mean_multi_active_run_fraction","100","0.942708","0.937500","0.937500","0.947708","false"
"6x6","seeded-random","6","mean_both_invested_regions","100","3.359375","3.375000","3.286667","3.432292","false"
"6x6","seeded-random","6","multi_both_invested_turn_rate","100","0.916667","0.937500","0.907083","0.925625","false"
"6x6","seeded-random","6","mixed_leadership_turn_rate","100","0.847292","0.854167","0.835208","0.859583","false"
"6x6","seeded-random","6","longest_mixed_leadership_run","100","40.190000","41.000000","39.460000","40.910000","false"
"6x6","seeded-random","6","longest_mixed_leadership_run_fraction","100","0.837292","0.854167","0.821875","0.852083","false"
"6x6","seeded-random","6","mean_mixed_leadership_run","100","37.960000","41.000000","36.230000","39.550000","false"
"6x6","seeded-random","6","mean_mixed_leadership_run_fraction","100","0.790833","0.854167","0.755104","0.824688","false"
"6x6","seeded-random","6","mean_p1_led_regions","100","3.257083","3.322917","3.133958","3.379792","false"
"6x6","seeded-random","6","mean_p2_led_regions","100","2.685833","2.645834","2.563958","2.806667","false"
"6x6","seeded-random","6","mean_led_regions","100","5.942917","6.020833","5.841875","6.043333","false"
"6x6","seeded-random","6","mean_opposition_breadth","100","2.271042","2.250000","2.194167","2.351042","false"
"6x6","seeded-random","6","mean_opportunity_adjusted_activity","100","6.388363","6.442541","6.276955","6.499890","false"
"6x6","seeded-random","6","focus_switch_rate","96","0.872429","1.000000","0.834139","0.909334","false"
"6x6","seeded-random","6","focus_eligible_fraction","100","0.098085","0.085106","0.088085","0.108298","false"
"6x6","seeded-random","6","no_dominant_turn_rate","100","0.687917","0.708333","0.673958","0.702917","false"
"6x6","seeded-random","6","mean_focus_persistence","100","1.036547","1.000000","1.027259","1.045745","false"
"6x6","seeded-random","6","mean_focus_switch_distance","95","1.939582","2.000000","1.835555","2.052526","false"
"6x6","uct-0100","6","mean_active_regions","50","6.265833","6.354167","6.154167","6.369167","false"
"6x6","uct-0100","6","multi_active_turn_rate","50","0.937500","0.937500","0.928333","0.946250","false"
"6x6","uct-0100","6","longest_multi_active_run","50","45.000000","45.000000","44.520000","45.400000","false"
"6x6","uct-0100","6","longest_multi_active_run_fraction","50","0.937500","0.937500","0.927500","0.946250","false"
"6x6","uct-0100","6","mean_multi_active_run","50","45.000000","45.000000","44.520000","45.420000","false"
"6x6","uct-0100","6","mean_multi_active_run_fraction","50","0.937500","0.937500","0.927917","0.945833","false"
"6x6","uct-0100","6","mean_both_invested_regions","50","3.264167","3.312500","3.158750","3.367083","false"
"6x6","uct-0100","6","multi_both_invested_turn_rate","50","0.909167","0.916667","0.892083","0.923333","false"
"6x6","uct-0100","6","mixed_leadership_turn_rate","50","0.871667","0.875000","0.858750","0.884583","false"
"6x6","uct-0100","6","longest_mixed_leadership_run","50","40.980000","42.000000","40.000000","41.900000","false"
"6x6","uct-0100","6","longest_mixed_leadership_run_fraction","50","0.853750","0.875000","0.832917","0.872500","false"
"6x6","uct-0100","6","mean_mixed_leadership_run","50","37.120000","41.500000","34.600000","39.630000","false"
"6x6","uct-0100","6","mean_mixed_leadership_run_fraction","50","0.773333","0.864583","0.718750","0.824375","false"
"6x6","uct-0100","6","mean_p1_led_regions","50","3.197083","3.250000","3.051250","3.352083","false"
"6x6","uct-0100","6","mean_p2_led_regions","50","2.849167","2.843750","2.694167","2.998750","false"
"6x6","uct-0100","6","mean_led_regions","50","6.046250","6.072916","5.870833","6.230833","false"
"6x6","uct-0100","6","mean_opposition_breadth","50","2.444167","2.458333","2.338333","2.549583","false"
"6x6","uct-0100","6","mean_opportunity_adjusted_activity","50","6.377551","6.465891","6.252194","6.497199","false"
"6x6","uct-0100","6","focus_switch_rate","50","0.905476","1.000000","0.843333","0.952143","false"
"6x6","uct-0100","6","focus_eligible_fraction","50","0.085957","0.085106","0.073617","0.098723","false"
"6x6","uct-0100","6","no_dominant_turn_rate","50","0.708333","0.729167","0.690833","0.725000","false"
"6x6","uct-0100","6","mean_focus_persistence","50","1.026461","1.000000","1.014376","1.040212","false"
"6x6","uct-0100","6","mean_focus_switch_distance","49","1.957256","2.000000","1.810528","2.116667","false"
"6x6","uct-0500","6","mean_active_regions","50","5.739583","5.708333","5.569583","5.905000","false"
"6x6","uct-0500","6","multi_active_turn_rate","50","0.944583","0.937500","0.936250","0.952500","false"
"6x6","uct-0500","6","longest_multi_active_run","50","45.340000","45.000000","44.960000","45.700000","false"
"6x6","uct-0500","6","longest_multi_active_run_fraction","50","0.944583","0.937500","0.936250","0.952500","false"
"6x6","uct-0500","6","mean_multi_active_run","50","45.340000","45.000000","44.980000","45.700000","false"
"6x6","uct-0500","6","mean_multi_active_run_fraction","50","0.944583","0.937500","0.936667","0.952083","false"
"6x6","uct-0500","6","mean_both_invested_regions","50","2.897917","2.916667","2.805417","2.988333","false"
"6x6","uct-0500","6","multi_both_invested_turn_rate","50","0.873750","0.875000","0.852500","0.895000","false"
"6x6","uct-0500","6","mixed_leadership_turn_rate","50","0.890417","0.895833","0.879167","0.901250","false"
"6x6","uct-0500","6","longest_mixed_leadership_run","50","42.500000","43.000000","41.840000","43.100000","false"
"6x6","uct-0500","6","longest_mixed_leadership_run_fraction","50","0.885417","0.895833","0.871667","0.897500","false"
"6x6","uct-0500","6","mean_mixed_leadership_run","50","41.110000","43.000000","39.180000","42.720000","false"
"6x6","uct-0500","6","mean_mixed_leadership_run_fraction","50","0.856458","0.895833","0.816250","0.888750","false"
"6x6","uct-0500","6","mean_p1_led_regions","50","3.352083","3.385416","3.193750","3.500000","false"
"6x6","uct-0500","6","mean_p2_led_regions","50","3.087500","3.020834","2.925833","3.255833","false"
"6x6","uct-0500","6","mean_led_regions","50","6.439583","6.479167","6.282083","6.579167","false"
"6x6","uct-0500","6","mean_opposition_breadth","50","2.595417","2.625000","2.505000","2.684167","false"
"6x6","uct-0500","6","mean_opportunity_adjusted_activity","50","5.826088","5.777055","5.639444","6.013232","false"
"6x6","uct-0500","6","focus_switch_rate","50","0.915668","1.000000","0.884808","0.945377","false"
"6x6","uct-0500","6","focus_eligible_fraction","50","0.145106","0.148936","0.125957","0.164681","false"
"6x6","uct-0500","6","no_dominant_turn_rate","50","0.628750","0.645833","0.607500","0.650417","false"
"6x6","uct-0500","6","mean_focus_persistence","50","1.035291","1.000000","1.022856","1.049012","false"
"6x6","uct-0500","6","mean_focus_switch_distance","50","2.110442","2.062500","1.989577","2.242490","false"
"6x6","uct-1000","6","mean_active_regions","50","5.504167","5.614584","5.341667","5.661250","false"
"6x6","uct-1000","6","multi_active_turn_rate","50","0.932500","0.937500","0.922500","0.940833","false"
"6x6","uct-1000","6","longest_multi_active_run","50","44.760000","45.000000","44.280000","45.180000","false"
"6x6","uct-1000","6","longest_multi_active_run_fraction","50","0.932500","0.937500","0.922917","0.941250","false"
"6x6","uct-1000","6","mean_multi_active_run","50","44.760000","45.000000","44.300000","45.200000","false"
"6x6","uct-1000","6","mean_multi_active_run_fraction","50","0.932500","0.937500","0.921667","0.941667","false"
"6x6","uct-1000","6","mean_both_invested_regions","50","2.746250","2.781250","2.635417","2.855417","false"
"6x6","uct-1000","6","multi_both_invested_turn_rate","50","0.845417","0.864583","0.821667","0.867917","false"
"6x6","uct-1000","6","mixed_leadership_turn_rate","50","0.906250","0.916667","0.897083","0.914583","false"
"6x6","uct-1000","6","longest_mixed_leadership_run","50","43.340000","44.000000","42.840000","43.800000","false"
"6x6","uct-1000","6","longest_mixed_leadership_run_fraction","50","0.902917","0.916667","0.893333","0.912917","false"
"6x6","uct-1000","6","mean_mixed_leadership_run","50","41.810000","44.000000","39.870000","43.420000","false"
"6x6","uct-1000","6","mean_mixed_leadership_run_fraction","50","0.871042","0.916667","0.833125","0.903333","false"
"6x6","uct-1000","6","mean_p1_led_regions","50","3.420417","3.395833","3.270417","3.574167","false"
"6x6","uct-1000","6","mean_p2_led_regions","50","3.140000","3.135416","3.005417","3.269167","false"
"6x6","uct-1000","6","mean_led_regions","50","6.560417","6.593750","6.410833","6.707500","false"
"6x6","uct-1000","6","mean_opposition_breadth","50","2.720417","2.729166","2.635417","2.810833","false"
"6x6","uct-1000","6","mean_opportunity_adjusted_activity","50","5.604191","5.704597","5.417269","5.793067","false"
"6x6","uct-1000","6","focus_switch_rate","50","0.894507","0.900000","0.860603","0.927864","false"
"6x6","uct-1000","6","focus_eligible_fraction","50","0.149787","0.148936","0.134468","0.163830","false"
"6x6","uct-1000","6","no_dominant_turn_rate","50","0.616250","0.604167","0.598333","0.634583","false"
"6x6","uct-1000","6","mean_focus_persistence","50","1.046347","1.047619","1.031006","1.064240","false"
"6x6","uct-1000","6","mean_focus_switch_distance","50","2.080127","2.000000","1.961545","2.201101","false"
