"board","experiment_id","search_level","game_index","measure","total_pairs","evaluable_pairs","evaluable_fraction","mean_observed_signed","mean_observed_absolute","mean_null_absolute","mean_dependence_excess","mean_null_ge_observed_rate"
"4x4","seeded-random-self-play","seeded-random","39","lead","36","28","0.777778","-0.098814","0.428259","0.303969","0.124290","0.574534"
"4x4","seeded-random-self-play","seeded-random","39","lead_engaged","36","26","0.722222","-0.097220","0.414496","0.311334","0.103161","0.579784"
"4x4","seeded-random-self-play","seeded-random","39","supply_change","36","28","0.777778","-0.063838","0.147902","0.172679","-0.024778","0.805195"
"4x4","seeded-random-self-play","seeded-random","39","objective_change","36","28","0.777778","-0.064063","0.108011","0.149500","-0.041489","0.952922"
"4x4","seeded-random-self-play","seeded-random","40","lead","36","28","0.777778","-0.063274","0.536944","0.390122","0.146822","0.444099"
"4x4","seeded-random-self-play","seeded-random","40","lead_engaged","36","28","0.777778","-0.073450","0.523877","0.370766","0.153111","0.457813"
"4x4","seeded-random-self-play","seeded-random","40","supply_change","36","36","1.000000","-0.047030","0.177850","0.180351","-0.002501","0.713384"
"4x4","seeded-random-self-play","seeded-random","40","objective_change","36","28","0.777778","-0.059832","0.106900","0.152563","-0.045663","0.936688"
"4x4","seeded-random-self-play","seeded-random","41","lead","36","36","1.000000","-0.076543","0.510648","0.342753","0.167895","0.454106"
"4x4","seeded-random-self-play","seeded-random","41","lead_engaged","36","36","1.000000","-0.072980","0.482149","0.330188","0.151961","0.454284"
"4x4","seeded-random-self-play","seeded-random","41","supply_change","36","36","1.000000","-0.034184","0.155823","0.168248","-0.012425","0.794192"
"4x4","seeded-random-self-play","seeded-random","41","objective_change","36","36","1.000000","-0.043492","0.144232","0.159460","-0.015228","0.880051"
"4x4","seeded-random-self-play","seeded-random","42","lead","36","36","1.000000","-0.100048","0.490745","0.333468","0.157278","0.411836"
"4x4","seeded-random-self-play","seeded-random","42","lead_engaged","36","36","1.000000","-0.096173","0.456854","0.325892","0.130962","0.430433"
"4x4","seeded-random-self-play","seeded-random","42","supply_change","36","36","1.000000","-0.043540","0.199513","0.170730","0.028783","0.760101"
"4x4","seeded-random-self-play","seeded-random","42","objective_change","36","36","1.000000","-0.063213","0.121460","0.159859","-0.038398","0.878788"
"4x4","seeded-random-self-play","seeded-random","43","lead","36","15","0.416667","-0.051808","0.339618","0.268614","0.071003","0.730435"
"4x4","seeded-random-self-play","seeded-random","43","lead_engaged","36","15","0.416667","-0.041853","0.321071","0.261931","0.059139","0.729404"
"4x4","seeded-random-self-play","seeded-random","43","supply_change","36","36","1.000000","-0.045137","0.196927","0.172982","0.023945","0.712121"
"4x4","seeded-random-self-play","seeded-random","43","objective_change","36","15","0.416667","0.000712","0.179314","0.158637","0.020678","0.842424"
"4x4","seeded-random-self-play","seeded-random","44","lead","36","21","0.583333","0.011494","0.388359","0.306110","0.082250","0.577640"
"4x4","seeded-random-self-play","seeded-random","44","lead_engaged","36","21","0.583333","-0.000679","0.382027","0.282419","0.099608","0.544840"
"4x4","seeded-random-self-play","seeded-random","44","supply_change","36","36","1.000000","-0.019855","0.156137","0.167017","-0.010880","0.795455"
"4x4","seeded-random-self-play","seeded-random","44","objective_change","36","21","0.583333","-0.026439","0.132231","0.158169","-0.025938","0.874459"
"4x4","seeded-random-self-play","seeded-random","45","lead","36","21","0.583333","-0.077121","0.427869","0.311695","0.116174","0.538302"
"4x4","seeded-random-self-play","seeded-random","45","lead_engaged","36","17","0.472222","-0.066838","0.422375","0.315208","0.107167","0.581113"
"4x4","seeded-random-self-play","seeded-random","45","supply_change","36","36","1.000000","-0.090595","0.155793","0.179798","-0.024004","0.790404"
"4x4","seeded-random-self-play","seeded-random","45","objective_change","36","21","0.583333","-0.062662","0.062662","0.115408","-0.052745","1.000000"
"4x4","seeded-random-self-play","seeded-random","46","lead","36","28","0.777778","-0.061077","0.375855","0.329689","0.046166","0.658385"
"4x4","seeded-random-self-play","seeded-random","46","lead_engaged","36","27","0.750000","-0.045412","0.366414","0.295597","0.070818","0.621458"
"4x4","seeded-random-self-play","seeded-random","46","supply_change","36","28","0.777778","-0.044408","0.152593","0.178934","-0.026341","0.808442"
"4x4","seeded-random-self-play","seeded-random","46","objective_change","36","28","0.777778","0.018301","0.161702","0.145291","0.016411","0.871753"
"4x4","seeded-random-self-play","seeded-random","47","lead","36","15","0.416667","0.157700","0.511520","0.352138","0.159382","0.391304"
"4x4","seeded-random-self-play","seeded-random","47","lead_engaged","36","15","0.416667","0.222958","0.465986","0.330636","0.135350","0.439283"
"4x4","seeded-random-self-play","seeded-random","47","supply_change","36","28","0.777778","-0.044056","0.166463","0.171584","-0.005121","0.698052"
"4x4","seeded-random-self-play","seeded-random","47","objective_change","36","15","0.416667","0.127580","0.245334","0.150988","0.094346","0.696970"
"4x4","seeded-random-self-play","seeded-random","48","lead","36","36","1.000000","-0.057335","0.492297","0.311895","0.180402","0.479468"
"4x4","seeded-random-self-play","seeded-random","48","lead_engaged","36","30","0.833333","-0.037504","0.444871","0.290655","0.154216","0.510460"
"4x4","seeded-random-self-play","seeded-random","48","supply_change","36","36","1.000000","-0.037975","0.145335","0.177674","-0.032339","0.834596"
"4x4","seeded-random-self-play","seeded-random","48","objective_change","36","36","1.000000","-0.023629","0.139688","0.159781","-0.020092","0.842172"
"4x4","seeded-random-self-play","seeded-random","49","lead","36","28","0.777778","-0.090509","0.505713","0.407124","0.098589","0.506211"
"4x4","seeded-random-self-play","seeded-random","49","lead_engaged","36","28","0.777778","-0.093433","0.502495","0.409568","0.092927","0.509285"
"4x4","seeded-random-self-play","seeded-random","49","supply_change","36","36","1.000000","-0.066812","0.181758","0.187987","-0.006228","0.752525"
"4x4","seeded-random-self-play","seeded-random","49","objective_change","36","28","0.777778","-0.050307","0.131927","0.145407","-0.013480","0.858766"
"4x4","seeded-random-self-play","seeded-random","50","lead","36","21","0.583333","-0.097583","0.420589","0.404090","0.016498","0.602484"
"4x4","seeded-random-self-play","seeded-random","50","lead_engaged","36","21","0.583333","-0.085690","0.402070","0.373598","0.028472","0.590604"
"4x4","seeded-random-self-play","seeded-random","50","supply_change","36","36","1.000000","0.001110","0.141212","0.160141","-0.018929","0.878788"
"4x4","seeded-random-self-play","seeded-random","50","objective_change","36","21","0.583333","-0.025796","0.125872","0.171186","-0.045314","0.906926"
"4x4","seeded-random-self-play","seeded-random","51","lead","36","36","1.000000","-0.089281","0.519572","0.365314","0.154258","0.369565"
"4x4","seeded-random-self-play","seeded-random","51","lead_engaged","36","36","1.000000","-0.077962","0.507318","0.356633","0.150684","0.385039"
"4x4","seeded-random-self-play","seeded-random","51","supply_change","36","36","1.000000","-0.048590","0.148998","0.177945","-0.028947","0.828283"
"4x4","seeded-random-self-play","seeded-random","51","objective_change","36","36","1.000000","-0.067601","0.105568","0.158283","-0.052715","0.963384"
"4x4","seeded-random-self-play","seeded-random","52","lead","36","36","1.000000","-0.018482","0.241451","0.221382","0.020068","0.729469"
"4x4","seeded-random-self-play","seeded-random","52","lead_engaged","36","36","1.000000","-0.035491","0.227891","0.216448","0.011443","0.758135"
"4x4","seeded-random-self-play","seeded-random","52","supply_change","36","36","1.000000","-0.058669","0.166154","0.177072","-0.010919","0.750000"
"4x4","seeded-random-self-play","seeded-random","52","objective_change","36","36","1.000000","0.005924","0.139835","0.145530","-0.005695","0.898990"
"4x4","seeded-random-self-play","seeded-random","53","lead","36","36","1.000000","-0.062373","0.397549","0.338418","0.059131","0.617150"
"4x4","seeded-random-self-play","seeded-random","53","lead_engaged","36","33","0.916667","-0.046303","0.369810","0.328596","0.041213","0.646518"
"4x4","seeded-random-self-play","seeded-random","53","supply_change","36","36","1.000000","-0.047205","0.158922","0.168700","-0.009777","0.801768"
"4x4","seeded-random-self-play","seeded-random","53","objective_change","36","36","1.000000","-0.011021","0.141411","0.149758","-0.008347","0.876263"
"4x4","seeded-random-self-play","seeded-random","54","lead","36","36","1.000000","-0.012147","0.238735","0.205647","0.033089","0.763285"
"4x4","seeded-random-self-play","seeded-random","54","lead_engaged","36","33","0.916667","-0.005337","0.238422","0.193696","0.044727","0.752575"
"4x4","seeded-random-self-play","seeded-random","54","supply_change","36","28","0.777778","-0.009001","0.183151","0.175710","0.007440","0.800325"
"4x4","seeded-random-self-play","seeded-random","54","objective_change","36","36","1.000000","-0.026217","0.119912","0.141777","-0.021866","0.911616"
"4x4","seeded-random-self-play","seeded-random","55","lead","36","28","0.777778","-0.082164","0.495223","0.310366","0.184857","0.472050"
"4x4","seeded-random-self-play","seeded-random","55","lead_engaged","36","28","0.777778","-0.078701","0.471568","0.297494","0.174074","0.485982"
"4x4","seeded-random-self-play","seeded-random","55","supply_change","36","28","0.777778","-0.048474","0.145741","0.181947","-0.036205","0.808442"
"4x4","seeded-random-self-play","seeded-random","55","objective_change","36","28","0.777778","-0.070342","0.119688","0.154518","-0.034830","0.952922"
"4x4","seeded-random-self-play","seeded-random","56","lead","36","36","1.000000","-0.047748","0.531240","0.391796","0.139444","0.445652"
"4x4","seeded-random-self-play","seeded-random","56","lead_engaged","36","31","0.861111","-0.092961","0.517652","0.383362","0.134289","0.454437"
"4x4","seeded-random-self-play","seeded-random","56","supply_change","36","28","0.777778","-0.058344","0.153266","0.185373","-0.032108","0.790584"
"4x4","seeded-random-self-play","seeded-random","56","objective_change","36","36","1.000000","0.005536","0.124591","0.119138","0.005453","0.897727"
"4x4","seeded-random-self-play","seeded-random","57","lead","36","21","0.583333","-0.071068","0.452550","0.308999","0.143550","0.546584"
"4x4","seeded-random-self-play","seeded-random","57","lead_engaged","36","21","0.583333","-0.063156","0.417780","0.289177","0.128603","0.580982"
"4x4","seeded-random-self-play","seeded-random","57","supply_change","36","36","1.000000","-0.044615","0.187804","0.178470","0.009334","0.700758"
"4x4","seeded-random-self-play","seeded-random","57","objective_change","36","21","0.583333","-0.018210","0.133586","0.137222","-0.003636","0.906926"
"4x4","seeded-random-self-play","seeded-random","58","lead","36","36","1.000000","0.042725","0.549649","0.417385","0.132264","0.445652"
"4x4","seeded-random-self-play","seeded-random","58","lead_engaged","36","36","1.000000","0.054086","0.503726","0.387294","0.116432","0.457651"
"4x4","seeded-random-self-play","seeded-random","58","supply_change","36","36","1.000000","-0.054646","0.180184","0.173245","0.006939","0.681818"
"4x4","seeded-random-self-play","seeded-random","58","objective_change","36","36","1.000000","0.047535","0.174157","0.130724","0.043433","0.847222"
"4x4","seeded-random-self-play","seeded-random","59","lead","36","36","1.000000","-0.048631","0.474566","0.306207","0.168359","0.421498"
"4x4","seeded-random-self-play","seeded-random","59","lead_engaged","36","34","0.944444","-0.043616","0.455872","0.289635","0.166238","0.428836"
"4x4","seeded-random-self-play","seeded-random","59","supply_change","36","36","1.000000","-0.045079","0.168289","0.177261","-0.008973","0.708333"
"4x4","seeded-random-self-play","seeded-random","59","objective_change","36","36","1.000000","-0.020349","0.145285","0.161243","-0.015958","0.853535"
"4x4","seeded-random-self-play","seeded-random","60","lead","36","28","0.777778","-0.058308","0.418328","0.299466","0.118862","0.560559"
"4x4","seeded-random-self-play","seeded-random","60","lead_engaged","36","25","0.694444","-0.046238","0.420868","0.290240","0.130628","0.563500"
"4x4","seeded-random-self-play","seeded-random","60","supply_change","36","28","0.777778","-0.063498","0.180732","0.171902","0.008830","0.777597"
"4x4","seeded-random-self-play","seeded-random","60","objective_change","36","28","0.777778","-0.039692","0.128576","0.159373","-0.030797","0.900974"
"4x4","seeded-random-self-play","seeded-random","61","lead","36","28","0.777778","-0.075859","0.490693","0.344366","0.146327","0.476708"
"4x4","seeded-random-self-play","seeded-random","61","lead_engaged","36","28","0.777778","-0.065476","0.458656","0.327473","0.131182","0.502018"
"4x4","seeded-random-self-play","seeded-random","61","supply_change","36","36","1.000000","-0.051115","0.169093","0.182814","-0.013721","0.765152"
"4x4","seeded-random-self-play","seeded-random","61","objective_change","36","28","0.777778","-0.065526","0.097492","0.144219","-0.046727","0.952922"
"4x4","seeded-random-self-play","seeded-random","62","lead","36","28","0.777778","-0.033982","0.496055","0.356725","0.139330","0.414596"
"4x4","seeded-random-self-play","seeded-random","62","lead_engaged","36","28","0.777778","-0.029983","0.463271","0.349249","0.114022","0.463768"
"4x4","seeded-random-self-play","seeded-random","62","supply_change","36","36","1.000000","-0.029381","0.152205","0.174421","-0.022215","0.797980"
"4x4","seeded-random-self-play","seeded-random","62","objective_change","36","28","0.777778","-0.018106","0.124623","0.150018","-0.025394","0.876623"
"4x4","seeded-random-self-play","seeded-random","63","lead","36","21","0.583333","-0.067023","0.464522","0.409469","0.055052","0.575569"
"4x4","seeded-random-self-play","seeded-random","63","lead_engaged","36","21","0.583333","-0.049018","0.462484","0.401695","0.060789","0.555766"
"4x4","seeded-random-self-play","seeded-random","63","supply_change","36","28","0.777778","-0.047959","0.154412","0.176214","-0.021802","0.764610"
"4x4","seeded-random-self-play","seeded-random","63","objective_change","36","21","0.583333","0.004083","0.112849","0.123752","-0.010904","0.878788"
"4x4","seeded-random-self-play","seeded-random","64","lead","36","28","0.777778","-0.096596","0.331261","0.280335","0.050926","0.594720"
"4x4","seeded-random-self-play","seeded-random","64","lead_engaged","36","28","0.777778","-0.105197","0.295243","0.263877","0.031366","0.638483"
"4x4","seeded-random-self-play","seeded-random","64","supply_change","36","36","1.000000","-0.050467","0.156457","0.188772","-0.032315","0.780303"
"4x4","seeded-random-self-play","seeded-random","64","objective_change","36","28","0.777778","-0.039218","0.112155","0.146661","-0.034506","0.883117"
"4x4","seeded-random-self-play","seeded-random","65","lead","36","28","0.777778","0.015371","0.499649","0.346390","0.153259","0.408385"
"4x4","seeded-random-self-play","seeded-random","65","lead_engaged","36","28","0.777778","0.006261","0.455558","0.320076","0.135483","0.456136"
"4x4","seeded-random-self-play","seeded-random","65","supply_change","36","36","1.000000","-0.024462","0.160372","0.179401","-0.019030","0.816919"
"4x4","seeded-random-self-play","seeded-random","65","objective_change","36","28","0.777778","-0.035351","0.118990","0.146638","-0.027648","0.889610"
"4x4","seeded-random-self-play","seeded-random","66","lead","36","28","0.777778","0.136341","0.425140","0.304139","0.121001","0.656832"
"4x4","seeded-random-self-play","seeded-random","66","lead_engaged","36","28","0.777778","0.127257","0.415079","0.293745","0.121334","0.655053"
"4x4","seeded-random-self-play","seeded-random","66","supply_change","36","36","1.000000","-0.008704","0.192342","0.169269","0.023072","0.705808"
"4x4","seeded-random-self-play","seeded-random","66","objective_change","36","28","0.777778","0.011033","0.172757","0.169313","0.003444","0.793831"
"4x4","seeded-random-self-play","seeded-random","67","lead","36","15","0.416667","-0.133114","0.314336","0.321222","-0.006886","0.637681"
"4x4","seeded-random-self-play","seeded-random","67","lead_engaged","36","15","0.416667","-0.136554","0.312171","0.332763","-0.020592","0.670566"
"4x4","seeded-random-self-play","seeded-random","67","supply_change","36","21","0.583333","-0.006846","0.140833","0.185744","-0.044911","0.835498"
"4x4","seeded-random-self-play","seeded-random","67","objective_change","36","15","0.416667","-0.015877","0.166748","0.183543","-0.016795","0.706061"
"4x4","seeded-random-self-play","seeded-random","68","lead","36","28","0.777778","0.007337","0.498050","0.412608","0.085441","0.532609"
"4x4","seeded-random-self-play","seeded-random","68","lead_engaged","36","28","0.777778","0.012966","0.502465","0.406995","0.095470","0.513305"
"4x4","seeded-random-self-play","seeded-random","68","supply_change","36","36","1.000000","-0.044965","0.189778","0.172326","0.017452","0.674242"
"4x4","seeded-random-self-play","seeded-random","68","objective_change","36","28","0.777778","0.014404","0.139078","0.135653","0.003425","0.878247"
"4x4","seeded-random-self-play","seeded-random","69","lead","36","28","0.777778","-0.049697","0.367526","0.304596","0.062929","0.560559"
"4x4","seeded-random-self-play","seeded-random","69","lead_engaged","36","25","0.694444","-0.045752","0.366875","0.297574","0.069300","0.574671"
"4x4","seeded-random-self-play","seeded-random","69","supply_change","36","36","1.000000","-0.077050","0.147230","0.179521","-0.032291","0.789141"
"4x4","seeded-random-self-play","seeded-random","69","objective_change","36","28","0.777778","-0.083078","0.128029","0.166965","-0.038936","0.923701"
"4x4","seeded-random-self-play","seeded-random","70","lead","36","28","0.777778","-0.084806","0.391218","0.311351","0.079867","0.591615"
"4x4","seeded-random-self-play","seeded-random","70","lead_engaged","36","28","0.777778","-0.089125","0.391797","0.314418","0.077379","0.606026"
"4x4","seeded-random-self-play","seeded-random","70","supply_change","36","28","0.777778","-0.084696","0.125043","0.174587","-0.049544","0.866883"
"4x4","seeded-random-self-play","seeded-random","70","objective_change","36","28","0.777778","-0.069627","0.114043","0.154204","-0.040161","0.931818"
"4x4","seeded-random-self-play","seeded-random","71","lead","36","21","0.583333","-0.043925","0.377049","0.314866","0.062184","0.610766"
"4x4","seeded-random-self-play","seeded-random","71","lead_engaged","36","21","0.583333","-0.039966","0.365002","0.294357","0.070646","0.616663"
"4x4","seeded-random-self-play","seeded-random","71","supply_change","36","36","1.000000","-0.055318","0.147558","0.179257","-0.031699","0.804293"
"4x4","seeded-random-self-play","seeded-random","71","objective_change","36","21","0.583333","-0.047953","0.112458","0.150517","-0.038059","0.924242"
"4x4","seeded-random-self-play","seeded-random","72","lead","36","21","0.583333","-0.072156","0.408053","0.364348","0.043704","0.606625"
"4x4","seeded-random-self-play","seeded-random","72","lead_engaged","36","21","0.583333","-0.068972","0.418238","0.357438","0.060800","0.581908"
"4x4","seeded-random-self-play","seeded-random","72","supply_change","36","36","1.000000","-0.063763","0.137722","0.171698","-0.033976","0.883838"
"4x4","seeded-random-self-play","seeded-random","72","objective_change","36","21","0.583333","-0.034136","0.148190","0.153645","-0.005456","0.848485"
"4x4","seeded-random-self-play","seeded-random","73","lead","36","36","1.000000","-0.064378","0.499422","0.374923","0.124499","0.466184"
"4x4","seeded-random-self-play","seeded-random","73","lead_engaged","36","35","0.972222","-0.062934","0.485287","0.363635","0.121652","0.457855"
"4x4","seeded-random-self-play","seeded-random","73","supply_change","36","36","1.000000","-0.054723","0.181763","0.167503","0.014260","0.766414"
"4x4","seeded-random-self-play","seeded-random","73","objective_change","36","36","1.000000","-0.011794","0.124302","0.131586","-0.007283","0.905303"
"4x4","seeded-random-self-play","seeded-random","74","lead","36","36","1.000000","-0.044026","0.311193","0.308037","0.003156","0.669082"
"4x4","seeded-random-self-play","seeded-random","74","lead_engaged","36","35","0.972222","-0.061443","0.302804","0.296277","0.006527","0.666439"
"4x4","seeded-random-self-play","seeded-random","74","supply_change","36","36","1.000000","-0.044647","0.152276","0.185254","-0.032978","0.835859"
"4x4","seeded-random-self-play","seeded-random","74","objective_change","36","36","1.000000","-0.010355","0.150045","0.163104","-0.013059","0.866162"
"4x4","seeded-random-self-play","seeded-random","75","lead","36","21","0.583333","-0.115207","0.648764","0.421250","0.227514","0.304348"
"4x4","seeded-random-self-play","seeded-random","75","lead_engaged","36","21","0.583333","-0.107752","0.629361","0.412495","0.216866","0.301661"
"4x4","seeded-random-self-play","seeded-random","75","supply_change","36","36","1.000000","-0.090377","0.155264","0.182038","-0.026774","0.777778"
"4x4","seeded-random-self-play","seeded-random","75","objective_change","36","21","0.583333","-0.047258","0.112564","0.149582","-0.037018","0.928571"
"4x4","seeded-random-self-play","seeded-random","76","lead","36","36","1.000000","-0.086907","0.386007","0.364766","0.021241","0.590580"
"4x4","seeded-random-self-play","seeded-random","76","lead_engaged","36","32","0.888889","-0.088754","0.351931","0.350237","0.001694","0.641012"
"4x4","seeded-random-self-play","seeded-random","76","supply_change","36","36","1.000000","-0.039665","0.158566","0.176142","-0.017576","0.714646"
"4x4","seeded-random-self-play","seeded-random","76","objective_change","36","36","1.000000","-0.033030","0.138450","0.157739","-0.019289","0.880050"
"4x4","seeded-random-self-play","seeded-random","77","lead","36","28","0.777778","-0.098246","0.435114","0.354778","0.080336","0.513975"
"4x4","seeded-random-self-play","seeded-random","77","lead_engaged","36","25","0.694444","-0.123036","0.400259","0.340793","0.059467","0.553696"
"4x4","seeded-random-self-play","seeded-random","77","supply_change","36","36","1.000000","-0.048447","0.159040","0.174396","-0.015357","0.784091"
"4x4","seeded-random-self-play","seeded-random","77","objective_change","36","28","0.777778","-0.022164","0.142225","0.151950","-0.009725","0.902597"
"4x4","seeded-random-self-play","seeded-random","78","lead","36","28","0.777778","-0.093020","0.406193","0.347669","0.058524","0.500000"
"4x4","seeded-random-self-play","seeded-random","78","lead_engaged","36","26","0.722222","-0.077995","0.384914","0.333418","0.051495","0.530847"
"4x4","seeded-random-self-play","seeded-random","78","supply_change","36","28","0.777778","-0.043368","0.204556","0.176329","0.028227","0.689935"
"4x4","seeded-random-self-play","seeded-random","78","objective_change","36","28","0.777778","-0.005260","0.125036","0.142018","-0.016982","0.873377"
"4x4","seeded-random-self-play","seeded-random","79","lead","36","28","0.777778","-0.048097","0.334168","0.318752","0.015416","0.625776"
"4x4","seeded-random-self-play","seeded-random","79","lead_engaged","36","28","0.777778","-0.046843","0.339543","0.319361","0.020183","0.636201"
"4x4","seeded-random-self-play","seeded-random","79","supply_change","36","28","0.777778","-0.020923","0.166620","0.165189","0.001430","0.761364"
"4x4","seeded-random-self-play","seeded-random","79","objective_change","36","28","0.777778","-0.041447","0.135587","0.155359","-0.019772","0.849026"
"4x4","seeded-random-self-play","seeded-random","80","lead","36","28","0.777778","0.154539","0.422683","0.344514","0.078169","0.527950"
"4x4","seeded-random-self-play","seeded-random","80","lead_engaged","36","28","0.777778","0.139857","0.389224","0.323764","0.065460","0.550058"
"4x4","seeded-random-self-play","seeded-random","80","supply_change","36","36","1.000000","-0.014097","0.187634","0.168956","0.018678","0.696970"
"4x4","seeded-random-self-play","seeded-random","80","objective_change","36","28","0.777778","0.024069","0.153711","0.139957","0.013754","0.803571"
"4x4","seeded-random-self-play","seeded-random","81","lead","36","36","1.000000","-0.097798","0.478859","0.357223","0.121636","0.513285"
"4x4","seeded-random-self-play","seeded-random","81","lead_engaged","36","36","1.000000","-0.092867","0.452658","0.354560","0.098097","0.524929"
"4x4","seeded-random-self-play","seeded-random","81","supply_change","36","36","1.000000","-0.029173","0.155807","0.182395","-0.026588","0.824495"
"4x4","seeded-random-self-play","seeded-random","81","objective_change","36","36","1.000000","-0.031761","0.122903","0.146366","-0.023463","0.910354"
"4x4","seeded-random-self-play","seeded-random","82","lead","36","36","1.000000","-0.010049","0.435566","0.326605","0.108961","0.408213"
"4x4","seeded-random-self-play","seeded-random","82","lead_engaged","36","33","0.916667","0.019882","0.417090","0.321035","0.096055","0.447004"
"4x4","seeded-random-self-play","seeded-random","82","supply_change","36","28","0.777778","-0.016573","0.171465","0.168921","0.002544","0.728896"
"4x4","seeded-random-self-play","seeded-random","82","objective_change","36","36","1.000000","0.008551","0.146586","0.138873","0.007713","0.869950"
"4x4","seeded-random-self-play","seeded-random","83","lead","36","28","0.777778","-0.078339","0.439961","0.336436","0.103526","0.554348"
"4x4","seeded-random-self-play","seeded-random","83","lead_engaged","36","27","0.750000","-0.070104","0.428180","0.320293","0.107887","0.599407"
"4x4","seeded-random-self-play","seeded-random","83","supply_change","36","36","1.000000","-0.042095","0.186545","0.173536","0.013010","0.734849"
"4x4","seeded-random-self-play","seeded-random","83","objective_change","36","28","0.777778","-0.072641","0.115794","0.159348","-0.043554","0.913961"
"4x4","seeded-random-self-play","seeded-random","84","lead","36","36","1.000000","-0.014338","0.537916","0.385553","0.152363","0.448068"
"4x4","seeded-random-self-play","seeded-random","84","lead_engaged","36","36","1.000000","-0.006597","0.492422","0.360025","0.132397","0.474175"
"4x4","seeded-random-self-play","seeded-random","84","supply_change","36","36","1.000000","-0.078072","0.186241","0.177424","0.008816","0.742424"
"4x4","seeded-random-self-play","seeded-random","84","objective_change","36","36","1.000000","-0.028370","0.119057","0.138770","-0.019712","0.910354"
"4x4","seeded-random-self-play","seeded-random","85","lead","36","28","0.777778","-0.073672","0.433003","0.330189","0.102814","0.439441"
"4x4","seeded-random-self-play","seeded-random","85","lead_engaged","36","28","0.777778","-0.067293","0.396119","0.311285","0.084833","0.492453"
"4x4","seeded-random-self-play","seeded-random","85","supply_change","36","28","0.777778","-0.085578","0.176143","0.172230","0.003913","0.655844"
"4x4","seeded-random-self-play","seeded-random","85","objective_change","36","28","0.777778","-0.069715","0.086381","0.139060","-0.052679","0.975649"
"4x4","seeded-random-self-play","seeded-random","86","lead","36","15","0.416667","-0.065984","0.598525","0.441130","0.157395","0.382609"
"4x4","seeded-random-self-play","seeded-random","86","lead_engaged","36","15","0.416667","-0.111538","0.603524","0.418636","0.184887","0.363383"
"4x4","seeded-random-self-play","seeded-random","86","supply_change","36","36","1.000000","-0.011348","0.188198","0.182177","0.006021","0.777778"
"4x4","seeded-random-self-play","seeded-random","86","objective_change","36","15","0.416667","0.055859","0.172729","0.160712","0.012016","0.751515"
"4x4","seeded-random-self-play","seeded-random","87","lead","36","28","0.777778","0.021775","0.466230","0.335084","0.131145","0.461180"
"4x4","seeded-random-self-play","seeded-random","87","lead_engaged","36","28","0.777778","0.014775","0.430228","0.309616","0.120613","0.470482"
"4x4","seeded-random-self-play","seeded-random","87","supply_change","36","36","1.000000","-0.040094","0.174321","0.173087","0.001234","0.767677"
"4x4","seeded-random-self-play","seeded-random","87","objective_change","36","28","0.777778","-0.033679","0.154596","0.166532","-0.011935","0.826299"
"4x4","seeded-random-self-play","seeded-random","88","lead","36","36","1.000000","-0.087845","0.434493","0.337949","0.096544","0.588164"
"4x4","seeded-random-self-play","seeded-random","88","lead_engaged","36","35","0.972222","-0.099271","0.398795","0.304143","0.094652","0.613686"
"4x4","seeded-random-self-play","seeded-random","88","supply_change","36","28","0.777778","-0.083427","0.203960","0.172718","0.031241","0.618506"
"4x4","seeded-random-self-play","seeded-random","88","objective_change","36","36","1.000000","-0.038171","0.132107","0.145560","-0.013454","0.945707"
"4x4","seeded-random-self-play","seeded-random","89","lead","36","15","0.416667","-0.078198","0.523410","0.347433","0.175977","0.342029"
"4x4","seeded-random-self-play","seeded-random","89","lead_engaged","36","14","0.388889","-0.094307","0.539035","0.346636","0.192399","0.320340"
"4x4","seeded-random-self-play","seeded-random","89","supply_change","36","36","1.000000","-0.027944","0.186211","0.173493","0.012718","0.667929"
"4x4","seeded-random-self-play","seeded-random","89","objective_change","36","15","0.416667","-0.010279","0.160719","0.173759","-0.013041","0.793939"
"4x4","seeded-random-self-play","seeded-random","90","lead","36","36","1.000000","-0.054971","0.416099","0.365600","0.050500","0.615942"
"4x4","seeded-random-self-play","seeded-random","90","lead_engaged","36","36","1.000000","-0.056760","0.417495","0.364796","0.052699","0.587624"
"4x4","seeded-random-self-play","seeded-random","90","supply_change","36","36","1.000000","-0.038686","0.163886","0.182379","-0.018493","0.758838"
"4x4","seeded-random-self-play","seeded-random","90","objective_change","36","36","1.000000","-0.052402","0.096207","0.138920","-0.042713","0.953283"
"4x4","seeded-random-self-play","seeded-random","91","lead","36","28","0.777778","-0.030416","0.448912","0.320541","0.128371","0.552795"
"4x4","seeded-random-self-play","seeded-random","91","lead_engaged","36","26","0.722222","-0.021391","0.438219","0.299315","0.138904","0.531470"
"4x4","seeded-random-self-play","seeded-random","91","supply_change","36","36","1.000000","-0.044615","0.159437","0.177418","-0.017981","0.848485"
"4x4","seeded-random-self-play","seeded-random","91","objective_change","36","28","0.777778","-0.051638","0.100617","0.143389","-0.042772","0.944805"
"4x4","seeded-random-self-play","seeded-random","92","lead","36","21","0.583333","-0.085038","0.451320","0.332721","0.118599","0.496894"
"4x4","seeded-random-self-play","seeded-random","92","lead_engaged","36","17","0.472222","-0.035490","0.453530","0.334262","0.119268","0.531752"
"4x4","seeded-random-self-play","seeded-random","92","supply_change","36","36","1.000000","-0.089244","0.164712","0.179206","-0.014494","0.800505"
"4x4","seeded-random-self-play","seeded-random","92","objective_change","36","21","0.583333","-0.009234","0.143399","0.147785","-0.004386","0.878788"
