"board","experiment_id","search_level","game_index","window_turns","turns","mean_active_regions","multi_active_turn_rate","longest_multi_active_run","longest_multi_active_run_fraction","mean_multi_active_run","mean_multi_active_run_fraction","mean_both_invested_regions","multi_both_invested_turn_rate","mixed_leadership_turn_rate","longest_mixed_leadership_run","longest_mixed_leadership_run_fraction","mean_mixed_leadership_run","mean_mixed_leadership_run_fraction","mean_p1_led_regions","mean_p2_led_regions","mean_led_regions","mean_opposition_breadth","mean_opportunity_adjusted_activity","opportunity_adjustment_regions","focus_switches","focus_eligible_pairs","focus_eligible_fraction","focus_switch_rate","no_dominant_turn_rate","mean_focus_persistence","mean_focus_switch_distance"
"4x4","uct-0100-self-play","uct-0100","46","6","24","4.708333","0.875000","21","0.875000","21.000000","0.875000","3.041667","0.875000","0.875000","21","0.875000","21.000000","0.875000","3.250000","2.125000","5.375000","2.125000","4.698046","9","4","4","0.173913","1.000000","0.708333","1.000000","1.750000"
"4x4","uct-0100-self-play","uct-0100","47","6","24","5.625000","0.875000","21","0.875000","21.000000","0.875000","2.500000","0.833333","0.750000","17","0.708333","9.000000","0.375000","2.875000","2.416667","5.291667","2.208333","5.603422","9","4","5","0.217391","0.800000","0.541667","1.100000","1.250000"
"4x4","uct-0100-self-play","uct-0100","48","6","24","4.541667","0.875000","21","0.875000","21.000000","0.875000","3.541667","0.875000","0.750000","17","0.708333","9.000000","0.375000","2.708333","2.041667","4.750000","1.958333","4.759385","9","3","3","0.130435","1.000000","0.666667","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","49","6","24","4.041667","0.875000","21","0.875000","21.000000","0.875000","3.041667","0.833333","0.791667","19","0.791667","19.000000","0.791667","2.416667","2.916667","5.333333","2.333333","3.849929","9","4","4","0.173913","1.000000","0.541667","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","50","6","24","4.958333","0.875000","21","0.875000","21.000000","0.875000","2.666667","0.833333","0.875000","21","0.875000","21.000000","0.875000","3.125000","1.833333","4.958333","1.791667","5.221285","9","2","3","0.130435","0.666667","0.541667","1.100000","2.000000"
"4x4","uct-0100-self-play","uct-0100","51","6","24","5.250000","0.875000","21","0.875000","21.000000","0.875000","3.000000","0.875000","0.833333","20","0.833333","20.000000","0.833333","2.166667","2.375000","4.541667","1.958333","5.880067","9","2","2","0.086957","1.000000","0.625000","1.000000","1.500000"
"4x4","uct-0100-self-play","uct-0100","52","6","24","4.291667","0.875000","21","0.875000","21.000000","0.875000","3.041667","0.875000","0.833333","19","0.791667","10.000000","0.416667","3.208333","2.208333","5.416667","2.208333","4.286033","9","1","1","0.043478","1.000000","0.750000","1.000000","3.000000"
"4x4","uct-0100-self-play","uct-0100","53","6","24","3.208333","0.875000","21","0.875000","21.000000","0.875000","1.875000","0.583333","0.875000","21","0.875000","21.000000","0.875000","1.666667","2.416667","4.083333","1.583333","3.562510","9","3","3","0.130435","1.000000","0.666667","1.000000","1.666667"
"4x4","uct-0100-self-play","uct-0100","54","6","24","4.916667","0.916667","22","0.916667","22.000000","0.916667","3.458333","0.916667","0.833333","16","0.666667","10.000000","0.416667","1.583333","2.041667","3.625000","1.416667","5.116189","9","2","2","0.086957","1.000000","0.750000","1.000000","1.000000"
"4x4","uct-0100-self-play","uct-0100","55","6","24","3.791667","0.875000","21","0.875000","21.000000","0.875000","2.625000","0.875000","0.791667","19","0.791667","19.000000","0.791667","2.125000","2.458333","4.583333","2.000000","4.194973","9","5","5","0.217391","1.000000","0.500000","1.000000","1.400000"
"4x4","uct-0100-self-play","uct-0100","56","6","24","4.625000","0.833333","20","0.833333","20.000000","0.833333","2.416667","0.750000","0.875000","21","0.875000","21.000000","0.875000","3.375000","2.000000","5.375000","2.000000","5.001114","9","2","2","0.086957","1.000000","0.708333","1.000000","1.500000"
"4x4","uct-0100-self-play","uct-0100","57","6","24","4.833333","0.875000","21","0.875000","21.000000","0.875000","2.583333","0.791667","0.750000","18","0.750000","18.000000","0.750000","2.333333","1.416667","3.750000","1.375000","4.735034","9","5","5","0.217391","1.000000","0.625000","1.000000","2.400000"
"4x4","uct-0100-self-play","uct-0100","58","6","24","6.041667","0.916667","22","0.916667","22.000000","0.916667","3.375000","0.916667","0.750000","15","0.625000","9.000000","0.375000","2.208333","2.125000","4.333333","1.833333","6.579921","9","2","2","0.086957","1.000000","0.708333","1.000000","2.500000"
"4x4","uct-0100-self-play","uct-0100","59","6","24","4.750000","0.916667","22","0.916667","22.000000","0.916667","2.833333","0.916667","0.791667","19","0.791667","19.000000","0.791667","2.916667","1.958333","4.875000","1.875000","4.646882","9","2","2","0.086957","1.000000","0.708333","1.000000","3.000000"
"4x4","uct-0100-self-play","uct-0100","60","6","24","6.000000","0.958333","23","0.958333","23.000000","0.958333","3.375000","0.916667","0.666667","16","0.666667","16.000000","0.666667","2.250000","1.833333","4.083333","1.541667","6.443690","9","2","3","0.130435","0.666667","0.708333","1.166667","1.500000"
"4x4","uct-0100-self-play","uct-0100","61","6","24","3.916667","0.833333","20","0.833333","20.000000","0.833333","2.750000","0.833333","0.708333","17","0.708333","17.000000","0.708333","2.000000","2.041667","4.041667","1.500000","4.000196","9","3","3","0.130435","1.000000","0.583333","1.000000","2.333333"
"4x4","uct-0100-self-play","uct-0100","62","6","24","4.458333","0.791667","19","0.791667","19.000000","0.791667","2.833333","0.791667","0.833333","20","0.833333","20.000000","0.833333","3.000000","2.125000","5.125000","2.083333","4.506009","9","4","4","0.173913","1.000000","0.583333","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","63","6","24","4.750000","0.833333","20","0.833333","20.000000","0.833333","2.625000","0.791667","0.791667","19","0.791667","19.000000","0.791667","3.291667","1.583333","4.875000","1.583333","4.820798","9","0","0","0.000000","","0.708333","1.000000",""
"4x4","uct-0100-self-play","uct-0100","64","6","24","4.666667","0.958333","23","0.958333","23.000000","0.958333","2.708333","0.833333","0.750000","18","0.750000","18.000000","0.750000","2.125000","1.875000","4.000000","1.666667","4.638189","9","2","2","0.086957","1.000000","0.666667","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","65","6","24","4.833333","0.958333","23","0.958333","23.000000","0.958333","2.833333","0.958333","0.875000","21","0.875000","21.000000","0.875000","2.666667","1.791667","4.458333","1.750000","4.839893","9","3","3","0.130435","1.000000","0.666667","1.000000","3.333333"
"4x4","uct-0100-self-play","uct-0100","66","6","24","5.333333","0.875000","21","0.875000","21.000000","0.875000","2.916667","0.791667","0.750000","18","0.750000","18.000000","0.750000","1.875000","2.083333","3.958333","1.708333","5.654422","9","6","6","0.260870","1.000000","0.458333","1.000000","2.166667"
"4x4","uct-0100-self-play","uct-0100","67","6","24","4.875000","0.875000","21","0.875000","21.000000","0.875000","3.166667","0.875000","0.791667","19","0.791667","19.000000","0.791667","2.833333","1.541667","4.375000","1.541667","5.392559","9","1","1","0.043478","1.000000","0.708333","1.000000","1.000000"
"4x4","uct-0100-self-play","uct-0100","68","6","24","5.041667","0.875000","21","0.875000","21.000000","0.875000","2.875000","0.833333","0.708333","17","0.708333","17.000000","0.708333","3.000000","1.625000","4.625000","1.583333","4.935088","9","2","2","0.086957","1.000000","0.666667","1.000000","1.500000"
"4x4","uct-0100-self-play","uct-0100","69","6","24","4.166667","0.791667","19","0.791667","19.000000","0.791667","1.958333","0.625000","0.875000","21","0.875000","21.000000","0.875000","3.083333","1.625000","4.708333","1.625000","4.367231","9","4","5","0.217391","0.800000","0.500000","1.090909","1.750000"
"4x4","uct-0100-self-play","uct-0100","70","6","24","5.083333","0.916667","22","0.916667","22.000000","0.916667","3.166667","0.875000","0.875000","21","0.875000","21.000000","0.875000","3.500000","1.791667","5.291667","1.750000","5.178150","9","3","3","0.130435","1.000000","0.666667","1.000000","1.666667"
"4x4","uct-0100-self-play","uct-0100","71","6","24","6.000000","0.875000","21","0.875000","21.000000","0.875000","3.500000","0.875000","0.708333","17","0.708333","17.000000","0.708333","1.958333","1.750000","3.708333","1.416667","6.283941","9","0","0","0.000000","","0.750000","1.000000",""
"4x4","uct-0100-self-play","uct-0100","72","6","24","5.125000","0.916667","22","0.916667","22.000000","0.916667","3.125000","0.916667","0.791667","19","0.791667","19.000000","0.791667","2.416667","2.208333","4.625000","2.041667","5.184113","9","1","1","0.043478","1.000000","0.708333","1.000000","1.000000"
"4x4","uct-0100-self-play","uct-0100","73","6","24","4.166667","0.875000","21","0.875000","21.000000","0.875000","2.416667","0.875000","0.875000","21","0.875000","21.000000","0.875000","2.291667","2.083333","4.375000","1.916667","4.269006","9","1","1","0.043478","1.000000","0.666667","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","74","6","24","3.083333","0.750000","18","0.750000","18.000000","0.750000","2.208333","0.750000","0.833333","20","0.833333","20.000000","0.833333","2.541667","2.000000","4.541667","1.833333","3.274619","9","6","6","0.260870","1.000000","0.458333","1.000000","2.500000"
"4x4","uct-0100-self-play","uct-0100","75","6","24","4.750000","0.958333","23","0.958333","23.000000","0.958333","2.875000","0.958333","0.791667","16","0.666667","9.500000","0.395833","1.541667","2.125000","3.666667","1.500000","4.601910","9","2","3","0.130435","0.666667","0.541667","1.100000","2.500000"
"4x4","uct-0100-self-play","uct-0100","76","6","24","5.500000","0.916667","22","0.916667","22.000000","0.916667","2.791667","0.833333","0.708333","17","0.708333","17.000000","0.708333","2.000000","1.958333","3.958333","1.583333","5.486412","9","0","0","0.000000","","0.833333","1.000000",""
"4x4","uct-0100-self-play","uct-0100","77","6","24","5.583333","0.875000","21","0.875000","21.000000","0.875000","4.000000","0.875000","0.500000","11","0.458333","6.000000","0.250000","2.750000","1.291667","4.041667","1.166667","5.741500","9","1","1","0.043478","1.000000","0.833333","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","78","6","24","5.375000","0.875000","21","0.875000","21.000000","0.875000","3.333333","0.875000","0.875000","21","0.875000","21.000000","0.875000","3.125000","2.208333","5.333333","2.166667","5.555393","9","2","3","0.130435","0.666667","0.708333","1.166667","3.000000"
"4x4","uct-0100-self-play","uct-0100","79","6","24","4.125000","0.875000","21","0.875000","21.000000","0.875000","2.833333","0.875000","0.666667","12","0.500000","3.200000","0.133333","1.708333","2.500000","4.208333","1.541667","4.496678","9","2","2","0.086957","1.000000","0.625000","1.000000","1.000000"
"4x4","uct-0100-self-play","uct-0100","80","6","24","5.625000","0.916667","22","0.916667","22.000000","0.916667","2.625000","0.916667","0.833333","20","0.833333","20.000000","0.833333","2.333333","2.208333","4.541667","2.041667","5.702102","9","3","3","0.130435","1.000000","0.625000","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","81","6","24","4.458333","0.833333","20","0.833333","20.000000","0.833333","2.791667","0.583333","0.875000","21","0.875000","21.000000","0.875000","2.083333","2.666667","4.750000","1.833333","4.499401","9","0","0","0.000000","","0.833333","1.000000",""
"4x4","uct-0100-self-play","uct-0100","82","6","24","4.708333","0.791667","19","0.791667","19.000000","0.791667","2.541667","0.750000","0.875000","21","0.875000","21.000000","0.875000","3.791667","1.916667","5.708333","1.833333","4.946095","9","4","4","0.173913","1.000000","0.625000","1.000000","1.500000"
"4x4","uct-0100-self-play","uct-0100","83","6","24","5.541667","0.958333","23","0.958333","23.000000","0.958333","3.166667","0.958333","0.625000","15","0.625000","15.000000","0.625000","2.791667","0.875000","3.666667","0.875000","5.482568","9","2","2","0.086957","1.000000","0.708333","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","84","6","24","4.833333","0.833333","20","0.833333","20.000000","0.833333","2.541667","0.833333","0.875000","21","0.875000","21.000000","0.875000","3.208333","2.333333","5.541667","2.291667","5.032197","9","2","2","0.086957","1.000000","0.708333","1.000000","3.000000"
"4x4","uct-0100-self-play","uct-0100","85","6","24","3.958333","0.791667","19","0.791667","19.000000","0.791667","2.833333","0.791667","0.875000","21","0.875000","21.000000","0.875000","2.333333","2.375000","4.708333","2.000000","3.894483","9","2","2","0.086957","1.000000","0.750000","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","86","6","24","4.541667","0.875000","21","0.875000","21.000000","0.875000","2.916667","0.875000","0.708333","14","0.583333","8.500000","0.354167","1.916667","2.541667","4.458333","1.916667","4.713861","9","3","4","0.173913","0.750000","0.708333","1.166667","2.333333"
"4x4","uct-0100-self-play","uct-0100","87","6","24","5.833333","0.875000","21","0.875000","21.000000","0.875000","3.583333","0.875000","0.625000","15","0.625000","15.000000","0.625000","2.708333","1.083333","3.791667","1.000000","6.126544","9","3","3","0.130435","1.000000","0.708333","1.000000","1.000000"
"4x4","uct-0100-self-play","uct-0100","88","6","24","3.916667","0.958333","23","0.958333","23.000000","0.958333","2.208333","0.833333","0.875000","21","0.875000","21.000000","0.875000","2.708333","2.125000","4.833333","2.041667","3.718206","9","3","3","0.130435","1.000000","0.583333","1.000000","2.333333"
"4x4","uct-0100-self-play","uct-0100","89","6","24","4.291667","0.916667","22","0.916667","22.000000","0.916667","2.000000","0.666667","0.875000","21","0.875000","21.000000","0.875000","2.791667","2.541667","5.333333","2.125000","4.373250","9","3","3","0.130435","1.000000","0.583333","1.000000","2.333333"
"4x4","uct-0100-self-play","uct-0100","90","6","24","4.833333","0.958333","23","0.958333","23.000000","0.958333","2.708333","0.958333","0.875000","21","0.875000","21.000000","0.875000","2.958333","2.208333","5.166667","2.208333","4.611361","9","2","3","0.130435","0.666667","0.541667","1.100000","2.500000"
"4x4","uct-0100-self-play","uct-0100","91","6","24","4.500000","0.916667","22","0.916667","22.000000","0.916667","2.875000","0.916667","0.791667","19","0.791667","19.000000","0.791667","2.416667","2.625000","5.041667","2.125000","4.556546","9","3","3","0.130435","1.000000","0.583333","1.000000","1.666667"
"4x4","uct-0100-self-play","uct-0100","92","6","24","6.125000","0.916667","22","0.916667","22.000000","0.916667","3.750000","0.916667","0.791667","19","0.791667","19.000000","0.791667","2.541667","1.500000","4.041667","1.500000","6.156880","9","1","1","0.043478","1.000000","0.791667","1.000000","1.000000"
"4x4","uct-0100-self-play","uct-0100","93","6","24","4.250000","0.875000","21","0.875000","21.000000","0.875000","2.791667","0.833333","0.708333","17","0.708333","17.000000","0.708333","1.916667","2.125000","4.041667","1.583333","4.408257","9","1","1","0.043478","1.000000","0.750000","1.000000","1.000000"
"4x4","uct-0100-self-play","uct-0100","94","6","24","4.750000","0.916667","22","0.916667","22.000000","0.916667","2.916667","0.833333","0.875000","21","0.875000","21.000000","0.875000","2.708333","2.583333","5.291667","2.375000","4.677333","9","1","1","0.043478","1.000000","0.625000","1.000000","4.000000"
"4x4","uct-0100-self-play","uct-0100","95","6","24","5.791667","0.958333","23","0.958333","23.000000","0.958333","3.333333","0.958333","0.791667","19","0.791667","19.000000","0.791667","2.791667","1.791667","4.583333","1.791667","6.031120","9","2","2","0.086957","1.000000","0.625000","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","96","6","24","4.416667","0.875000","21","0.875000","21.000000","0.875000","3.375000","0.875000","0.708333","17","0.708333","17.000000","0.708333","2.125000","2.041667","4.166667","1.875000","4.204591","9","2","2","0.086957","1.000000","0.625000","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","97","6","24","4.250000","0.750000","18","0.750000","18.000000","0.750000","3.000000","0.750000","0.875000","21","0.875000","21.000000","0.875000","2.750000","1.666667","4.416667","1.666667","4.266040","9","0","0","0.000000","","0.833333","1.000000",""
"4x4","uct-0100-self-play","uct-0100","98","6","24","5.541667","0.916667","22","0.916667","22.000000","0.916667","2.791667","0.916667","0.791667","19","0.791667","19.000000","0.791667","2.708333","2.041667","4.750000","2.041667","5.612099","9","3","3","0.130435","1.000000","0.583333","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","99","6","24","5.125000","0.875000","21","0.875000","21.000000","0.875000","2.625000","0.791667","0.875000","21","0.875000","21.000000","0.875000","2.875000","2.958333","5.833333","2.750000","5.556684","9","2","2","0.086957","1.000000","0.666667","1.000000","3.000000"
"4x4","uct-0100-self-play","uct-0100","100","6","24","4.166667","0.833333","20","0.833333","20.000000","0.833333","2.416667","0.750000","0.875000","21","0.875000","21.000000","0.875000","1.666667","2.625000","4.291667","1.625000","4.326830","9","3","3","0.130435","1.000000","0.500000","1.000000","1.333333"
"4x4","uct-0500-self-play","uct-0500","1","6","24","4.291667","0.916667","22","0.916667","22.000000","0.916667","2.666667","0.666667","0.708333","17","0.708333","17.000000","0.708333","2.500000","1.541667","4.041667","1.500000","4.546826","9","6","7","0.304348","0.857143","0.541667","1.100000","1.500000"
"4x4","uct-0500-self-play","uct-0500","2","6","24","5.375000","0.916667","22","0.916667","22.000000","0.916667","2.625000","0.875000","0.791667","19","0.791667","19.000000","0.791667","2.000000","2.625000","4.625000","1.875000","5.919555","9","2","2","0.086957","1.000000","0.708333","1.000000","2.500000"
"4x4","uct-0500-self-play","uct-0500","3","6","24","4.291667","0.916667","22","0.916667","22.000000","0.916667","2.208333","0.750000","0.875000","21","0.875000","21.000000","0.875000","2.375000","2.875000","5.250000","2.208333","4.562094","9","3","3","0.130435","1.000000","0.666667","1.000000","2.000000"
"4x4","uct-0500-self-play","uct-0500","4","6","24","4.833333","0.875000","21","0.875000","21.000000","0.875000","2.958333","0.833333","0.791667","19","0.791667","19.000000","0.791667","2.291667","2.208333","4.500000","1.916667","5.315631","9","1","2","0.086957","0.500000","0.708333","1.166667","3.000000"
"4x4","uct-0500-self-play","uct-0500","5","6","24","4.125000","0.750000","18","0.750000","18.000000","0.750000","2.666667","0.750000","0.791667","19","0.791667","19.000000","0.791667","2.416667","3.083333","5.500000","2.041667","4.543290","9","4","4","0.173913","1.000000","0.666667","1.000000","1.750000"
"4x4","uct-0500-self-play","uct-0500","6","6","24","4.500000","0.875000","21","0.875000","21.000000","0.875000","3.000000","0.875000","0.875000","21","0.875000","21.000000","0.875000","3.125000","2.750000","5.875000","2.708333","4.485966","9","1","2","0.086957","0.500000","0.791667","1.250000","1.000000"
"4x4","uct-0500-self-play","uct-0500","7","6","24","4.375000","0.875000","21","0.875000","21.000000","0.875000","2.958333","0.875000","0.875000","21","0.875000","21.000000","0.875000","2.916667","2.208333","5.125000","2.000000","4.482653","9","4","6","0.260870","0.666667","0.500000","1.200000","1.750000"
"4x4","uct-0500-self-play","uct-0500","8","6","24","4.041667","0.875000","21","0.875000","21.000000","0.875000","2.708333","0.875000","0.833333","20","0.833333","20.000000","0.833333","1.875000","3.208333","5.083333","1.833333","3.955202","9","1","2","0.086957","0.500000","0.666667","1.142857","2.000000"
"4x4","uct-0500-self-play","uct-0500","9","6","24","4.916667","0.916667","22","0.916667","22.000000","0.916667","2.833333","0.875000","0.708333","17","0.708333","17.000000","0.708333","2.500000","2.500000","5.000000","2.208333","5.052501","9","5","5","0.217391","1.000000","0.541667","1.000000","1.600000"
"4x4","uct-0500-self-play","uct-0500","10","6","24","4.250000","0.958333","23","0.958333","23.000000","0.958333","2.791667","0.958333","0.791667","17","0.708333","6.333333","0.263889","2.708333","1.708333","4.416667","1.666667","4.709712","9","4","4","0.173913","1.000000","0.541667","1.000000","2.250000"
"4x4","uct-0500-self-play","uct-0500","11","6","24","3.291667","0.916667","22","0.916667","22.000000","0.916667","2.041667","0.666667","0.875000","21","0.875000","21.000000","0.875000","2.708333","2.333333","5.041667","2.083333","3.366971","9","4","5","0.217391","0.800000","0.500000","1.090909","1.500000"
"4x4","uct-0500-self-play","uct-0500","12","6","24","4.708333","0.916667","22","0.916667","22.000000","0.916667","3.125000","0.916667","0.625000","13","0.541667","5.000000","0.208333","2.791667","1.625000","4.416667","1.583333","4.753570","9","1","1","0.043478","1.000000","0.666667","1.000000","1.000000"
"4x4","uct-0500-self-play","uct-0500","13","6","24","4.625000","0.875000","21","0.875000","21.000000","0.875000","3.083333","0.875000","0.791667","19","0.791667","19.000000","0.791667","2.000000","2.000000","4.000000","1.666667","4.719653","9","2","3","0.130435","0.666667","0.583333","1.111111","1.000000"
"4x4","uct-0500-self-play","uct-0500","14","6","24","4.458333","0.833333","20","0.833333","20.000000","0.833333","2.583333","0.708333","0.875000","21","0.875000","21.000000","0.875000","3.083333","2.750000","5.833333","2.500000","4.535135","9","2","2","0.086957","1.000000","0.708333","1.000000","3.000000"
"4x4","uct-0500-self-play","uct-0500","15","6","24","4.166667","0.791667","19","0.791667","19.000000","0.791667","2.541667","0.750000","0.875000","21","0.875000","21.000000","0.875000","2.916667","2.500000","5.416667","2.125000","4.363330","9","3","3","0.130435","1.000000","0.625000","1.000000","2.000000"
"4x4","uct-0500-self-play","uct-0500","16","6","24","2.541667","0.583333","14","0.583333","14.000000","0.583333","1.375000","0.500000","0.875000","21","0.875000","21.000000","0.875000","2.583333","3.333333","5.916667","2.333333","2.506897","9","3","3","0.130435","1.000000","0.625000","1.000000","1.000000"
"4x4","uct-0500-self-play","uct-0500","17","6","24","3.541667","0.833333","20","0.833333","20.000000","0.833333","1.958333","0.666667","0.875000","21","0.875000","21.000000","0.875000","3.375000","3.250000","6.625000","2.958333","3.831891","9","0","0","0.000000","","0.833333","1.000000",""
"4x4","uct-0500-self-play","uct-0500","18","6","24","3.250000","0.916667","22","0.916667","22.000000","0.916667","2.250000","0.875000","0.791667","19","0.791667","19.000000","0.791667","2.958333","2.375000","5.333333","2.333333","3.378727","9","3","4","0.173913","0.750000","0.583333","1.111111","1.000000"
"4x4","uct-0500-self-play","uct-0500","19","6","24","3.500000","0.916667","22","0.916667","22.000000","0.916667","2.208333","0.875000","0.833333","19","0.791667","10.000000","0.416667","3.291667","2.208333","5.500000","2.208333","3.497541","9","1","1","0.043478","1.000000","0.708333","1.000000","3.000000"
"4x4","uct-0500-self-play","uct-0500","20","6","24","3.333333","0.750000","18","0.750000","18.000000","0.750000","2.625000","0.750000","0.875000","21","0.875000","21.000000","0.875000","1.750000","3.500000","5.250000","1.708333","3.592534","9","1","2","0.086957","0.500000","0.666667","1.142857","2.000000"
"4x4","uct-0500-self-play","uct-0500","21","6","24","3.208333","0.916667","22","0.916667","22.000000","0.916667","2.708333","0.875000","0.833333","20","0.833333","20.000000","0.833333","2.541667","2.333333","4.875000","2.208333","3.462108","9","2","2","0.086957","1.000000","0.750000","1.000000","1.500000"
"4x4","uct-0500-self-play","uct-0500","22","6","24","3.958333","0.791667","19","0.791667","19.000000","0.791667","2.166667","0.750000","0.750000","17","0.708333","9.000000","0.375000","2.208333","2.750000","4.958333","2.041667","4.082281","9","3","3","0.130435","1.000000","0.625000","1.000000","1.333333"
"4x4","uct-0500-self-play","uct-0500","23","6","24","4.000000","0.833333","20","0.833333","20.000000","0.833333","2.666667","0.833333","0.791667","19","0.791667","19.000000","0.791667","3.375000","2.333333","5.708333","2.208333","4.094151","9","4","4","0.173913","1.000000","0.625000","1.000000","1.750000"
"4x4","uct-0500-self-play","uct-0500","24","6","24","3.958333","0.875000","21","0.875000","21.000000","0.875000","2.083333","0.875000","0.875000","21","0.875000","21.000000","0.875000","3.500000","2.041667","5.541667","2.041667","3.786152","9","2","2","0.086957","1.000000","0.625000","1.000000","1.000000"
"4x4","uct-0500-self-play","uct-0500","25","6","24","4.916667","0.916667","22","0.916667","22.000000","0.916667","3.250000","0.916667","0.791667","19","0.791667","19.000000","0.791667","2.333333","1.916667","4.250000","1.875000","5.060235","9","2","2","0.086957","1.000000","0.708333","1.000000","3.500000"
"4x4","uct-0500-self-play","uct-0500","26","6","24","5.041667","0.916667","22","0.916667","22.000000","0.916667","3.083333","0.916667","0.791667","19","0.791667","19.000000","0.791667","2.625000","1.833333","4.458333","1.791667","5.289370","9","5","5","0.217391","1.000000","0.583333","1.000000","1.800000"
"4x4","uct-0500-self-play","uct-0500","27","6","24","3.750000","0.750000","18","0.750000","18.000000","0.750000","2.083333","0.625000","0.875000","21","0.875000","21.000000","0.875000","3.666667","2.666667","6.333333","2.666667","3.732057","9","1","1","0.043478","1.000000","0.708333","1.000000","2.000000"
"4x4","uct-0500-self-play","uct-0500","28","6","24","5.208333","0.916667","22","0.916667","22.000000","0.916667","2.833333","0.875000","0.875000","21","0.875000","21.000000","0.875000","3.125000","1.833333","4.958333","1.833333","5.524902","9","4","5","0.217391","0.800000","0.666667","1.142857","1.250000"
"4x4","uct-0500-self-play","uct-0500","29","6","24","3.916667","0.833333","20","0.833333","20.000000","0.833333","2.291667","0.833333","0.875000","21","0.875000","21.000000","0.875000","3.166667","3.041667","6.208333","2.708333","3.970423","9","5","5","0.217391","1.000000","0.500000","1.000000","2.200000"
"4x4","uct-0500-self-play","uct-0500","30","6","24","4.125000","0.958333","23","0.958333","23.000000","0.958333","2.416667","0.708333","0.833333","19","0.791667","10.000000","0.416667","3.791667","1.875000","5.666667","1.875000","4.195117","9","4","4","0.173913","1.000000","0.625000","1.000000","2.250000"
"4x4","uct-0500-self-play","uct-0500","31","6","24","4.958333","0.958333","23","0.958333","23.000000","0.958333","2.458333","0.875000","0.833333","20","0.833333","20.000000","0.833333","2.750000","2.500000","5.250000","2.375000","5.198929","9","1","1","0.043478","1.000000","0.666667","1.000000","2.000000"
"4x4","uct-0500-self-play","uct-0500","32","6","24","4.125000","0.875000","21","0.875000","21.000000","0.875000","2.541667","0.708333","0.875000","21","0.875000","21.000000","0.875000","4.125000","0.916667","5.041667","0.916667","4.075651","9","0","1","0.043478","0.000000","0.666667","1.142857",""
"4x4","uct-0500-self-play","uct-0500","33","6","24","3.041667","0.875000","21","0.875000","21.000000","0.875000","2.125000","0.750000","0.791667","19","0.791667","19.000000","0.791667","2.500000","2.458333","4.958333","2.000000","3.498818","9","3","4","0.173913","0.750000","0.583333","1.111111","1.333333"
"4x4","uct-0500-self-play","uct-0500","34","6","24","3.500000","0.875000","21","0.875000","21.000000","0.875000","2.083333","0.791667","0.791667","19","0.791667","19.000000","0.791667","3.250000","2.416667","5.666667","2.416667","3.589943","9","1","1","0.043478","1.000000","0.666667","1.000000","3.000000"
"4x4","uct-0500-self-play","uct-0500","35","6","24","4.208333","0.916667","22","0.916667","22.000000","0.916667","2.750000","0.875000","0.875000","21","0.875000","21.000000","0.875000","3.250000","2.125000","5.375000","2.125000","4.667596","9","3","4","0.173913","0.750000","0.666667","1.142857","2.333333"
"4x4","uct-0500-self-play","uct-0500","36","6","24","3.500000","0.958333","23","0.958333","23.000000","0.958333","2.000000","0.625000","0.875000","21","0.875000","21.000000","0.875000","2.375000","3.083333","5.458333","2.208333","3.188908","9","3","3","0.130435","1.000000","0.708333","1.000000","1.000000"
"4x4","uct-0500-self-play","uct-0500","37","6","24","4.666667","0.916667","22","0.916667","22.000000","0.916667","3.041667","0.916667","0.875000","21","0.875000","21.000000","0.875000","1.791667","3.291667","5.083333","1.750000","4.996611","9","3","3","0.130435","1.000000","0.625000","1.000000","2.333333"
"4x4","uct-0500-self-play","uct-0500","38","6","24","2.791667","0.875000","15","0.625000","10.500000","0.437500","1.708333","0.458333","0.833333","20","0.833333","20.000000","0.833333","3.250000","2.000000","5.250000","1.958333","2.926505","9","7","10","0.434783","0.700000","0.375000","1.250000","2.285714"
"4x4","uct-0500-self-play","uct-0500","39","6","24","4.708333","0.916667","22","0.916667","22.000000","0.916667","2.875000","0.916667","0.791667","19","0.791667","19.000000","0.791667","2.750000","2.083333","4.833333","2.041667","4.710771","9","0","0","0.000000","","0.750000","1.000000",""
"4x4","uct-0500-self-play","uct-0500","40","6","24","4.208333","0.958333","23","0.958333","23.000000","0.958333","2.416667","0.958333","0.875000","21","0.875000","21.000000","0.875000","2.208333","3.541667","5.750000","2.083333","3.845502","9","3","3","0.130435","1.000000","0.708333","1.000000","2.333333"
