"board","experiment_id","search_level","game_index","window_turns","region","active_turns","active_turn_rate","both_invested_turns","both_invested_turn_rate","mean_regional_opportunity_share","opportunity_adjusted_activity","regional_capacity_share","total_points","supply_points","objectives"
"3x3","3x3-uct-0100","uct-0100","28","6","MM","6","0.333333","6","0.333333","0.058074","5.739842","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","28","6","MH","0","0.000000","0","0.000000","0.070885","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","28","6","HL","10","0.555556","6","0.333333","0.131547","4.223262","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","28","6","HM","0","0.000000","0","0.000000","0.074951","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","28","6","HH","2","0.111111","1","0.055556","0.089688","1.238863","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","29","6","LL","15","0.833333","13","0.722222","0.207994","4.006533","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","29","6","LM","11","0.611111","4","0.222222","0.127239","4.802864","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","29","6","LH","10","0.555556","8","0.444444","0.105706","5.255675","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","29","6","ML","10","0.555556","9","0.500000","0.131003","4.240799","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","29","6","MM","13","0.722222","3","0.166667","0.070337","10.267978","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","29","6","MH","15","0.833333","5","0.277778","0.080701","10.326141","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","29","6","HL","15","0.833333","10","0.555556","0.130484","6.386498","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","29","6","HM","2","0.111111","1","0.055556","0.064778","1.715248","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","29","6","HH","0","0.000000","0","0.000000","0.081759","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","30","6","LL","17","0.944444","15","0.833333","0.226217","4.174948","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","30","6","LM","11","0.611111","10","0.555556","0.112338","5.439946","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","30","6","LH","8","0.444444","6","0.333333","0.110503","4.022027","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","30","6","ML","12","0.666667","8","0.444444","0.135345","4.925680","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","30","6","MM","7","0.388889","1","0.055556","0.080842","4.810507","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","30","6","MH","0","0.000000","0","0.000000","0.063351","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","30","6","HL","5","0.277778","5","0.277778","0.117949","2.355058","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","30","6","HM","0","0.000000","0","0.000000","0.080842","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","30","6","HH","9","0.500000","6","0.333333","0.072615","6.885667","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","31","6","LL","17","0.944444","17","0.944444","0.199870","4.725286","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","31","6","LM","5","0.277778","0","0.000000","0.114931","2.416918","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","31","6","LH","8","0.444444","6","0.333333","0.122759","3.620466","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","31","6","ML","1","0.055556","1","0.055556","0.117456","0.472991","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","31","6","MM","13","0.722222","13","0.722222","0.082865","8.715625","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","31","6","MH","0","0.000000","0","0.000000","0.088911","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","31","6","HL","12","0.666667","8","0.444444","0.122484","5.442868","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","31","6","HM","0","0.000000","0","0.000000","0.071804","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","31","6","HH","0","0.000000","0","0.000000","0.078920","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","32","6","LL","17","0.944444","9","0.500000","0.239243","3.947639","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","32","6","LM","2","0.111111","2","0.111111","0.094252","1.178867","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","32","6","LH","0","0.000000","0","0.000000","0.126400","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","32","6","ML","0","0.000000","0","0.000000","0.121389","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","32","6","MM","0","0.000000","0","0.000000","0.086449","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","32","6","MH","8","0.444444","7","0.388889","0.074791","5.942446","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","32","6","HL","0","0.000000","0","0.000000","0.139127","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","32","6","HM","0","0.000000","0","0.000000","0.036951","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","32","6","HH","10","0.555556","10","0.555556","0.081398","6.825142","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","33","6","LL","16","0.888889","5","0.277778","0.227377","3.909320","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","33","6","LM","13","0.722222","5","0.277778","0.135626","5.325121","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","33","6","LH","17","0.944444","13","0.722222","0.129097","7.315774","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","33","6","ML","10","0.555556","6","0.333333","0.129097","4.303396","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","33","6","MM","15","0.833333","5","0.277778","0.068173","12.223883","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","33","6","MH","6","0.333333","6","0.333333","0.032228","10.342848","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","33","6","HL","7","0.388889","6","0.333333","0.128082","3.036240","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","33","6","HM","6","0.333333","5","0.277778","0.072449","4.600948","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","33","6","HH","0","0.000000","0","0.000000","0.077872","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","34","6","LL","17","0.944444","9","0.500000","0.237337","3.979347","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","34","6","LM","0","0.000000","0","0.000000","0.119260","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","34","6","LH","10","0.555556","9","0.500000","0.122346","4.540841","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","34","6","ML","16","0.888889","6","0.333333","0.116747","7.613823","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","34","6","MM","9","0.500000","9","0.500000","0.040954","12.208770","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","34","6","MH","11","0.611111","5","0.277778","0.081791","7.471613","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","34","6","HL","2","0.111111","2","0.111111","0.134493","0.826150","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","34","6","HM","8","0.444444","0","0.000000","0.065892","6.745055","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","34","6","HH","0","0.000000","0","0.000000","0.081181","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","35","6","LL","17","0.944444","11","0.611111","0.218053","4.331260","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","35","6","LM","14","0.777778","11","0.611111","0.113290","6.865377","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","35","6","LH","5","0.277778","5","0.277778","0.121129","2.293247","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","35","6","ML","14","0.777778","10","0.555556","0.134500","5.782715","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","35","6","MM","10","0.555556","10","0.555556","0.068995","8.052081","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","35","6","MH","0","0.000000","0","0.000000","0.064055","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","35","6","HL","0","0.000000","0","0.000000","0.129450","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","35","6","HM","10","0.555556","8","0.444444","0.083686","6.638581","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","35","6","HH","0","0.000000","0","0.000000","0.066843","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","36","6","LL","11","0.611111","7","0.388889","0.234156","2.609844","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","36","6","LM","0","0.000000","0","0.000000","0.127690","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","36","6","LH","12","0.666667","7","0.388889","0.116196","5.737443","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","36","6","ML","15","0.833333","11","0.611111","0.117307","7.103840","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","36","6","MM","8","0.444444","8","0.444444","0.079558","5.586417","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","36","6","MH","7","0.388889","6","0.333333","0.060678","6.409047","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","36","6","HL","14","0.777778","12","0.666667","0.111327","6.986408","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","36","6","HM","3","0.166667","3","0.166667","0.083387","1.998709","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","36","6","HH","8","0.444444","3","0.166667","0.069700","6.376489","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","37","6","LL","12","0.666667","4","0.222222","0.257957","2.584413","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","37","6","LM","12","0.666667","9","0.500000","0.101039","6.598141","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","37","6","LH","0","0.000000","0","0.000000","0.135145","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","37","6","ML","15","0.833333","12","0.666667","0.120311","6.926490","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","37","6","MM","7","0.388889","6","0.333333","0.042035","9.251476","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","37","6","MH","3","0.166667","3","0.166667","0.084877","1.963621","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","37","6","HL","7","0.388889","7","0.388889","0.121627","3.197389","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","37","6","HM","0","0.000000","0","0.000000","0.064823","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","37","6","HH","0","0.000000","0","0.000000","0.072186","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","38","6","LL","15","0.833333","13","0.722222","0.231977","3.592303","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","38","6","LM","17","0.944444","7","0.388889","0.119208","7.922638","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","38","6","LH","0","0.000000","0","0.000000","0.108911","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","38","6","ML","12","0.666667","12","0.666667","0.118824","5.610560","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","38","6","MM","11","0.611111","5","0.277778","0.066932","9.130290","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","38","6","MH","9","0.500000","5","0.277778","0.070019","7.140953","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","38","6","HL","13","0.722222","11","0.611111","0.125465","5.756356","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","38","6","HM","0","0.000000","0","0.000000","0.088942","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","38","6","HH","0","0.000000","0","0.000000","0.069722","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","39","6","LL","11","0.611111","9","0.500000","0.230302","2.653515","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","39","6","LM","11","0.611111","11","0.611111","0.108107","5.652850","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","39","6","LH","6","0.333333","6","0.333333","0.120798","2.759420","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","39","6","ML","17","0.944444","15","0.833333","0.113773","8.301134","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","39","6","MM","0","0.000000","0","0.000000","0.062289","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","39","6","MH","6","0.333333","5","0.277778","0.089796","3.712104","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","39","6","HL","9","0.500000","5","0.277778","0.128734","3.883978","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","39","6","HM","8","0.444444","5","0.277778","0.077649","5.723775","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","39","6","HH","9","0.500000","7","0.388889","0.068552","7.293721","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","40","6","LL","12","0.666667","6","0.333333","0.232673","2.865247","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","40","6","LM","15","0.833333","13","0.722222","0.111806","7.453353","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","40","6","LH","6","0.333333","6","0.333333","0.113608","2.934064","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","40","6","ML","14","0.777778","14","0.777778","0.106650","7.292833","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","40","6","MM","4","0.222222","2","0.111111","0.080822","2.749534","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","40","6","MH","9","0.500000","5","0.277778","0.088903","5.624135","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","40","6","HL","0","0.000000","0","0.000000","0.112261","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","40","6","HM","11","0.611111","9","0.500000","0.074559","8.196355","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","40","6","HH","8","0.444444","5","0.277778","0.078717","5.646073","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","41","6","LL","7","0.388889","0","0.000000","0.222395","1.748643","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","41","6","LM","16","0.888889","5","0.277778","0.113380","7.839921","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","41","6","LH","7","0.388889","3","0.166667","0.133734","2.907927","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","41","6","ML","10","0.555556","7","0.388889","0.132612","4.189340","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","41","6","MM","14","0.777778","9","0.500000","0.080069","9.713878","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","41","6","MH","5","0.277778","2","0.111111","0.072617","3.825236","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","41","6","HL","9","0.500000","6","0.333333","0.118987","4.202126","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","41","6","HM","12","0.666667","12","0.666667","0.053589","12.440274","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","41","6","HH","11","0.611111","7","0.388889","0.072617","8.415519","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","42","6","LL","17","0.944444","17","0.944444","0.221062","4.272298","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","42","6","LM","7","0.388889","6","0.333333","0.112688","3.451035","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","42","6","LH","6","0.333333","6","0.333333","0.115434","2.887649","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","42","6","ML","4","0.222222","4","0.222222","0.134267","1.655073","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","42","6","MM","1","0.055556","1","0.055556","0.089780","0.618800","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","42","6","MH","6","0.333333","5","0.277778","0.077338","4.310103","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","42","6","HL","0","0.000000","0","0.000000","0.115744","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","42","6","HM","6","0.333333","6","0.333333","0.063755","5.228348","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","42","6","HH","0","0.000000","0","0.000000","0.069933","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","43","6","LL","9","0.500000","8","0.444444","0.209967","2.381322","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","43","6","LM","4","0.222222","1","0.055556","0.111622","1.990839","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","43","6","LH","5","0.277778","2","0.111111","0.143054","1.941769","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","43","6","ML","17","0.944444","12","0.666667","0.122589","7.704143","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","43","6","MM","2","0.111111","1","0.055556","0.078490","1.415602","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","43","6","MH","6","0.333333","6","0.333333","0.080169","4.157863","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","43","6","HL","0","0.000000","0","0.000000","0.121045","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","43","6","HM","0","0.000000","0","0.000000","0.058874","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","43","6","HH","4","0.222222","3","0.166667","0.074189","2.995344","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","44","6","LL","14","0.777778","14","0.777778","0.212266","3.664166","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","44","6","LM","11","0.611111","4","0.222222","0.118131","5.173165","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","44","6","LH","12","0.666667","8","0.444444","0.120883","5.514985","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","44","6","ML","16","0.888889","10","0.555556","0.123448","7.200513","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","44","6","MM","15","0.833333","3","0.166667","0.077288","10.782214","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","44","6","MH","13","0.722222","9","0.500000","0.066441","10.870092","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","44","6","HL","9","0.500000","5","0.277778","0.122280","4.088967","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","44","6","HM","0","0.000000","0","0.000000","0.072263","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","44","6","HH","0","0.000000","0","0.000000","0.087000","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","45","6","LL","4","0.222222","4","0.222222","0.219459","1.012591","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","45","6","LM","13","0.722222","13","0.722222","0.119901","6.023488","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","45","6","LH","11","0.611111","7","0.388889","0.124420","4.911662","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","45","6","ML","12","0.666667","7","0.388889","0.115097","5.792221","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","45","6","MM","12","0.666667","4","0.222222","0.071757","9.290651","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","45","6","MH","6","0.333333","3","0.166667","0.083959","3.970194","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","45","6","HL","3","0.166667","0","0.000000","0.113135","1.473163","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","45","6","HM","0","0.000000","0","0.000000","0.078315","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","45","6","HH","0","0.000000","0","0.000000","0.073957","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","46","6","LL","12","0.666667","4","0.222222","0.232102","2.872307","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","46","6","LM","5","0.277778","5","0.277778","0.095521","2.908017","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","46","6","LH","4","0.222222","1","0.055556","0.133727","1.661766","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","46","6","ML","12","0.666667","6","0.333333","0.130991","5.089415","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","46","6","MM","1","0.055556","1","0.055556","0.075656","0.734318","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","46","6","MH","5","0.277778","5","0.277778","0.070485","3.940933","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","46","6","HL","11","0.611111","6","0.333333","0.109423","5.584842","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","46","6","HM","13","0.722222","10","0.555556","0.067960","10.627158","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","46","6","HH","0","0.000000","0","0.000000","0.084136","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","47","6","LL","13","0.722222","13","0.722222","0.198047","3.646727","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","47","6","LM","7","0.388889","6","0.333333","0.120326","3.231958","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","47","6","LH","8","0.444444","6","0.333333","0.132483","3.354717","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","47","6","ML","8","0.444444","8","0.444444","0.120074","3.701433","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","47","6","MM","6","0.333333","3","0.166667","0.083303","4.001443","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","47","6","MH","6","0.333333","6","0.333333","0.068225","4.885791","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","47","6","HL","13","0.722222","5","0.277778","0.125629","5.748842","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","47","6","HM","0","0.000000","0","0.000000","0.074591","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","47","6","HH","4","0.222222","0","0.000000","0.077322","2.873993","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","48","6","LL","7","0.388889","5","0.277778","0.207356","1.875463","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","48","6","LM","8","0.444444","6","0.333333","0.123850","3.588580","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","48","6","LH","11","0.611111","9","0.500000","0.131140","4.659982","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","48","6","ML","1","0.055556","1","0.055556","0.092931","0.597818","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","48","6","MM","16","0.888889","8","0.444444","0.091898","9.672536","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","48","6","MH","5","0.277778","5","0.277778","0.085888","3.234190","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","48","6","HL","13","0.722222","10","0.555556","0.119014","6.068406","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","48","6","HM","0","0.000000","0","0.000000","0.064253","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","48","6","HH","8","0.444444","3","0.166667","0.083671","5.311792","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","49","6","LL","9","0.500000","9","0.500000","0.219109","2.281965","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","49","6","LM","10","0.555556","6","0.333333","0.138986","3.997210","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","49","6","LH","9","0.500000","7","0.388889","0.121379","4.119321","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","49","6","ML","12","0.666667","12","0.666667","0.121247","5.498420","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","49","6","MM","0","0.000000","0","0.000000","0.063905","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","49","6","MH","0","0.000000","0","0.000000","0.069460","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","49","6","HL","8","0.444444","7","0.388889","0.127981","3.472738","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","49","6","HM","15","0.833333","5","0.277778","0.069460","11.997236","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","49","6","HH","0","0.000000","0","0.000000","0.068472","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","50","6","LL","13","0.722222","11","0.611111","0.230832","3.128779","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","50","6","LM","9","0.500000","6","0.333333","0.108971","4.588377","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","50","6","LH","0","0.000000","0","0.000000","0.091961","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","50","6","ML","14","0.777778","8","0.444444","0.133151","5.841307","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","50","6","MM","4","0.222222","4","0.222222","0.087190","2.548719","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","50","6","MH","12","0.666667","8","0.444444","0.076184","8.750776","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","50","6","HL","13","0.722222","6","0.333333","0.122411","5.899997","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","50","6","HM","8","0.444444","7","0.388889","0.071866","6.184368","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","50","6","HH","7","0.388889","6","0.333333","0.077435","5.022119","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","51","6","LL","10","0.555556","10","0.555556","0.218623","2.541161","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","51","6","LM","12","0.666667","12","0.666667","0.113296","5.884311","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","51","6","LH","1","0.055556","1","0.055556","0.132079","0.420625","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","51","6","ML","17","0.944444","15","0.833333","0.104080","9.074173","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","51","6","MM","15","0.833333","5","0.277778","0.081351","10.243656","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","51","6","MH","0","0.000000","0","0.000000","0.067551","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","51","6","HL","11","0.611111","6","0.333333","0.131958","4.631088","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","51","6","HM","5","0.277778","5","0.277778","0.077956","3.563259","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","51","6","HH","0","0.000000","0","0.000000","0.073106","0.000000","0.080000","2","1","1"
"3x3","3x3-uct-0100","uct-0100","52","6","LL","17","0.944444","12","0.666667","0.201441","4.688439","0.200000","5","4","1"
"3x3","3x3-uct-0100","uct-0100","52","6","LM","0","0.000000","0","0.000000","0.121569","0.000000","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","52","6","LH","6","0.333333","6","0.333333","0.123171","2.706265","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","52","6","ML","11","0.611111","9","0.500000","0.116389","5.250607","0.120000","3","2","1"
"3x3","3x3-uct-0100","uct-0100","52","6","MM","5","0.277778","2","0.111111","0.080867","3.434991","0.080000","2","1","1"
