experiment_id,iteration_limit,game_index,player,player_result_status,supply_point,spatial_category,first_piece_placement_turn,first_control_turn,first_unsecured_control_turn,first_securing_turn,unsecured_controlled_turns,secured_turns,controlled_or_secured_turns,unsecured_controlled_turn_share,secured_turn_share,controlled_or_secured_turn_share,neutral_turns,contested_turns,own_pieces_placed,opponent_pieces_placed,supply_usage_turns,objective_placements_supplied,objective_sites_supplied,objective_sites_supplied_count,adjacent_objective_count,objective_coverage,usage_after_first_control,usage_after_securing,adjacent_live_objectives_at_first_control,adjacent_live_objectives_at_securing,legal_securable_opportunities,ever_securable,securing_opportunities_taken,final_state,final_own_pieces,final_opponent_pieces,final_is_unsecured_controlled,final_is_secured,final_is_controlled_or_secured
uct-30000-self-play,30000,65,2,winner,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,1,loser,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,2,winner,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,1,loser,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,2,winner,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,1,loser,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,2,winner,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,1,loser,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,2,winner,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,1,loser,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,2,winner,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,1,loser,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,2,winner,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,1,loser,S11,interior,5,5,5,,2,0,2,0.083333,0.0,0.083333,13,19,2,3,0,0,,0,4,0.0,0,0,4,,5,true,0,4,2,3,false,false,false
uct-30000-self-play,30000,66,2,winner,S11,interior,6,16,,16,0,9,9,0.0,0.375,0.375,13,19,3,2,2,2,O00;O10,2,4,0.5,2,2,3,3,5,true,1,4,3,2,false,true,true
uct-30000-self-play,30000,66,1,loser,S12,interior,1,1,1,,4,0,4,0.166667,0.0,0.166667,1,21,2,3,1,1,O11,1,4,0.25,1,0,4,,2,true,0,4,2,3,false,false,false
uct-30000-self-play,30000,66,2,winner,S12,interior,4,6,,6,0,19,19,0.0,0.791667,0.791667,1,21,3,2,7,7,O01;O02;O12,3,4,0.75,7,7,4,4,1,true,1,4,3,2,false,true,true
uct-30000-self-play,30000,66,1,loser,S13,interior,1,1,1,,1,0,1,0.041667,0.0,0.041667,23,23,1,1,0,0,,0,4,0.0,0,0,4,,11,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,66,2,winner,S13,interior,2,,,,0,0,0,0.0,0.0,0.0,23,23,1,1,0,0,,0,4,0.0,0,0,,,11,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,66,1,loser,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,2,winner,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,1,loser,S20,edge,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-30000-self-play,30000,66,2,winner,S20,edge,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,2,0.0,0,0,2,,0,false,0,2,1,0,true,false,true
uct-30000-self-play,30000,66,1,loser,S21,interior,7,7,7,,3,0,3,0.125,0.0,0.125,21,15,1,1,1,1,O11,1,4,0.25,1,0,4,,8,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,66,2,winner,S21,interior,10,,,,0,0,0,0.0,0.0,0.0,21,15,1,1,0,0,,0,4,0.0,0,0,,,7,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,66,1,loser,S22,interior,1,1,1,23,19,2,21,0.791667,0.083333,0.875,3,21,3,1,4,4,O11;O21,2,4,0.5,4,0,4,0,11,true,1,3,3,1,false,true,true
uct-30000-self-play,30000,66,2,winner,S22,interior,4,,,,0,0,0,0.0,0.0,0.0,3,21,1,3,0,0,,0,4,0.0,0,0,,,9,true,0,3,1,3,false,false,false
uct-30000-self-play,30000,66,1,loser,S23,interior,5,,,,0,0,0,0.0,0.0,0.0,5,20,2,3,0,0,,0,4,0.0,0,0,,,2,true,0,4,2,3,false,false,false
uct-30000-self-play,30000,66,2,winner,S23,interior,2,2,2,10,4,15,19,0.166667,0.625,0.791667,5,20,3,2,6,6,O13;O22;O23,3,4,0.75,6,5,4,4,4,true,1,4,3,2,false,true,true
uct-30000-self-play,30000,66,1,loser,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,2,winner,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,1,loser,S30,edge,19,19,19,23,2,2,4,0.083333,0.083333,0.166667,20,5,3,2,0,0,,0,2,0.0,0,0,2,2,2,true,1,3,3,2,false,true,true
uct-30000-self-play,30000,66,2,winner,S30,edge,20,,,,0,0,0,0.0,0.0,0.0,20,5,2,3,0,0,,0,2,0.0,0,0,,,1,true,0,3,2,3,false,false,false
uct-30000-self-play,30000,66,1,loser,S31,interior,11,11,11,,8,0,8,0.333333,0.0,0.333333,16,7,2,2,3,3,O30;O31,2,4,0.5,3,0,4,,6,true,0,0,2,2,false,false,false
uct-30000-self-play,30000,66,2,winner,S31,interior,18,,,,0,0,0,0.0,0.0,0.0,16,7,2,2,0,0,,0,4,0.0,0,0,,,3,true,0,0,2,2,false,false,false
uct-30000-self-play,30000,66,1,loser,S32,interior,3,11,11,,14,0,14,0.583333,0.0,0.583333,9,22,2,1,4,4,O31;O32,2,4,0.5,4,0,4,,10,true,0,1,2,1,true,false,true
uct-30000-self-play,30000,66,2,winner,S32,interior,2,2,2,,1,0,1,0.041667,0.0,0.041667,9,22,1,2,0,0,,0,4,0.0,0,0,4,,11,true,0,1,1,2,false,false,false
uct-30000-self-play,30000,66,1,loser,S33,interior,15,,,,0,0,0,0.0,0.0,0.0,20,10,1,2,0,0,,0,4,0.0,0,0,,,4,true,0,2,1,2,false,false,false
uct-30000-self-play,30000,66,2,winner,S33,interior,12,12,12,,4,0,4,0.166667,0.0,0.166667,20,10,2,1,1,1,O22,1,4,0.25,1,0,4,,6,true,0,2,2,1,true,false,true
uct-30000-self-play,30000,66,1,loser,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,2,winner,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,1,loser,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,2,winner,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,1,loser,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,2,winner,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,1,loser,S42,edge,23,23,23,,2,0,2,0.083333,0.0,0.083333,22,0,1,0,0,0,,0,2,0.0,0,0,0,,0,false,0,1,1,0,true,false,true
uct-30000-self-play,30000,66,2,winner,S42,edge,,,,,0,0,0,0.0,0.0,0.0,22,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-30000-self-play,30000,66,1,loser,S43,edge,17,17,17,,8,0,8,0.333333,0.0,0.333333,16,0,1,0,2,2,O32;O33,2,2,1.0,2,0,2,,3,true,0,1,1,0,true,false,true
uct-30000-self-play,30000,66,2,winner,S43,edge,,,,,0,0,0,0.0,0.0,0.0,16,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-30000-self-play,30000,66,1,loser,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,66,2,winner,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,1,winner,S00,corner,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-30000-self-play,30000,67,2,loser,S00,corner,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,1,0.0,0,0,1,,0,false,0,2,1,0,true,false,true
uct-30000-self-play,30000,67,1,winner,S01,edge,19,19,19,,6,0,6,0.25,0.0,0.25,18,0,1,0,0,0,,0,2,0.0,0,0,2,,2,true,0,1,1,0,true,false,true
uct-30000-self-play,30000,67,2,loser,S01,edge,,,,,0,0,0,0.0,0.0,0.0,18,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-30000-self-play,30000,67,1,winner,S02,edge,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-30000-self-play,30000,67,2,loser,S02,edge,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,2,0.0,0,0,0,,0,false,0,2,1,0,true,false,true
uct-30000-self-play,30000,67,1,winner,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,2,loser,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,1,winner,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,2,loser,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,1,winner,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,2,loser,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,1,winner,S11,interior,19,19,19,,6,0,6,0.25,0.0,0.25,18,0,1,0,2,2,O01;O11,2,4,0.5,2,0,4,,2,true,0,1,1,0,true,false,true
uct-30000-self-play,30000,67,2,loser,S11,interior,,,,,0,0,0,0.0,0.0,0.0,18,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-30000-self-play,30000,67,1,winner,S12,interior,1,1,1,,14,0,14,0.583333,0.0,0.583333,9,23,2,3,6,6,O01;O02;O12,3,4,0.75,6,0,4,,11,true,0,4,2,3,false,false,false
uct-30000-self-play,30000,67,2,loser,S12,interior,2,24,,24,0,1,1,0.0,0.041667,0.041667,9,23,3,2,0,0,,0,4,0.0,0,0,1,1,11,true,1,4,3,2,false,true,true
uct-30000-self-play,30000,67,1,winner,S13,interior,1,1,1,7,4,18,22,0.166667,0.75,0.916667,2,21,3,2,4,4,O03;O13,2,4,0.5,4,3,4,3,3,true,1,3,3,2,false,true,true
uct-30000-self-play,30000,67,2,loser,S13,interior,4,,,,0,0,0,0.0,0.0,0.0,2,21,2,3,0,0,,0,4,0.0,0,0,,,1,true,0,3,2,3,false,false,false
uct-30000-self-play,30000,67,1,winner,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,2,loser,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,1,winner,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,2,loser,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,1,winner,S21,interior,13,,,,0,0,0,0.0,0.0,0.0,15,12,1,1,0,0,,0,4,0.0,0,0,,,5,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,67,2,loser,S21,interior,4,4,4,,9,0,9,0.375,0.0,0.375,15,12,1,1,4,4,O10;O20;O21,3,4,0.75,4,0,4,,10,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,67,1,winner,S22,interior,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,4,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,2,loser,S22,interior,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,4,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,1,winner,S23,interior,1,1,1,19,16,6,22,0.666667,0.25,0.916667,2,23,3,2,7,7,O12;O13;O22,3,4,0.75,7,1,4,2,9,true,1,3,3,2,false,true,true
uct-30000-self-play,30000,67,2,loser,S23,interior,2,,,,0,0,0,0.0,0.0,0.0,2,23,2,3,0,0,,0,4,0.0,0,0,,,8,true,0,3,2,3,false,false,false
uct-30000-self-play,30000,67,1,winner,S24,edge,23,,,,0,0,0,0.0,0.0,0.0,23,2,1,1,0,0,,0,2,0.0,0,0,,,0,false,0,0,1,1,false,false,false
uct-30000-self-play,30000,67,2,loser,S24,edge,22,22,22,,1,0,1,0.041667,0.0,0.041667,23,2,1,1,0,0,,0,2,0.0,0,0,1,,1,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,67,1,winner,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,2,loser,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,1,winner,S31,interior,17,,,,0,0,0,0.0,0.0,0.0,11,8,1,1,0,0,,0,4,0.0,0,0,,,3,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,67,2,loser,S31,interior,4,4,4,,13,0,13,0.541667,0.0,0.541667,11,8,1,1,6,6,O20;O21;O30;O31,4,4,1.0,6,0,4,,10,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,67,1,winner,S32,interior,,,,,0,0,0,0.0,0.0,0.0,7,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-30000-self-play,30000,67,2,loser,S32,interior,8,8,8,,17,0,17,0.708333,0.0,0.708333,7,0,1,0,6,6,O21;O22;O31;O32,4,4,1.0,6,0,4,,8,true,0,2,1,0,true,false,true
uct-30000-self-play,30000,67,1,winner,S33,interior,3,,,,0,0,0,0.0,0.0,0.0,13,22,2,3,0,0,,0,4,0.0,0,0,,,6,true,0,4,2,3,false,false,false
uct-30000-self-play,30000,67,2,loser,S33,interior,2,2,2,16,2,9,11,0.083333,0.375,0.458333,13,22,3,2,2,2,O22;O23,2,4,0.5,2,2,4,4,7,true,1,4,3,2,false,true,true
uct-30000-self-play,30000,67,1,winner,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,2,loser,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,1,winner,S40,corner,,,,,0,0,0,0.0,0.0,0.0,19,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-30000-self-play,30000,67,2,loser,S40,corner,20,20,20,,5,0,5,0.208333,0.0,0.208333,19,0,1,0,1,1,O30,1,1,1.0,1,0,1,,2,true,0,2,1,0,true,false,true
uct-30000-self-play,30000,67,1,winner,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,2,loser,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,1,winner,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,2,loser,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,67,1,winner,S43,edge,21,21,21,,4,0,4,0.166667,0.0,0.166667,20,0,1,0,0,0,,0,2,0.0,0,0,1,,1,true,0,1,1,0,true,false,true
uct-30000-self-play,30000,67,2,loser,S43,edge,,,,,0,0,0,0.0,0.0,0.0,20,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-30000-self-play,30000,67,1,winner,S44,corner,23,23,23,,2,0,2,0.083333,0.0,0.083333,22,0,1,0,0,0,,0,1,0.0,0,0,1,,0,false,0,1,1,0,true,false,true
uct-30000-self-play,30000,67,2,loser,S44,corner,,,,,0,0,0,0.0,0.0,0.0,22,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-30000-self-play,30000,68,1,winner,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,2,loser,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,1,winner,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,2,loser,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,1,winner,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,2,loser,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,1,winner,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,2,loser,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,1,winner,S04,corner,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-30000-self-play,30000,68,2,loser,S04,corner,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,1,0.0,0,0,1,,0,false,0,2,1,0,true,false,true
uct-30000-self-play,30000,68,1,winner,S10,edge,,,,,0,0,0,0.0,0.0,0.0,21,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-30000-self-play,30000,68,2,loser,S10,edge,22,22,22,,3,0,3,0.125,0.0,0.125,21,0,1,0,0,0,,0,2,0.0,0,0,1,,1,true,0,2,1,0,true,false,true
uct-30000-self-play,30000,68,1,winner,S11,interior,1,1,1,,6,0,6,0.25,0.0,0.25,1,19,2,3,2,2,O10,1,4,0.25,2,0,4,,3,true,0,4,2,3,false,false,false
uct-30000-self-play,30000,68,2,loser,S11,interior,6,8,,8,0,17,17,0.0,0.708333,0.708333,1,19,3,2,7,7,O00;O01;O11,3,4,0.75,7,7,4,4,1,true,1,4,3,2,false,true,true
uct-30000-self-play,30000,68,1,winner,S12,interior,11,,,,0,0,0,0.0,0.0,0.0,23,14,1,1,0,0,,0,4,0.0,0,0,,,6,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,68,2,loser,S12,interior,10,10,10,,1,0,1,0.041667,0.0,0.041667,23,14,1,1,0,0,,0,4,0.0,0,0,3,,7,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,68,1,winner,S13,interior,7,21,21,,4,0,4,0.166667,0.0,0.166667,15,18,2,1,1,1,O13,1,4,0.25,1,0,3,,8,true,0,1,2,1,true,false,true
uct-30000-self-play,30000,68,2,loser,S13,interior,2,2,2,,5,0,5,0.208333,0.0,0.208333,15,18,1,2,2,2,O12,1,4,0.25,2,0,4,,11,true,0,1,1,2,false,false,false
uct-30000-self-play,30000,68,1,winner,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,2,loser,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,1,winner,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,2,loser,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,1,winner,S21,interior,1,1,1,9,1,16,17,0.041667,0.666667,0.708333,0,23,3,2,5,5,O10;O20;O21,3,4,0.75,5,5,4,4,4,true,1,3,3,2,false,true,true
uct-30000-self-play,30000,68,2,loser,S21,interior,2,2,2,,7,0,7,0.291667,0.0,0.291667,0,23,2,3,0,0,,0,4,0.0,0,0,4,,3,true,0,3,2,3,false,false,false
uct-30000-self-play,30000,68,1,winner,S22,interior,5,,,,0,0,0,0.0,0.0,0.0,9,20,2,3,0,0,,0,4,0.0,0,0,,,7,true,0,4,2,3,false,false,false
uct-30000-self-play,30000,68,2,loser,S22,interior,4,4,4,20,10,5,15,0.416667,0.208333,0.625,9,20,3,2,5,5,O11;O12;O22,3,4,0.75,5,1,4,1,8,true,1,4,3,2,false,true,true
uct-30000-self-play,30000,68,1,winner,S23,interior,19,,,,0,0,0,0.0,0.0,0.0,23,6,1,1,0,0,,0,4,0.0,0,0,,,2,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,68,2,loser,S23,interior,18,18,18,,1,0,1,0.041667,0.0,0.041667,23,6,1,1,0,0,,0,4,0.0,0,0,3,,3,true,0,0,1,1,false,false,false
uct-30000-self-play,30000,68,1,winner,S24,edge,21,21,21,,4,0,4,0.166667,0.0,0.166667,20,0,1,0,1,1,O23,1,2,0.5,1,0,2,,1,true,0,1,1,0,true,false,true
uct-30000-self-play,30000,68,2,loser,S24,edge,,,,,0,0,0,0.0,0.0,0.0,20,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-30000-self-play,30000,68,1,winner,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,2,loser,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,1,winner,S31,interior,1,1,1,,8,0,8,0.333333,0.0,0.333333,16,19,2,2,3,3,O20;O31,2,4,0.5,3,0,4,,11,true,0,0,2,2,false,false,false
uct-30000-self-play,30000,68,2,loser,S31,interior,6,,,,0,0,0,0.0,0.0,0.0,16,19,2,2,0,0,,0,4,0.0,0,0,,,9,true,0,0,2,2,false,false,false
uct-30000-self-play,30000,68,1,winner,S32,interior,3,3,3,13,6,12,18,0.25,0.5,0.75,6,21,3,2,5,5,O21;O31;O32,3,4,0.75,5,3,4,3,5,true,1,3,3,2,false,true,true
uct-30000-self-play,30000,68,2,loser,S32,interior,4,,,,0,0,0,0.0,0.0,0.0,6,21,2,3,0,0,,0,4,0.0,0,0,,,4,true,0,3,2,3,false,false,false
uct-30000-self-play,30000,68,1,winner,S33,interior,15,,,,0,0,0,0.0,0.0,0.0,17,10,2,3,0,0,,0,4,0.0,0,0,,,2,true,0,4,2,3,false,false,false
uct-30000-self-play,30000,68,2,loser,S33,interior,14,14,14,20,2,5,7,0.083333,0.208333,0.291667,17,10,3,2,0,0,,0,4,0.0,0,0,4,4,3,true,1,4,3,2,false,true,true
uct-30000-self-play,30000,68,1,winner,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-30000-self-play,30000,68,2,loser,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
