"board","experiment_id","search_level","game_index","region","threshold","cycle_index","departure_turn","departure_progress","qualification_turn","endpoint_turn","outcome","revisit_turn","duration","normalized_duration","revisit_lag","normalized_revisit_lag","active_lapsed","right_censored"
"6x6","6x6-seeded-random","seeded-random","68","ML","1","4","21","0.437500","21","26","reactivation_revisit","26","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","68","ML","1","5","27","0.562500","27","31","reactivation_revisit","31","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","ML","1","6","32","0.666667","32","39","reactivation_revisit","39","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","68","ML","1","7","40","0.833333","40","42","persistent_revisit","42","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","68","ML","1","8","43","0.895833","43","48","right_censored","","5","0.104167","","","true","true"
"6x6","6x6-seeded-random","seeded-random","68","MM","1","1","10","0.208333","10","12","persistent_revisit","12","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","1","2","13","0.270833","13","18","reactivation_revisit","18","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","1","3","19","0.395833","19","20","persistent_revisit","20","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","1","4","21","0.437500","21","22","persistent_revisit","22","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","1","5","25","0.520833","25","28","persistent_revisit","28","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","1","6","29","0.604167","29","30","persistent_revisit","30","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","1","7","31","0.645833","31","34","persistent_revisit","34","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","1","8","35","0.729167","35","36","persistent_revisit","36","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","1","9","37","0.770833","37","42","reactivation_revisit","42","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","1","10","43","0.895833","43","46","persistent_revisit","46","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","1","11","47","0.979167","47","48","right_censored","","1","0.020833","","","false","true"
"6x6","6x6-seeded-random","seeded-random","68","MH","1","1","31","0.645833","31","44","reactivation_revisit","44","13","0.270833","13","0.270833","true","false"
"6x6","6x6-seeded-random","seeded-random","68","MH","1","2","45","0.937500","45","48","right_censored","","3","0.062500","","","true","true"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","1","3","0.062500","3","4","persistent_revisit","4","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","2","5","0.104167","5","6","persistent_revisit","6","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","3","10","0.208333","10","11","persistent_revisit","11","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","4","12","0.250000","12","16","reactivation_revisit","16","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","5","17","0.354167","17","19","persistent_revisit","19","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","6","20","0.416667","20","21","persistent_revisit","21","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","7","22","0.458333","22","26","reactivation_revisit","26","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","8","27","0.562500","27","28","persistent_revisit","28","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","9","29","0.604167","29","31","persistent_revisit","31","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","10","35","0.729167","35","36","persistent_revisit","36","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","11","37","0.770833","37","40","persistent_revisit","40","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","12","41","0.854167","41","42","persistent_revisit","42","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","13","45","0.937500","45","47","persistent_revisit","47","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","1","14","48","1.000000","48","48","right_censored","","0","0.000000","","","false","true"
"6x6","6x6-seeded-random","seeded-random","68","HM","1","1","21","0.437500","21","28","reactivation_revisit","28","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HM","1","2","29","0.604167","29","32","persistent_revisit","32","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HM","1","3","33","0.687500","33","37","reactivation_revisit","37","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HM","1","4","39","0.812500","39","44","reactivation_revisit","44","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HM","1","5","46","0.958333","46","48","right_censored","","2","0.041667","","","false","true"
"6x6","6x6-seeded-random","seeded-random","68","HH","1","1","23","0.479167","23","27","reactivation_revisit","27","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HH","1","2","28","0.583333","28","33","reactivation_revisit","33","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HH","1","3","34","0.708333","34","37","persistent_revisit","37","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HH","1","4","39","0.812500","39","47","reactivation_revisit","47","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","68","LL","3","1","6","0.125000","8","11","reactivation_revisit","11","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","68","LL","3","2","18","0.375000","20","21","persistent_revisit","21","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","LL","3","3","32","0.666667","34","35","persistent_revisit","35","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","LM","3","1","11","0.229167","13","15","reactivation_revisit","15","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","LM","3","2","22","0.458333","24","25","persistent_revisit","25","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","LM","3","3","26","0.541667","28","34","reactivation_revisit","34","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","68","LM","3","4","35","0.729167","37","40","reactivation_revisit","40","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","68","LM","3","5","42","0.875000","44","46","reactivation_revisit","46","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","LH","3","1","15","0.312500","17","19","reactivation_revisit","19","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","LH","3","2","26","0.541667","28","33","reactivation_revisit","33","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","68","LH","3","3","37","0.770833","39","43","reactivation_revisit","43","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","68","LH","3","4","44","0.916667","46","48","right_censored","","4","0.083333","","","true","true"
"6x6","6x6-seeded-random","seeded-random","68","ML","3","1","11","0.229167","13","15","reactivation_revisit","15","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","ML","3","2","17","0.354167","19","20","persistent_revisit","20","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","ML","3","3","21","0.437500","23","26","reactivation_revisit","26","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","68","ML","3","4","27","0.562500","29","31","reactivation_revisit","31","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","ML","3","5","32","0.666667","34","39","reactivation_revisit","39","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","68","ML","3","6","43","0.895833","45","48","right_censored","","5","0.104167","","","true","true"
"6x6","6x6-seeded-random","seeded-random","68","MM","3","1","13","0.270833","15","18","reactivation_revisit","18","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","3","2","25","0.520833","27","28","persistent_revisit","28","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","3","3","31","0.645833","33","34","persistent_revisit","34","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","3","4","37","0.770833","39","42","reactivation_revisit","42","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","68","MM","3","5","43","0.895833","45","46","persistent_revisit","46","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","MH","3","1","31","0.645833","33","44","reactivation_revisit","44","13","0.270833","13","0.270833","true","false"
"6x6","6x6-seeded-random","seeded-random","68","MH","3","2","45","0.937500","47","48","right_censored","","3","0.062500","","","true","true"
"6x6","6x6-seeded-random","seeded-random","68","HL","3","1","12","0.250000","14","16","reactivation_revisit","16","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","3","2","22","0.458333","24","26","reactivation_revisit","26","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HL","3","3","37","0.770833","39","40","persistent_revisit","40","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HM","3","1","21","0.437500","23","28","reactivation_revisit","28","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HM","3","2","29","0.604167","31","32","persistent_revisit","32","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HM","3","3","33","0.687500","35","37","reactivation_revisit","37","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HM","3","4","39","0.812500","41","44","reactivation_revisit","44","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HM","3","5","46","0.958333","48","48","right_censored","","2","0.041667","","","false","true"
"6x6","6x6-seeded-random","seeded-random","68","HH","3","1","23","0.479167","25","27","reactivation_revisit","27","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HH","3","2","28","0.583333","30","33","reactivation_revisit","33","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","68","HH","3","3","34","0.708333","36","37","persistent_revisit","37","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","68","HH","3","4","39","0.812500","41","47","reactivation_revisit","47","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","69","LL","2","1","11","0.229167","12","13","persistent_revisit","13","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","69","LL","2","2","24","0.500000","25","31","reactivation_revisit","31","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","69","LL","2","3","32","0.666667","33","41","reactivation_revisit","41","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","69","LL","2","4","42","0.875000","43","45","persistent_revisit","45","3","0.062500","3","0.062500","false","false"
