"board","experiment_id","search_level","game_index","focus_switches","unresolved_carryover_switches","unresolved_carryover_rate","mean_carryover_duration","carryover_later_revisited","carryover_later_revisit_rate"
"3x3","3x3-uct-1000","uct-1000","34","1","1","1.000000","3.000000","0","0.000000"
"3x3","3x3-uct-1000","uct-1000","35","1","0","0.000000","","0",""
"3x3","3x3-uct-1000","uct-1000","36","5","4","0.800000","3.500000","3","0.750000"
"3x3","3x3-uct-1000","uct-1000","37","1","1","1.000000","3.000000","1","1.000000"
"3x3","3x3-uct-1000","uct-1000","38","4","3","0.750000","2.666667","2","0.666667"
"3x3","3x3-uct-1000","uct-1000","39","1","1","1.000000","1.000000","0","0.000000"
"3x3","3x3-uct-1000","uct-1000","40","2","1","0.500000","8.000000","1","1.000000"
"3x3","3x3-uct-1000","uct-1000","41","0","0","","","0",""
"3x3","3x3-uct-1000","uct-1000","42","1","1","1.000000","1.000000","0","0.000000"
"3x3","3x3-uct-1000","uct-1000","43","3","2","0.666667","3.000000","2","1.000000"
"3x3","3x3-uct-1000","uct-1000","44","2","0","0.000000","","0",""
"3x3","3x3-uct-1000","uct-1000","45","4","2","0.500000","5.000000","2","1.000000"
"3x3","3x3-uct-1000","uct-1000","46","4","4","1.000000","6.750000","3","0.750000"
"3x3","3x3-uct-1000","uct-1000","47","4","3","0.750000","4.000000","1","0.333333"
"3x3","3x3-uct-1000","uct-1000","48","5","2","0.400000","4.500000","1","0.500000"
"3x3","3x3-uct-1000","uct-1000","49","1","0","0.000000","","0",""
"3x3","3x3-uct-1000","uct-1000","50","6","3","0.500000","4.000000","1","0.333333"
"3x3","3x3-uct-1000","uct-1000","51","7","4","0.571429","5.000000","4","1.000000"
"3x3","3x3-uct-1000","uct-1000","52","5","2","0.400000","4.000000","1","0.500000"
"3x3","3x3-uct-1000","uct-1000","53","0","0","","","0",""
"3x3","3x3-uct-1000","uct-1000","54","3","2","0.666667","8.000000","2","1.000000"
"3x3","3x3-uct-1000","uct-1000","55","3","1","0.333333","2.000000","0","0.000000"
"3x3","3x3-uct-1000","uct-1000","56","0","0","","","0",""
"3x3","3x3-uct-1000","uct-1000","57","2","1","0.500000","2.000000","1","1.000000"
"3x3","3x3-uct-1000","uct-1000","58","3","2","0.666667","3.500000","1","0.500000"
"3x3","3x3-uct-1000","uct-1000","59","1","1","1.000000","4.000000","1","1.000000"
"3x3","3x3-uct-1000","uct-1000","60","5","5","1.000000","5.400000","5","1.000000"
"3x3","3x3-uct-1000","uct-1000","61","5","4","0.800000","9.250000","4","1.000000"
"3x3","3x3-uct-1000","uct-1000","62","1","1","1.000000","2.000000","0","0.000000"
"3x3","3x3-uct-1000","uct-1000","63","5","4","0.800000","4.500000","4","1.000000"
"3x3","3x3-uct-1000","uct-1000","64","0","0","","","0",""
"3x3","3x3-uct-1000","uct-1000","65","1","1","1.000000","5.000000","1","1.000000"
"3x3","3x3-uct-1000","uct-1000","66","4","1","0.250000","2.000000","0","0.000000"
"3x3","3x3-uct-1000","uct-1000","67","1","1","1.000000","3.000000","0","0.000000"
"3x3","3x3-uct-1000","uct-1000","68","0","0","","","0",""
"3x3","3x3-uct-1000","uct-1000","69","3","3","1.000000","4.333333","3","1.000000"
"3x3","3x3-uct-1000","uct-1000","70","7","7","1.000000","7.571429","6","0.857143"
"3x3","3x3-uct-1000","uct-1000","71","2","1","0.500000","2.000000","0","0.000000"
"3x3","3x3-uct-1000","uct-1000","72","1","1","1.000000","9.000000","1","1.000000"
"3x3","3x3-uct-1000","uct-1000","73","4","3","0.750000","4.333333","1","0.333333"
"3x3","3x3-uct-1000","uct-1000","74","4","3","0.750000","2.000000","1","0.333333"
"3x3","3x3-uct-1000","uct-1000","75","0","0","","","0",""
"3x3","3x3-uct-1000","uct-1000","76","1","0","0.000000","","0",""
"3x3","3x3-uct-1000","uct-1000","77","3","2","0.666667","2.500000","1","0.500000"
"3x3","3x3-uct-1000","uct-1000","78","0","0","","","0",""
"3x3","3x3-uct-1000","uct-1000","79","0","0","","","0",""
"3x3","3x3-uct-1000","uct-1000","80","1","1","1.000000","1.000000","0","0.000000"
"3x3","3x3-uct-1000","uct-1000","81","1","0","0.000000","","0",""
"3x3","3x3-uct-1000","uct-1000","82","5","3","0.600000","5.000000","2","0.666667"
"3x3","3x3-uct-1000","uct-1000","83","1","0","0.000000","","0",""
"3x3","3x3-uct-1000","uct-1000","84","7","5","0.714286","5.200000","4","0.800000"
"3x3","3x3-uct-1000","uct-1000","85","1","1","1.000000","3.000000","1","1.000000"
"3x3","3x3-uct-1000","uct-1000","86","4","1","0.250000","7.000000","1","1.000000"
"3x3","3x3-uct-1000","uct-1000","87","1","1","1.000000","2.000000","1","1.000000"
"3x3","3x3-uct-1000","uct-1000","88","3","2","0.666667","2.500000","2","1.000000"
"3x3","3x3-uct-1000","uct-1000","89","3","3","1.000000","6.333333","2","0.666667"
"3x3","3x3-uct-1000","uct-1000","90","2","2","1.000000","2.500000","2","1.000000"
"3x3","3x3-uct-1000","uct-1000","91","0","0","","","0",""
"3x3","3x3-uct-1000","uct-1000","92","2","2","1.000000","4.500000","2","1.000000"
"3x3","3x3-uct-1000","uct-1000","93","3","2","0.666667","8.000000","2","1.000000"
"3x3","3x3-uct-1000","uct-1000","94","2","1","0.500000","2.000000","0","0.000000"
"3x3","3x3-uct-1000","uct-1000","95","5","3","0.600000","4.333333","2","0.666667"
"3x3","3x3-uct-1000","uct-1000","96","1","1","1.000000","8.000000","1","1.000000"
"3x3","3x3-uct-1000","uct-1000","97","1","0","0.000000","","0",""
"3x3","3x3-uct-1000","uct-1000","98","4","1","0.250000","2.000000","1","1.000000"
"3x3","3x3-uct-1000","uct-1000","99","3","1","0.333333","3.000000","1","1.000000"
"3x3","3x3-uct-1000","uct-1000","100","2","1","0.500000","3.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","1","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","2","1","1","1.000000","3.000000","0","0.000000"
"4x4","seeded-random-self-play","seeded-random","3","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","4","1","1","1.000000","10.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","5","1","1","1.000000","5.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","6","2","2","1.000000","6.500000","2","1.000000"
"4x4","seeded-random-self-play","seeded-random","7","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","8","1","1","1.000000","2.000000","0","0.000000"
"4x4","seeded-random-self-play","seeded-random","9","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","10","2","1","0.500000","5.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","11","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","12","1","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","13","1","1","1.000000","21.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","14","2","2","1.000000","4.500000","1","0.500000"
"4x4","seeded-random-self-play","seeded-random","15","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","16","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","17","1","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","18","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","19","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","20","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","21","3","2","0.666667","5.500000","1","0.500000"
"4x4","seeded-random-self-play","seeded-random","22","1","1","1.000000","3.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","23","3","2","0.666667","10.000000","2","1.000000"
"4x4","seeded-random-self-play","seeded-random","24","2","1","0.500000","9.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","25","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","26","2","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","27","1","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","28","2","1","0.500000","9.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","29","1","1","1.000000","3.000000","0","0.000000"
"4x4","seeded-random-self-play","seeded-random","30","9","6","0.666667","4.833333","4","0.666667"
"4x4","seeded-random-self-play","seeded-random","31","3","3","1.000000","4.666667","2","0.666667"
"4x4","seeded-random-self-play","seeded-random","32","1","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","33","2","2","1.000000","2.000000","1","0.500000"
"4x4","seeded-random-self-play","seeded-random","34","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","35","2","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","36","1","1","1.000000","3.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","37","2","1","0.500000","5.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","38","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","39","2","1","0.500000","3.000000","0","0.000000"
"4x4","seeded-random-self-play","seeded-random","40","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","41","2","1","0.500000","10.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","42","1","1","1.000000","1.000000","0","0.000000"
"4x4","seeded-random-self-play","seeded-random","43","1","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","44","1","1","1.000000","5.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","45","2","2","1.000000","5.000000","2","1.000000"
"4x4","seeded-random-self-play","seeded-random","46","2","2","1.000000","2.000000","1","0.500000"
"4x4","seeded-random-self-play","seeded-random","47","2","2","1.000000","4.500000","2","1.000000"
"4x4","seeded-random-self-play","seeded-random","48","3","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","49","1","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","50","5","3","0.600000","5.666667","3","1.000000"
"4x4","seeded-random-self-play","seeded-random","51","2","2","1.000000","7.500000","2","1.000000"
"4x4","seeded-random-self-play","seeded-random","52","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","53","1","1","1.000000","6.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","54","1","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","55","3","3","1.000000","7.000000","3","1.000000"
"4x4","seeded-random-self-play","seeded-random","56","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","57","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","58","2","2","1.000000","7.500000","2","1.000000"
"4x4","seeded-random-self-play","seeded-random","59","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","60","1","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","61","1","1","1.000000","6.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","62","1","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","63","4","3","0.750000","2.666667","1","0.333333"
"4x4","seeded-random-self-play","seeded-random","64","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","65","3","3","1.000000","4.333333","2","0.666667"
"4x4","seeded-random-self-play","seeded-random","66","2","2","1.000000","6.000000","2","1.000000"
"4x4","seeded-random-self-play","seeded-random","67","1","1","1.000000","10.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","68","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","69","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","70","3","3","1.000000","7.000000","2","0.666667"
"4x4","seeded-random-self-play","seeded-random","71","4","4","1.000000","6.500000","3","0.750000"
"4x4","seeded-random-self-play","seeded-random","72","3","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","73","2","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","74","3","3","1.000000","5.666667","3","1.000000"
"4x4","seeded-random-self-play","seeded-random","75","8","5","0.625000","10.400000","5","1.000000"
"4x4","seeded-random-self-play","seeded-random","76","3","3","1.000000","10.000000","3","1.000000"
"4x4","seeded-random-self-play","seeded-random","77","2","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","78","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","79","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","80","3","3","1.000000","5.666667","2","0.666667"
"4x4","seeded-random-self-play","seeded-random","81","2","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","82","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","83","1","1","1.000000","7.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","84","2","2","1.000000","9.000000","2","1.000000"
"4x4","seeded-random-self-play","seeded-random","85","1","0","0.000000","","0",""
"4x4","seeded-random-self-play","seeded-random","86","1","1","1.000000","4.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","87","2","2","1.000000","12.000000","2","1.000000"
"4x4","seeded-random-self-play","seeded-random","88","4","3","0.750000","6.000000","3","1.000000"
"4x4","seeded-random-self-play","seeded-random","89","1","1","1.000000","10.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","90","1","1","1.000000","8.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","91","3","1","0.333333","9.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","92","3","2","0.666667","6.000000","2","1.000000"
"4x4","seeded-random-self-play","seeded-random","93","2","1","0.500000","19.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","94","1","1","1.000000","1.000000","0","0.000000"
"4x4","seeded-random-self-play","seeded-random","95","4","3","0.750000","3.000000","3","1.000000"
"4x4","seeded-random-self-play","seeded-random","96","0","0","","","0",""
"4x4","seeded-random-self-play","seeded-random","97","1","1","1.000000","5.000000","1","1.000000"
"4x4","seeded-random-self-play","seeded-random","98","4","1","0.250000","2.000000","0","0.000000"
"4x4","seeded-random-self-play","seeded-random","99","2","2","1.000000","4.000000","1","0.500000"
"4x4","seeded-random-self-play","seeded-random","100","2","0","0.000000","","0",""
"4x4","uct-0100-self-play","uct-0100","1","3","2","0.666667","3.500000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","2","3","2","0.666667","5.500000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","3","1","1","1.000000","12.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","4","3","3","1.000000","2.666667","2","0.666667"
"4x4","uct-0100-self-play","uct-0100","5","4","2","0.500000","4.500000","1","0.500000"
"4x4","uct-0100-self-play","uct-0100","6","4","3","0.750000","6.333333","3","1.000000"
"4x4","uct-0100-self-play","uct-0100","7","4","1","0.250000","5.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","8","2","2","1.000000","2.500000","1","0.500000"
"4x4","uct-0100-self-play","uct-0100","9","2","0","0.000000","","0",""
"4x4","uct-0100-self-play","uct-0100","10","1","0","0.000000","","0",""
"4x4","uct-0100-self-play","uct-0100","11","4","2","0.500000","3.500000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","12","0","0","","","0",""
"4x4","uct-0100-self-play","uct-0100","13","3","2","0.666667","12.000000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","14","0","0","","","0",""
"4x4","uct-0100-self-play","uct-0100","15","3","2","0.666667","8.500000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","16","0","0","","","0",""
"4x4","uct-0100-self-play","uct-0100","17","4","3","0.750000","8.666667","2","0.666667"
"4x4","uct-0100-self-play","uct-0100","18","7","4","0.571429","5.500000","4","1.000000"
"4x4","uct-0100-self-play","uct-0100","19","4","3","0.750000","10.000000","3","1.000000"
"4x4","uct-0100-self-play","uct-0100","20","3","3","1.000000","4.333333","2","0.666667"
"4x4","uct-0100-self-play","uct-0100","21","4","2","0.500000","7.000000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","22","3","3","1.000000","8.333333","3","1.000000"
"4x4","uct-0100-self-play","uct-0100","23","2","1","0.500000","4.000000","0","0.000000"
"4x4","uct-0100-self-play","uct-0100","24","3","3","1.000000","5.666667","2","0.666667"
"4x4","uct-0100-self-play","uct-0100","25","3","3","1.000000","2.666667","1","0.333333"
"4x4","uct-0100-self-play","uct-0100","26","2","1","0.500000","3.000000","0","0.000000"
"4x4","uct-0100-self-play","uct-0100","27","2","2","1.000000","3.500000","1","0.500000"
"4x4","uct-0100-self-play","uct-0100","28","2","2","1.000000","5.000000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","29","7","4","0.571429","6.250000","3","0.750000"
"4x4","uct-0100-self-play","uct-0100","30","1","0","0.000000","","0",""
"4x4","uct-0100-self-play","uct-0100","31","2","1","0.500000","2.000000","0","0.000000"
"4x4","uct-0100-self-play","uct-0100","32","5","5","1.000000","6.600000","4","0.800000"
"4x4","uct-0100-self-play","uct-0100","33","1","1","1.000000","19.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","34","4","3","0.750000","4.000000","1","0.333333"
"4x4","uct-0100-self-play","uct-0100","35","2","2","1.000000","1.500000","0","0.000000"
"4x4","uct-0100-self-play","uct-0100","36","6","1","0.166667","2.000000","0","0.000000"
"4x4","uct-0100-self-play","uct-0100","37","4","2","0.500000","8.000000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","38","2","0","0.000000","","0",""
"4x4","uct-0100-self-play","uct-0100","39","5","3","0.600000","5.333333","3","1.000000"
"4x4","uct-0100-self-play","uct-0100","40","0","0","","","0",""
"4x4","uct-0100-self-play","uct-0100","41","0","0","","","0",""
"4x4","uct-0100-self-play","uct-0100","42","0","0","","","0",""
"4x4","uct-0100-self-play","uct-0100","43","6","1","0.166667","3.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","44","2","2","1.000000","11.000000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","45","1","0","0.000000","","0",""
"4x4","uct-0100-self-play","uct-0100","46","4","3","0.750000","10.666667","3","1.000000"
"4x4","uct-0100-self-play","uct-0100","47","4","3","0.750000","4.666667","3","1.000000"
"4x4","uct-0100-self-play","uct-0100","48","3","3","1.000000","11.666667","3","1.000000"
"4x4","uct-0100-self-play","uct-0100","49","4","2","0.500000","6.500000","1","0.500000"
"4x4","uct-0100-self-play","uct-0100","50","2","2","1.000000","3.500000","0","0.000000"
"4x4","uct-0100-self-play","uct-0100","51","2","2","1.000000","5.000000","1","0.500000"
"4x4","uct-0100-self-play","uct-0100","52","1","0","0.000000","","0",""
"4x4","uct-0100-self-play","uct-0100","53","3","1","0.333333","2.000000","0","0.000000"
"4x4","uct-0100-self-play","uct-0100","54","2","1","0.500000","13.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","55","5","3","0.600000","4.000000","3","1.000000"
"4x4","uct-0100-self-play","uct-0100","56","2","1","0.500000","2.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","57","5","3","0.600000","3.333333","2","0.666667"
"4x4","uct-0100-self-play","uct-0100","58","2","2","1.000000","7.000000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","59","2","1","0.500000","3.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","60","2","1","0.500000","9.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","61","3","2","0.666667","2.500000","0","0.000000"
"4x4","uct-0100-self-play","uct-0100","62","4","2","0.500000","6.000000","1","0.500000"
"4x4","uct-0100-self-play","uct-0100","63","0","0","","","0",""
"4x4","uct-0100-self-play","uct-0100","64","2","1","0.500000","2.000000","0","0.000000"
"4x4","uct-0100-self-play","uct-0100","65","3","3","1.000000","8.333333","3","1.000000"
"4x4","uct-0100-self-play","uct-0100","66","6","5","0.833333","10.600000","4","0.800000"
"4x4","uct-0100-self-play","uct-0100","67","1","0","0.000000","","0",""
"4x4","uct-0100-self-play","uct-0100","68","2","1","0.500000","3.000000","0","0.000000"
"4x4","uct-0100-self-play","uct-0100","69","4","0","0.000000","","0",""
"4x4","uct-0100-self-play","uct-0100","70","3","2","0.666667","17.500000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","71","0","0","","","0",""
"4x4","uct-0100-self-play","uct-0100","72","1","1","1.000000","2.000000","0","0.000000"
"4x4","uct-0100-self-play","uct-0100","73","1","1","1.000000","12.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","74","6","2","0.333333","4.000000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","75","2","2","1.000000","6.500000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","76","0","0","","","0",""
"4x4","uct-0100-self-play","uct-0100","77","1","1","1.000000","7.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","78","2","2","1.000000","3.500000","1","0.500000"
"4x4","uct-0100-self-play","uct-0100","79","2","0","0.000000","","0",""
"4x4","uct-0100-self-play","uct-0100","80","3","3","1.000000","5.333333","2","0.666667"
"4x4","uct-0100-self-play","uct-0100","81","0","0","","","0",""
"4x4","uct-0100-self-play","uct-0100","82","4","4","1.000000","3.500000","3","0.750000"
"4x4","uct-0100-self-play","uct-0100","83","2","2","1.000000","10.000000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","84","2","1","0.500000","3.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","85","2","1","0.500000","13.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","86","3","3","1.000000","4.333333","2","0.666667"
"4x4","uct-0100-self-play","uct-0100","87","3","3","1.000000","4.000000","2","0.666667"
"4x4","uct-0100-self-play","uct-0100","88","3","2","0.666667","9.000000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","89","3","0","0.000000","","0",""
"4x4","uct-0100-self-play","uct-0100","90","2","1","0.500000","3.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","91","3","2","0.666667","3.000000","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","92","1","1","1.000000","13.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","93","1","0","0.000000","","0",""
"4x4","uct-0100-self-play","uct-0100","94","1","1","1.000000","12.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","95","2","2","1.000000","4.500000","1","0.500000"
"4x4","uct-0100-self-play","uct-0100","96","2","1","0.500000","14.000000","1","1.000000"
"4x4","uct-0100-self-play","uct-0100","97","0","0","","","0",""
"4x4","uct-0100-self-play","uct-0100","98","3","3","1.000000","9.333333","3","1.000000"
"4x4","uct-0100-self-play","uct-0100","99","2","2","1.000000","6.500000","1","0.500000"
"4x4","uct-0100-self-play","uct-0100","100","3","1","0.333333","2.000000","0","0.000000"
"4x4","uct-0500-self-play","uct-0500","1","6","4","0.666667","2.750000","2","0.500000"
"4x4","uct-0500-self-play","uct-0500","2","2","2","1.000000","4.000000","2","1.000000"
"4x4","uct-0500-self-play","uct-0500","3","3","1","0.333333","2.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","4","1","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","5","4","4","1.000000","2.000000","1","0.250000"
"4x4","uct-0500-self-play","uct-0500","6","1","1","1.000000","7.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","7","4","2","0.500000","4.500000","2","1.000000"
"4x4","uct-0500-self-play","uct-0500","8","1","1","1.000000","2.000000","0","0.000000"
"4x4","uct-0500-self-play","uct-0500","9","5","4","0.800000","7.000000","3","0.750000"
"4x4","uct-0500-self-play","uct-0500","10","4","4","1.000000","5.500000","3","0.750000"
"4x4","uct-0500-self-play","uct-0500","11","4","2","0.500000","1.500000","0","0.000000"
"4x4","uct-0500-self-play","uct-0500","12","1","1","1.000000","6.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","13","2","2","1.000000","4.000000","1","0.500000"
"4x4","uct-0500-self-play","uct-0500","14","2","2","1.000000","5.000000","2","1.000000"
"4x4","uct-0500-self-play","uct-0500","15","3","2","0.666667","7.500000","2","1.000000"
"4x4","uct-0500-self-play","uct-0500","16","3","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","17","0","0","","","0",""
"4x4","uct-0500-self-play","uct-0500","18","3","2","0.666667","3.000000","1","0.500000"
"4x4","uct-0500-self-play","uct-0500","19","1","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","20","1","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","21","2","1","0.500000","11.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","22","3","1","0.333333","12.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","23","4","2","0.500000","9.000000","2","1.000000"
"4x4","uct-0500-self-play","uct-0500","24","2","2","1.000000","1.500000","0","0.000000"
"4x4","uct-0500-self-play","uct-0500","25","2","2","1.000000","2.500000","1","0.500000"
"4x4","uct-0500-self-play","uct-0500","26","5","4","0.800000","6.000000","3","0.750000"
"4x4","uct-0500-self-play","uct-0500","27","1","1","1.000000","5.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","28","4","2","0.500000","3.500000","2","1.000000"
"4x4","uct-0500-self-play","uct-0500","29","5","2","0.400000","4.000000","2","1.000000"
"4x4","uct-0500-self-play","uct-0500","30","4","3","0.750000","7.666667","2","0.666667"
"4x4","uct-0500-self-play","uct-0500","31","1","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","32","0","0","","","0",""
"4x4","uct-0500-self-play","uct-0500","33","3","1","0.333333","5.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","34","1","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","35","3","3","1.000000","6.333333","3","1.000000"
"4x4","uct-0500-self-play","uct-0500","36","3","1","0.333333","1.000000","0","0.000000"
"4x4","uct-0500-self-play","uct-0500","37","3","3","1.000000","2.666667","1","0.333333"
"4x4","uct-0500-self-play","uct-0500","38","7","4","0.571429","4.250000","3","0.750000"
"4x4","uct-0500-self-play","uct-0500","39","0","0","","","0",""
"4x4","uct-0500-self-play","uct-0500","40","3","2","0.666667","3.000000","2","1.000000"
"4x4","uct-0500-self-play","uct-0500","41","3","1","0.333333","5.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","42","3","3","1.000000","5.000000","2","0.666667"
"4x4","uct-0500-self-play","uct-0500","43","5","1","0.200000","1.000000","0","0.000000"
"4x4","uct-0500-self-play","uct-0500","44","1","1","1.000000","2.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","45","4","3","0.750000","4.333333","2","0.666667"
"4x4","uct-0500-self-play","uct-0500","46","1","1","1.000000","5.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","47","2","2","1.000000","2.500000","0","0.000000"
"4x4","uct-0500-self-play","uct-0500","48","8","6","0.750000","5.333333","6","1.000000"
"4x4","uct-0500-self-play","uct-0500","49","1","1","1.000000","7.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","50","1","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","51","1","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","52","1","1","1.000000","3.000000","0","0.000000"
"4x4","uct-0500-self-play","uct-0500","53","7","7","1.000000","5.857143","5","0.714286"
"4x4","uct-0500-self-play","uct-0500","54","6","6","1.000000","3.333333","5","0.833333"
"4x4","uct-0500-self-play","uct-0500","55","5","4","0.800000","4.500000","4","1.000000"
"4x4","uct-0500-self-play","uct-0500","56","3","3","1.000000","5.000000","1","0.333333"
"4x4","uct-0500-self-play","uct-0500","57","3","3","1.000000","4.000000","3","1.000000"
"4x4","uct-0500-self-play","uct-0500","58","3","3","1.000000","3.666667","2","0.666667"
"4x4","uct-0500-self-play","uct-0500","59","3","2","0.666667","3.500000","2","1.000000"
"4x4","uct-0500-self-play","uct-0500","60","1","1","1.000000","2.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","61","6","6","1.000000","4.333333","3","0.500000"
"4x4","uct-0500-self-play","uct-0500","62","0","0","","","0",""
"4x4","uct-0500-self-play","uct-0500","63","4","3","0.750000","2.333333","1","0.333333"
