"board","experiment_id","game_index","seed","source_issue","trial_file","trial_sha256"
"6x6","6x6-uct-1000","32","581031","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0032.trl","def47f10e18aa44b879d1ecaa497c07d67f544fb4f2eabfaebf3d75e894e4d7c"
"6x6","6x6-uct-1000","33","581032","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0033.trl","7fd77c11f95160646b60f6dfcf9bc7cf181a9e61bc5ea77b975ea832647a3bf1"
"6x6","6x6-uct-1000","34","581033","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0034.trl","45f67f593b994d2717aa4a507ef58d1e7fbdc4628fe07cfde796fdf396ddcd89"
"6x6","6x6-uct-1000","35","581034","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0035.trl","86c2f3ca302c4d872628bb401dd8c5926b7084d938538b9bdb6f7bda5a8c2233"
"6x6","6x6-uct-1000","36","581035","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0036.trl","b30c3bdc79ea45531f24daae31bf667229c023c5c7dbb499b232d9b3d32ff9dd"
"6x6","6x6-uct-1000","37","581036","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0037.trl","846d5101c697bd66206e1f6fdbdfe2f4abf4391d08c3ff08107a9c8299a4346c"
"6x6","6x6-uct-1000","38","581037","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0038.trl","e8aecef82dcc641e924d87615d82115087b35debd2910dd2493c576f5f39b7aa"
"6x6","6x6-uct-1000","39","581038","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0039.trl","ee4a519ebbf9caa91d5d70e1cf0c38c5406e58a64e291ef7fa6abd88a518ec82"
"6x6","6x6-uct-1000","40","581039","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0040.trl","83a8af822884c9c8d3173a86f2bea34aabb19eca1ab72b0491b5d810d4d6f251"
"6x6","6x6-uct-1000","41","581040","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0041.trl","906bc7307dd2752cb85a5018914317469428e4cfa20b5c725d58cb457b85527a"
"6x6","6x6-uct-1000","42","581041","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0042.trl","6ee5dc8d1a3fed114e6a3927a3d883b27ed6306c2e33f31e302ee5e55fb18666"
"6x6","6x6-uct-1000","43","581042","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0043.trl","d1aecfaf12d376d3271ba38600d33d61080768b7e5b51d0df00aa51bed31595f"
"6x6","6x6-uct-1000","44","581043","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0044.trl","5eb4e01c1d0181e8e8efa4d0b9fe32d197b703ff659f5af2571eac05f680ac1f"
"6x6","6x6-uct-1000","45","581044","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0045.trl","17ed48ebb2cb2e7bf7828f7342250370a3b5c4aa12240a6711f37065a307429b"
"6x6","6x6-uct-1000","46","581045","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0046.trl","6f6200ee659673329e8db47c89ae2097c16ae1d5900d1866f3cc6b8b186aa27a"
"6x6","6x6-uct-1000","47","581046","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0047.trl","417363febf22cfbe9692a15ecdf52bb0a4ec0e75ec81997a6ec242b15faca480"
"6x6","6x6-uct-1000","48","581047","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0048.trl","ddf0b7e89e9916b7d70672be84c060625c184b2315fc5fc1bd84dcc0819fc40a"
"6x6","6x6-uct-1000","49","581048","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0049.trl","c96ce658f7b9001f99138e21415507b37033f98fee3219cf2d224834ec80cf8d"
"6x6","6x6-uct-1000","50","581049","60","experiments/issue-60/results/trials/6x6-uct-1000/6x6-uct-1000-0050.trl","116b4b06431f69b0541dd63580d392536cd4b4f554913a726c83afdcebceb4f2"
