"board","experiment_id","iteration_limit","game_index","winner","moves","turns","end_type","final_p1_score","final_p2_score","p1_placements","p2_placements","trial_file"
"7x7-p84","7x7-p84-seeded-random","-1","75","2","168","56","NaturalEnd","5636","13713","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0075.trl"
"7x7-p84","7x7-p84-seeded-random","-1","76","2","168","56","NaturalEnd","9722","13716","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0076.trl"
"7x7-p84","7x7-p84-seeded-random","-1","77","1","168","56","NaturalEnd","9551","9550","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0077.trl"
"7x7-p84","7x7-p84-seeded-random","-1","78","2","168","56","NaturalEnd","1216","9549","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0078.trl"
"7x7-p84","7x7-p84-seeded-random","-1","79","1","168","56","NaturalEnd","13888","9549","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0079.trl"
"7x7-p84","7x7-p84-seeded-random","-1","80","2","168","56","NaturalEnd","9979","13802","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0080.trl"
"7x7-p84","7x7-p84-seeded-random","-1","81","2","168","56","NaturalEnd","9552","13633","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0081.trl"
"7x7-p84","7x7-p84-seeded-random","-1","82","2","168","56","NaturalEnd","9718","17623","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0082.trl"
"7x7-p84","7x7-p84-seeded-random","-1","83","2","168","56","NaturalEnd","13886","22133","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0083.trl"
"7x7-p84","7x7-p84-seeded-random","-1","84","1","168","56","NaturalEnd","9896","5385","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0084.trl"
"7x7-p84","7x7-p84-seeded-random","-1","85","2","168","56","NaturalEnd","5383","18139","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0085.trl"
"7x7-p84","7x7-p84-seeded-random","-1","86","2","168","56","NaturalEnd","9383","13980","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0086.trl"
"7x7-p84","7x7-p84-seeded-random","-1","87","2","168","56","NaturalEnd","5640","13799","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0087.trl"
"7x7-p84","7x7-p84-seeded-random","-1","88","1","168","56","NaturalEnd","17970","5555","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0088.trl"
"7x7-p84","7x7-p84-seeded-random","-1","89","2","168","56","NaturalEnd","5640","13454","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0089.trl"
"7x7-p84","7x7-p84-seeded-random","-1","90","1","168","56","NaturalEnd","18145","10063","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0090.trl"
"7x7-p84","7x7-p84-seeded-random","-1","91","1","168","56","NaturalEnd","17965","5556","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0091.trl"
"7x7-p84","7x7-p84-seeded-random","-1","92","1","168","56","NaturalEnd","13719","1220","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0092.trl"
"7x7-p84","7x7-p84-seeded-random","-1","93","2","168","56","NaturalEnd","9637","17969","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0093.trl"
"7x7-p84","7x7-p84-seeded-random","-1","94","1","168","56","NaturalEnd","10149","9977","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0094.trl"
"7x7-p84","7x7-p84-seeded-random","-1","95","1","168","56","NaturalEnd","18230","17887","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0095.trl"
"7x7-p84","7x7-p84-seeded-random","-1","96","1","168","56","NaturalEnd","9638","5389","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0096.trl"
"7x7-p84","7x7-p84-seeded-random","-1","97","2","168","56","NaturalEnd","6072","9379","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0097.trl"
"7x7-p84","7x7-p84-seeded-random","-1","98","2","168","56","NaturalEnd","5554","9981","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0098.trl"
"7x7-p84","7x7-p84-seeded-random","-1","99","2","168","56","NaturalEnd","5469","5726","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0099.trl"
"7x7-p84","7x7-p84-seeded-random","-1","100","1","168","56","NaturalEnd","13973","13542","84","84","results/trials/7x7-p84-seeded-random/7x7-p84-seeded-random-0100.trl"
"7x7-p84","7x7-p84-uct-0100","100","1","2","168","56","NaturalEnd","30809","34629","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0001.trl"
"7x7-p84","7x7-p84-uct-0100","100","2","2","168","56","NaturalEnd","30552","30640","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0002.trl"
"7x7-p84","7x7-p84-uct-0100","100","3","2","168","56","NaturalEnd","26383","26385","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0003.trl"
"7x7-p84","7x7-p84-uct-0100","100","4","2","168","56","NaturalEnd","30548","34544","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0004.trl"
"7x7-p84","7x7-p84-uct-0100","100","5","2","168","56","NaturalEnd","34889","38883","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0005.trl"
"7x7-p84","7x7-p84-uct-0100","100","6","2","168","56","NaturalEnd","30466","30723","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0006.trl"
"7x7-p84","7x7-p84-uct-0100","100","7","2","168","56","NaturalEnd","22135","26129","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0007.trl"
"7x7-p84","7x7-p84-uct-0100","100","8","2","168","56","NaturalEnd","30727","34804","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0008.trl"
"7x7-p84","7x7-p84-uct-0100","100","9","2","168","56","NaturalEnd","26389","26645","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0009.trl"
"7x7-p84","7x7-p84-uct-0100","100","10","2","168","56","NaturalEnd","30725","34976","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0010.trl"
"7x7-p84","7x7-p84-uct-0100","100","11","2","168","56","NaturalEnd","34892","38712","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0011.trl"
"7x7-p84","7x7-p84-uct-0100","100","12","2","168","56","NaturalEnd","30637","30721","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0012.trl"
"7x7-p84","7x7-p84-uct-0100","100","13","1","168","56","NaturalEnd","34629","30550","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0013.trl"
"7x7-p84","7x7-p84-uct-0100","100","14","2","168","56","NaturalEnd","13800","26384","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0014.trl"
"7x7-p84","7x7-p84-uct-0100","100","15","2","168","56","NaturalEnd","38802","42794","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0015.trl"
"7x7-p84","7x7-p84-uct-0100","100","16","2","168","56","NaturalEnd","35146","38798","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0016.trl"
"7x7-p84","7x7-p84-uct-0100","100","17","2","168","56","NaturalEnd","30807","38626","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0017.trl"
"7x7-p84","7x7-p84-uct-0100","100","18","1","168","56","NaturalEnd","22220","17708","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0018.trl"
"7x7-p84","7x7-p84-uct-0100","100","19","2","168","56","NaturalEnd","34807","38885","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0019.trl"
"7x7-p84","7x7-p84-uct-0100","100","20","2","168","56","NaturalEnd","30725","34547","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0020.trl"
"7x7-p84","7x7-p84-uct-0100","100","21","2","168","56","NaturalEnd","26389","30383","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0021.trl"
"7x7-p84","7x7-p84-uct-0100","100","22","2","168","56","NaturalEnd","26387","26474","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0022.trl"
"7x7-p84","7x7-p84-uct-0100","100","23","2","168","56","NaturalEnd","30551","34373","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0023.trl"
"7x7-p84","7x7-p84-uct-0100","100","24","2","168","56","NaturalEnd","38886","38889","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0024.trl"
"7x7-p84","7x7-p84-uct-0100","100","25","1","168","56","NaturalEnd","34720","26642","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0025.trl"
"7x7-p84","7x7-p84-uct-0100","100","26","2","168","56","NaturalEnd","30381","30641","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0026.trl"
"7x7-p84","7x7-p84-uct-0100","100","27","2","168","56","NaturalEnd","34888","34973","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0027.trl"
"7x7-p84","7x7-p84-uct-0100","100","28","2","168","56","NaturalEnd","30296","30550","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0028.trl"
"7x7-p84","7x7-p84-uct-0100","100","29","2","168","56","NaturalEnd","26135","26219","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0029.trl"
"7x7-p84","7x7-p84-uct-0100","100","30","2","168","56","NaturalEnd","26472","34717","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0030.trl"
"7x7-p84","7x7-p84-uct-0100","100","31","2","168","56","NaturalEnd","34550","34635","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0031.trl"
"7x7-p84","7x7-p84-uct-0100","100","32","1","168","56","NaturalEnd","39057","34633","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0032.trl"
"7x7-p84","7x7-p84-uct-0100","100","33","2","168","56","NaturalEnd","30555","34719","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0033.trl"
"7x7-p84","7x7-p84-uct-0100","100","34","2","168","56","NaturalEnd","38973","43137","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0034.trl"
"7x7-p84","7x7-p84-uct-0100","100","35","2","168","56","NaturalEnd","30641","30813","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0035.trl"
"7x7-p84","7x7-p84-uct-0100","100","36","2","168","56","NaturalEnd","18315","22312","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0036.trl"
"7x7-p84","7x7-p84-uct-0100","100","37","2","168","56","NaturalEnd","30639","30806","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0037.trl"
"7x7-p84","7x7-p84-uct-0100","100","38","2","168","56","NaturalEnd","26216","26389","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0038.trl"
"7x7-p84","7x7-p84-uct-0100","100","39","2","168","56","NaturalEnd","30720","34287","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0039.trl"
"7x7-p84","7x7-p84-uct-0100","100","40","2","168","56","NaturalEnd","9894","22221","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0040.trl"
"7x7-p84","7x7-p84-uct-0100","100","41","2","168","56","NaturalEnd","30725","30726","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0041.trl"
"7x7-p84","7x7-p84-uct-0100","100","42","2","168","56","NaturalEnd","30206","30636","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0042.trl"
"7x7-p84","7x7-p84-uct-0100","100","43","2","168","56","NaturalEnd","30382","34547","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0043.trl"
"7x7-p84","7x7-p84-uct-0100","100","44","2","168","56","NaturalEnd","38627","39056","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0044.trl"
"7x7-p84","7x7-p84-uct-0100","100","45","2","168","56","NaturalEnd","30725","34804","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0045.trl"
"7x7-p84","7x7-p84-uct-0100","100","46","2","168","56","NaturalEnd","34887","34888","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0046.trl"
"7x7-p84","7x7-p84-uct-0100","100","47","2","168","56","NaturalEnd","9545","30551","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0047.trl"
"7x7-p84","7x7-p84-uct-0100","100","48","1","168","56","NaturalEnd","38972","38717","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0048.trl"
"7x7-p84","7x7-p84-uct-0100","100","49","2","168","56","NaturalEnd","30727","30809","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0049.trl"
"7x7-p84","7x7-p84-uct-0100","100","50","2","168","56","NaturalEnd","30555","34548","84","84","results/trials/7x7-p84-uct-0100/7x7-p84-uct-0100-0050.trl"
"7x7-p84","7x7-p84-uct-0500","500","1","2","168","56","NaturalEnd","51209","51554","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0001.trl"
"7x7-p84","7x7-p84-uct-0500","500","2","2","168","56","NaturalEnd","47130","47214","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0002.trl"
"7x7-p84","7x7-p84-uct-0500","500","3","1","168","56","NaturalEnd","51386","47390","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0003.trl"
"7x7-p84","7x7-p84-uct-0500","500","4","2","168","56","NaturalEnd","51387","51473","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0004.trl"
"7x7-p84","7x7-p84-uct-0500","500","5","2","168","56","NaturalEnd","51642","51643","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0005.trl"
"7x7-p84","7x7-p84-uct-0500","500","6","2","168","56","NaturalEnd","43053","51299","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0006.trl"
"7x7-p84","7x7-p84-uct-0500","500","7","2","168","56","NaturalEnd","43141","43142","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0007.trl"
"7x7-p84","7x7-p84-uct-0500","500","8","2","168","56","NaturalEnd","55895","59889","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0008.trl"
"7x7-p84","7x7-p84-uct-0500","500","9","0","168","56","NaturalEnd","38972","38972","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0009.trl"
"7x7-p84","7x7-p84-uct-0500","500","10","2","168","56","NaturalEnd","51297","51469","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0010.trl"
"7x7-p84","7x7-p84-uct-0500","500","11","2","168","56","NaturalEnd","55550","55720","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0011.trl"
"7x7-p84","7x7-p84-uct-0500","500","12","2","168","56","NaturalEnd","51382","51556","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0012.trl"
"7x7-p84","7x7-p84-uct-0500","500","13","2","168","56","NaturalEnd","51468","51469","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0013.trl"
"7x7-p84","7x7-p84-uct-0500","500","14","2","168","56","NaturalEnd","39141","43137","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0014.trl"
"7x7-p84","7x7-p84-uct-0500","500","15","2","168","56","NaturalEnd","46961","47647","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0015.trl"
"7x7-p84","7x7-p84-uct-0500","500","16","2","168","56","NaturalEnd","47219","47220","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0016.trl"
"7x7-p84","7x7-p84-uct-0500","500","17","2","168","56","NaturalEnd","43050","47130","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0017.trl"
"7x7-p84","7x7-p84-uct-0500","500","18","2","168","56","NaturalEnd","55723","55810","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0018.trl"
"7x7-p84","7x7-p84-uct-0500","500","19","2","168","56","NaturalEnd","47474","47560","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0019.trl"
"7x7-p84","7x7-p84-uct-0500","500","20","2","168","56","NaturalEnd","51123","51467","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0020.trl"
"7x7-p84","7x7-p84-uct-0500","500","21","1","168","56","NaturalEnd","39140","38795","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0021.trl"
"7x7-p84","7x7-p84-uct-0500","500","22","1","168","56","NaturalEnd","51554","51382","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0022.trl"
"7x7-p84","7x7-p84-uct-0500","500","23","2","168","56","NaturalEnd","51556","51642","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0023.trl"
"7x7-p84","7x7-p84-uct-0500","500","24","1","168","56","NaturalEnd","55725","51644","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0024.trl"
"7x7-p84","7x7-p84-uct-0500","500","25","2","168","56","NaturalEnd","51645","51730","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0025.trl"
"7x7-p84","7x7-p84-uct-0500","500","26","2","168","56","NaturalEnd","55808","55893","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0026.trl"
"7x7-p84","7x7-p84-uct-0500","500","27","2","168","56","NaturalEnd","47218","47304","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0027.trl"
"7x7-p84","7x7-p84-uct-0500","500","28","2","168","56","NaturalEnd","47305","47390","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0028.trl"
"7x7-p84","7x7-p84-uct-0500","500","29","2","168","56","NaturalEnd","38798","39312","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0029.trl"
"7x7-p84","7x7-p84-uct-0500","500","30","2","168","56","NaturalEnd","51215","51303","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0030.trl"
"7x7-p84","7x7-p84-uct-0500","500","31","2","168","56","NaturalEnd","51301","51470","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0031.trl"
"7x7-p84","7x7-p84-uct-0500","500","32","2","168","56","NaturalEnd","43134","43141","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0032.trl"
"7x7-p84","7x7-p84-uct-0500","500","33","2","168","56","NaturalEnd","51554","51640","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0033.trl"
"7x7-p84","7x7-p84-uct-0500","500","34","2","168","56","NaturalEnd","43137","47047","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0034.trl"
"7x7-p84","7x7-p84-uct-0500","500","35","2","168","56","NaturalEnd","39142","43054","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0035.trl"
"7x7-p84","7x7-p84-uct-0500","500","36","2","168","56","NaturalEnd","51554","55548","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0036.trl"
"7x7-p84","7x7-p84-uct-0500","500","37","2","168","56","NaturalEnd","46957","47304","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0037.trl"
"7x7-p84","7x7-p84-uct-0500","500","38","2","168","56","NaturalEnd","38800","39057","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0038.trl"
"7x7-p84","7x7-p84-uct-0500","500","39","2","168","56","NaturalEnd","47130","47390","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0039.trl"
"7x7-p84","7x7-p84-uct-0500","500","40","2","168","56","NaturalEnd","43306","46961","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0040.trl"
"7x7-p84","7x7-p84-uct-0500","500","41","1","168","56","NaturalEnd","47473","46956","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0041.trl"
"7x7-p84","7x7-p84-uct-0500","500","42","2","168","56","NaturalEnd","43225","43306","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0042.trl"
"7x7-p84","7x7-p84-uct-0500","500","43","2","168","56","NaturalEnd","47388","47390","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0043.trl"
"7x7-p84","7x7-p84-uct-0500","500","44","2","168","56","NaturalEnd","51812","55721","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0044.trl"
"7x7-p84","7x7-p84-uct-0500","500","45","2","168","56","NaturalEnd","43051","47475","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0045.trl"
"7x7-p84","7x7-p84-uct-0500","500","46","2","168","56","NaturalEnd","39142","42881","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0046.trl"
"7x7-p84","7x7-p84-uct-0500","500","47","2","168","56","NaturalEnd","47219","47221","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0047.trl"
"7x7-p84","7x7-p84-uct-0500","500","48","2","168","56","NaturalEnd","51557","55554","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0048.trl"
"7x7-p84","7x7-p84-uct-0500","500","49","2","168","56","NaturalEnd","47310","47394","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0049.trl"
"7x7-p84","7x7-p84-uct-0500","500","50","2","168","56","NaturalEnd","55722","55810","84","84","results/trials/7x7-p84-uct-0500/7x7-p84-uct-0500-0050.trl"
"7x7-p84","7x7-p84-uct-1000","1000","1","2","168","56","NaturalEnd","47393","51471","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0001.trl"
"7x7-p84","7x7-p84-uct-1000","1000","2","2","168","56","NaturalEnd","55806","59630","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0002.trl"
"7x7-p84","7x7-p84-uct-1000","1000","3","2","168","56","NaturalEnd","56069","59973","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0003.trl"
"7x7-p84","7x7-p84-uct-1000","1000","4","2","168","56","NaturalEnd","55897","59977","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0004.trl"
"7x7-p84","7x7-p84-uct-1000","1000","5","2","168","56","NaturalEnd","47389","47391","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0005.trl"
"7x7-p84","7x7-p84-uct-1000","1000","6","2","168","56","NaturalEnd","60149","60233","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0006.trl"
"7x7-p84","7x7-p84-uct-1000","1000","7","2","168","56","NaturalEnd","47133","47218","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0007.trl"
"7x7-p84","7x7-p84-uct-1000","1000","8","2","168","56","NaturalEnd","38971","42965","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0008.trl"
"7x7-p84","7x7-p84-uct-1000","1000","9","1","168","56","NaturalEnd","51729","42967","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0009.trl"
"7x7-p84","7x7-p84-uct-1000","1000","10","1","168","56","NaturalEnd","63795","55811","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0010.trl"
"7x7-p84","7x7-p84-uct-1000","1000","11","2","168","56","NaturalEnd","59803","60145","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0011.trl"
"7x7-p84","7x7-p84-uct-1000","1000","12","2","168","56","NaturalEnd","59975","60061","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0012.trl"
"7x7-p84","7x7-p84-uct-1000","1000","13","2","168","56","NaturalEnd","51559","51641","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0013.trl"
"7x7-p84","7x7-p84-uct-1000","1000","14","2","168","56","NaturalEnd","51900","55895","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0014.trl"
"7x7-p84","7x7-p84-uct-1000","1000","15","1","168","56","NaturalEnd","47389","47045","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0015.trl"
"7x7-p84","7x7-p84-uct-1000","1000","16","1","168","56","NaturalEnd","55979","55548","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0016.trl"
"7x7-p84","7x7-p84-uct-1000","1000","17","2","168","56","NaturalEnd","55379","55810","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0017.trl"
"7x7-p84","7x7-p84-uct-1000","1000","18","2","168","56","NaturalEnd","60317","64227","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0018.trl"
"7x7-p84","7x7-p84-uct-1000","1000","19","2","168","56","NaturalEnd","60148","60231","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0019.trl"
"7x7-p84","7x7-p84-uct-1000","1000","20","1","168","56","NaturalEnd","59975","59631","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0020.trl"
"7x7-p84","7x7-p84-uct-1000","1000","21","2","168","56","NaturalEnd","55978","59974","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0021.trl"
"7x7-p84","7x7-p84-uct-1000","1000","22","2","168","56","NaturalEnd","47218","51127","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0022.trl"
"7x7-p84","7x7-p84-uct-1000","1000","23","2","168","56","NaturalEnd","60061","60062","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0023.trl"
"7x7-p84","7x7-p84-uct-1000","1000","24","1","168","56","NaturalEnd","59976","59715","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0024.trl"
"7x7-p84","7x7-p84-uct-1000","1000","25","2","168","56","NaturalEnd","55379","55721","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0025.trl"
"7x7-p84","7x7-p84-uct-1000","1000","26","2","168","56","NaturalEnd","55723","55726","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0026.trl"
"7x7-p84","7x7-p84-uct-1000","1000","27","1","168","56","NaturalEnd","55636","55380","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0027.trl"
"7x7-p84","7x7-p84-uct-1000","1000","28","2","168","56","NaturalEnd","55638","55724","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0028.trl"
"7x7-p84","7x7-p84-uct-1000","1000","29","2","168","56","NaturalEnd","55637","55721","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0029.trl"
"7x7-p84","7x7-p84-uct-1000","1000","30","2","168","56","NaturalEnd","60149","64144","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0030.trl"
"7x7-p84","7x7-p84-uct-1000","1000","31","1","168","56","NaturalEnd","63972","59978","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0031.trl"
"7x7-p84","7x7-p84-uct-1000","1000","32","2","168","56","NaturalEnd","51644","55383","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0032.trl"
"7x7-p84","7x7-p84-uct-1000","1000","33","2","168","56","NaturalEnd","47562","47563","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0033.trl"
