experiment_id,checkpoint_turn,feature,reversal_n,lead_preserved_n,reversal_mean,reversal_median,lead_preserved_mean,lead_preserved_median,standardized_mean_difference,effect_direction,absolute_standardized_difference
uct-3000-self-play,8,opponent_recent_2_objective_placements,48,39,1.8125,2.0,1.74359,2.0,0.077763,higher_in_reversal,0.077763
uct-3000-self-play,8,leader_recent_2_supply_source_usage_margin,48,39,-0.020833,0.0,0.25641,0.0,-0.292403,lower_in_reversal,0.292403
uct-3000-self-play,8,leader_recent_2_important_site_usage,48,39,0.895833,1.0,0.974359,1.0,-0.107383,lower_in_reversal,0.107383
uct-3000-self-play,8,opponent_recent_2_important_site_usage,48,39,0.666667,1.0,0.512821,0.0,0.223126,higher_in_reversal,0.223126
uct-3000-self-play,8,leader_recent_2_important_site_usage_margin,48,39,0.229167,0.0,0.461538,0.0,-0.220767,lower_in_reversal,0.220767
uct-3000-self-play,8,leader_recent_2_objective_share_margin,48,39,-0.006944,0.0,0.08547,0.0,-0.292403,lower_in_reversal,0.292403
uct-3000-self-play,8,leader_recent_2_all_supply_turn_margin,48,39,0.041667,0.0,-0.051282,0.0,0.306558,higher_in_reversal,0.306558
uct-3000-self-play,8,leader_recent_2_mixed_turn_margin,48,39,-0.0625,0.0,0.0,0.0,-0.092492,lower_in_reversal,0.092492
uct-3000-self-play,8,leader_recent_2_all_objective_turn_margin,48,39,0.020833,0.0,0.051282,0.0,-0.05052,lower_in_reversal,0.05052
uct-3000-self-play,8,leader_recent_4_supply_placements,48,39,2.375,2.0,2.102564,2.0,0.201852,higher_in_reversal,0.201852
uct-3000-self-play,8,opponent_recent_4_supply_placements,48,39,2.6875,3.0,2.641026,2.0,0.035305,higher_in_reversal,0.035305
uct-3000-self-play,8,leader_recent_4_objective_placements,48,39,3.625,4.0,3.897436,4.0,-0.201852,lower_in_reversal,0.201852
uct-3000-self-play,8,opponent_recent_4_objective_placements,48,39,3.3125,3.0,3.358974,4.0,-0.035305,lower_in_reversal,0.035305
uct-3000-self-play,8,leader_recent_4_objective_placement_margin,48,39,0.3125,0.0,0.538462,1.0,-0.210436,lower_in_reversal,0.210436
uct-3000-self-play,8,leader_recent_4_supply_source_usage_margin,48,39,0.3125,0.0,0.538462,1.0,-0.210436,lower_in_reversal,0.210436
uct-3000-self-play,8,leader_recent_4_important_site_usage,48,39,1.916667,2.0,2.0,2.0,-0.06455,lower_in_reversal,0.06455
uct-3000-self-play,8,opponent_recent_4_important_site_usage,48,39,1.25,1.0,1.076923,1.0,0.145806,higher_in_reversal,0.145806
uct-3000-self-play,8,leader_recent_4_important_site_usage_margin,48,39,0.666667,1.0,0.923077,1.0,-0.137072,lower_in_reversal,0.137072
uct-3000-self-play,8,leader_recent_4_objective_share_margin,48,39,0.052083,0.0,0.089744,0.166667,-0.210436,lower_in_reversal,0.210436
uct-3000-self-play,8,leader_recent_4_all_supply_turn_margin,48,39,-0.020833,0.0,-0.205128,0.0,0.408058,higher_in_reversal,0.408058
uct-3000-self-play,8,leader_recent_4_mixed_turn_margin,48,39,-0.083333,0.0,0.0,0.0,-0.093399,lower_in_reversal,0.093399
uct-3000-self-play,8,leader_recent_4_all_objective_turn_margin,48,39,0.104167,0.0,0.205128,0.0,-0.139009,lower_in_reversal,0.139009
uct-3000-self-play,8,leader_recent_4_objective_allocation_change_margin,48,39,-0.118056,0.0,-0.008547,0.0,-0.210037,lower_in_reversal,0.210037
uct-3000-self-play,8,leader_recent_4_supply_allocation_change,48,39,0.013889,-0.0,-0.034188,-0.0,0.131984,higher_in_reversal,0.131984
uct-3000-self-play,8,opponent_recent_4_supply_allocation_change,48,39,-0.104167,-0.0,-0.042735,-0.0,-0.14979,lower_in_reversal,0.14979
uct-3000-self-play,8,leader_recent_4_supply_allocation_change_margin,48,39,0.118056,0.0,0.008547,0.0,0.210037,higher_in_reversal,0.210037
uct-3000-self-play,8,leader_trend_2_secured_objective_margin,48,39,0.4375,0.0,0.487179,0.0,-0.071051,lower_in_reversal,0.071051
uct-3000-self-play,8,leader_trend_2_advantage_objective_margin,48,39,-0.541667,0.0,-0.307692,0.0,-0.173701,lower_in_reversal,0.173701
uct-3000-self-play,8,leader_trend_2_objective_piece_margin,48,39,-0.020833,0.0,0.25641,0.0,-0.292403,lower_in_reversal,0.292403
uct-3000-self-play,8,leader_trend_2_secured_supply_margin,48,39,-0.0625,0.0,0.0,0.0,-0.16098,lower_in_reversal,0.16098
uct-3000-self-play,8,leader_trend_2_unsecured_control_margin,48,39,0.0625,0.0,-0.25641,0.0,0.3508,higher_in_reversal,0.3508
uct-3000-self-play,8,leader_trend_2_support_edge_margin,48,39,-0.4375,0.0,-1.820513,-2.0,0.372842,higher_in_reversal,0.372842
uct-3000-self-play,8,leader_trend_2_usable_support_edges,48,39,-0.5625,-1.0,-0.948718,-2.0,0.108265,higher_in_reversal,0.108265
uct-3000-self-play,8,opponent_trend_2_usable_support_edges,48,39,-0.125,0.0,0.871795,0.0,-0.30305,lower_in_reversal,0.30305
uct-3000-self-play,8,leader_trend_2_important_control_margin,48,39,-0.125,0.0,-0.153846,0.0,0.034241,higher_in_reversal,0.034241
uct-3000-self-play,8,leader_trend_4_secured_objective_margin,48,39,0.645833,1.0,0.615385,1.0,0.051074,higher_in_reversal,0.051074
uct-3000-self-play,8,leader_trend_4_advantage_objective_margin,48,39,-0.916667,-1.0,-0.538462,0.0,-0.253393,lower_in_reversal,0.253393
uct-3000-self-play,8,leader_trend_4_objective_piece_margin,48,39,0.3125,0.0,0.538462,1.0,-0.210436,lower_in_reversal,0.210436
uct-3000-self-play,8,leader_trend_4_secured_supply_margin,48,39,-0.083333,0.0,-0.025641,0.0,-0.107151,lower_in_reversal,0.107151
uct-3000-self-play,8,leader_trend_4_unsecured_control_margin,48,39,-0.229167,0.0,-0.487179,-1.0,0.235276,higher_in_reversal,0.235276
uct-3000-self-play,8,leader_trend_4_support_edge_margin,48,39,-1.729167,-2.0,-2.615385,-3.0,0.212189,higher_in_reversal,0.212189
uct-3000-self-play,8,leader_trend_4_usable_support_edges,48,39,-1.354167,-1.0,-0.538462,-1.0,-0.200657,lower_in_reversal,0.200657
uct-3000-self-play,8,opponent_trend_4_usable_support_edges,48,39,0.375,0.0,2.076923,2.0,-0.381458,lower_in_reversal,0.381458
uct-3000-self-play,8,leader_trend_4_important_control_margin,48,39,-0.083333,0.0,-0.205128,0.0,0.117053,higher_in_reversal,0.117053
uct-3000-self-play,8,S23_leader_relative_state,48,39,-0.020833,0.0,-0.025641,0.0,0.006843,higher_in_reversal,0.006843
uct-3000-self-play,8,S21_leader_relative_state,48,39,-0.083333,0.0,0.205128,0.0,-0.305012,lower_in_reversal,0.305012
uct-3000-self-play,8,S12_leader_relative_state,48,39,-0.083333,0.0,0.076923,0.0,-0.193279,lower_in_reversal,0.193279
uct-3000-self-play,8,S13_leader_relative_state,48,39,0.0,0.0,-0.051282,0.0,0.07136,higher_in_reversal,0.07136
uct-3000-self-play,8,S22_leader_relative_state,48,39,0.125,0.0,-0.051282,0.0,0.211324,higher_in_reversal,0.211324
uct-3000-self-play,12,leader_secured_objective_margin,40,43,0.75,1.0,0.697674,1.0,0.072178,higher_in_reversal,0.072178
uct-3000-self-play,12,leader_advantage_objective_margin,40,43,-0.575,-0.5,-0.627907,-1.0,0.033685,higher_in_reversal,0.033685
uct-3000-self-play,12,leader_objective_piece_margin,40,43,0.675,1.0,0.627907,1.0,0.043992,higher_in_reversal,0.043992
uct-3000-self-play,12,live_objectives,40,43,11.7,11.5,12.0,12.0,-0.197761,lower_in_reversal,0.197761
uct-3000-self-play,12,leader_secured_objectives,40,43,2.525,3.0,2.348837,2.0,0.216271,higher_in_reversal,0.216271
uct-3000-self-play,12,opponent_secured_objectives,40,43,1.775,2.0,1.651163,2.0,0.143004,higher_in_reversal,0.143004
uct-3000-self-play,12,leader_advantage_objectives,40,43,1.275,1.0,1.348837,2.0,-0.085976,lower_in_reversal,0.085976
uct-3000-self-play,12,opponent_advantage_objectives,40,43,1.85,2.0,1.976744,2.0,-0.121546,lower_in_reversal,0.121546
uct-3000-self-play,12,leader_objective_pieces,40,43,9.45,9.5,9.046512,9.0,0.19416,higher_in_reversal,0.19416
uct-3000-self-play,12,opponent_objective_pieces,40,43,8.775,8.5,8.418605,8.0,0.189191,higher_in_reversal,0.189191
uct-3000-self-play,12,decisive_margin,40,43,1.2,1.0,1.162791,1.0,0.08868,higher_in_reversal,0.08868
uct-3000-self-play,12,decisive_layer_secured_objectives,40,43,0.575,1.0,0.581395,1.0,-0.012794,lower_in_reversal,0.012794
uct-3000-self-play,12,decisive_layer_advantage_objectives,40,43,0.325,0.0,0.325581,0.0,-0.001226,lower_in_reversal,0.001226
uct-3000-self-play,12,decisive_layer_objective_pieces,40,43,0.1,0.0,0.093023,0.0,0.023355,higher_in_reversal,0.023355
uct-3000-self-play,12,leader_secured_supply,40,43,0.2,0.0,0.44186,0.0,-0.435308,lower_in_reversal,0.435308
uct-3000-self-play,12,opponent_secured_supply,40,43,0.35,0.0,0.348837,0.0,0.002188,higher_in_reversal,0.002188
uct-3000-self-play,12,leader_secured_supply_margin,40,43,-0.15,0.0,0.093023,0.0,-0.351462,lower_in_reversal,0.351462
uct-3000-self-play,12,leader_unsecured_controlled_supply,40,43,3.2,3.0,2.767442,3.0,0.377991,higher_in_reversal,0.377991
uct-3000-self-play,12,opponent_unsecured_controlled_supply,40,43,3.775,4.0,3.418605,4.0,0.26416,higher_in_reversal,0.26416
uct-3000-self-play,12,leader_unsecured_controlled_supply_margin,40,43,-0.575,-1.0,-0.651163,-1.0,0.057616,higher_in_reversal,0.057616
uct-3000-self-play,12,contested_supply_count,40,43,4.125,4.0,4.604651,5.0,-0.280615,lower_in_reversal,0.280615
uct-3000-self-play,12,leader_usable_supply_support_edges,40,43,6.675,7.0,6.767442,6.0,-0.030575,lower_in_reversal,0.030575
uct-3000-self-play,12,opponent_usable_supply_support_edges,40,43,9.475,8.5,8.534884,9.0,0.35733,higher_in_reversal,0.35733
uct-3000-self-play,12,leader_usable_supply_support_edge_margin,40,43,-2.8,-3.0,-1.767442,-2.0,-0.295939,lower_in_reversal,0.295939
uct-3000-self-play,12,leader_primary_important_sites_controlled,40,43,1.5,1.0,1.395349,1.0,0.115691,higher_in_reversal,0.115691
uct-3000-self-play,12,opponent_primary_important_sites_controlled,40,43,1.625,2.0,1.465116,1.0,0.177025,higher_in_reversal,0.177025
uct-3000-self-play,12,leader_primary_important_control_margin,40,43,-0.125,0.0,-0.069767,0.0,-0.036335,lower_in_reversal,0.036335
uct-3000-self-play,12,leader_cumulative_supply_source_usage,40,43,9.45,9.5,9.046512,9.0,0.19416,higher_in_reversal,0.19416
uct-3000-self-play,12,opponent_cumulative_supply_source_usage,40,43,8.775,8.5,8.418605,8.0,0.189191,higher_in_reversal,0.189191
uct-3000-self-play,12,leader_cumulative_supply_source_usage_margin,40,43,0.675,1.0,0.627907,1.0,0.043992,higher_in_reversal,0.043992
uct-3000-self-play,12,leader_cumulative_objective_share,40,43,0.525,0.527778,0.502584,0.5,0.19416,higher_in_reversal,0.19416
uct-3000-self-play,12,opponent_cumulative_objective_share,40,43,0.4875,0.472222,0.4677,0.444444,0.189191,higher_in_reversal,0.189191
uct-3000-self-play,12,leader_cumulative_objective_share_margin,40,43,0.0375,0.055556,0.034884,0.055556,0.043992,higher_in_reversal,0.043992
uct-3000-self-play,12,leader_cumulative_supply_placements,40,43,8.55,8.5,8.953488,9.0,-0.19416,lower_in_reversal,0.19416
uct-3000-self-play,12,opponent_cumulative_supply_placements,40,43,9.225,9.5,9.581395,10.0,-0.189191,lower_in_reversal,0.189191
uct-3000-self-play,12,leader_cumulative_objective_placements,40,43,9.45,9.5,9.046512,9.0,0.19416,higher_in_reversal,0.19416
uct-3000-self-play,12,opponent_cumulative_objective_placements,40,43,8.775,8.5,8.418605,8.0,0.189191,higher_in_reversal,0.189191
uct-3000-self-play,12,leader_recent_2_supply_placements,40,43,0.975,1.0,0.860465,1.0,0.151758,higher_in_reversal,0.151758
uct-3000-self-play,12,opponent_recent_2_supply_placements,40,43,1.05,1.0,1.023256,1.0,0.031369,higher_in_reversal,0.031369
uct-3000-self-play,12,leader_recent_2_objective_placements,40,43,2.025,2.0,2.139535,2.0,-0.151758,lower_in_reversal,0.151758
uct-3000-self-play,12,opponent_recent_2_objective_placements,40,43,1.95,2.0,1.976744,2.0,-0.031369,lower_in_reversal,0.031369
uct-3000-self-play,12,leader_recent_2_supply_source_usage_margin,40,43,0.075,0.0,0.162791,0.0,-0.098278,lower_in_reversal,0.098278
uct-3000-self-play,12,leader_recent_2_important_site_usage,40,43,0.975,1.0,0.976744,1.0,-0.002316,lower_in_reversal,0.002316
uct-3000-self-play,12,opponent_recent_2_important_site_usage,40,43,0.9,1.0,0.837209,1.0,0.085722,higher_in_reversal,0.085722
uct-3000-self-play,12,leader_recent_2_important_site_usage_margin,40,43,0.075,0.0,0.139535,0.0,-0.056971,lower_in_reversal,0.056971
uct-3000-self-play,12,leader_recent_2_objective_share_margin,40,43,0.025,0.0,0.054264,0.0,-0.098278,lower_in_reversal,0.098278
uct-3000-self-play,12,leader_recent_2_all_supply_turn_margin,40,43,-0.025,0.0,-0.023256,0.0,-0.006434,lower_in_reversal,0.006434
uct-3000-self-play,12,leader_recent_2_mixed_turn_margin,40,43,0.05,0.0,-0.023256,0.0,0.10857,higher_in_reversal,0.10857
uct-3000-self-play,12,leader_recent_2_all_objective_turn_margin,40,43,-0.025,0.0,0.046512,0.0,-0.115815,lower_in_reversal,0.115815
uct-3000-self-play,12,leader_recent_4_supply_placements,40,43,1.925,2.0,1.883721,2.0,0.033203,higher_in_reversal,0.033203
uct-3000-self-play,12,opponent_recent_4_supply_placements,40,43,2.125,2.0,2.186047,2.0,-0.045645,lower_in_reversal,0.045645
uct-3000-self-play,12,leader_recent_4_objective_placements,40,43,4.075,4.0,4.116279,4.0,-0.033203,lower_in_reversal,0.033203
uct-3000-self-play,12,opponent_recent_4_objective_placements,40,43,3.875,4.0,3.813953,4.0,0.045645,higher_in_reversal,0.045645
uct-3000-self-play,12,leader_recent_4_objective_placement_margin,40,43,0.2,0.0,0.302326,0.0,-0.087226,lower_in_reversal,0.087226
uct-3000-self-play,12,leader_recent_4_supply_source_usage_margin,40,43,0.2,0.0,0.302326,0.0,-0.087226,lower_in_reversal,0.087226
uct-3000-self-play,12,leader_recent_4_important_site_usage,40,43,2.0,2.0,1.883721,2.0,0.0896,higher_in_reversal,0.0896
uct-3000-self-play,12,opponent_recent_4_important_site_usage,40,43,1.7,2.0,1.534884,2.0,0.133939,higher_in_reversal,0.133939
uct-3000-self-play,12,leader_recent_4_important_site_usage_margin,40,43,0.3,0.0,0.348837,0.0,-0.024117,lower_in_reversal,0.024117
uct-3000-self-play,12,leader_recent_4_objective_share_margin,40,43,0.033333,0.0,0.050388,0.0,-0.087226,lower_in_reversal,0.087226
uct-3000-self-play,12,leader_recent_4_all_supply_turn_margin,40,43,-0.1,0.0,0.023256,0.0,-0.378781,lower_in_reversal,0.378781
uct-3000-self-play,12,leader_recent_4_mixed_turn_margin,40,43,0.1,0.0,-0.186047,0.0,0.321522,higher_in_reversal,0.321522
uct-3000-self-play,12,leader_recent_4_all_objective_turn_margin,40,43,0.0,0.0,0.162791,0.0,-0.199635,lower_in_reversal,0.199635
uct-3000-self-play,12,leader_recent_4_objective_allocation_change_margin,40,43,-0.016667,0.0,0.007752,0.0,-0.055548,lower_in_reversal,0.055548
uct-3000-self-play,12,leader_recent_4_supply_allocation_change,40,43,0.008333,-0.0,-0.054264,-0.0,0.183497,higher_in_reversal,0.183497
uct-3000-self-play,12,opponent_recent_4_supply_allocation_change,40,43,-0.008333,-0.0,-0.046512,-0.0,0.108574,higher_in_reversal,0.108574
uct-3000-self-play,12,leader_recent_4_supply_allocation_change_margin,40,43,0.016667,0.0,-0.007752,0.0,0.055548,higher_in_reversal,0.055548
uct-3000-self-play,12,leader_trend_2_secured_objective_margin,40,43,0.625,1.0,0.511628,0.0,0.136205,higher_in_reversal,0.136205
uct-3000-self-play,12,leader_trend_2_advantage_objective_margin,40,43,-0.775,-1.0,-0.581395,-1.0,-0.12098,lower_in_reversal,0.12098
uct-3000-self-play,12,leader_trend_2_objective_piece_margin,40,43,0.075,0.0,0.162791,0.0,-0.098278,lower_in_reversal,0.098278
uct-3000-self-play,12,leader_trend_2_secured_supply_margin,40,43,-0.05,0.0,-0.116279,0.0,0.157641,higher_in_reversal,0.157641
uct-3000-self-play,12,leader_trend_2_unsecured_control_margin,40,43,-0.025,0.0,-0.046512,0.0,0.022373,higher_in_reversal,0.022373
uct-3000-self-play,12,leader_trend_2_support_edge_margin,40,43,-0.75,0.0,-1.162791,-1.0,0.115907,higher_in_reversal,0.115907
uct-3000-self-play,12,leader_trend_2_usable_support_edges,40,43,-1.175,-1.5,-0.790698,-1.0,-0.138361,lower_in_reversal,0.138361
uct-3000-self-play,12,opponent_trend_2_usable_support_edges,40,43,-0.425,-0.5,0.372093,0.0,-0.252716,lower_in_reversal,0.252716
uct-3000-self-play,12,leader_trend_2_important_control_margin,40,43,-0.1,0.0,-0.186047,0.0,0.12887,higher_in_reversal,0.12887
uct-3000-self-play,12,leader_trend_4_secured_objective_margin,40,43,0.525,0.5,0.651163,1.0,-0.137957,lower_in_reversal,0.137957
uct-3000-self-play,12,leader_trend_4_advantage_objective_margin,40,43,-0.5,0.0,-0.976744,-1.0,0.262598,higher_in_reversal,0.262598
uct-3000-self-play,12,leader_trend_4_objective_piece_margin,40,43,0.2,0.0,0.302326,0.0,-0.087226,lower_in_reversal,0.087226
uct-3000-self-play,12,leader_trend_4_secured_supply_margin,40,43,-0.05,0.0,-0.023256,0.0,-0.043317,lower_in_reversal,0.043317
uct-3000-self-play,12,leader_trend_4_unsecured_control_margin,40,43,-0.175,0.0,-0.27907,0.0,0.077937,higher_in_reversal,0.077937
uct-3000-self-play,12,leader_trend_4_support_edge_margin,40,43,-1.275,-1.5,-1.325581,-2.0,0.01075,higher_in_reversal,0.01075
uct-3000-self-play,12,leader_trend_4_usable_support_edges,40,43,-2.35,-3.0,-2.44186,-3.0,0.020709,higher_in_reversal,0.020709
uct-3000-self-play,12,opponent_trend_4_usable_support_edges,40,43,-1.075,-1.5,-1.116279,-1.0,0.011226,higher_in_reversal,0.011226
uct-3000-self-play,12,leader_trend_4_important_control_margin,40,43,-0.125,0.0,-0.232558,0.0,0.112493,higher_in_reversal,0.112493
uct-3000-self-play,12,S23_leader_relative_state,40,43,-0.225,0.0,-0.069767,0.0,-0.198043,lower_in_reversal,0.198043
uct-3000-self-play,12,S21_leader_relative_state,40,43,-0.325,-0.5,0.069767,0.0,-0.375416,lower_in_reversal,0.375416
uct-3000-self-play,12,S12_leader_relative_state,40,43,0.05,0.0,0.162791,0.0,-0.112265,lower_in_reversal,0.112265
uct-3000-self-play,12,S13_leader_relative_state,40,43,0.025,0.0,-0.139535,0.0,0.213431,higher_in_reversal,0.213431
uct-3000-self-play,12,S22_leader_relative_state,40,43,0.225,0.0,-0.023256,0.0,0.24681,higher_in_reversal,0.24681
uct-3000-self-play,16,leader_secured_objective_margin,41,48,0.780488,1.0,0.5625,1.0,0.335004,higher_in_reversal,0.335004
uct-3000-self-play,16,leader_advantage_objective_margin,41,48,-0.536585,0.0,-0.458333,0.0,-0.048755,lower_in_reversal,0.048755
uct-3000-self-play,16,leader_objective_piece_margin,41,48,0.268293,0.0,0.354167,1.0,-0.074042,lower_in_reversal,0.074042
uct-3000-self-play,16,live_objectives,41,48,9.365854,9.0,9.229167,9.0,0.096104,higher_in_reversal,0.096104
uct-3000-self-play,16,leader_secured_objectives,41,48,3.707317,4.0,3.666667,4.0,0.052006,higher_in_reversal,0.052006
uct-3000-self-play,16,opponent_secured_objectives,41,48,2.926829,3.0,3.104167,3.0,-0.226653,lower_in_reversal,0.226653
uct-3000-self-play,16,leader_advantage_objectives,41,48,1.292683,1.0,1.4375,1.0,-0.15265,lower_in_reversal,0.15265
uct-3000-self-play,16,opponent_advantage_objectives,41,48,1.829268,2.0,1.895833,2.0,-0.060224,lower_in_reversal,0.060224
uct-3000-self-play,16,leader_objective_pieces,41,48,13.292683,13.0,13.354167,13.0,-0.028203,lower_in_reversal,0.028203
uct-3000-self-play,16,opponent_objective_pieces,41,48,13.02439,13.0,13.0,13.0,0.011908,higher_in_reversal,0.011908
uct-3000-self-play,16,decisive_margin,41,48,1.268293,1.0,1.145833,1.0,0.304968,higher_in_reversal,0.304968
uct-3000-self-play,16,decisive_layer_secured_objectives,41,48,0.585366,1.0,0.541667,1.0,0.087162,higher_in_reversal,0.087162
uct-3000-self-play,16,decisive_layer_advantage_objectives,41,48,0.365854,0.0,0.333333,0.0,0.067525,higher_in_reversal,0.067525
uct-3000-self-play,16,decisive_layer_objective_pieces,41,48,0.04878,0.0,0.125,0.0,-0.265827,lower_in_reversal,0.265827
uct-3000-self-play,16,leader_secured_supply,41,48,0.439024,0.0,0.520833,0.0,-0.130717,lower_in_reversal,0.130717
uct-3000-self-play,16,opponent_secured_supply,41,48,0.804878,0.0,0.479167,0.0,0.390849,higher_in_reversal,0.390849
uct-3000-self-play,16,leader_secured_supply_margin,41,48,-0.365854,0.0,0.041667,0.0,-0.39325,lower_in_reversal,0.39325
uct-3000-self-play,16,leader_unsecured_controlled_supply,41,48,3.414634,3.0,3.354167,3.0,0.044738,higher_in_reversal,0.044738
uct-3000-self-play,16,opponent_unsecured_controlled_supply,41,48,3.317073,4.0,3.645833,4.0,-0.235286,lower_in_reversal,0.235286
uct-3000-self-play,16,leader_unsecured_controlled_supply_margin,41,48,0.097561,0.0,-0.291667,-0.5,0.274026,higher_in_reversal,0.274026
uct-3000-self-play,16,contested_supply_count,41,48,5.268293,5.0,5.229167,5.5,0.021789,higher_in_reversal,0.021789
uct-3000-self-play,16,leader_usable_supply_support_edges,41,48,5.365854,5.0,5.875,6.0,-0.189391,lower_in_reversal,0.189391
uct-3000-self-play,16,opponent_usable_supply_support_edges,41,48,7.268293,7.0,5.666667,6.0,0.640082,higher_in_reversal,0.640082
uct-3000-self-play,16,leader_usable_supply_support_edge_margin,41,48,-1.902439,-3.0,0.208333,0.0,-0.71913,lower_in_reversal,0.71913
uct-3000-self-play,16,leader_primary_important_sites_controlled,41,48,1.585366,2.0,1.854167,2.0,-0.308779,lower_in_reversal,0.308779
uct-3000-self-play,16,opponent_primary_important_sites_controlled,41,48,1.609756,2.0,1.270833,1.0,0.385533,higher_in_reversal,0.385533
uct-3000-self-play,16,leader_primary_important_control_margin,41,48,-0.02439,0.0,0.583333,1.0,-0.424105,lower_in_reversal,0.424105
uct-3000-self-play,16,leader_cumulative_supply_source_usage,41,48,13.292683,13.0,13.354167,13.0,-0.028203,lower_in_reversal,0.028203
uct-3000-self-play,16,opponent_cumulative_supply_source_usage,41,48,13.02439,13.0,13.0,13.0,0.011908,higher_in_reversal,0.011908
uct-3000-self-play,16,leader_cumulative_supply_source_usage_margin,41,48,0.268293,0.0,0.354167,1.0,-0.074042,lower_in_reversal,0.074042
uct-3000-self-play,16,leader_cumulative_objective_share,41,48,0.553862,0.541667,0.556424,0.541667,-0.028203,lower_in_reversal,0.028203
uct-3000-self-play,16,opponent_cumulative_objective_share,41,48,0.542683,0.541667,0.541667,0.541667,0.011908,higher_in_reversal,0.011908
uct-3000-self-play,16,leader_cumulative_objective_share_margin,41,48,0.011179,0.0,0.014757,0.041667,-0.074042,lower_in_reversal,0.074042
uct-3000-self-play,16,leader_cumulative_supply_placements,41,48,10.707317,11.0,10.645833,11.0,0.028203,higher_in_reversal,0.028203
uct-3000-self-play,16,opponent_cumulative_supply_placements,41,48,10.97561,11.0,11.0,11.0,-0.011908,lower_in_reversal,0.011908
uct-3000-self-play,16,leader_cumulative_objective_placements,41,48,13.292683,13.0,13.354167,13.0,-0.028203,lower_in_reversal,0.028203
uct-3000-self-play,16,opponent_cumulative_objective_placements,41,48,13.02439,13.0,13.0,13.0,0.011908,higher_in_reversal,0.011908
uct-3000-self-play,16,leader_recent_2_supply_placements,41,48,1.04878,1.0,1.0,1.0,0.05442,higher_in_reversal,0.05442
uct-3000-self-play,16,opponent_recent_2_supply_placements,41,48,1.02439,1.0,0.833333,1.0,0.258182,higher_in_reversal,0.258182
uct-3000-self-play,16,leader_recent_2_objective_placements,41,48,1.95122,2.0,2.0,2.0,-0.05442,lower_in_reversal,0.05442
uct-3000-self-play,16,opponent_recent_2_objective_placements,41,48,1.97561,2.0,2.166667,2.0,-0.258182,lower_in_reversal,0.258182
uct-3000-self-play,16,leader_recent_2_supply_source_usage_margin,41,48,-0.02439,0.0,-0.166667,0.0,0.1434,higher_in_reversal,0.1434
uct-3000-self-play,16,leader_recent_2_important_site_usage,41,48,0.853659,1.0,1.0625,1.0,-0.251616,lower_in_reversal,0.251616
uct-3000-self-play,16,opponent_recent_2_important_site_usage,41,48,0.853659,1.0,0.916667,1.0,-0.085918,lower_in_reversal,0.085918
uct-3000-self-play,16,leader_recent_2_important_site_usage_margin,41,48,0.0,0.0,0.145833,0.0,-0.122164,lower_in_reversal,0.122164
uct-3000-self-play,16,leader_recent_2_objective_share_margin,41,48,-0.00813,0.0,-0.055556,0.0,0.1434,higher_in_reversal,0.1434
uct-3000-self-play,16,leader_recent_2_all_supply_turn_margin,41,48,0.04878,0.0,0.0625,0.0,-0.043348,lower_in_reversal,0.043348
uct-3000-self-play,16,leader_recent_2_mixed_turn_margin,41,48,-0.121951,0.0,-0.020833,0.0,-0.168397,lower_in_reversal,0.168397
uct-3000-self-play,16,leader_recent_2_all_objective_turn_margin,41,48,0.073171,0.0,-0.041667,0.0,0.207305,higher_in_reversal,0.207305
uct-3000-self-play,16,leader_recent_4_supply_placements,41,48,2.02439,2.0,1.729167,2.0,0.239264,higher_in_reversal,0.239264
uct-3000-self-play,16,opponent_recent_4_supply_placements,41,48,1.878049,2.0,1.8125,2.0,0.059468,higher_in_reversal,0.059468
uct-3000-self-play,16,leader_recent_4_objective_placements,41,48,3.97561,4.0,4.270833,4.0,-0.239264,lower_in_reversal,0.239264
uct-3000-self-play,16,opponent_recent_4_objective_placements,41,48,4.121951,4.0,4.1875,4.0,-0.059468,lower_in_reversal,0.059468
uct-3000-self-play,16,leader_recent_4_objective_placement_margin,41,48,-0.146341,0.0,0.083333,0.0,-0.162973,lower_in_reversal,0.162973
uct-3000-self-play,16,leader_recent_4_supply_source_usage_margin,41,48,-0.146341,0.0,0.083333,0.0,-0.162973,lower_in_reversal,0.162973
uct-3000-self-play,16,leader_recent_4_important_site_usage,41,48,1.780488,2.0,2.291667,2.0,-0.369021,lower_in_reversal,0.369021
uct-3000-self-play,16,opponent_recent_4_important_site_usage,41,48,1.707317,2.0,1.604167,2.0,0.087841,higher_in_reversal,0.087841
uct-3000-self-play,16,leader_recent_4_important_site_usage_margin,41,48,0.073171,0.0,0.6875,1.0,-0.292758,lower_in_reversal,0.292758
uct-3000-self-play,16,leader_recent_4_objective_share_margin,41,48,-0.02439,0.0,0.013889,0.0,-0.162973,lower_in_reversal,0.162973
uct-3000-self-play,16,leader_recent_4_all_supply_turn_margin,41,48,0.073171,0.0,0.020833,0.0,0.142356,higher_in_reversal,0.142356
uct-3000-self-play,16,leader_recent_4_mixed_turn_margin,41,48,-0.04878,0.0,-0.083333,0.0,0.040422,higher_in_reversal,0.040422
uct-3000-self-play,16,leader_recent_4_all_objective_turn_margin,41,48,-0.02439,0.0,0.0625,0.0,-0.104815,lower_in_reversal,0.104815
uct-3000-self-play,16,leader_recent_4_objective_allocation_change_margin,41,48,0.03252,0.0,-0.138889,-0.0,0.387416,higher_in_reversal,0.387416
