experiment_id,iteration_limit,game_index,player,player_result_status,supply_point,spatial_category,first_piece_placement_turn,first_control_turn,first_unsecured_control_turn,first_securing_turn,unsecured_controlled_turns,secured_turns,controlled_or_secured_turns,unsecured_controlled_turn_share,secured_turn_share,controlled_or_secured_turn_share,neutral_turns,contested_turns,own_pieces_placed,opponent_pieces_placed,supply_usage_turns,objective_placements_supplied,objective_sites_supplied,objective_sites_supplied_count,adjacent_objective_count,objective_coverage,usage_after_first_control,usage_after_securing,adjacent_live_objectives_at_first_control,adjacent_live_objectives_at_securing,legal_securable_opportunities,ever_securable,securing_opportunities_taken,final_state,final_own_pieces,final_opponent_pieces,final_is_unsecured_controlled,final_is_secured,final_is_controlled_or_secured
uct-3000-self-play,3000,14,1,winner,S11,interior,15,15,15,19,2,6,8,0.083333,0.25,0.333333,16,9,3,2,1,1,O00,1,4,0.25,1,1,4,4,2,true,1,3,3,2,false,true,true
uct-3000-self-play,3000,14,2,loser,S11,interior,16,,,,0,0,0,0.0,0.0,0.0,16,9,2,3,0,0,,0,4,0.0,0,0,,,1,true,0,3,2,3,false,false,false
uct-3000-self-play,3000,14,1,winner,S12,interior,3,3,3,11,2,14,16,0.083333,0.583333,0.666667,8,21,3,2,5,5,O01;O11;O12,3,4,0.75,5,5,4,4,4,true,1,3,3,2,false,true,true
uct-3000-self-play,3000,14,2,loser,S12,interior,4,,,,0,0,0,0.0,0.0,0.0,8,21,2,3,0,0,,0,4,0.0,0,0,,,3,true,0,3,2,3,false,false,false
uct-3000-self-play,3000,14,1,winner,S13,interior,1,1,1,,5,0,5,0.208333,0.0,0.208333,2,19,1,2,2,2,O12,1,4,0.25,2,0,4,,11,true,0,2,1,2,false,false,false
uct-3000-self-play,3000,14,2,loser,S13,interior,6,8,8,,17,0,17,0.708333,0.0,0.708333,2,19,2,1,5,5,O02;O03,2,4,0.5,5,0,4,,9,true,0,2,2,1,true,false,true
uct-3000-self-play,3000,14,1,winner,S14,edge,,,,,0,0,0,0.0,0.0,0.0,3,0,0,3,0,0,,0,2,0.0,0,0,,,0,false,0,4,0,3,false,false,false
uct-3000-self-play,3000,14,2,loser,S14,edge,4,4,4,24,20,1,21,0.833333,0.041667,0.875,3,0,3,0,3,3,O03;O13,2,2,1.0,3,0,2,0,10,true,1,4,3,0,false,true,true
uct-3000-self-play,3000,14,1,winner,S20,edge,,,,,0,0,0,0.0,0.0,0.0,21,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-3000-self-play,3000,14,2,loser,S20,edge,22,22,22,,3,0,3,0.125,0.0,0.125,21,0,1,0,0,0,,0,2,0.0,0,0,2,,1,true,0,2,1,0,true,false,true
uct-3000-self-play,3000,14,1,winner,S21,interior,7,,,,0,0,0,0.0,0.0,0.0,19,18,1,1,0,0,,0,4,0.0,0,0,,,8,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,14,2,loser,S21,interior,2,2,2,,5,0,5,0.208333,0.0,0.208333,19,18,1,1,1,1,O21,1,4,0.25,1,0,4,,11,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,14,1,winner,S22,interior,9,,,,0,0,0,0.0,0.0,0.0,19,16,1,1,0,0,,0,4,0.0,0,0,,,7,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,14,2,loser,S22,interior,4,4,4,,5,0,5,0.208333,0.0,0.208333,19,16,1,1,2,2,O21,1,4,0.25,2,0,4,,10,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,14,1,winner,S23,interior,1,1,1,,1,0,1,0.041667,0.0,0.041667,3,23,2,3,0,0,,0,4,0.0,0,0,4,,3,true,0,4,2,3,false,false,false
uct-3000-self-play,3000,14,2,loser,S23,interior,2,2,2,8,3,17,20,0.125,0.708333,0.833333,3,23,3,2,4,4,O13;O23,2,4,0.5,4,4,4,4,3,true,1,4,3,2,false,true,true
uct-3000-self-play,3000,14,1,winner,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,14,2,loser,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,14,1,winner,S30,edge,,,,,0,0,0,0.0,0.0,0.0,19,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-3000-self-play,3000,14,2,loser,S30,edge,20,20,20,,5,0,5,0.208333,0.0,0.208333,19,0,1,0,1,1,O30,1,2,0.5,1,0,2,,2,true,0,2,1,0,true,false,true
uct-3000-self-play,3000,14,1,winner,S31,interior,23,,,,0,0,0,0.0,0.0,0.0,23,2,1,1,0,0,,0,4,0.0,0,0,,,0,false,0,0,1,1,false,false,false
uct-3000-self-play,3000,14,2,loser,S31,interior,22,22,22,,1,0,1,0.041667,0.0,0.041667,23,2,1,1,0,0,,0,4,0.0,0,0,2,,1,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,14,1,winner,S32,interior,1,1,1,,24,0,24,1.0,0.0,1.0,0,0,1,0,5,5,O22;O31;O32,3,4,0.75,5,0,4,,11,true,0,1,1,0,true,false,true
uct-3000-self-play,3000,14,2,loser,S32,interior,,,,,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-3000-self-play,3000,14,1,winner,S33,interior,13,13,13,,9,0,9,0.375,0.0,0.375,15,5,2,1,3,3,O22;O33,2,4,0.5,3,0,3,,5,true,0,1,2,1,true,false,true
uct-3000-self-play,3000,14,2,loser,S33,interior,20,,,,0,0,0,0.0,0.0,0.0,15,5,1,2,0,0,,0,4,0.0,0,0,,,2,true,0,1,1,2,false,false,false
uct-3000-self-play,3000,14,1,winner,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,14,2,loser,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,14,1,winner,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,14,2,loser,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,14,1,winner,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,14,2,loser,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,14,1,winner,S42,edge,3,3,3,,22,0,22,0.916667,0.0,0.916667,2,0,1,0,3,3,O31;O32,2,2,1.0,3,0,2,,10,true,0,1,1,0,true,false,true
uct-3000-self-play,3000,14,2,loser,S42,edge,,,,,0,0,0,0.0,0.0,0.0,2,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-3000-self-play,3000,14,1,winner,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,14,2,loser,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,14,1,winner,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,14,2,loser,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,1,loser,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,2,winner,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,1,loser,S01,edge,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-3000-self-play,3000,15,2,winner,S01,edge,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,2,0.0,0,0,0,,0,false,0,2,1,0,true,false,true
uct-3000-self-play,3000,15,1,loser,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,2,winner,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,1,loser,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,2,winner,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,1,loser,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,2,winner,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,1,loser,S10,edge,21,,,,0,0,0,0.0,0.0,0.0,23,4,1,1,0,0,,0,2,0.0,0,0,,,1,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,15,2,winner,S10,edge,20,20,20,,1,0,1,0.041667,0.0,0.041667,23,4,1,1,0,0,,0,2,0.0,0,0,1,,2,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,15,1,loser,S11,interior,7,,,,0,0,0,0.0,0.0,0.0,5,18,2,3,0,0,,0,4,0.0,0,0,,,7,true,0,4,2,3,false,false,false
uct-3000-self-play,3000,15,2,winner,S11,interior,2,2,2,22,16,3,19,0.666667,0.125,0.791667,5,18,3,2,8,8,O00;O01;O10;O11,4,4,1.0,8,1,4,1,10,true,1,4,3,2,false,true,true
uct-3000-self-play,3000,15,1,loser,S12,interior,,,,,0,0,0,0.0,0.0,0.0,11,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-3000-self-play,3000,15,2,winner,S12,interior,12,12,12,,13,0,13,0.541667,0.0,0.541667,11,0,1,0,5,5,O01;O02,2,4,0.5,5,0,2,,6,true,0,2,1,0,true,false,true
uct-3000-self-play,3000,15,1,loser,S13,interior,,,,,0,0,0,0.0,0.0,0.0,19,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-3000-self-play,3000,15,2,winner,S13,interior,20,20,20,,5,0,5,0.208333,0.0,0.208333,19,0,1,0,0,0,,0,4,0.0,0,0,2,,2,true,0,2,1,0,true,false,true
uct-3000-self-play,3000,15,1,loser,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,2,winner,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,1,loser,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,2,winner,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,1,loser,S21,interior,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,4,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,2,winner,S21,interior,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,4,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,1,loser,S22,interior,7,,,,0,0,0,0.0,0.0,0.0,4,18,2,2,0,0,,0,4,0.0,0,0,,,8,true,0,0,2,2,false,false,false
uct-3000-self-play,3000,15,2,winner,S22,interior,2,2,2,,20,0,20,0.833333,0.0,0.833333,4,18,2,2,4,4,O11;O12;O22,3,4,0.75,4,0,4,,11,true,0,0,2,2,false,false,false
uct-3000-self-play,3000,15,1,loser,S23,interior,,,,,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-3000-self-play,3000,15,2,winner,S23,interior,2,2,2,,23,0,23,0.958333,0.0,0.958333,1,0,1,0,5,5,O12;O13;O22,3,4,0.75,5,0,4,,11,true,0,2,1,0,true,false,true
uct-3000-self-play,3000,15,1,loser,S24,edge,11,11,11,,14,0,14,0.583333,0.0,0.583333,10,0,1,0,4,4,O13;O23,2,2,1.0,4,0,2,,6,true,0,1,1,0,true,false,true
uct-3000-self-play,3000,15,2,winner,S24,edge,,,,,0,0,0,0.0,0.0,0.0,10,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-3000-self-play,3000,15,1,loser,S30,edge,21,21,21,,1,0,1,0.041667,0.0,0.041667,23,3,1,1,0,0,,0,2,0.0,0,0,2,,1,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,15,2,winner,S30,edge,22,,,,0,0,0,0.0,0.0,0.0,23,3,1,1,0,0,,0,2,0.0,0,0,,,1,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,15,1,loser,S31,interior,1,1,1,21,14,4,18,0.583333,0.166667,0.75,6,11,3,2,6,6,O21;O30;O31,3,4,0.75,6,1,4,2,10,true,1,3,3,2,false,true,true
uct-3000-self-play,3000,15,2,winner,S31,interior,14,,,,0,0,0,0.0,0.0,0.0,6,11,2,3,0,0,,0,4,0.0,0,0,,,3,true,0,3,2,3,false,false,false
uct-3000-self-play,3000,15,1,loser,S32,interior,1,1,1,,24,0,24,1.0,0.0,1.0,0,0,1,0,4,4,O21;O31;O32,3,4,0.75,4,0,4,,11,true,0,1,1,0,true,false,true
uct-3000-self-play,3000,15,2,winner,S32,interior,,,,,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-3000-self-play,3000,15,1,loser,S33,interior,1,1,1,,24,0,24,1.0,0.0,1.0,0,0,1,0,6,6,O23;O32;O33,3,4,0.75,6,0,4,,11,true,0,1,1,0,true,false,true
uct-3000-self-play,3000,15,2,winner,S33,interior,,,,,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-3000-self-play,3000,15,1,loser,S34,edge,17,17,17,,8,0,8,0.333333,0.0,0.333333,16,0,2,0,0,0,,0,2,0.0,0,0,1,,3,true,0,1,2,0,true,false,true
uct-3000-self-play,3000,15,2,winner,S34,edge,,,,,0,0,0,0.0,0.0,0.0,16,0,0,2,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,2,false,false,false
uct-3000-self-play,3000,15,1,loser,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,2,winner,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,1,loser,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,2,winner,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,1,loser,S42,edge,3,3,3,,22,0,22,0.916667,0.0,0.916667,2,0,1,0,1,1,O32,1,2,0.5,1,0,2,,10,true,0,1,1,0,true,false,true
uct-3000-self-play,3000,15,2,winner,S42,edge,,,,,0,0,0,0.0,0.0,0.0,2,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-3000-self-play,3000,15,1,loser,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,2,winner,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,15,1,loser,S44,corner,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-3000-self-play,3000,15,2,winner,S44,corner,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,1,0.0,0,0,0,,0,false,0,2,1,0,true,false,true
uct-3000-self-play,3000,16,1,loser,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,2,winner,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,1,loser,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,2,winner,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,1,loser,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,2,winner,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,1,loser,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,2,winner,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,1,loser,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,2,winner,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,1,loser,S10,edge,23,,,,0,0,0,0.0,0.0,0.0,5,2,1,1,0,0,,0,2,0.0,0,0,,,0,false,0,0,1,1,false,false,false
uct-3000-self-play,3000,16,2,winner,S10,edge,4,4,4,,19,0,19,0.791667,0.0,0.791667,5,2,1,1,3,3,O10,1,2,0.5,3,0,2,,10,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,16,1,loser,S11,interior,3,,,,0,0,0,0.0,0.0,0.0,23,22,1,1,0,0,,0,4,0.0,0,0,,,10,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,16,2,winner,S11,interior,2,2,2,,1,0,1,0.041667,0.0,0.041667,23,22,1,1,0,0,,0,4,0.0,0,0,4,,11,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,16,1,loser,S12,interior,1,1,1,,24,0,24,1.0,0.0,1.0,0,0,1,0,6,6,O01;O02;O11;O12,4,4,1.0,6,0,4,,11,true,0,1,1,0,true,false,true
uct-3000-self-play,3000,16,2,winner,S12,interior,,,,,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-3000-self-play,3000,16,1,loser,S13,interior,5,5,5,23,18,2,20,0.75,0.083333,0.833333,1,20,3,1,7,7,O02;O03;O12;O13,4,4,1.0,7,0,4,0,9,true,1,3,3,1,false,true,true
uct-3000-self-play,3000,16,2,winner,S13,interior,2,2,2,,3,0,3,0.125,0.0,0.125,1,20,1,3,1,1,O13,1,4,0.25,1,0,4,,10,true,0,3,1,3,false,false,false
uct-3000-self-play,3000,16,1,loser,S14,edge,1,1,1,,24,0,24,1.0,0.0,1.0,0,0,1,0,3,3,O03;O13,2,2,1.0,3,0,2,,11,true,0,1,1,0,true,false,true
uct-3000-self-play,3000,16,2,winner,S14,edge,,,,,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-3000-self-play,3000,16,1,loser,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,2,winner,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,1,loser,S21,interior,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,4,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,2,winner,S21,interior,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,4,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,1,loser,S22,interior,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,4,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,2,winner,S22,interior,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,4,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,1,loser,S23,interior,9,,,,0,0,0,0.0,0.0,0.0,23,16,1,1,0,0,,0,4,0.0,0,0,,,7,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,16,2,winner,S23,interior,8,8,8,,1,0,1,0.041667,0.0,0.041667,23,16,1,1,0,0,,0,4,0.0,0,0,3,,8,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,16,1,loser,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,2,winner,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,1,loser,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,2,winner,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,1,loser,S31,interior,1,1,1,,19,0,19,0.791667,0.0,0.791667,5,5,1,1,3,3,O21;O30,2,4,0.5,3,0,4,,11,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,16,2,winner,S31,interior,20,,,,0,0,0,0.0,0.0,0.0,5,5,1,1,0,0,,0,4,0.0,0,0,,,2,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,16,1,loser,S32,interior,9,,,,0,0,0,0.0,0.0,0.0,7,16,2,3,0,0,,0,4,0.0,0,0,,,3,true,0,4,2,3,false,false,false
uct-3000-self-play,3000,16,2,winner,S32,interior,6,6,6,16,8,9,17,0.333333,0.375,0.708333,7,16,3,2,6,6,O21;O22;O31;O32,4,4,1.0,6,3,4,4,5,true,1,4,3,2,false,true,true
uct-3000-self-play,3000,16,1,loser,S33,interior,11,,,,0,0,0,0.0,0.0,0.0,11,14,2,3,0,0,,0,4,0.0,0,0,,,1,true,0,4,2,3,false,false,false
uct-3000-self-play,3000,16,2,winner,S33,interior,10,10,10,14,2,11,13,0.083333,0.458333,0.541667,11,14,3,2,5,5,O22;O23;O33,3,4,0.75,5,5,4,4,2,true,1,4,3,2,false,true,true
uct-3000-self-play,3000,16,1,loser,S34,edge,7,,,,0,0,0,0.0,0.0,0.0,18,18,2,2,0,0,,0,2,0.0,0,0,,,8,true,0,0,2,2,false,false,false
uct-3000-self-play,3000,16,2,winner,S34,edge,2,2,2,,6,0,6,0.25,0.0,0.25,18,18,2,2,2,2,O23,1,2,0.5,2,0,2,,11,true,0,0,2,2,false,false,false
uct-3000-self-play,3000,16,1,loser,S40,corner,21,21,21,,4,0,4,0.166667,0.0,0.166667,20,0,1,0,0,0,,0,1,0.0,0,0,1,,1,true,0,1,1,0,true,false,true
uct-3000-self-play,3000,16,2,winner,S40,corner,,,,,0,0,0,0.0,0.0,0.0,20,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-3000-self-play,3000,16,1,loser,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,2,winner,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,1,loser,S42,edge,15,,,,0,0,0,0.0,0.0,0.0,12,10,1,2,0,0,,0,2,0.0,0,0,,,4,true,0,2,1,2,false,false,false
uct-3000-self-play,3000,16,2,winner,S42,edge,12,12,12,,12,0,12,0.5,0.0,0.5,12,10,2,1,2,2,O32,1,2,0.5,2,0,2,,6,true,0,2,2,1,true,false,true
uct-3000-self-play,3000,16,1,loser,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,2,winner,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-3000-self-play,3000,16,1,loser,S44,corner,,,,,0,0,0,0.0,0.0,0.0,21,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-3000-self-play,3000,16,2,winner,S44,corner,22,22,22,,3,0,3,0.125,0.0,0.125,21,0,1,0,1,1,O33,1,1,1.0,1,0,1,,1,true,0,2,1,0,true,false,true
uct-3000-self-play,3000,17,1,winner,S00,corner,23,,,,0,0,0,0.0,0.0,0.0,9,2,1,1,0,0,,0,1,0.0,0,0,,,0,false,0,0,1,1,false,false,false
uct-3000-self-play,3000,17,2,loser,S00,corner,8,8,8,,15,0,15,0.625,0.0,0.625,9,2,1,1,2,2,O00,1,1,1.0,2,0,1,,8,true,0,0,1,1,false,false,false
uct-3000-self-play,3000,17,1,winner,S01,edge,7,,,,0,0,0,0.0,0.0,0.0,19,18,1,1,0,0,,0,2,0.0,0,0,,,8,true,0,0,1,1,false,false,false
