"board","experiment_id","search_level","game_index","turn_number","placement_number","mover","target","region","target_state_changed","local_lead_changed","contributes_to_securing","global_comparison_changed","global_outcome_still_mutable","region_outcome_fixed_before","p1_remaining_before","p2_remaining_before"
"3x3","3x3-uct-0100","uct-0100","54","15","3","1","O11","MM","true","true","false","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","54","16","2","2","O20","HL","false","false","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","54","17","1","1","O11","MM","true","true","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","54","17","2","1","O12","MH","true","true","false","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","54","18","1","2","O12","MH","true","false","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","54","18","2","2","O20","HL","true","false","true","false","true","true","0","2"
"3x3","3x3-uct-0100","uct-0100","54","18","3","2","O22","HH","false","false","false","true","true","true","0","1"
"3x3","3x3-uct-0100","uct-0100","55","14","1","2","O20","HL","true","false","true","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","55","14","3","2","O20","HL","true","false","true","true","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","55","15","1","1","O22","HH","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","55","15","2","1","O22","HH","true","false","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","55","16","1","2","O02","LH","true","true","false","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","55","16","2","2","O10","ML","false","false","false","true","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","55","17","1","1","O00","LL","true","false","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","55","17","2","1","O00","LL","true","false","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","55","18","1","2","O10","ML","true","false","true","false","true","true","0","3"
"3x3","3x3-uct-0100","uct-0100","56","14","2","2","O21","HM","true","false","true","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","56","14","3","2","O00","LL","true","false","true","true","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","56","15","2","1","O10","ML","false","false","false","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","56","15","3","1","O22","HH","true","false","true","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","56","16","1","2","O11","MM","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","56","16","2","2","O11","MM","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","56","17","1","1","O10","ML","true","false","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","56","17","2","1","O01","LM","true","false","false","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","56","17","3","1","O02","LH","true","false","true","true","true","false","1","3"
"3x3","3x3-uct-0100","uct-0100","56","18","1","2","O12","MH","true","true","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","57","14","2","2","O01","LM","true","false","true","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","57","16","1","2","O20","HL","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","57","16","2","2","O20","HL","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","57","16","3","2","O22","HH","true","true","false","true","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","58","14","3","2","O02","LH","true","true","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","58","15","2","1","O00","LL","true","true","false","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","58","16","2","2","O10","ML","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","58","16","3","2","O22","HH","true","true","false","true","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","58","17","1","1","O21","HM","true","true","false","true","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","58","17","2","1","O02","LH","true","false","false","true","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","58","18","1","2","O12","MH","true","false","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","58","18","2","2","O00","LL","true","false","false","false","true","false","0","2"
"3x3","3x3-uct-0100","uct-0100","58","18","3","2","O22","HH","false","false","false","true","true","true","0","1"
"3x3","3x3-uct-0100","uct-0100","59","14","1","2","O20","HL","false","false","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","59","15","1","1","O20","HL","false","false","false","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","59","15","3","1","O12","MH","true","false","true","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","59","16","1","2","O22","HH","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","59","16","2","2","O20","HL","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","59","16","3","2","O01","LM","true","true","false","false","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","59","17","1","1","O10","ML","false","false","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","59","18","1","2","O10","ML","false","false","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","59","18","2","2","O01","LM","false","false","false","true","true","true","0","2"
"3x3","3x3-uct-0100","uct-0100","60","14","1","2","O22","HH","false","false","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","60","14","2","2","O02","LH","true","false","true","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","60","14","3","2","O21","HM","true","true","false","true","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","60","15","1","1","O20","HL","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","60","15","3","1","O11","MM","true","true","false","true","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","60","16","1","2","O12","MH","true","true","false","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","60","16","2","2","O22","HH","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","61","14","1","2","O20","HL","true","true","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","61","14","3","2","O01","LM","true","false","true","true","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","61","15","1","1","O12","MH","false","false","false","true","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","61","15","2","1","O22","HH","true","true","false","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","61","15","3","1","O02","LH","true","true","false","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","61","16","1","2","O11","MM","true","true","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","61","16","2","2","O11","MM","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","61","16","3","2","O11","MM","true","false","true","true","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","61","17","1","1","O12","MH","true","false","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","62","14","1","2","O10","ML","true","true","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","62","15","2","1","O20","HL","false","false","false","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","62","16","1","2","O22","HH","true","false","false","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","62","16","2","2","O00","LL","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","62","17","2","1","O12","MH","true","false","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","63","14","1","2","O02","LH","true","false","true","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","63","14","2","2","O02","LH","true","false","true","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","63","15","1","1","O22","HH","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","63","16","1","2","O00","LL","true","false","false","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","63","16","3","2","O20","HL","true","true","false","false","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","63","18","1","2","O00","LL","true","true","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","63","18","2","2","O20","HL","true","true","false","false","true","false","0","2"
"3x3","3x3-uct-0100","uct-0100","64","14","1","2","O21","HM","true","true","false","true","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","64","14","3","2","O22","HH","true","true","false","true","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","64","15","1","1","O22","HH","true","false","false","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","64","15","2","1","O20","HL","true","true","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","64","15","3","1","O20","HL","true","false","true","true","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","64","16","1","2","O21","HM","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","64","16","2","2","O01","LM","true","true","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","64","17","1","1","O22","HH","true","true","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","64","17","2","1","O22","HH","true","false","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","64","18","2","2","O01","LM","true","false","true","false","true","true","0","2"
"3x3","3x3-uct-0100","uct-0100","64","18","3","2","O01","LM","true","false","true","true","true","true","0","1"
"3x3","3x3-uct-0100","uct-0100","65","14","1","2","O22","HH","true","false","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","65","14","2","2","O11","MM","true","true","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","65","14","3","2","O22","HH","true","true","false","true","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","65","15","1","1","O01","LM","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","65","16","1","2","O11","MM","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","65","16","2","2","O22","HH","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","66","14","1","2","O02","LH","true","true","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","66","14","2","2","O02","LH","true","false","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","66","14","3","2","O01","LM","true","false","true","true","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","66","15","1","1","O11","MM","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","66","15","3","1","O10","ML","true","false","true","true","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","66","16","2","2","O12","MH","true","true","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","66","17","1","1","O20","HL","true","true","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","66","17","3","1","O21","HM","false","false","false","false","true","false","1","3"
"3x3","3x3-uct-0100","uct-0100","67","14","2","2","O10","ML","false","false","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","67","14","3","2","O00","LL","true","false","true","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","67","15","1","1","O02","LH","true","true","false","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","67","15","2","1","O22","HH","true","false","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","67","15","3","1","O02","LH","true","false","false","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","67","16","2","2","O01","LM","true","true","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","67","17","1","1","O21","HM","true","false","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","67","17","2","1","O02","LH","true","false","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","67","17","3","1","O01","LM","true","true","false","true","true","false","1","3"
"3x3","3x3-uct-0100","uct-0100","67","18","1","2","O01","LM","true","true","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","67","18","2","2","O10","ML","true","false","true","false","true","true","0","2"
"3x3","3x3-uct-0100","uct-0100","68","14","1","2","O22","HH","true","false","true","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","68","15","2","1","O20","HL","false","false","false","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","68","16","2","2","O10","ML","true","true","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","68","17","1","1","O20","HL","true","false","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","68","17","2","1","O01","LM","true","false","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","68","17","3","1","O01","LM","true","false","true","true","true","false","1","3"
"3x3","3x3-uct-0100","uct-0100","68","18","2","2","O10","ML","false","false","false","false","false","true","0","2"
"3x3","3x3-uct-0100","uct-0100","69","14","1","2","O10","ML","true","true","false","true","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","69","15","1","1","O11","MM","true","true","false","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","69","15","2","1","O01","LM","true","true","false","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","69","15","3","1","O12","MH","true","true","false","true","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","69","16","1","2","O10","ML","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","69","16","2","2","O10","ML","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","69","17","1","1","O01","LM","true","false","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","69","17","2","1","O01","LM","true","false","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","69","18","3","2","O20","HL","true","true","false","false","false","false","0","1"
"3x3","3x3-uct-0100","uct-0100","70","14","2","2","O00","LL","true","false","true","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","70","14","3","2","O22","HH","false","false","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","70","15","2","1","O22","HH","true","false","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","70","15","3","1","O10","ML","true","false","true","true","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","70","16","1","2","O20","HL","true","true","false","true","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","70","17","1","1","O02","LH","true","false","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","70","17","2","1","O20","HL","true","false","false","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","70","18","1","2","O02","LH","true","true","true","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","70","18","2","2","O02","LH","true","false","true","false","true","true","0","2"
"3x3","3x3-uct-0100","uct-0100","71","14","3","2","O10","ML","true","true","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","71","15","1","1","O10","ML","true","true","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","71","16","2","2","O20","HL","true","true","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","71","17","1","1","O11","MM","true","true","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","71","17","2","1","O22","HH","false","false","false","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","71","18","3","2","O20","HL","false","false","false","false","false","true","0","1"
"3x3","3x3-uct-0100","uct-0100","72","14","2","2","O22","HH","true","false","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","72","16","2","2","O22","HH","true","true","false","false","false","false","3","5"
"3x3","3x3-uct-0100","uct-0100","72","17","3","1","O00","LL","true","true","false","false","false","false","1","3"
"3x3","3x3-uct-0100","uct-0100","72","18","2","2","O11","MM","true","false","false","false","false","false","0","2"
"3x3","3x3-uct-0100","uct-0100","73","14","1","2","O02","LH","true","true","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","73","14","3","2","O10","ML","true","false","true","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","73","15","1","1","O02","LH","true","false","false","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","73","15","2","1","O11","MM","true","true","false","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","73","16","1","2","O02","LH","true","true","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","73","16","2","2","O22","HH","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","73","18","1","2","O12","MH","true","true","false","false","false","false","0","3"
"3x3","3x3-uct-0100","uct-0100","73","18","3","2","O11","MM","true","true","false","false","false","false","0","1"
"3x3","3x3-uct-0100","uct-0100","74","14","1","2","O20","HL","false","false","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","74","15","1","1","O22","HH","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","74","15","2","1","O01","LM","true","false","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","74","16","1","2","O20","HL","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","74","16","2","2","O00","LL","true","true","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","74","17","1","1","O11","MM","true","false","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","74","17","2","1","O11","MM","true","false","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","74","18","1","2","O00","LL","false","false","false","false","true","true","0","3"
"3x3","3x3-uct-0100","uct-0100","75","14","1","2","O12","MH","true","true","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","75","14","2","2","O01","LM","true","true","false","true","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","75","14","3","2","O02","LH","false","false","false","true","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","75","15","3","1","O21","HM","true","true","false","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","75","16","1","2","O00","LL","true","true","false","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","75","16","3","2","O02","LH","true","false","true","false","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","75","17","1","1","O11","MM","true","true","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","75","17","3","1","O11","MM","true","false","false","false","false","false","1","3"
"3x3","3x3-uct-0100","uct-0100","75","18","1","2","O00","LL","false","false","false","false","false","true","0","3"
"3x3","3x3-uct-0100","uct-0100","76","14","1","2","O02","LH","true","false","true","true","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","76","15","1","1","O10","ML","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","76","15","2","1","O22","HH","true","false","false","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","76","15","3","1","O21","HM","true","true","false","true","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","76","16","1","2","O00","LL","true","false","false","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","76","16","2","2","O01","LM","true","false","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","76","17","1","1","O21","HM","true","false","true","true","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","76","18","3","2","O22","HH","true","true","false","false","false","false","0","1"
"3x3","3x3-uct-0100","uct-0100","77","14","2","2","O22","HH","false","false","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","77","14","3","2","O11","MM","false","false","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","77","15","1","1","O02","LH","true","true","false","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","77","15","2","1","O01","LM","true","true","false","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","77","16","1","2","O22","HH","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","77","16","2","2","O11","MM","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","77","16","3","2","O02","LH","true","true","false","true","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","77","17","2","1","O01","LM","true","false","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","77","17","3","1","O01","LM","true","false","true","true","true","false","1","3"
"3x3","3x3-uct-0100","uct-0100","77","18","1","2","O02","LH","true","true","false","true","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","78","14","1","2","O10","ML","true","false","true","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","78","14","2","2","O11","MM","true","true","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","78","14","3","2","O21","HM","true","true","false","true","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","78","15","2","1","O00","LL","true","false","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","78","15","3","1","O12","MH","true","true","false","true","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","78","16","1","2","O22","HH","true","true","false","true","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","78","17","1","1","O20","HL","false","false","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","79","14","2","2","O12","MH","true","false","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","79","14","3","2","O10","ML","true","true","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","79","16","2","2","O22","HH","true","true","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","79","16","3","2","O10","ML","false","false","false","false","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","79","17","1","1","O11","MM","true","true","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","79","18","2","2","O22","HH","false","false","false","false","false","true","0","2"
"3x3","3x3-uct-0100","uct-0100","80","14","3","2","O20","HL","true","true","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","80","15","1","1","O10","ML","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","80","15","2","1","O22","HH","true","false","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","80","16","1","2","O12","MH","true","true","false","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","80","16","2","2","O11","MM","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","80","16","3","2","O11","MM","true","false","true","true","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","80","17","1","1","O01","LM","true","false","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","80","18","1","2","O12","MH","true","false","true","false","true","true","0","3"
"3x3","3x3-uct-0100","uct-0100","81","14","1","2","O12","MH","false","false","false","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","81","14","2","2","O01","LM","true","false","false","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","81","15","1","1","O22","HH","true","false","false","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","81","15","2","1","O10","ML","true","true","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","81","15","3","1","O10","ML","true","false","true","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","81","16","1","2","O01","LM","true","true","false","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","81","16","2","2","O12","MH","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","81","16","3","2","O22","HH","true","true","true","true","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","81","17","1","1","O21","HM","true","true","false","true","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","81","17","3","1","O01","LM","true","true","false","true","true","false","1","3"
"3x3","3x3-uct-0100","uct-0100","82","14","1","2","O11","MM","true","false","true","true","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","82","15","2","1","O12","MH","true","false","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","82","15","3","1","O01","LM","true","false","true","true","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","82","16","2","2","O20","HL","false","false","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","82","17","1","1","O10","ML","true","true","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","82","18","1","2","O22","HH","true","false","false","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","82","18","2","2","O20","HL","true","false","true","false","true","true","0","2"
"3x3","3x3-uct-0100","uct-0100","82","18","3","2","O22","HH","true","true","false","true","true","false","0","1"
"3x3","3x3-uct-0100","uct-0100","83","14","2","2","O01","LM","true","false","true","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","83","14","3","2","O10","ML","true","true","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","83","15","1","1","O22","HH","true","true","false","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","83","15","2","1","O12","MH","true","false","true","false","true","false","5","6"
"3x3","3x3-uct-0100","uct-0100","83","15","3","1","O11","MM","true","true","false","true","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","83","16","1","2","O10","ML","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","83","16","2","2","O02","LH","true","true","false","true","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","83","17","1","1","O22","HH","true","false","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","83","17","2","1","O11","MM","true","false","true","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","83","17","3","1","O22","HH","true","false","true","true","true","false","1","3"
"3x3","3x3-uct-0100","uct-0100","84","14","3","2","O22","HH","false","false","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","84","15","1","1","O12","MH","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","84","16","1","2","O10","ML","true","false","true","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","84","16","2","2","O21","HM","true","true","false","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","84","16","3","2","O11","MM","true","true","false","false","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","84","17","1","1","O11","MM","true","false","false","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","84","17","2","1","O21","HM","true","false","false","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","84","18","1","2","O11","MM","true","true","true","false","true","false","0","3"
"3x3","3x3-uct-0100","uct-0100","84","18","2","2","O22","HH","true","false","true","false","true","true","0","2"
"3x3","3x3-uct-0100","uct-0100","85","14","1","2","O11","MM","true","false","true","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","85","14","2","2","O11","MM","true","false","true","false","true","false","6","8"
"3x3","3x3-uct-0100","uct-0100","85","14","3","2","O00","LL","true","true","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","85","15","1","1","O10","ML","true","true","false","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","85","15","3","1","O21","HM","true","false","true","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","85","16","2","2","O00","LL","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","85","16","3","2","O00","LL","true","false","true","false","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","85","17","1","1","O20","HL","true","false","true","false","true","false","3","3"
"3x3","3x3-uct-0100","uct-0100","86","14","1","2","O22","HH","true","false","true","false","true","false","6","9"
"3x3","3x3-uct-0100","uct-0100","86","14","3","2","O02","LH","true","true","false","false","true","false","6","7"
"3x3","3x3-uct-0100","uct-0100","86","15","1","1","O21","HM","true","false","true","false","true","false","6","6"
"3x3","3x3-uct-0100","uct-0100","86","15","3","1","O21","HM","true","false","true","false","true","false","4","6"
"3x3","3x3-uct-0100","uct-0100","86","16","1","2","O00","LL","true","true","false","false","true","false","3","6"
"3x3","3x3-uct-0100","uct-0100","86","16","2","2","O02","LH","true","false","true","false","true","false","3","5"
"3x3","3x3-uct-0100","uct-0100","86","16","3","2","O10","ML","true","true","false","false","true","false","3","4"
"3x3","3x3-uct-0100","uct-0100","86","17","2","1","O00","LL","true","false","false","false","true","false","2","3"
"3x3","3x3-uct-0100","uct-0100","86","18","2","2","O11","MM","true","false","true","false","true","true","0","2"
"3x3","3x3-uct-0100","uct-0100","86","18","3","2","O00","LL","true","true","false","true","true","false","0","1"
"3x3","3x3-uct-0100","uct-0100","87","14","1","2","O10","ML","true","true","false","false","true","false","6","9"
