"board","experiment_id","search_level","game_index","censor_mode","cohort_regions","final_band_survival_rate","mechanically_closed_rate","resolved_or_settled_rate","end_censored_rate","selectively_abandoned_rate"
"4x4","seeded-random-self-play","seeded-random","84","turns4","7","1.000000","0.000000","0.571429","0.285714","0.142857"
"4x4","seeded-random-self-play","seeded-random","84","0.1","7","1.000000","0.000000","0.571429","0.000000","0.428571"
"4x4","seeded-random-self-play","seeded-random","84","0.2","7","1.000000","0.000000","0.571429","0.285714","0.142857"
"4x4","seeded-random-self-play","seeded-random","85","turns4","8","0.750000","0.000000","0.500000","0.250000","0.250000"
"4x4","seeded-random-self-play","seeded-random","85","0.1","8","0.750000","0.000000","0.500000","0.250000","0.250000"
"4x4","seeded-random-self-play","seeded-random","85","0.2","8","0.750000","0.000000","0.500000","0.375000","0.125000"
"4x4","seeded-random-self-play","seeded-random","86","turns4","8","0.750000","0.000000","0.500000","0.250000","0.250000"
"4x4","seeded-random-self-play","seeded-random","86","0.1","8","0.750000","0.000000","0.500000","0.125000","0.375000"
"4x4","seeded-random-self-play","seeded-random","86","0.2","8","0.750000","0.000000","0.500000","0.250000","0.250000"
"4x4","seeded-random-self-play","seeded-random","87","turns4","8","0.875000","0.000000","0.500000","0.375000","0.125000"
"4x4","seeded-random-self-play","seeded-random","87","0.1","8","0.875000","0.000000","0.500000","0.250000","0.250000"
"4x4","seeded-random-self-play","seeded-random","87","0.2","8","0.875000","0.000000","0.500000","0.375000","0.125000"
"4x4","seeded-random-self-play","seeded-random","88","turns4","6","0.833333","0.000000","0.666667","0.166667","0.166667"
"4x4","seeded-random-self-play","seeded-random","88","0.1","6","0.833333","0.000000","0.666667","0.166667","0.166667"
"4x4","seeded-random-self-play","seeded-random","88","0.2","6","0.833333","0.000000","0.666667","0.166667","0.166667"
"4x4","seeded-random-self-play","seeded-random","89","turns4","8","0.875000","0.000000","0.500000","0.375000","0.125000"
"4x4","seeded-random-self-play","seeded-random","89","0.1","8","0.875000","0.000000","0.500000","0.375000","0.125000"
"4x4","seeded-random-self-play","seeded-random","89","0.2","8","0.875000","0.000000","0.500000","0.375000","0.125000"
"4x4","seeded-random-self-play","seeded-random","90","turns4","6","0.666667","0.000000","0.166667","0.500000","0.333333"
"4x4","seeded-random-self-play","seeded-random","90","0.1","6","0.666667","0.000000","0.166667","0.333333","0.500000"
"4x4","seeded-random-self-play","seeded-random","90","0.2","6","0.666667","0.000000","0.166667","0.500000","0.333333"
"4x4","seeded-random-self-play","seeded-random","91","turns4","9","0.777778","0.000000","0.333333","0.444444","0.222222"
"4x4","seeded-random-self-play","seeded-random","91","0.1","9","0.777778","0.000000","0.333333","0.444444","0.222222"
"4x4","seeded-random-self-play","seeded-random","91","0.2","9","0.777778","0.000000","0.333333","0.444444","0.222222"
"4x4","seeded-random-self-play","seeded-random","92","turns4","6","0.833333","0.000000","0.333333","0.333333","0.333333"
"4x4","seeded-random-self-play","seeded-random","92","0.1","6","0.833333","0.000000","0.333333","0.166667","0.500000"
"4x4","seeded-random-self-play","seeded-random","92","0.2","6","0.833333","0.000000","0.333333","0.500000","0.166667"
"4x4","seeded-random-self-play","seeded-random","93","turns4","6","0.833333","0.000000","0.833333","0.000000","0.166667"
"4x4","seeded-random-self-play","seeded-random","93","0.1","6","0.833333","0.000000","0.833333","0.000000","0.166667"
"4x4","seeded-random-self-play","seeded-random","93","0.2","6","0.833333","0.000000","0.833333","0.000000","0.166667"
"4x4","seeded-random-self-play","seeded-random","94","turns4","8","0.875000","0.000000","0.500000","0.375000","0.125000"
"4x4","seeded-random-self-play","seeded-random","94","0.1","8","0.875000","0.000000","0.500000","0.250000","0.250000"
"4x4","seeded-random-self-play","seeded-random","94","0.2","8","0.875000","0.000000","0.500000","0.375000","0.125000"
"4x4","seeded-random-self-play","seeded-random","95","turns4","8","0.875000","0.000000","0.500000","0.125000","0.375000"
"4x4","seeded-random-self-play","seeded-random","95","0.1","8","0.875000","0.000000","0.500000","0.125000","0.375000"
"4x4","seeded-random-self-play","seeded-random","95","0.2","8","0.875000","0.000000","0.500000","0.375000","0.125000"
"4x4","seeded-random-self-play","seeded-random","96","turns4","7","0.714286","0.000000","0.428571","0.285714","0.285714"
"4x4","seeded-random-self-play","seeded-random","96","0.1","7","0.714286","0.000000","0.428571","0.285714","0.285714"
"4x4","seeded-random-self-play","seeded-random","96","0.2","7","0.714286","0.000000","0.428571","0.285714","0.285714"
"4x4","seeded-random-self-play","seeded-random","97","turns4","7","0.857143","0.000000","0.285714","0.428571","0.285714"
"4x4","seeded-random-self-play","seeded-random","97","0.1","7","0.857143","0.000000","0.285714","0.285714","0.428571"
"4x4","seeded-random-self-play","seeded-random","97","0.2","7","0.857143","0.000000","0.285714","0.428571","0.285714"
"4x4","seeded-random-self-play","seeded-random","98","turns4","8","1.000000","0.000000","0.375000","0.375000","0.250000"
"4x4","seeded-random-self-play","seeded-random","98","0.1","8","1.000000","0.000000","0.375000","0.250000","0.375000"
"4x4","seeded-random-self-play","seeded-random","98","0.2","8","1.000000","0.000000","0.375000","0.500000","0.125000"
"4x4","seeded-random-self-play","seeded-random","99","turns4","9","0.888889","0.000000","0.555556","0.333333","0.111111"
"4x4","seeded-random-self-play","seeded-random","99","0.1","9","0.888889","0.000000","0.555556","0.222222","0.222222"
"4x4","seeded-random-self-play","seeded-random","99","0.2","9","0.888889","0.000000","0.555556","0.333333","0.111111"
"4x4","seeded-random-self-play","seeded-random","100","turns4","5","0.800000","0.000000","0.400000","0.400000","0.200000"
"4x4","seeded-random-self-play","seeded-random","100","0.1","5","0.800000","0.000000","0.400000","0.000000","0.600000"
"4x4","seeded-random-self-play","seeded-random","100","0.2","5","0.800000","0.000000","0.400000","0.400000","0.200000"
"4x4","uct-0100-self-play","uct-0100","1","turns4","6","0.666667","0.000000","0.666667","0.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","1","0.1","6","0.666667","0.000000","0.666667","0.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","1","0.2","6","0.666667","0.000000","0.666667","0.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","2","turns4","9","0.888889","0.000000","0.777778","0.222222","0.000000"
"4x4","uct-0100-self-play","uct-0100","2","0.1","9","0.888889","0.000000","0.777778","0.222222","0.000000"
"4x4","uct-0100-self-play","uct-0100","2","0.2","9","0.888889","0.000000","0.777778","0.222222","0.000000"
"4x4","uct-0100-self-play","uct-0100","3","turns4","5","0.800000","0.000000","0.800000","0.000000","0.200000"
"4x4","uct-0100-self-play","uct-0100","3","0.1","5","0.800000","0.000000","0.800000","0.000000","0.200000"
"4x4","uct-0100-self-play","uct-0100","3","0.2","5","0.800000","0.000000","0.800000","0.000000","0.200000"
"4x4","uct-0100-self-play","uct-0100","4","turns4","7","0.857143","0.000000","0.714286","0.285714","0.000000"
"4x4","uct-0100-self-play","uct-0100","4","0.1","7","0.857143","0.000000","0.714286","0.285714","0.000000"
"4x4","uct-0100-self-play","uct-0100","4","0.2","7","0.857143","0.000000","0.714286","0.285714","0.000000"
"4x4","uct-0100-self-play","uct-0100","5","turns4","8","0.875000","0.000000","0.625000","0.250000","0.125000"
"4x4","uct-0100-self-play","uct-0100","5","0.1","8","0.875000","0.000000","0.625000","0.250000","0.125000"
"4x4","uct-0100-self-play","uct-0100","5","0.2","8","0.875000","0.000000","0.625000","0.250000","0.125000"
"4x4","uct-0100-self-play","uct-0100","6","turns4","6","0.833333","0.000000","1.000000","0.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","6","0.1","6","0.833333","0.000000","1.000000","0.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","6","0.2","6","0.833333","0.000000","1.000000","0.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","7","turns4","5","0.800000","0.000000","0.200000","0.400000","0.400000"
"4x4","uct-0100-self-play","uct-0100","7","0.1","5","0.800000","0.000000","0.200000","0.400000","0.400000"
"4x4","uct-0100-self-play","uct-0100","7","0.2","5","0.800000","0.000000","0.200000","0.600000","0.200000"
"4x4","uct-0100-self-play","uct-0100","8","turns4","6","1.000000","0.000000","1.000000","0.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","8","0.1","6","1.000000","0.000000","1.000000","0.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","8","0.2","6","1.000000","0.000000","1.000000","0.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","9","turns4","4","0.500000","0.000000","1.000000","0.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","9","0.1","4","0.500000","0.000000","1.000000","0.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","9","0.2","4","0.500000","0.000000","1.000000","0.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","10","turns4","8","0.750000","0.000000","0.500000","0.250000","0.250000"
"4x4","uct-0100-self-play","uct-0100","10","0.1","8","0.750000","0.000000","0.500000","0.250000","0.250000"
"4x4","uct-0100-self-play","uct-0100","10","0.2","8","0.750000","0.000000","0.500000","0.250000","0.250000"
"4x4","uct-0100-self-play","uct-0100","11","turns4","8","0.875000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","11","0.1","8","0.875000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","11","0.2","8","0.875000","0.000000","0.625000","0.250000","0.125000"
"4x4","uct-0100-self-play","uct-0100","12","turns4","7","1.000000","0.000000","0.714286","0.285714","0.000000"
"4x4","uct-0100-self-play","uct-0100","12","0.1","7","1.000000","0.000000","0.714286","0.285714","0.000000"
"4x4","uct-0100-self-play","uct-0100","12","0.2","7","1.000000","0.000000","0.714286","0.285714","0.000000"
"4x4","uct-0100-self-play","uct-0100","13","turns4","7","1.000000","0.000000","0.857143","0.142857","0.000000"
"4x4","uct-0100-self-play","uct-0100","13","0.1","7","1.000000","0.000000","0.857143","0.000000","0.142857"
"4x4","uct-0100-self-play","uct-0100","13","0.2","7","1.000000","0.000000","0.857143","0.142857","0.000000"
"4x4","uct-0100-self-play","uct-0100","14","turns4","7","0.857143","0.000000","0.571429","0.142857","0.285714"
"4x4","uct-0100-self-play","uct-0100","14","0.1","7","0.857143","0.000000","0.571429","0.142857","0.285714"
"4x4","uct-0100-self-play","uct-0100","14","0.2","7","0.857143","0.000000","0.571429","0.285714","0.142857"
"4x4","uct-0100-self-play","uct-0100","15","turns4","6","0.833333","0.000000","0.500000","0.333333","0.166667"
"4x4","uct-0100-self-play","uct-0100","15","0.1","6","0.833333","0.000000","0.500000","0.333333","0.166667"
"4x4","uct-0100-self-play","uct-0100","15","0.2","6","0.833333","0.000000","0.500000","0.333333","0.166667"
"4x4","uct-0100-self-play","uct-0100","16","turns4","7","0.857143","0.000000","0.714286","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","16","0.1","7","0.857143","0.000000","0.714286","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","16","0.2","7","0.857143","0.000000","0.714286","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","17","turns4","8","0.875000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","17","0.1","8","0.875000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","17","0.2","8","0.875000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","18","turns4","7","0.857143","0.000000","0.857143","0.142857","0.000000"
"4x4","uct-0100-self-play","uct-0100","18","0.1","7","0.857143","0.000000","0.857143","0.142857","0.000000"
"4x4","uct-0100-self-play","uct-0100","18","0.2","7","0.857143","0.000000","0.857143","0.142857","0.000000"
"4x4","uct-0100-self-play","uct-0100","19","turns4","7","0.857143","0.000000","0.857143","0.000000","0.142857"
"4x4","uct-0100-self-play","uct-0100","19","0.1","7","0.857143","0.000000","0.857143","0.000000","0.142857"
"4x4","uct-0100-self-play","uct-0100","19","0.2","7","0.857143","0.000000","0.857143","0.000000","0.142857"
"4x4","uct-0100-self-play","uct-0100","20","turns4","7","0.857143","0.000000","0.428571","0.142857","0.428571"
"4x4","uct-0100-self-play","uct-0100","20","0.1","7","0.857143","0.000000","0.428571","0.000000","0.571429"
"4x4","uct-0100-self-play","uct-0100","20","0.2","7","0.857143","0.000000","0.428571","0.285714","0.285714"
"4x4","uct-0100-self-play","uct-0100","21","turns4","7","1.000000","0.000000","0.428571","0.428571","0.142857"
"4x4","uct-0100-self-play","uct-0100","21","0.1","7","1.000000","0.000000","0.428571","0.285714","0.285714"
"4x4","uct-0100-self-play","uct-0100","21","0.2","7","1.000000","0.000000","0.428571","0.571429","0.000000"
"4x4","uct-0100-self-play","uct-0100","22","turns4","7","0.571429","0.000000","0.714286","0.285714","0.000000"
"4x4","uct-0100-self-play","uct-0100","22","0.1","7","0.571429","0.000000","0.714286","0.285714","0.000000"
"4x4","uct-0100-self-play","uct-0100","22","0.2","7","0.571429","0.000000","0.714286","0.285714","0.000000"
"4x4","uct-0100-self-play","uct-0100","23","turns4","7","0.571429","0.000000","0.857143","0.000000","0.142857"
"4x4","uct-0100-self-play","uct-0100","23","0.1","7","0.571429","0.000000","0.857143","0.000000","0.142857"
"4x4","uct-0100-self-play","uct-0100","23","0.2","7","0.571429","0.000000","0.857143","0.000000","0.142857"
"4x4","uct-0100-self-play","uct-0100","24","turns4","8","1.000000","0.000000","0.750000","0.250000","0.000000"
"4x4","uct-0100-self-play","uct-0100","24","0.1","8","1.000000","0.000000","0.750000","0.250000","0.000000"
"4x4","uct-0100-self-play","uct-0100","24","0.2","8","1.000000","0.000000","0.750000","0.250000","0.000000"
"4x4","uct-0100-self-play","uct-0100","25","turns4","7","0.714286","0.000000","0.428571","0.285714","0.285714"
"4x4","uct-0100-self-play","uct-0100","25","0.1","7","0.714286","0.000000","0.428571","0.285714","0.285714"
"4x4","uct-0100-self-play","uct-0100","25","0.2","7","0.714286","0.000000","0.428571","0.285714","0.285714"
"4x4","uct-0100-self-play","uct-0100","26","turns4","7","0.857143","0.000000","0.714286","0.285714","0.000000"
"4x4","uct-0100-self-play","uct-0100","26","0.1","7","0.857143","0.000000","0.714286","0.285714","0.000000"
"4x4","uct-0100-self-play","uct-0100","26","0.2","7","0.857143","0.000000","0.714286","0.285714","0.000000"
"4x4","uct-0100-self-play","uct-0100","27","turns4","8","1.000000","0.000000","0.750000","0.250000","0.000000"
"4x4","uct-0100-self-play","uct-0100","27","0.1","8","1.000000","0.000000","0.750000","0.000000","0.250000"
"4x4","uct-0100-self-play","uct-0100","27","0.2","8","1.000000","0.000000","0.750000","0.250000","0.000000"
"4x4","uct-0100-self-play","uct-0100","28","turns4","9","0.888889","0.000000","0.666667","0.111111","0.222222"
"4x4","uct-0100-self-play","uct-0100","28","0.1","9","0.888889","0.000000","0.666667","0.111111","0.222222"
"4x4","uct-0100-self-play","uct-0100","28","0.2","9","0.888889","0.000000","0.666667","0.222222","0.111111"
"4x4","uct-0100-self-play","uct-0100","29","turns4","6","0.833333","0.000000","0.500000","0.166667","0.333333"
"4x4","uct-0100-self-play","uct-0100","29","0.1","6","0.833333","0.000000","0.500000","0.166667","0.333333"
"4x4","uct-0100-self-play","uct-0100","29","0.2","6","0.833333","0.000000","0.500000","0.333333","0.166667"
"4x4","uct-0100-self-play","uct-0100","30","turns4","5","0.800000","0.000000","0.400000","0.400000","0.200000"
"4x4","uct-0100-self-play","uct-0100","30","0.1","5","0.800000","0.000000","0.400000","0.200000","0.400000"
"4x4","uct-0100-self-play","uct-0100","30","0.2","5","0.800000","0.000000","0.400000","0.400000","0.200000"
"4x4","uct-0100-self-play","uct-0100","31","turns4","8","0.875000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","31","0.1","8","0.875000","0.000000","0.750000","0.000000","0.250000"
"4x4","uct-0100-self-play","uct-0100","31","0.2","8","0.875000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","32","turns4","8","0.625000","0.125000","0.375000","0.125000","0.375000"
"4x4","uct-0100-self-play","uct-0100","32","0.1","8","0.625000","0.125000","0.375000","0.000000","0.500000"
"4x4","uct-0100-self-play","uct-0100","32","0.2","8","0.625000","0.125000","0.375000","0.250000","0.250000"
"4x4","uct-0100-self-play","uct-0100","33","turns4","6","0.666667","0.000000","0.666667","0.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","33","0.1","6","0.666667","0.000000","0.666667","0.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","33","0.2","6","0.666667","0.000000","0.666667","0.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","34","turns4","6","0.833333","0.000000","0.333333","0.666667","0.000000"
"4x4","uct-0100-self-play","uct-0100","34","0.1","6","0.833333","0.000000","0.333333","0.500000","0.166667"
"4x4","uct-0100-self-play","uct-0100","34","0.2","6","0.833333","0.000000","0.333333","0.666667","0.000000"
"4x4","uct-0100-self-play","uct-0100","35","turns4","6","0.666667","0.000000","0.666667","0.166667","0.166667"
"4x4","uct-0100-self-play","uct-0100","35","0.1","6","0.666667","0.000000","0.666667","0.166667","0.166667"
"4x4","uct-0100-self-play","uct-0100","35","0.2","6","0.666667","0.000000","0.666667","0.166667","0.166667"
"4x4","uct-0100-self-play","uct-0100","36","turns4","5","0.600000","0.000000","0.600000","0.200000","0.200000"
"4x4","uct-0100-self-play","uct-0100","36","0.1","5","0.600000","0.000000","0.600000","0.200000","0.200000"
"4x4","uct-0100-self-play","uct-0100","36","0.2","5","0.600000","0.000000","0.600000","0.200000","0.200000"
"4x4","uct-0100-self-play","uct-0100","37","turns4","8","1.000000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","37","0.1","8","1.000000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","37","0.2","8","1.000000","0.000000","0.625000","0.250000","0.125000"
"4x4","uct-0100-self-play","uct-0100","38","turns4","7","0.857143","0.000000","0.714286","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","38","0.1","7","0.857143","0.000000","0.714286","0.000000","0.285714"
"4x4","uct-0100-self-play","uct-0100","38","0.2","7","0.857143","0.000000","0.714286","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","39","turns4","7","1.000000","0.000000","0.714286","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","39","0.1","7","1.000000","0.000000","0.714286","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","39","0.2","7","1.000000","0.000000","0.714286","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","40","turns4","7","0.714286","0.000000","0.571429","0.285714","0.142857"
"4x4","uct-0100-self-play","uct-0100","40","0.1","7","0.714286","0.000000","0.571429","0.142857","0.285714"
"4x4","uct-0100-self-play","uct-0100","40","0.2","7","0.714286","0.000000","0.571429","0.285714","0.142857"
"4x4","uct-0100-self-play","uct-0100","41","turns4","8","0.875000","0.000000","0.875000","0.000000","0.125000"
"4x4","uct-0100-self-play","uct-0100","41","0.1","8","0.875000","0.000000","0.875000","0.000000","0.125000"
"4x4","uct-0100-self-play","uct-0100","41","0.2","8","0.875000","0.000000","0.875000","0.000000","0.125000"
"4x4","uct-0100-self-play","uct-0100","42","turns4","8","1.000000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","42","0.1","8","1.000000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","42","0.2","8","1.000000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","43","turns4","6","0.833333","0.000000","0.833333","0.000000","0.166667"
"4x4","uct-0100-self-play","uct-0100","43","0.1","6","0.833333","0.000000","0.833333","0.000000","0.166667"
"4x4","uct-0100-self-play","uct-0100","43","0.2","6","0.833333","0.000000","0.833333","0.000000","0.166667"
"4x4","uct-0100-self-play","uct-0100","44","turns4","8","1.000000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","44","0.1","8","1.000000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","44","0.2","8","1.000000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","45","turns4","7","0.714286","0.000000","0.428571","0.000000","0.571429"
"4x4","uct-0100-self-play","uct-0100","45","0.1","7","0.714286","0.000000","0.428571","0.000000","0.571429"
"4x4","uct-0100-self-play","uct-0100","45","0.2","7","0.714286","0.000000","0.428571","0.142857","0.428571"
"4x4","uct-0100-self-play","uct-0100","46","turns4","8","0.875000","0.000000","0.625000","0.250000","0.125000"
"4x4","uct-0100-self-play","uct-0100","46","0.1","8","0.875000","0.000000","0.625000","0.250000","0.125000"
"4x4","uct-0100-self-play","uct-0100","46","0.2","8","0.875000","0.000000","0.625000","0.250000","0.125000"
"4x4","uct-0100-self-play","uct-0100","47","turns4","9","0.888889","0.000000","0.666667","0.333333","0.000000"
"4x4","uct-0100-self-play","uct-0100","47","0.1","9","0.888889","0.000000","0.666667","0.333333","0.000000"
"4x4","uct-0100-self-play","uct-0100","47","0.2","9","0.888889","0.000000","0.666667","0.333333","0.000000"
"4x4","uct-0100-self-play","uct-0100","48","turns4","6","0.833333","0.000000","0.333333","0.500000","0.166667"
"4x4","uct-0100-self-play","uct-0100","48","0.1","6","0.833333","0.000000","0.333333","0.166667","0.500000"
"4x4","uct-0100-self-play","uct-0100","48","0.2","6","0.833333","0.000000","0.333333","0.500000","0.166667"
"4x4","uct-0100-self-play","uct-0100","49","turns4","7","0.857143","0.000000","0.714286","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","49","0.1","7","0.857143","0.000000","0.714286","0.000000","0.285714"
"4x4","uct-0100-self-play","uct-0100","49","0.2","7","0.857143","0.000000","0.714286","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","50","turns4","9","1.000000","0.000000","0.666667","0.222222","0.111111"
"4x4","uct-0100-self-play","uct-0100","50","0.1","9","1.000000","0.000000","0.666667","0.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","50","0.2","9","1.000000","0.000000","0.666667","0.222222","0.111111"
"4x4","uct-0100-self-play","uct-0100","51","turns4","8","0.875000","0.000000","0.500000","0.250000","0.250000"
"4x4","uct-0100-self-play","uct-0100","51","0.1","8","0.875000","0.000000","0.500000","0.125000","0.375000"
"4x4","uct-0100-self-play","uct-0100","51","0.2","8","0.875000","0.000000","0.500000","0.375000","0.125000"
"4x4","uct-0100-self-play","uct-0100","52","turns4","8","0.750000","0.000000","0.625000","0.250000","0.125000"
"4x4","uct-0100-self-play","uct-0100","52","0.1","8","0.750000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","52","0.2","8","0.750000","0.000000","0.625000","0.250000","0.125000"
"4x4","uct-0100-self-play","uct-0100","53","turns4","4","1.000000","0.000000","0.750000","0.000000","0.250000"
"4x4","uct-0100-self-play","uct-0100","53","0.1","4","1.000000","0.000000","0.750000","0.000000","0.250000"
"4x4","uct-0100-self-play","uct-0100","53","0.2","4","1.000000","0.000000","0.750000","0.250000","0.000000"
"4x4","uct-0100-self-play","uct-0100","54","turns4","7","0.857143","0.000000","0.857143","0.142857","0.000000"
"4x4","uct-0100-self-play","uct-0100","54","0.1","7","0.857143","0.000000","0.857143","0.000000","0.142857"
"4x4","uct-0100-self-play","uct-0100","54","0.2","7","0.857143","0.000000","0.857143","0.142857","0.000000"
"4x4","uct-0100-self-play","uct-0100","55","turns4","7","0.714286","0.000000","0.714286","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","55","0.1","7","0.714286","0.000000","0.714286","0.000000","0.285714"
"4x4","uct-0100-self-play","uct-0100","55","0.2","7","0.714286","0.000000","0.714286","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","56","turns4","7","0.571429","0.142857","0.571429","0.000000","0.285714"
"4x4","uct-0100-self-play","uct-0100","56","0.1","7","0.571429","0.142857","0.571429","0.000000","0.285714"
"4x4","uct-0100-self-play","uct-0100","56","0.2","7","0.571429","0.142857","0.571429","0.142857","0.142857"
"4x4","uct-0100-self-play","uct-0100","57","turns4","7","0.714286","0.000000","0.571429","0.142857","0.285714"
"4x4","uct-0100-self-play","uct-0100","57","0.1","7","0.714286","0.000000","0.571429","0.142857","0.285714"
"4x4","uct-0100-self-play","uct-0100","57","0.2","7","0.714286","0.000000","0.571429","0.142857","0.285714"
"4x4","uct-0100-self-play","uct-0100","58","turns4","9","0.777778","0.000000","0.777778","0.111111","0.111111"
"4x4","uct-0100-self-play","uct-0100","58","0.1","9","0.777778","0.000000","0.777778","0.111111","0.111111"
"4x4","uct-0100-self-play","uct-0100","58","0.2","9","0.777778","0.000000","0.777778","0.111111","0.111111"
"4x4","uct-0100-self-play","uct-0100","59","turns4","8","0.875000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","59","0.1","8","0.875000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","59","0.2","8","0.875000","0.000000","0.750000","0.250000","0.000000"
"4x4","uct-0100-self-play","uct-0100","60","turns4","8","0.875000","0.000000","0.500000","0.250000","0.250000"
"4x4","uct-0100-self-play","uct-0100","60","0.1","8","0.875000","0.000000","0.500000","0.250000","0.250000"
"4x4","uct-0100-self-play","uct-0100","60","0.2","8","0.875000","0.000000","0.500000","0.250000","0.250000"
"4x4","uct-0100-self-play","uct-0100","61","turns4","6","0.833333","0.000000","0.500000","0.333333","0.166667"
"4x4","uct-0100-self-play","uct-0100","61","0.1","6","0.833333","0.000000","0.500000","0.000000","0.500000"
"4x4","uct-0100-self-play","uct-0100","61","0.2","6","0.833333","0.000000","0.500000","0.333333","0.166667"
"4x4","uct-0100-self-play","uct-0100","62","turns4","8","0.750000","0.000000","0.750000","0.000000","0.250000"
"4x4","uct-0100-self-play","uct-0100","62","0.1","8","0.750000","0.000000","0.750000","0.000000","0.250000"
"4x4","uct-0100-self-play","uct-0100","62","0.2","8","0.750000","0.000000","0.750000","0.000000","0.250000"
"4x4","uct-0100-self-play","uct-0100","63","turns4","7","0.857143","0.000000","0.428571","0.428571","0.142857"
"4x4","uct-0100-self-play","uct-0100","63","0.1","7","0.857143","0.000000","0.428571","0.142857","0.428571"
"4x4","uct-0100-self-play","uct-0100","63","0.2","7","0.857143","0.000000","0.428571","0.428571","0.142857"
"4x4","uct-0100-self-play","uct-0100","64","turns4","8","0.875000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","64","0.1","8","0.875000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","64","0.2","8","0.875000","0.000000","0.750000","0.125000","0.125000"
"4x4","uct-0100-self-play","uct-0100","65","turns4","7","0.857143","0.000000","0.571429","0.142857","0.285714"
"4x4","uct-0100-self-play","uct-0100","65","0.1","7","0.857143","0.000000","0.571429","0.142857","0.285714"
"4x4","uct-0100-self-play","uct-0100","65","0.2","7","0.857143","0.000000","0.571429","0.285714","0.142857"
"4x4","uct-0100-self-play","uct-0100","66","turns4","8","0.750000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","66","0.1","8","0.750000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","66","0.2","8","0.750000","0.000000","0.625000","0.250000","0.125000"
"4x4","uct-0100-self-play","uct-0100","67","turns4","8","0.750000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","67","0.1","8","0.750000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","67","0.2","8","0.750000","0.000000","0.625000","0.125000","0.250000"
"4x4","uct-0100-self-play","uct-0100","68","turns4","7","1.000000","0.000000","0.857143","0.142857","0.000000"
