"board","experiment_id","search_level","game_index","late_objective_placements","target_state_changed_rate","local_lead_changed_rate","contributes_to_securing_rate","global_comparison_changed_rate","global_outcome_still_mutable_rate","region_outcome_fixed_before_rate"
"4x4","seeded-random-self-play","seeded-random","91","11","0.636364","0.272727","0.272727","0.363636","0.909091","0.272727"
"4x4","seeded-random-self-play","seeded-random","92","4","0.250000","0.000000","0.250000","0.000000","1.000000","0.000000"
"4x4","seeded-random-self-play","seeded-random","93","8","0.625000","0.000000","0.125000","0.000000","0.875000","0.125000"
"4x4","seeded-random-self-play","seeded-random","94","9","0.777778","0.111111","0.222222","0.222222","1.000000","0.333333"
"4x4","seeded-random-self-play","seeded-random","95","8","0.875000","0.250000","0.000000","0.000000","0.875000","0.250000"
"4x4","seeded-random-self-play","seeded-random","96","6","0.833333","0.333333","0.166667","0.166667","1.000000","0.000000"
"4x4","seeded-random-self-play","seeded-random","97","11","0.727273","0.272727","0.181818","0.000000","0.818182","0.000000"
"4x4","seeded-random-self-play","seeded-random","98","6","0.833333","0.333333","0.000000","0.000000","0.666667","0.333333"
"4x4","seeded-random-self-play","seeded-random","99","10","0.500000","0.400000","0.100000","0.000000","0.900000","0.000000"
"4x4","seeded-random-self-play","seeded-random","100","8","0.750000","0.000000","0.375000","0.000000","0.875000","0.125000"
"4x4","uct-0100-self-play","uct-0100","1","8","0.875000","0.125000","0.500000","0.000000","0.875000","0.375000"
"4x4","uct-0100-self-play","uct-0100","2","12","0.916667","0.416667","0.416667","0.166667","1.000000","0.250000"
"4x4","uct-0100-self-play","uct-0100","3","8","0.750000","0.250000","0.250000","0.375000","1.000000","0.125000"
"4x4","uct-0100-self-play","uct-0100","4","9","0.777778","0.222222","0.444444","0.000000","1.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","5","12","0.916667","0.166667","0.666667","0.083333","1.000000","0.166667"
"4x4","uct-0100-self-play","uct-0100","6","11","0.818182","0.000000","0.454545","0.272727","0.909091","0.272727"
"4x4","uct-0100-self-play","uct-0100","7","8","0.500000","0.000000","0.375000","0.125000","1.000000","0.375000"
"4x4","uct-0100-self-play","uct-0100","8","12","0.833333","0.333333","0.500000","0.166667","1.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","9","16","0.937500","0.062500","0.562500","0.312500","1.000000","0.125000"
"4x4","uct-0100-self-play","uct-0100","10","11","0.909091","0.727273","0.545455","0.272727","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","11","10","0.800000","0.100000","0.700000","0.300000","1.000000","0.200000"
"4x4","uct-0100-self-play","uct-0100","12","7","0.857143","0.142857","0.571429","0.000000","1.000000","0.285714"
"4x4","uct-0100-self-play","uct-0100","13","14","0.857143","0.142857","0.357143","0.500000","1.000000","0.142857"
"4x4","uct-0100-self-play","uct-0100","14","8","0.750000","0.375000","0.250000","0.000000","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","15","12","0.833333","0.083333","0.583333","0.166667","1.000000","0.166667"
"4x4","uct-0100-self-play","uct-0100","16","10","1.000000","0.400000","0.500000","0.100000","0.900000","0.200000"
"4x4","uct-0100-self-play","uct-0100","17","14","0.857143","0.357143","0.428571","0.285714","1.000000","0.214286"
"4x4","uct-0100-self-play","uct-0100","18","10","0.800000","0.100000","0.500000","0.200000","0.900000","0.300000"
"4x4","uct-0100-self-play","uct-0100","19","13","0.923077","0.153846","0.538462","0.230769","1.000000","0.230769"
"4x4","uct-0100-self-play","uct-0100","20","13","0.846154","0.230769","0.538462","0.230769","1.000000","0.307692"
"4x4","uct-0100-self-play","uct-0100","21","7","0.714286","0.000000","0.571429","0.000000","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","22","9","0.888889","0.222222","0.666667","0.111111","1.000000","0.111111"
"4x4","uct-0100-self-play","uct-0100","23","9","1.000000","0.222222","0.444444","0.111111","1.000000","0.222222"
"4x4","uct-0100-self-play","uct-0100","24","9","1.000000","0.222222","0.777778","0.222222","1.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","25","4","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","26","12","0.916667","0.250000","0.333333","0.166667","1.000000","0.166667"
"4x4","uct-0100-self-play","uct-0100","27","12","0.916667","0.166667","0.333333","0.416667","1.000000","0.083333"
"4x4","uct-0100-self-play","uct-0100","28","11","0.727273","0.272727","0.636364","0.272727","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","29","12","0.833333","0.416667","0.500000","0.000000","1.000000","0.083333"
"4x4","uct-0100-self-play","uct-0100","30","13","0.846154","0.230769","0.307692","0.230769","1.000000","0.307692"
"4x4","uct-0100-self-play","uct-0100","31","8","1.000000","0.125000","0.625000","0.125000","1.000000","0.125000"
"4x4","uct-0100-self-play","uct-0100","32","14","0.928571","0.142857","0.428571","0.214286","1.000000","0.428571"
"4x4","uct-0100-self-play","uct-0100","33","5","0.800000","0.400000","0.200000","0.000000","1.000000","0.200000"
"4x4","uct-0100-self-play","uct-0100","34","14","1.000000","0.142857","0.642857","0.214286","1.000000","0.285714"
"4x4","uct-0100-self-play","uct-0100","35","14","1.000000","0.214286","0.500000","0.285714","1.000000","0.142857"
"4x4","uct-0100-self-play","uct-0100","36","12","1.000000","0.166667","0.416667","0.083333","1.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","37","10","0.800000","0.300000","0.600000","0.200000","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","38","9","0.888889","0.222222","0.555556","0.000000","0.888889","0.111111"
"4x4","uct-0100-self-play","uct-0100","39","13","0.923077","0.230769","0.307692","0.153846","1.000000","0.153846"
"4x4","uct-0100-self-play","uct-0100","40","10","0.900000","0.300000","0.400000","0.300000","1.000000","0.100000"
"4x4","uct-0100-self-play","uct-0100","41","9","0.777778","0.111111","0.777778","0.222222","1.000000","0.222222"
"4x4","uct-0100-self-play","uct-0100","42","10","1.000000","0.100000","0.500000","0.000000","1.000000","0.200000"
"4x4","uct-0100-self-play","uct-0100","43","13","0.692308","0.076923","0.461538","0.384615","1.000000","0.307692"
"4x4","uct-0100-self-play","uct-0100","44","10","0.800000","0.100000","0.300000","0.600000","1.000000","0.200000"
"4x4","uct-0100-self-play","uct-0100","45","12","0.666667","0.166667","0.333333","0.000000","1.000000","0.666667"
"4x4","uct-0100-self-play","uct-0100","46","13","0.846154","0.230769","0.538462","0.230769","1.000000","0.076923"
"4x4","uct-0100-self-play","uct-0100","47","12","0.916667","0.000000","0.500000","0.166667","1.000000","0.083333"
"4x4","uct-0100-self-play","uct-0100","48","13","0.846154","0.230769","0.230769","0.384615","1.000000","0.076923"
"4x4","uct-0100-self-play","uct-0100","49","10","1.000000","0.200000","0.400000","0.400000","1.000000","0.400000"
"4x4","uct-0100-self-play","uct-0100","50","7","0.714286","0.000000","0.428571","0.142857","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","51","10","0.800000","0.200000","0.500000","0.200000","1.000000","0.300000"
"4x4","uct-0100-self-play","uct-0100","52","8","0.625000","0.250000","0.250000","0.000000","0.750000","0.250000"
"4x4","uct-0100-self-play","uct-0100","53","9","0.666667","0.444444","0.111111","0.000000","0.777778","0.555556"
"4x4","uct-0100-self-play","uct-0100","54","7","0.714286","0.142857","0.285714","0.000000","0.857143","0.285714"
"4x4","uct-0100-self-play","uct-0100","55","11","1.000000","0.272727","0.454545","0.181818","1.000000","0.181818"
"4x4","uct-0100-self-play","uct-0100","56","9","0.888889","0.111111","0.666667","0.000000","1.000000","0.111111"
"4x4","uct-0100-self-play","uct-0100","57","11","0.818182","0.181818","0.454545","0.181818","1.000000","0.181818"
"4x4","uct-0100-self-play","uct-0100","58","10","1.000000","0.300000","0.300000","0.100000","1.000000","0.100000"
"4x4","uct-0100-self-play","uct-0100","59","10","0.900000","0.400000","0.400000","0.300000","1.000000","0.200000"
"4x4","uct-0100-self-play","uct-0100","60","11","0.909091","0.363636","0.363636","0.272727","0.909091","0.000000"
"4x4","uct-0100-self-play","uct-0100","61","11","0.818182","0.272727","0.454545","0.181818","1.000000","0.272727"
"4x4","uct-0100-self-play","uct-0100","62","11","0.636364","0.090909","0.454545","0.181818","0.909091","0.454545"
"4x4","uct-0100-self-play","uct-0100","63","9","0.777778","0.222222","0.444444","0.000000","0.888889","0.222222"
"4x4","uct-0100-self-play","uct-0100","64","9","0.777778","0.444444","0.444444","0.111111","1.000000","0.222222"
"4x4","uct-0100-self-play","uct-0100","65","11","0.727273","0.363636","0.363636","0.181818","1.000000","0.090909"
"4x4","uct-0100-self-play","uct-0100","66","10","0.900000","0.200000","0.800000","0.100000","1.000000","0.200000"
"4x4","uct-0100-self-play","uct-0100","67","14","0.928571","0.142857","0.571429","0.285714","1.000000","0.285714"
"4x4","uct-0100-self-play","uct-0100","68","14","0.928571","0.285714","0.285714","0.214286","1.000000","0.142857"
"4x4","uct-0100-self-play","uct-0100","69","12","0.833333","0.250000","0.666667","0.333333","1.000000","0.166667"
"4x4","uct-0100-self-play","uct-0100","70","9","0.888889","0.222222","0.333333","0.111111","1.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","71","9","0.777778","0.222222","0.555556","0.000000","1.000000","0.222222"
"4x4","uct-0100-self-play","uct-0100","72","11","0.909091","0.272727","0.363636","0.181818","0.909091","0.272727"
"4x4","uct-0100-self-play","uct-0100","73","10","0.800000","0.300000","0.400000","0.200000","1.000000","0.200000"
"4x4","uct-0100-self-play","uct-0100","74","8","0.750000","0.250000","0.625000","0.250000","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","75","9","0.888889","0.111111","0.444444","0.000000","1.000000","0.333333"
"4x4","uct-0100-self-play","uct-0100","76","10","0.900000","0.200000","0.600000","0.200000","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","77","13","0.923077","0.461538","0.230769","0.307692","1.000000","0.076923"
"4x4","uct-0100-self-play","uct-0100","78","10","0.800000","0.100000","0.500000","0.300000","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","79","12","0.916667","0.333333","0.666667","0.333333","0.916667","0.000000"
"4x4","uct-0100-self-play","uct-0100","80","14","0.785714","0.214286","0.357143","0.285714","1.000000","0.357143"
"4x4","uct-0100-self-play","uct-0100","81","7","0.857143","0.000000","0.142857","0.000000","0.714286","0.285714"
"4x4","uct-0100-self-play","uct-0100","82","7","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","83","12","0.750000","0.000000","0.416667","0.083333","1.000000","0.500000"
"4x4","uct-0100-self-play","uct-0100","84","10","0.900000","0.100000","0.600000","0.300000","1.000000","0.500000"
"4x4","uct-0100-self-play","uct-0100","85","10","0.800000","0.200000","0.300000","0.500000","1.000000","0.200000"
"4x4","uct-0100-self-play","uct-0100","86","9","0.777778","0.222222","0.444444","0.111111","1.000000","0.111111"
"4x4","uct-0100-self-play","uct-0100","87","12","0.916667","0.250000","0.416667","0.083333","1.000000","0.166667"
"4x4","uct-0100-self-play","uct-0100","88","16","1.000000","0.125000","0.500000","0.250000","1.000000","0.125000"
"4x4","uct-0100-self-play","uct-0100","89","15","0.933333","0.200000","0.466667","0.333333","1.000000","0.266667"
"4x4","uct-0100-self-play","uct-0100","90","11","0.909091","0.181818","0.454545","0.454545","0.909091","0.272727"
"4x4","uct-0100-self-play","uct-0100","91","5","1.000000","0.200000","0.800000","0.400000","1.000000","0.200000"
"4x4","uct-0100-self-play","uct-0100","92","11","0.909091","0.272727","0.272727","0.090909","1.000000","0.090909"
"4x4","uct-0100-self-play","uct-0100","93","6","0.833333","0.166667","0.833333","0.166667","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","94","9","0.888889","0.222222","0.555556","0.111111","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","95","9","0.777778","0.111111","0.444444","0.555556","1.000000","0.222222"
"4x4","uct-0100-self-play","uct-0100","96","10","0.700000","0.100000","0.200000","0.100000","0.900000","0.000000"
"4x4","uct-0100-self-play","uct-0100","97","11","0.909091","0.272727","0.454545","0.181818","1.000000","0.181818"
"4x4","uct-0100-self-play","uct-0100","98","10","1.000000","0.100000","0.600000","0.400000","1.000000","0.500000"
"4x4","uct-0100-self-play","uct-0100","99","8","0.750000","0.000000","0.625000","0.250000","1.000000","0.000000"
"4x4","uct-0100-self-play","uct-0100","100","11","0.909091","0.181818","0.636364","0.181818","1.000000","0.272727"
"4x4","uct-0500-self-play","uct-0500","1","15","0.866667","0.200000","0.333333","0.200000","1.000000","0.200000"
"4x4","uct-0500-self-play","uct-0500","2","14","0.928571","0.142857","0.285714","0.428571","1.000000","0.071429"
"4x4","uct-0500-self-play","uct-0500","3","13","0.846154","0.153846","0.076923","0.384615","1.000000","0.307692"
"4x4","uct-0500-self-play","uct-0500","4","11","0.909091","0.363636","0.636364","0.272727","1.000000","0.181818"
"4x4","uct-0500-self-play","uct-0500","5","14","0.928571","0.142857","0.642857","0.285714","1.000000","0.428571"
"4x4","uct-0500-self-play","uct-0500","6","10","0.800000","0.100000","0.500000","0.100000","1.000000","0.400000"
"4x4","uct-0500-self-play","uct-0500","7","15","0.933333","0.133333","0.133333","0.066667","1.000000","0.400000"
"4x4","uct-0500-self-play","uct-0500","8","11","0.909091","0.454545","0.272727","0.181818","1.000000","0.000000"
"4x4","uct-0500-self-play","uct-0500","9","7","0.857143","0.000000","0.714286","0.000000","1.000000","0.285714"
"4x4","uct-0500-self-play","uct-0500","10","11","0.727273","0.272727","0.363636","0.454545","1.000000","0.090909"
"4x4","uct-0500-self-play","uct-0500","11","5","1.000000","0.200000","0.600000","0.400000","1.000000","0.600000"
"4x4","uct-0500-self-play","uct-0500","12","9","0.777778","0.222222","0.222222","0.000000","1.000000","0.111111"
"4x4","uct-0500-self-play","uct-0500","13","14","0.928571","0.357143","0.214286","0.285714","1.000000","0.214286"
"4x4","uct-0500-self-play","uct-0500","14","13","0.769231","0.230769","0.307692","0.230769","1.000000","0.076923"
"4x4","uct-0500-self-play","uct-0500","15","9","0.666667","0.222222","0.111111","0.222222","1.000000","0.444444"
"4x4","uct-0500-self-play","uct-0500","16","12","0.750000","0.000000","0.250000","0.166667","1.000000","0.500000"
"4x4","uct-0500-self-play","uct-0500","17","10","0.700000","0.000000","0.500000","0.000000","1.000000","0.300000"
"4x4","uct-0500-self-play","uct-0500","18","11","0.909091","0.000000","0.545455","0.363636","0.909091","0.545455"
"4x4","uct-0500-self-play","uct-0500","19","6","0.833333","0.000000","0.500000","0.000000","1.000000","0.166667"
"4x4","uct-0500-self-play","uct-0500","20","3","0.666667","0.000000","0.666667","0.000000","1.000000","1.000000"
"4x4","uct-0500-self-play","uct-0500","21","13","0.692308","0.076923","0.307692","0.461538","1.000000","0.230769"
"4x4","uct-0500-self-play","uct-0500","22","14","0.857143","0.000000","0.428571","0.071429","1.000000","0.500000"
"4x4","uct-0500-self-play","uct-0500","23","7","0.857143","0.000000","0.714286","0.142857","1.000000","0.428571"
"4x4","uct-0500-self-play","uct-0500","24","10","1.000000","0.100000","0.300000","0.100000","1.000000","0.200000"
"4x4","uct-0500-self-play","uct-0500","25","8","0.750000","0.500000","0.375000","0.250000","0.875000","0.125000"
"4x4","uct-0500-self-play","uct-0500","26","6","0.833333","0.166667","0.166667","0.166667","1.000000","0.166667"
"4x4","uct-0500-self-play","uct-0500","27","8","1.000000","0.000000","0.375000","0.250000","1.000000","0.875000"
"4x4","uct-0500-self-play","uct-0500","28","10","1.000000","0.000000","0.500000","0.400000","1.000000","0.600000"
"4x4","uct-0500-self-play","uct-0500","29","5","0.800000","0.200000","0.400000","0.000000","1.000000","0.200000"
"4x4","uct-0500-self-play","uct-0500","30","12","0.750000","0.083333","0.500000","0.250000","1.000000","0.416667"
"4x4","uct-0500-self-play","uct-0500","31","9","0.666667","0.111111","0.222222","0.222222","1.000000","0.444444"
"4x4","uct-0500-self-play","uct-0500","32","5","0.600000","0.600000","0.200000","0.000000","0.400000","0.000000"
"4x4","uct-0500-self-play","uct-0500","33","7","0.857143","0.142857","0.428571","0.142857","1.000000","0.285714"
"4x4","uct-0500-self-play","uct-0500","34","13","0.769231","0.000000","0.307692","0.153846","1.000000","0.538462"
"4x4","uct-0500-self-play","uct-0500","35","8","0.875000","0.250000","0.375000","0.125000","1.000000","0.125000"
"4x4","uct-0500-self-play","uct-0500","36","13","0.846154","0.230769","0.615385","0.230769","0.923077","0.538462"
"4x4","uct-0500-self-play","uct-0500","37","14","0.857143","0.142857","0.357143","0.214286","1.000000","0.285714"
"4x4","uct-0500-self-play","uct-0500","38","13","1.000000","0.230769","0.538462","0.153846","1.000000","0.153846"
"4x4","uct-0500-self-play","uct-0500","39","13","0.846154","0.153846","0.230769","0.153846","1.000000","0.615385"
"4x4","uct-0500-self-play","uct-0500","40","15","0.933333","0.333333","0.333333","0.133333","1.000000","0.200000"
"4x4","uct-0500-self-play","uct-0500","41","11","1.000000","0.181818","0.636364","0.181818","1.000000","0.454545"
"4x4","uct-0500-self-play","uct-0500","42","10","1.000000","0.200000","0.100000","0.200000","1.000000","0.400000"
"4x4","uct-0500-self-play","uct-0500","43","13","0.846154","0.000000","0.384615","0.076923","1.000000","0.692308"
"4x4","uct-0500-self-play","uct-0500","44","14","0.857143","0.071429","0.285714","0.357143","1.000000","0.071429"
"4x4","uct-0500-self-play","uct-0500","45","12","0.833333","0.166667","0.083333","0.166667","1.000000","0.333333"
"4x4","uct-0500-self-play","uct-0500","46","11","0.818182","0.181818","0.272727","0.090909","1.000000","0.090909"
"4x4","uct-0500-self-play","uct-0500","47","9","0.777778","0.000000","0.666667","0.111111","1.000000","0.222222"
"4x4","uct-0500-self-play","uct-0500","48","6","0.833333","0.000000","0.666667","0.166667","1.000000","0.666667"
"4x4","uct-0500-self-play","uct-0500","49","9","0.777778","0.111111","0.666667","0.111111","1.000000","0.555556"
"4x4","uct-0500-self-play","uct-0500","50","13","0.923077","0.076923","0.538462","0.000000","1.000000","0.230769"
"4x4","uct-0500-self-play","uct-0500","51","11","1.000000","0.090909","0.454545","0.181818","1.000000","0.454545"
"4x4","uct-0500-self-play","uct-0500","52","10","1.000000","0.100000","0.300000","0.100000","1.000000","0.500000"
"4x4","uct-0500-self-play","uct-0500","53","8","0.875000","0.125000","0.375000","0.000000","1.000000","0.250000"
"4x4","uct-0500-self-play","uct-0500","54","12","1.000000","0.250000","0.333333","0.166667","1.000000","0.083333"
"4x4","uct-0500-self-play","uct-0500","55","12","0.750000","0.166667","0.416667","0.083333","1.000000","0.416667"
"4x4","uct-0500-self-play","uct-0500","56","10","0.900000","0.400000","0.400000","0.000000","1.000000","0.200000"
"4x4","uct-0500-self-play","uct-0500","57","13","0.846154","0.307692","0.307692","0.153846","1.000000","0.230769"
"4x4","uct-0500-self-play","uct-0500","58","12","0.916667","0.083333","0.333333","0.250000","1.000000","0.000000"
"4x4","uct-0500-self-play","uct-0500","59","11","0.818182","0.272727","0.363636","0.181818","1.000000","0.272727"
"4x4","uct-0500-self-play","uct-0500","60","14","0.785714","0.285714","0.428571","0.214286","1.000000","0.142857"
"4x4","uct-0500-self-play","uct-0500","61","9","0.888889","0.000000","0.555556","0.222222","0.777778","0.222222"
"4x4","uct-0500-self-play","uct-0500","62","4","1.000000","0.500000","0.250000","0.000000","0.750000","0.250000"
"4x4","uct-0500-self-play","uct-0500","63","6","0.500000","0.166667","0.333333","0.166667","0.833333","0.000000"
"4x4","uct-0500-self-play","uct-0500","64","11","1.000000","0.272727","0.272727","0.363636","1.000000","0.272727"
"4x4","uct-0500-self-play","uct-0500","65","17","1.000000","0.352941","0.294118","0.352941","1.000000","0.000000"
"4x4","uct-0500-self-play","uct-0500","66","12","0.833333","0.083333","0.583333","0.166667","1.000000","0.416667"
"4x4","uct-0500-self-play","uct-0500","67","4","0.750000","0.250000","0.250000","0.000000","1.000000","0.500000"
"4x4","uct-0500-self-play","uct-0500","68","9","1.000000","0.111111","0.444444","0.222222","1.000000","0.555556"
"4x4","uct-0500-self-play","uct-0500","69","7","0.714286","0.285714","0.285714","0.142857","0.857143","0.142857"
"4x4","uct-0500-self-play","uct-0500","70","7","0.857143","0.000000","0.428571","0.428571","1.000000","0.142857"
"4x4","uct-0500-self-play","uct-0500","71","13","1.000000","0.153846","0.307692","0.230769","1.000000","0.461538"
"4x4","uct-0500-self-play","uct-0500","72","12","0.666667","0.166667","0.416667","0.000000","1.000000","0.250000"
"4x4","uct-0500-self-play","uct-0500","73","10","0.700000","0.300000","0.300000","0.200000","1.000000","0.000000"
"4x4","uct-0500-self-play","uct-0500","74","10","1.000000","0.100000","0.500000","0.000000","1.000000","0.300000"
"4x4","uct-0500-self-play","uct-0500","75","8","0.875000","0.250000","0.500000","0.375000","1.000000","0.500000"
"4x4","uct-0500-self-play","uct-0500","76","16","0.937500","0.250000","0.312500","0.375000","1.000000","0.250000"
"4x4","uct-0500-self-play","uct-0500","77","8","0.625000","0.000000","0.500000","0.125000","1.000000","0.250000"
"4x4","uct-0500-self-play","uct-0500","78","11","0.727273","0.272727","0.454545","0.090909","0.818182","0.272727"
"4x4","uct-0500-self-play","uct-0500","79","14","0.857143","0.071429","0.428571","0.214286","1.000000","0.000000"
"4x4","uct-0500-self-play","uct-0500","80","10","1.000000","0.200000","0.300000","0.100000","1.000000","0.000000"
"4x4","uct-0500-self-play","uct-0500","81","11","0.818182","0.272727","0.363636","0.181818","1.000000","0.272727"
"4x4","uct-0500-self-play","uct-0500","82","5","0.800000","0.000000","0.200000","0.000000","0.800000","0.200000"
"4x4","uct-0500-self-play","uct-0500","83","6","0.666667","0.000000","0.666667","0.166667","1.000000","0.166667"
"4x4","uct-0500-self-play","uct-0500","84","11","1.000000","0.181818","0.181818","0.000000","1.000000","0.090909"
"4x4","uct-0500-self-play","uct-0500","85","11","1.000000","0.000000","0.363636","0.181818","0.909091","0.181818"
"4x4","uct-0500-self-play","uct-0500","86","6","0.833333","0.000000","0.666667","0.000000","1.000000","0.000000"
"4x4","uct-0500-self-play","uct-0500","87","9","1.000000","0.444444","0.444444","0.333333","1.000000","0.333333"
"4x4","uct-0500-self-play","uct-0500","88","11","0.818182","0.181818","0.454545","0.272727","1.000000","0.272727"
"4x4","uct-0500-self-play","uct-0500","89","11","0.909091","0.181818","0.545455","0.181818","1.000000","0.454545"
"4x4","uct-0500-self-play","uct-0500","90","13","0.923077","0.230769","0.384615","0.153846","1.000000","0.461538"
"4x4","uct-0500-self-play","uct-0500","91","11","0.636364","0.272727","0.363636","0.090909","1.000000","0.090909"
"4x4","uct-0500-self-play","uct-0500","92","10","0.800000","0.200000","0.300000","0.200000","1.000000","0.200000"
"4x4","uct-0500-self-play","uct-0500","93","6","0.666667","0.000000","0.500000","0.000000","1.000000","0.333333"
"4x4","uct-0500-self-play","uct-0500","94","7","0.857143","0.142857","0.428571","0.142857","1.000000","0.142857"
"4x4","uct-0500-self-play","uct-0500","95","13","0.846154","0.076923","0.538462","0.153846","1.000000","0.615385"
"4x4","uct-0500-self-play","uct-0500","96","7","0.857143","0.000000","0.571429","0.000000","1.000000","0.142857"
"4x4","uct-0500-self-play","uct-0500","97","12","0.916667","0.250000","0.500000","0.250000","1.000000","0.250000"
"4x4","uct-0500-self-play","uct-0500","98","11","0.909091","0.090909","0.636364","0.000000","1.000000","0.272727"
"4x4","uct-0500-self-play","uct-0500","99","12","0.750000","0.333333","0.416667","0.166667","1.000000","0.000000"
"4x4","uct-0500-self-play","uct-0500","100","10","0.800000","0.000000","0.300000","0.200000","1.000000","0.100000"
"4x4","uct-1000-self-play","uct-1000","1","13","0.692308","0.076923","0.307692","0.384615","1.000000","0.153846"
"4x4","uct-1000-self-play","uct-1000","2","9","0.888889","0.000000","0.555556","0.111111","1.000000","0.555556"
"4x4","uct-1000-self-play","uct-1000","3","12","0.916667","0.250000","0.500000","0.250000","1.000000","0.250000"
"4x4","uct-1000-self-play","uct-1000","4","15","1.000000","0.600000","0.266667","0.266667","1.000000","0.000000"
"4x4","uct-1000-self-play","uct-1000","5","9","0.888889","0.000000","0.222222","0.111111","1.000000","0.333333"
"4x4","uct-1000-self-play","uct-1000","6","11","0.818182","0.181818","0.363636","0.363636","1.000000","0.454545"
"4x4","uct-1000-self-play","uct-1000","7","9","0.777778","0.111111","0.666667","0.333333","1.000000","0.111111"
"4x4","uct-1000-self-play","uct-1000","8","9","0.888889","0.111111","0.555556","0.111111","1.000000","0.333333"
"4x4","uct-1000-self-play","uct-1000","9","8","0.625000","0.125000","0.250000","0.250000","1.000000","0.250000"
"4x4","uct-1000-self-play","uct-1000","10","10","0.800000","0.200000","0.400000","0.100000","1.000000","0.400000"
"4x4","uct-1000-self-play","uct-1000","11","14","0.928571","0.071429","0.285714","0.214286","1.000000","0.357143"
"4x4","uct-1000-self-play","uct-1000","12","11","0.909091","0.181818","0.363636","0.090909","1.000000","0.181818"
"4x4","uct-1000-self-play","uct-1000","13","3","0.333333","0.333333","0.000000","0.000000","0.666667","0.000000"
"4x4","uct-1000-self-play","uct-1000","14","6","0.833333","0.000000","0.333333","0.166667","1.000000","0.000000"
"4x4","uct-1000-self-play","uct-1000","15","10","0.900000","0.100000","0.500000","0.100000","1.000000","0.400000"
"4x4","uct-1000-self-play","uct-1000","16","11","0.909091","0.000000","0.545455","0.181818","1.000000","0.454545"
"4x4","uct-1000-self-play","uct-1000","17","7","0.714286","0.285714","0.285714","0.000000","1.000000","0.142857"
"4x4","uct-1000-self-play","uct-1000","18","9","0.888889","0.222222","0.111111","0.111111","0.888889","0.444444"
"4x4","uct-1000-self-play","uct-1000","19","11","0.818182","0.181818","0.363636","0.181818","1.000000","0.181818"
"4x4","uct-1000-self-play","uct-1000","20","14","0.928571","0.142857","0.428571","0.000000","0.928571","0.571429"
"4x4","uct-1000-self-play","uct-1000","21","10","0.900000","0.200000","0.400000","0.100000","1.000000","0.200000"
"4x4","uct-1000-self-play","uct-1000","22","7","0.714286","0.142857","0.428571","0.000000","1.000000","0.142857"
"4x4","uct-1000-self-play","uct-1000","23","10","0.800000","0.200000","0.500000","0.300000","1.000000","0.200000"
"4x4","uct-1000-self-play","uct-1000","24","9","0.777778","0.222222","0.222222","0.000000","1.000000","0.222222"
"4x4","uct-1000-self-play","uct-1000","25","12","1.000000","0.166667","0.416667","0.416667","1.000000","0.333333"
"4x4","uct-1000-self-play","uct-1000","26","7","1.000000","0.285714","0.285714","0.142857","1.000000","0.285714"
"4x4","uct-1000-self-play","uct-1000","27","9","0.777778","0.333333","0.555556","0.000000","1.000000","0.222222"
"4x4","uct-1000-self-play","uct-1000","28","10","1.000000","0.000000","0.500000","0.000000","1.000000","0.500000"
"4x4","uct-1000-self-play","uct-1000","29","10","0.900000","0.200000","0.300000","0.000000","1.000000","0.600000"
"4x4","uct-1000-self-play","uct-1000","30","6","0.833333","0.333333","0.166667","0.000000","0.833333","0.000000"
"4x4","uct-1000-self-play","uct-1000","31","10","0.900000","0.100000","0.300000","0.200000","1.000000","0.300000"
"4x4","uct-1000-self-play","uct-1000","32","11","0.818182","0.090909","0.363636","0.090909","1.000000","0.363636"
"4x4","uct-1000-self-play","uct-1000","33","8","1.000000","0.375000","0.500000","0.125000","1.000000","0.250000"
"4x4","uct-1000-self-play","uct-1000","34","11","0.818182","0.181818","0.545455","0.181818","1.000000","0.181818"
"4x4","uct-1000-self-play","uct-1000","35","10","0.800000","0.200000","0.400000","0.200000","1.000000","0.100000"
"4x4","uct-1000-self-play","uct-1000","36","11","0.909091","0.272727","0.545455","0.090909","1.000000","0.272727"
"4x4","uct-1000-self-play","uct-1000","37","9","0.777778","0.111111","0.444444","0.444444","1.000000","0.555556"
"4x4","uct-1000-self-play","uct-1000","38","9","0.888889","0.222222","0.444444","0.222222","1.000000","0.222222"
