"board","search_level","turn_number","metric","games","value","ci_low","ci_high","primary"
"6x6","seeded-random","6","backlog","100","1.760000","1.580000","1.940000","false"
"6x6","seeded-random","6","decline_from_game_peak","100","4.910000","4.660000","5.160000","false"
"6x6","seeded-random","7","active_fronts","100","3.740000","3.530000","3.970000","false"
"6x6","seeded-random","7","dormant_fronts","100","1.040000","0.880000","1.190000","false"
"6x6","seeded-random","7","backlog","100","2.060000","1.870000","2.270000","false"
"6x6","seeded-random","7","decline_from_game_peak","100","4.520000","4.280000","4.770000","false"
"6x6","seeded-random","8","active_fronts","100","3.960000","3.740000","4.180000","false"
"6x6","seeded-random","8","dormant_fronts","100","1.090000","0.940000","1.250000","false"
"6x6","seeded-random","8","backlog","100","2.210000","2.010000","2.410000","false"
"6x6","seeded-random","8","decline_from_game_peak","100","4.300000","4.060000","4.530000","false"
"6x6","seeded-random","9","active_fronts","100","4.230000","4.000000","4.460000","false"
"6x6","seeded-random","9","dormant_fronts","100","1.210000","1.030000","1.400000","false"
"6x6","seeded-random","9","backlog","100","2.380000","2.170000","2.600000","false"
"6x6","seeded-random","9","decline_from_game_peak","100","4.030000","3.780000","4.270000","false"
"6x6","seeded-random","10","active_fronts","100","4.490000","4.250000","4.760000","false"
"6x6","seeded-random","10","dormant_fronts","100","1.230000","1.040000","1.430000","false"
"6x6","seeded-random","10","backlog","100","2.460000","2.250000","2.660000","false"
"6x6","seeded-random","10","decline_from_game_peak","100","3.770000","3.520000","4.020000","false"
"6x6","seeded-random","11","active_fronts","100","4.720000","4.510000","4.930000","false"
"6x6","seeded-random","11","dormant_fronts","100","1.350000","1.200000","1.510000","false"
"6x6","seeded-random","11","backlog","100","2.720000","2.500000","2.960000","false"
"6x6","seeded-random","11","decline_from_game_peak","100","3.540000","3.330000","3.770000","false"
"6x6","seeded-random","12","active_fronts","100","4.860000","4.650000","5.070000","false"
"6x6","seeded-random","12","dormant_fronts","100","1.530000","1.360000","1.720000","false"
"6x6","seeded-random","12","backlog","100","2.740000","2.530000","2.950000","false"
"6x6","seeded-random","12","decline_from_game_peak","100","3.400000","3.180000","3.630000","false"
"6x6","seeded-random","13","active_fronts","100","5.160000","4.930000","5.380000","false"
"6x6","seeded-random","13","dormant_fronts","100","1.510000","1.320000","1.710000","false"
"6x6","seeded-random","13","backlog","100","3.030000","2.800000","3.250000","false"
"6x6","seeded-random","13","decline_from_game_peak","100","3.100000","2.870000","3.320000","false"
"6x6","seeded-random","14","active_fronts","100","5.320000","5.090000","5.540000","false"
"6x6","seeded-random","14","dormant_fronts","100","1.690000","1.500000","1.880000","false"
"6x6","seeded-random","14","backlog","100","3.090000","2.890000","3.290000","false"
"6x6","seeded-random","14","decline_from_game_peak","100","2.940000","2.720000","3.160000","false"
"6x6","seeded-random","15","active_fronts","100","5.540000","5.320000","5.760000","false"
"6x6","seeded-random","15","dormant_fronts","100","1.690000","1.510000","1.870000","false"
"6x6","seeded-random","15","backlog","100","3.180000","2.970000","3.390000","false"
"6x6","seeded-random","15","decline_from_game_peak","100","2.720000","2.510000","2.930000","false"
"6x6","seeded-random","16","active_fronts","100","5.570000","5.350000","5.770000","false"
"6x6","seeded-random","16","dormant_fronts","100","1.550000","1.380000","1.720000","false"
"6x6","seeded-random","16","backlog","100","3.270000","3.080000","3.460000","false"
"6x6","seeded-random","16","decline_from_game_peak","100","2.690000","2.480000","2.910000","false"
"6x6","seeded-random","17","active_fronts","100","5.840000","5.630000","6.050000","false"
"6x6","seeded-random","17","dormant_fronts","100","1.840000","1.670000","2.010000","false"
"6x6","seeded-random","17","backlog","100","3.490000","3.280000","3.700000","false"
"6x6","seeded-random","17","decline_from_game_peak","100","2.420000","2.210000","2.630000","false"
"6x6","seeded-random","18","active_fronts","100","5.910000","5.690000","6.120000","false"
"6x6","seeded-random","18","dormant_fronts","100","1.860000","1.660000","2.050000","false"
"6x6","seeded-random","18","backlog","100","3.400000","3.190000","3.610000","false"
"6x6","seeded-random","18","decline_from_game_peak","100","2.350000","2.110000","2.580000","false"
"6x6","seeded-random","19","active_fronts","100","5.950000","5.730000","6.180000","false"
"6x6","seeded-random","19","dormant_fronts","100","1.770000","1.580000","1.970000","false"
"6x6","seeded-random","19","backlog","100","3.560000","3.340000","3.770000","false"
"6x6","seeded-random","19","decline_from_game_peak","100","2.310000","2.080000","2.550000","false"
"6x6","seeded-random","20","active_fronts","100","6.140000","5.930000","6.340000","false"
"6x6","seeded-random","20","dormant_fronts","100","2.040000","1.850000","2.240000","false"
"6x6","seeded-random","20","backlog","100","3.610000","3.410000","3.810000","false"
"6x6","seeded-random","20","decline_from_game_peak","100","2.120000","1.900000","2.340000","false"
"6x6","seeded-random","21","active_fronts","100","6.190000","5.980000","6.400000","false"
"6x6","seeded-random","21","dormant_fronts","100","2.020000","1.810000","2.220000","false"
"6x6","seeded-random","21","backlog","100","3.720000","3.520000","3.920000","false"
"6x6","seeded-random","21","decline_from_game_peak","100","2.070000","1.860000","2.280000","false"
"6x6","seeded-random","22","active_fronts","100","6.090000","5.880000","6.320000","false"
"6x6","seeded-random","22","dormant_fronts","100","1.890000","1.710000","2.060000","false"
"6x6","seeded-random","22","backlog","100","3.600000","3.390000","3.810000","false"
"6x6","seeded-random","22","decline_from_game_peak","100","2.170000","1.960000","2.400000","false"
"6x6","seeded-random","23","active_fronts","100","6.250000","6.070000","6.430000","false"
"6x6","seeded-random","23","dormant_fronts","100","2.000000","1.830000","2.180000","false"
"6x6","seeded-random","23","backlog","100","3.700000","3.500000","3.920000","false"
"6x6","seeded-random","23","decline_from_game_peak","100","2.010000","1.800000","2.210000","false"
"6x6","seeded-random","24","active_fronts","100","6.190000","6.000000","6.380000","false"
"6x6","seeded-random","24","dormant_fronts","100","1.890000","1.700000","2.090000","false"
"6x6","seeded-random","24","backlog","100","3.670000","3.480000","3.860000","false"
"6x6","seeded-random","24","decline_from_game_peak","100","2.070000","1.880000","2.280000","false"
"6x6","seeded-random","25","active_fronts","100","6.200000","6.020000","6.380000","false"
"6x6","seeded-random","25","dormant_fronts","100","1.860000","1.690000","2.030000","false"
"6x6","seeded-random","25","backlog","100","3.680000","3.490000","3.860000","false"
"6x6","seeded-random","25","decline_from_game_peak","100","2.060000","1.870000","2.250000","false"
"6x6","seeded-random","26","active_fronts","100","6.320000","6.110000","6.530000","false"
"6x6","seeded-random","26","dormant_fronts","100","2.010000","1.810000","2.220000","false"
"6x6","seeded-random","26","backlog","100","3.740000","3.530000","3.950000","false"
"6x6","seeded-random","26","decline_from_game_peak","100","1.940000","1.760000","2.120000","false"
"6x6","seeded-random","27","active_fronts","100","6.450000","6.220000","6.670000","false"
"6x6","seeded-random","27","dormant_fronts","100","2.020000","1.820000","2.220000","false"
"6x6","seeded-random","27","backlog","100","3.920000","3.710000","4.140000","false"
"6x6","seeded-random","27","decline_from_game_peak","100","1.810000","1.610000","2.020000","false"
"6x6","seeded-random","28","active_fronts","100","6.480000","6.270000","6.680000","false"
"6x6","seeded-random","28","dormant_fronts","100","2.090000","1.890000","2.290000","false"
"6x6","seeded-random","28","backlog","100","3.880000","3.660000","4.100000","false"
"6x6","seeded-random","28","decline_from_game_peak","100","1.780000","1.580000","2.000000","false"
"6x6","seeded-random","29","active_fronts","100","6.440000","6.230000","6.650000","false"
"6x6","seeded-random","29","dormant_fronts","100","2.110000","1.910000","2.310000","false"
"6x6","seeded-random","29","backlog","100","3.970000","3.760000","4.170000","false"
"6x6","seeded-random","29","decline_from_game_peak","100","1.820000","1.610000","2.030000","false"
"6x6","seeded-random","30","active_fronts","100","6.320000","6.120000","6.520000","false"
"6x6","seeded-random","30","dormant_fronts","100","2.030000","1.840000","2.210000","false"
"6x6","seeded-random","30","backlog","100","3.740000","3.530000","3.950000","false"
"6x6","seeded-random","30","decline_from_game_peak","100","1.940000","1.740000","2.150000","false"
"6x6","seeded-random","31","active_fronts","100","6.430000","6.200000","6.660000","false"
"6x6","seeded-random","31","dormant_fronts","100","2.030000","1.850000","2.200000","false"
"6x6","seeded-random","31","backlog","100","3.840000","3.620000","4.050000","false"
"6x6","seeded-random","31","decline_from_game_peak","100","1.830000","1.620000","2.040000","false"
"6x6","seeded-random","32","active_fronts","100","6.530000","6.300000","6.750000","false"
"6x6","seeded-random","32","dormant_fronts","100","2.140000","1.960000","2.330000","false"
"6x6","seeded-random","32","backlog","100","3.950000","3.730000","4.170000","false"
"6x6","seeded-random","32","decline_from_game_peak","100","1.730000","1.500000","1.950000","false"
"6x6","seeded-random","33","active_fronts","100","6.700000","6.510000","6.880000","false"
"6x6","seeded-random","33","dormant_fronts","100","2.230000","2.040000","2.420000","false"
"6x6","seeded-random","33","backlog","100","4.080000","3.900000","4.260000","false"
"6x6","seeded-random","33","decline_from_game_peak","100","1.560000","1.370000","1.750000","false"
"6x6","seeded-random","34","active_fronts","100","6.480000","6.280000","6.680000","false"
"6x6","seeded-random","34","dormant_fronts","100","2.080000","1.910000","2.250000","false"
"6x6","seeded-random","34","backlog","100","3.870000","3.690000","4.060000","false"
"6x6","seeded-random","34","decline_from_game_peak","100","1.780000","1.570000","2.010000","false"
"6x6","seeded-random","35","active_fronts","100","6.460000","6.280000","6.640000","false"
"6x6","seeded-random","35","dormant_fronts","100","2.150000","1.980000","2.310000","false"
"6x6","seeded-random","35","backlog","100","3.860000","3.680000","4.040000","false"
"6x6","seeded-random","35","decline_from_game_peak","100","1.800000","1.610000","1.990000","false"
"6x6","seeded-random","36","active_fronts","100","6.410000","6.210000","6.620000","false"
"6x6","seeded-random","36","dormant_fronts","100","1.960000","1.790000","2.130000","false"
"6x6","seeded-random","36","backlog","100","3.780000","3.580000","3.980000","false"
"6x6","seeded-random","36","decline_from_game_peak","100","1.850000","1.650000","2.060000","false"
"6x6","seeded-random","37","active_fronts","100","6.560000","6.340000","6.770000","false"
"6x6","seeded-random","37","dormant_fronts","100","2.090000","1.900000","2.280000","false"
"6x6","seeded-random","37","backlog","100","3.940000","3.720000","4.150000","false"
"6x6","seeded-random","37","decline_from_game_peak","100","1.700000","1.490000","1.910000","false"
"6x6","seeded-random","38","active_fronts","100","6.510000","6.320000","6.710000","false"
"6x6","seeded-random","38","dormant_fronts","100","2.040000","1.850000","2.240000","false"
"6x6","seeded-random","38","backlog","100","3.830000","3.620000","4.050000","false"
"6x6","seeded-random","38","decline_from_game_peak","100","1.750000","1.550000","1.960000","false"
"6x6","seeded-random","39","active_fronts","100","6.670000","6.450000","6.870000","false"
"6x6","seeded-random","39","dormant_fronts","100","2.090000","1.920000","2.260000","false"
"6x6","seeded-random","39","backlog","100","4.130000","3.940000","4.310000","false"
"6x6","seeded-random","39","decline_from_game_peak","100","1.590000","1.400000","1.790000","false"
"6x6","seeded-random","40","active_fronts","100","6.690000","6.500000","6.890000","false"
"6x6","seeded-random","40","dormant_fronts","100","2.220000","2.030000","2.410000","false"
"6x6","seeded-random","40","backlog","100","4.080000","3.890000","4.270000","false"
"6x6","seeded-random","40","decline_from_game_peak","100","1.570000","1.380000","1.780000","false"
"6x6","seeded-random","41","active_fronts","100","6.890000","6.680000","7.110000","false"
"6x6","seeded-random","41","dormant_fronts","100","2.350000","2.140000","2.550000","false"
"6x6","seeded-random","41","backlog","100","4.260000","4.020000","4.480000","false"
"6x6","seeded-random","41","decline_from_game_peak","100","1.370000","1.170000","1.580000","false"
"6x6","seeded-random","42","active_fronts","100","6.620000","6.410000","6.830000","false"
"6x6","seeded-random","42","dormant_fronts","100","1.990000","1.820000","2.160000","false"
"6x6","seeded-random","42","backlog","100","3.960000","3.760000","4.170000","false"
"6x6","seeded-random","42","decline_from_game_peak","100","1.640000","1.420000","1.840000","false"
"6x6","seeded-random","43","active_fronts","100","6.840000","6.650000","7.030000","false"
"6x6","seeded-random","43","dormant_fronts","100","2.220000","2.040000","2.420000","false"
"6x6","seeded-random","43","backlog","100","4.180000","4.010000","4.370000","false"
"6x6","seeded-random","43","decline_from_game_peak","100","1.420000","1.220000","1.620000","false"
"6x6","seeded-random","44","active_fronts","100","6.760000","6.550000","6.970000","false"
"6x6","seeded-random","44","dormant_fronts","100","2.150000","1.960000","2.340000","false"
"6x6","seeded-random","44","backlog","100","4.060000","3.870000","4.250000","false"
"6x6","seeded-random","44","decline_from_game_peak","100","1.500000","1.290000","1.720000","false"
"6x6","seeded-random","45","active_fronts","100","6.700000","6.490000","6.900000","false"
"6x6","seeded-random","45","dormant_fronts","100","2.100000","1.910000","2.310000","false"
"6x6","seeded-random","45","backlog","100","4.030000","3.810000","4.260000","false"
"6x6","seeded-random","45","decline_from_game_peak","100","1.560000","1.360000","1.780000","false"
"6x6","seeded-random","46","active_fronts","100","6.670000","6.490000","6.860000","false"
"6x6","seeded-random","46","dormant_fronts","100","2.100000","1.910000","2.290000","false"
"6x6","seeded-random","46","backlog","100","4.030000","3.810000","4.250000","false"
"6x6","seeded-random","46","decline_from_game_peak","100","1.590000","1.390000","1.820000","false"
"6x6","seeded-random","47","active_fronts","100","6.700000","6.510000","6.910000","false"
"6x6","seeded-random","47","dormant_fronts","100","2.240000","2.040000","2.440000","false"
"6x6","seeded-random","47","backlog","100","4.000000","3.800000","4.220000","false"
"6x6","seeded-random","47","decline_from_game_peak","100","1.560000","1.360000","1.770000","false"
"6x6","seeded-random","48","active_fronts","100","6.630000","6.450000","6.810000","false"
"6x6","seeded-random","48","dormant_fronts","100","2.030000","1.860000","2.190000","false"
"6x6","seeded-random","48","backlog","100","3.990000","3.800000","4.170000","false"
"6x6","seeded-random","48","decline_from_game_peak","100","1.630000","1.440000","1.840000","false"
"6x6","uct-0100","1","active_fronts","50","0.000000","0.000000","0.000000","false"
"6x6","uct-0100","1","dormant_fronts","50","0.000000","0.000000","0.000000","false"
"6x6","uct-0100","1","backlog","50","0.000000","0.000000","0.000000","false"
"6x6","uct-0100","1","decline_from_game_peak","50","8.220000","8.080000","8.360000","false"
"6x6","uct-0100","2","active_fronts","50","0.720000","0.520000","0.920000","false"
"6x6","uct-0100","2","dormant_fronts","50","0.000000","0.000000","0.000000","false"
"6x6","uct-0100","2","backlog","50","0.000000","0.000000","0.000000","false"
"6x6","uct-0100","2","decline_from_game_peak","50","7.500000","7.260000","7.760000","false"
"6x6","uct-0100","3","active_fronts","50","1.280000","1.060000","1.480000","false"
"6x6","uct-0100","3","dormant_fronts","50","0.000000","0.000000","0.000000","false"
"6x6","uct-0100","3","backlog","50","0.400000","0.260000","0.540000","false"
"6x6","uct-0100","3","decline_from_game_peak","50","6.940000","6.680000","7.180000","false"
"6x6","uct-0100","4","active_fronts","50","2.140000","1.900000","2.400000","false"
"6x6","uct-0100","4","dormant_fronts","50","0.240000","0.120000","0.360000","false"
"6x6","uct-0100","4","backlog","50","0.600000","0.440000","0.760000","false"
"6x6","uct-0100","4","decline_from_game_peak","50","6.080000","5.780000","6.380000","false"
"6x6","uct-0100","5","active_fronts","50","2.660000","2.380000","2.940000","false"
"6x6","uct-0100","5","dormant_fronts","50","0.460000","0.300000","0.620000","false"
"6x6","uct-0100","5","backlog","50","1.420000","1.160000","1.680000","false"
"6x6","uct-0100","5","decline_from_game_peak","50","5.560000","5.260000","5.860000","false"
"6x6","uct-0100","6","active_fronts","50","3.120000","2.800000","3.460000","false"
"6x6","uct-0100","6","dormant_fronts","50","0.900000","0.680000","1.120000","false"
"6x6","uct-0100","6","backlog","50","1.720000","1.460000","1.980000","false"
"6x6","uct-0100","6","decline_from_game_peak","50","5.100000","4.720000","5.500000","false"
"6x6","uct-0100","7","active_fronts","50","3.580000","3.240000","3.920000","false"
"6x6","uct-0100","7","dormant_fronts","50","1.060000","0.780000","1.340000","false"
"6x6","uct-0100","7","backlog","50","1.940000","1.660000","2.240000","false"
"6x6","uct-0100","7","decline_from_game_peak","50","4.640000","4.280000","4.980000","false"
"6x6","uct-0100","8","active_fronts","50","3.880000","3.540000","4.220000","false"
"6x6","uct-0100","8","dormant_fronts","50","0.940000","0.740000","1.160000","false"
"6x6","uct-0100","8","backlog","50","2.040000","1.740000","2.340000","false"
"6x6","uct-0100","8","decline_from_game_peak","50","4.340000","3.960000","4.720000","false"
"6x6","uct-0100","9","active_fronts","50","4.380000","4.020000","4.700000","false"
"6x6","uct-0100","9","dormant_fronts","50","1.200000","0.980000","1.440000","false"
"6x6","uct-0100","9","backlog","50","2.480000","2.200000","2.780000","false"
"6x6","uct-0100","9","decline_from_game_peak","50","3.840000","3.500000","4.200000","false"
"6x6","uct-0100","10","active_fronts","50","4.820000","4.520000","5.120000","false"
"6x6","uct-0100","10","dormant_fronts","50","1.280000","1.020000","1.540000","false"
"6x6","uct-0100","10","backlog","50","2.400000","2.060000","2.720000","false"
"6x6","uct-0100","10","decline_from_game_peak","50","3.400000","3.080000","3.720000","false"
"6x6","uct-0100","11","active_fronts","50","4.800000","4.520000","5.120000","false"
"6x6","uct-0100","11","dormant_fronts","50","1.280000","1.060000","1.520000","false"
"6x6","uct-0100","11","backlog","50","2.820000","2.540000","3.100000","false"
"6x6","uct-0100","11","decline_from_game_peak","50","3.420000","3.120000","3.700000","false"
"6x6","uct-0100","12","active_fronts","50","5.020000","4.780000","5.280000","false"
"6x6","uct-0100","12","dormant_fronts","50","1.440000","1.220000","1.680000","false"
"6x6","uct-0100","12","backlog","50","2.840000","2.600000","3.100000","false"
"6x6","uct-0100","12","decline_from_game_peak","50","3.200000","2.960000","3.440000","false"
"6x6","uct-0100","13","active_fronts","50","5.160000","4.900000","5.440000","false"
"6x6","uct-0100","13","dormant_fronts","50","1.540000","1.300000","1.780000","false"
"6x6","uct-0100","13","backlog","50","2.980000","2.720000","3.280000","false"
"6x6","uct-0100","13","decline_from_game_peak","50","3.060000","2.780000","3.360000","false"
"6x6","uct-0100","14","active_fronts","50","5.160000","4.840000","5.460000","false"
"6x6","uct-0100","14","dormant_fronts","50","1.460000","1.200000","1.740000","false"
"6x6","uct-0100","14","backlog","50","2.960000","2.660000","3.260000","false"
"6x6","uct-0100","14","decline_from_game_peak","50","3.060000","2.720000","3.380000","false"
"6x6","uct-0100","15","active_fronts","50","5.500000","5.160000","5.840000","false"
"6x6","uct-0100","15","dormant_fronts","50","1.560000","1.320000","1.800000","false"
"6x6","uct-0100","15","backlog","50","3.280000","2.960000","3.620000","false"
"6x6","uct-0100","15","decline_from_game_peak","50","2.720000","2.380000","3.060000","false"
"6x6","uct-0100","16","active_fronts","50","5.580000","5.280000","5.880000","false"
"6x6","uct-0100","16","dormant_fronts","50","1.780000","1.540000","2.020000","false"
"6x6","uct-0100","16","backlog","50","3.260000","2.980000","3.540000","false"
"6x6","uct-0100","16","decline_from_game_peak","50","2.640000","2.320000","2.960000","false"
"6x6","uct-0100","17","active_fronts","50","5.900000","5.600000","6.200000","false"
"6x6","uct-0100","17","dormant_fronts","50","1.760000","1.480000","2.040000","false"
"6x6","uct-0100","17","backlog","50","3.420000","3.160000","3.680000","false"
"6x6","uct-0100","17","decline_from_game_peak","50","2.320000","2.020000","2.640000","false"
"6x6","uct-0100","18","active_fronts","50","5.960000","5.660000","6.240000","false"
"6x6","uct-0100","18","dormant_fronts","50","1.800000","1.540000","2.040000","false"
"6x6","uct-0100","18","backlog","50","3.600000","3.300000","3.900000","false"
"6x6","uct-0100","18","decline_from_game_peak","50","2.260000","1.940000","2.560000","false"
"6x6","uct-0100","19","active_fronts","50","5.800000","5.540000","6.060000","false"
"6x6","uct-0100","19","dormant_fronts","50","1.920000","1.680000","2.160000","false"
"6x6","uct-0100","19","backlog","50","3.420000","3.160000","3.680000","false"
"6x6","uct-0100","19","decline_from_game_peak","50","2.420000","2.140000","2.700000","false"
"6x6","uct-0100","20","active_fronts","50","6.020000","5.720000","6.300000","false"
"6x6","uct-0100","20","dormant_fronts","50","1.880000","1.620000","2.120000","false"
"6x6","uct-0100","20","backlog","50","3.460000","3.180000","3.720000","false"
"6x6","uct-0100","20","decline_from_game_peak","50","2.200000","1.940000","2.460000","false"
"6x6","uct-0100","21","active_fronts","50","6.080000","5.780000","6.380000","false"
"6x6","uct-0100","21","dormant_fronts","50","1.860000","1.600000","2.140000","false"
"6x6","uct-0100","21","backlog","50","3.660000","3.340000","3.960000","false"
"6x6","uct-0100","21","decline_from_game_peak","50","2.140000","1.840000","2.440000","false"
"6x6","uct-0100","22","active_fronts","50","6.160000","5.880000","6.420000","false"
"6x6","uct-0100","22","dormant_fronts","50","1.880000","1.640000","2.120000","false"
"6x6","uct-0100","22","backlog","50","3.520000","3.280000","3.740000","false"
"6x6","uct-0100","22","decline_from_game_peak","50","2.060000","1.780000","2.340000","false"
"6x6","uct-0100","23","active_fronts","50","6.240000","5.940000","6.540000","false"
"6x6","uct-0100","23","dormant_fronts","50","1.840000","1.600000","2.080000","false"
"6x6","uct-0100","23","backlog","50","3.700000","3.440000","3.960000","false"
"6x6","uct-0100","23","decline_from_game_peak","50","1.980000","1.680000","2.280000","false"
"6x6","uct-0100","24","active_fronts","50","6.280000","5.960000","6.580000","false"
"6x6","uct-0100","24","dormant_fronts","50","2.020000","1.780000","2.280000","false"
"6x6","uct-0100","24","backlog","50","3.640000","3.340000","3.920000","false"
"6x6","uct-0100","24","decline_from_game_peak","50","1.940000","1.620000","2.260000","false"
"6x6","uct-0100","25","active_fronts","50","6.280000","5.980000","6.580000","false"
"6x6","uct-0100","25","dormant_fronts","50","1.780000","1.500000","2.080000","false"
"6x6","uct-0100","25","backlog","50","3.800000","3.480000","4.120000","false"
"6x6","uct-0100","25","decline_from_game_peak","50","1.940000","1.620000","2.280000","false"
"6x6","uct-0100","26","active_fronts","50","6.380000","6.120000","6.660000","false"
"6x6","uct-0100","26","dormant_fronts","50","2.000000","1.720000","2.260000","false"
"6x6","uct-0100","26","backlog","50","3.700000","3.420000","3.980000","false"
"6x6","uct-0100","26","decline_from_game_peak","50","1.840000","1.540000","2.160000","false"
"6x6","uct-0100","27","active_fronts","50","6.380000","6.100000","6.680000","false"
"6x6","uct-0100","27","dormant_fronts","50","2.000000","1.740000","2.260000","false"
"6x6","uct-0100","27","backlog","50","3.980000","3.680000","4.260000","false"
"6x6","uct-0100","27","decline_from_game_peak","50","1.840000","1.540000","2.160000","false"
"6x6","uct-0100","28","active_fronts","50","6.500000","6.220000","6.780000","false"
"6x6","uct-0100","28","dormant_fronts","50","2.020000","1.780000","2.260000","false"
"6x6","uct-0100","28","backlog","50","3.900000","3.620000","4.200000","false"
"6x6","uct-0100","28","decline_from_game_peak","50","1.720000","1.460000","1.980000","false"
"6x6","uct-0100","29","active_fronts","50","6.680000","6.420000","6.940000","false"
"6x6","uct-0100","29","dormant_fronts","50","2.160000","1.900000","2.400000","false"
"6x6","uct-0100","29","backlog","50","4.000000","3.740000","4.240000","false"
"6x6","uct-0100","29","decline_from_game_peak","50","1.540000","1.280000","1.800000","false"
"6x6","uct-0100","30","active_fronts","50","6.560000","6.280000","6.840000","false"
"6x6","uct-0100","30","dormant_fronts","50","2.060000","1.780000","2.320000","false"
"6x6","uct-0100","30","backlog","50","3.960000","3.680000","4.240000","false"
"6x6","uct-0100","30","decline_from_game_peak","50","1.660000","1.380000","1.940000","false"
"6x6","uct-0100","31","active_fronts","50","6.460000","6.160000","6.760000","false"
"6x6","uct-0100","31","dormant_fronts","50","1.940000","1.680000","2.220000","false"
"6x6","uct-0100","31","backlog","50","3.920000","3.620000","4.240000","false"
"6x6","uct-0100","31","decline_from_game_peak","50","1.760000","1.460000","2.080000","false"
"6x6","uct-0100","32","active_fronts","50","6.560000","6.280000","6.860000","false"
"6x6","uct-0100","32","dormant_fronts","50","2.060000","1.800000","2.320000","false"
"6x6","uct-0100","32","backlog","50","3.840000","3.560000","4.100000","false"
"6x6","uct-0100","32","decline_from_game_peak","50","1.660000","1.380000","1.940000","false"
"6x6","uct-0100","33","active_fronts","50","6.640000","6.320000","6.980000","false"
"6x6","uct-0100","33","dormant_fronts","50","2.040000","1.780000","2.280000","false"
"6x6","uct-0100","33","backlog","50","4.020000","3.700000","4.340000","false"
"6x6","uct-0100","33","decline_from_game_peak","50","1.580000","1.280000","1.880000","false"
"6x6","uct-0100","34","active_fronts","50","6.480000","6.160000","6.800000","false"
"6x6","uct-0100","34","dormant_fronts","50","2.140000","1.860000","2.420000","false"
"6x6","uct-0100","34","backlog","50","3.920000","3.620000","4.220000","false"
"6x6","uct-0100","34","decline_from_game_peak","50","1.740000","1.460000","2.040000","false"
"6x6","uct-0100","35","active_fronts","50","6.620000","6.340000","6.880000","false"
"6x6","uct-0100","35","dormant_fronts","50","2.200000","1.960000","2.420000","false"
"6x6","uct-0100","35","backlog","50","4.080000","3.800000","4.360000","false"
"6x6","uct-0100","35","decline_from_game_peak","50","1.600000","1.360000","1.860000","false"
"6x6","uct-0100","36","active_fronts","50","6.560000","6.240000","6.860000","false"
"6x6","uct-0100","36","dormant_fronts","50","2.160000","1.900000","2.440000","false"
"6x6","uct-0100","36","backlog","50","3.940000","3.660000","4.260000","false"
"6x6","uct-0100","36","decline_from_game_peak","50","1.660000","1.380000","1.940000","false"
"6x6","uct-0100","37","active_fronts","50","6.520000","6.280000","6.760000","false"
"6x6","uct-0100","37","dormant_fronts","50","2.140000","1.860000","2.400000","false"
"6x6","uct-0100","37","backlog","50","4.020000","3.720000","4.320000","false"
"6x6","uct-0100","37","decline_from_game_peak","50","1.700000","1.460000","1.940000","false"
"6x6","uct-0100","38","active_fronts","50","6.660000","6.400000","6.940000","false"
"6x6","uct-0100","38","dormant_fronts","50","2.260000","1.960000","2.560000","false"
"6x6","uct-0100","38","backlog","50","3.940000","3.660000","4.200000","false"
"6x6","uct-0100","38","decline_from_game_peak","50","1.560000","1.280000","1.820000","false"
"6x6","uct-0100","39","active_fronts","50","6.600000","6.340000","6.840000","false"
"6x6","uct-0100","39","dormant_fronts","50","2.020000","1.740000","2.300000","false"
"6x6","uct-0100","39","backlog","50","3.980000","3.720000","4.240000","false"
"6x6","uct-0100","39","decline_from_game_peak","50","1.620000","1.340000","1.900000","false"
"6x6","uct-0100","40","active_fronts","50","6.820000","6.560000","7.060000","false"
"6x6","uct-0100","40","dormant_fronts","50","2.180000","1.960000","2.400000","false"
"6x6","uct-0100","40","backlog","50","4.220000","3.940000","4.500000","false"
"6x6","uct-0100","40","decline_from_game_peak","50","1.400000","1.140000","1.680000","false"
"6x6","uct-0100","41","active_fronts","50","6.780000","6.520000","7.040000","false"
"6x6","uct-0100","41","dormant_fronts","50","2.360000","2.100000","2.620000","false"
"6x6","uct-0100","41","backlog","50","4.120000","3.860000","4.420000","false"
"6x6","uct-0100","41","decline_from_game_peak","50","1.440000","1.200000","1.680000","false"
"6x6","uct-0100","42","active_fronts","50","6.640000","6.400000","6.880000","false"
"6x6","uct-0100","42","dormant_fronts","50","2.280000","2.020000","2.560000","false"
"6x6","uct-0100","42","backlog","50","4.000000","3.760000","4.240000","false"
"6x6","uct-0100","42","decline_from_game_peak","50","1.580000","1.380000","1.800000","false"
"6x6","uct-0100","43","active_fronts","50","6.560000","6.280000","6.840000","false"
"6x6","uct-0100","43","dormant_fronts","50","2.100000","1.840000","2.360000","false"
"6x6","uct-0100","43","backlog","50","3.920000","3.640000","4.220000","false"
"6x6","uct-0100","43","decline_from_game_peak","50","1.660000","1.340000","1.960000","false"
"6x6","uct-0100","44","active_fronts","50","6.520000","6.260000","6.760000","false"
"6x6","uct-0100","44","dormant_fronts","50","2.040000","1.760000","2.320000","false"
"6x6","uct-0100","44","backlog","50","3.900000","3.640000","4.180000","false"
"6x6","uct-0100","44","decline_from_game_peak","50","1.700000","1.440000","1.980000","false"
"6x6","uct-0100","45","active_fronts","50","6.660000","6.400000","6.920000","false"
"6x6","uct-0100","45","dormant_fronts","50","1.900000","1.640000","2.160000","false"
"6x6","uct-0100","45","backlog","50","3.900000","3.660000","4.140000","false"
