"board","experiment_id","search_level","game_index","region","final_placement_turn","final_placement_band","receives_final_band_investment","remaining_turns","remaining_fraction","has_later_observation","all_later_opportunity_zero","unresolved_after_final_placement","local_outcome_fixed","censor_mode","classification"
"4x4","seeded-random-self-play","seeded-random","95","HH","20","4","true","4","0.166667","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","95","HH","20","4","true","4","0.166667","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","96","LL","23","4","true","1","0.041667","true","false","true","true","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","96","LL","23","4","true","1","0.041667","true","false","true","true","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","96","LL","23","4","true","1","0.041667","true","false","true","true","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","96","LH","16","3","false","8","0.333333","true","false","true","false","turns4","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","96","LH","16","3","false","8","0.333333","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","96","LH","16","3","false","8","0.333333","true","false","true","false","0.2","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","96","ML","18","3","false","6","0.250000","true","false","true","false","turns4","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","96","ML","18","3","false","6","0.250000","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","96","ML","18","3","false","6","0.250000","true","false","true","false","0.2","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","96","MH","22","4","true","2","0.083333","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","96","MH","22","4","true","2","0.083333","true","false","true","false","0.1","end_censored"
"4x4","seeded-random-self-play","seeded-random","96","MH","22","4","true","2","0.083333","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","96","HL","22","4","true","2","0.083333","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","96","HL","22","4","true","2","0.083333","true","false","true","false","0.1","end_censored"
"4x4","seeded-random-self-play","seeded-random","96","HL","22","4","true","2","0.083333","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","96","HM","23","4","true","1","0.041667","true","false","false","false","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","96","HM","23","4","true","1","0.041667","true","false","false","false","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","96","HM","23","4","true","1","0.041667","true","false","false","false","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","96","HH","24","4","true","0","0.000000","false","false","false","true","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","96","HH","24","4","true","0","0.000000","false","false","false","true","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","96","HH","24","4","true","0","0.000000","false","false","false","true","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","97","LL","23","4","true","1","0.041667","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","97","LL","23","4","true","1","0.041667","true","false","true","false","0.1","end_censored"
"4x4","seeded-random-self-play","seeded-random","97","LL","23","4","true","1","0.041667","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","97","LM","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","97","LM","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","97","LM","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","97","LH","19","4","true","5","0.208333","true","false","true","false","turns4","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","97","LH","19","4","true","5","0.208333","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","97","LH","19","4","true","5","0.208333","true","false","true","false","0.2","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","97","ML","23","4","true","1","0.041667","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","97","ML","23","4","true","1","0.041667","true","false","true","false","0.1","end_censored"
"4x4","seeded-random-self-play","seeded-random","97","ML","23","4","true","1","0.041667","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","97","MM","17","3","false","7","0.291667","true","false","true","false","turns4","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","97","MM","17","3","false","7","0.291667","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","97","MM","17","3","false","7","0.291667","true","false","true","false","0.2","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","97","MH","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","97","MH","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","97","MH","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","97","HL","21","4","true","3","0.125000","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","97","HL","21","4","true","3","0.125000","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","97","HL","21","4","true","3","0.125000","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","98","LL","22","4","true","2","0.083333","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","98","LL","22","4","true","2","0.083333","true","false","true","false","0.1","end_censored"
"4x4","seeded-random-self-play","seeded-random","98","LL","22","4","true","2","0.083333","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","98","LM","20","4","true","4","0.166667","true","false","true","false","turns4","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","98","LM","20","4","true","4","0.166667","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","98","LM","20","4","true","4","0.166667","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","98","ML","20","4","true","4","0.166667","true","false","false","false","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","98","ML","20","4","true","4","0.166667","true","false","false","false","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","98","ML","20","4","true","4","0.166667","true","false","false","false","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","98","MM","23","4","true","1","0.041667","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","98","MM","23","4","true","1","0.041667","true","false","true","false","0.1","end_censored"
"4x4","seeded-random-self-play","seeded-random","98","MM","23","4","true","1","0.041667","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","98","MH","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","98","MH","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","98","MH","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","98","HL","19","4","true","5","0.208333","true","false","true","false","turns4","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","98","HL","19","4","true","5","0.208333","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","98","HL","19","4","true","5","0.208333","true","false","true","false","0.2","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","98","HM","21","4","true","3","0.125000","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","98","HM","21","4","true","3","0.125000","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","98","HM","21","4","true","3","0.125000","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","98","HH","23","4","true","1","0.041667","true","false","false","false","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","98","HH","23","4","true","1","0.041667","true","false","false","false","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","98","HH","23","4","true","1","0.041667","true","false","false","false","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","LL","21","4","true","3","0.125000","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","99","LL","21","4","true","3","0.125000","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","99","LL","21","4","true","3","0.125000","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","99","LM","23","4","true","1","0.041667","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","99","LM","23","4","true","1","0.041667","true","false","true","false","0.1","end_censored"
"4x4","seeded-random-self-play","seeded-random","99","LM","23","4","true","1","0.041667","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","99","LH","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","LH","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","LH","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","ML","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","ML","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","ML","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","MM","19","4","true","5","0.208333","true","false","false","false","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","MM","19","4","true","5","0.208333","true","false","false","false","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","MM","19","4","true","5","0.208333","true","false","false","false","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","MH","22","4","true","2","0.083333","true","false","true","true","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","MH","22","4","true","2","0.083333","true","false","true","true","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","MH","22","4","true","2","0.083333","true","false","true","true","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","HL","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","HL","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","HL","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","99","HM","22","4","true","2","0.083333","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","99","HM","22","4","true","2","0.083333","true","false","true","false","0.1","end_censored"
"4x4","seeded-random-self-play","seeded-random","99","HM","22","4","true","2","0.083333","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","99","HH","16","3","false","8","0.333333","true","false","true","false","turns4","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","99","HH","16","3","false","8","0.333333","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","99","HH","16","3","false","8","0.333333","true","false","true","false","0.2","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","100","LL","21","4","true","3","0.125000","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","100","LL","21","4","true","3","0.125000","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","100","LL","21","4","true","3","0.125000","true","false","true","false","0.2","end_censored"
"4x4","seeded-random-self-play","seeded-random","100","LH","18","3","false","6","0.250000","true","false","true","false","turns4","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","100","LH","18","3","false","6","0.250000","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","100","LH","18","3","false","6","0.250000","true","false","true","false","0.2","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","100","HL","22","4","true","2","0.083333","true","false","true","true","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","100","HL","22","4","true","2","0.083333","true","false","true","true","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","100","HL","22","4","true","2","0.083333","true","false","true","true","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","100","HM","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","100","HM","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","100","HM","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","seeded-random-self-play","seeded-random","100","HH","21","4","true","3","0.125000","true","false","true","false","turns4","end_censored"
"4x4","seeded-random-self-play","seeded-random","100","HH","21","4","true","3","0.125000","true","false","true","false","0.1","selectively_abandoned"
"4x4","seeded-random-self-play","seeded-random","100","HH","21","4","true","3","0.125000","true","false","true","false","0.2","end_censored"
"4x4","uct-0100-self-play","uct-0100","1","LL","23","4","true","1","0.041667","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","1","LL","23","4","true","1","0.041667","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","1","LL","23","4","true","1","0.041667","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","1","LH","19","4","true","5","0.208333","true","false","true","false","turns4","selectively_abandoned"
"4x4","uct-0100-self-play","uct-0100","1","LH","19","4","true","5","0.208333","true","false","true","false","0.1","selectively_abandoned"
"4x4","uct-0100-self-play","uct-0100","1","LH","19","4","true","5","0.208333","true","false","true","false","0.2","selectively_abandoned"
"4x4","uct-0100-self-play","uct-0100","1","MM","22","4","true","2","0.083333","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","1","MM","22","4","true","2","0.083333","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","1","MM","22","4","true","2","0.083333","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","1","MH","16","3","false","8","0.333333","true","false","true","false","turns4","selectively_abandoned"
"4x4","uct-0100-self-play","uct-0100","1","MH","16","3","false","8","0.333333","true","false","true","false","0.1","selectively_abandoned"
"4x4","uct-0100-self-play","uct-0100","1","MH","16","3","false","8","0.333333","true","false","true","false","0.2","selectively_abandoned"
"4x4","uct-0100-self-play","uct-0100","1","HL","12","2","false","12","0.500000","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","1","HL","12","2","false","12","0.500000","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","1","HL","12","2","false","12","0.500000","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","1","HH","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","1","HH","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","1","HH","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","LL","16","3","false","8","0.333333","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","LL","16","3","false","8","0.333333","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","LL","16","3","false","8","0.333333","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","LM","23","4","true","1","0.041667","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","LM","23","4","true","1","0.041667","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","LM","23","4","true","1","0.041667","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","LH","19","4","true","5","0.208333","true","false","false","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","LH","19","4","true","5","0.208333","true","false","false","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","LH","19","4","true","5","0.208333","true","false","false","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","ML","21","4","true","3","0.125000","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","ML","21","4","true","3","0.125000","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","ML","21","4","true","3","0.125000","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","MM","23","4","true","1","0.041667","true","false","true","false","turns4","end_censored"
"4x4","uct-0100-self-play","uct-0100","2","MM","23","4","true","1","0.041667","true","false","true","false","0.1","end_censored"
"4x4","uct-0100-self-play","uct-0100","2","MM","23","4","true","1","0.041667","true","false","true","false","0.2","end_censored"
"4x4","uct-0100-self-play","uct-0100","2","MH","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","MH","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","MH","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","HL","22","4","true","2","0.083333","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","HL","22","4","true","2","0.083333","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","HL","22","4","true","2","0.083333","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","HM","22","4","true","2","0.083333","true","false","true","false","turns4","end_censored"
"4x4","uct-0100-self-play","uct-0100","2","HM","22","4","true","2","0.083333","true","false","true","false","0.1","end_censored"
"4x4","uct-0100-self-play","uct-0100","2","HM","22","4","true","2","0.083333","true","false","true","false","0.2","end_censored"
"4x4","uct-0100-self-play","uct-0100","2","HH","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","HH","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","2","HH","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","3","LL","19","4","true","5","0.208333","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","3","LL","19","4","true","5","0.208333","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","3","LL","19","4","true","5","0.208333","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","3","LM","13","3","false","11","0.458333","true","false","true","false","turns4","selectively_abandoned"
"4x4","uct-0100-self-play","uct-0100","3","LM","13","3","false","11","0.458333","true","false","true","false","0.1","selectively_abandoned"
"4x4","uct-0100-self-play","uct-0100","3","LM","13","3","false","11","0.458333","true","false","true","false","0.2","selectively_abandoned"
"4x4","uct-0100-self-play","uct-0100","3","LH","21","4","true","3","0.125000","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","3","LH","21","4","true","3","0.125000","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","3","LH","21","4","true","3","0.125000","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","3","MM","23","4","true","1","0.041667","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","3","MM","23","4","true","1","0.041667","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","3","MM","23","4","true","1","0.041667","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","3","HM","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","3","HM","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","3","HM","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","LH","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","LH","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","LH","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","ML","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","ML","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","ML","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","MM","24","4","true","0","0.000000","false","false","false","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","MM","24","4","true","0","0.000000","false","false","false","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","MM","24","4","true","0","0.000000","false","false","false","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","MH","22","4","true","2","0.083333","true","false","true","false","turns4","end_censored"
"4x4","uct-0100-self-play","uct-0100","4","MH","22","4","true","2","0.083333","true","false","true","false","0.1","end_censored"
"4x4","uct-0100-self-play","uct-0100","4","MH","22","4","true","2","0.083333","true","false","true","false","0.2","end_censored"
"4x4","uct-0100-self-play","uct-0100","4","HL","22","4","true","2","0.083333","true","false","true","false","turns4","end_censored"
"4x4","uct-0100-self-play","uct-0100","4","HL","22","4","true","2","0.083333","true","false","true","false","0.1","end_censored"
"4x4","uct-0100-self-play","uct-0100","4","HL","22","4","true","2","0.083333","true","false","true","false","0.2","end_censored"
"4x4","uct-0100-self-play","uct-0100","4","HM","13","3","false","11","0.458333","true","false","false","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","HM","13","3","false","11","0.458333","true","false","false","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","HM","13","3","false","11","0.458333","true","false","false","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","HH","20","4","true","4","0.166667","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","HH","20","4","true","4","0.166667","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","4","HH","20","4","true","4","0.166667","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","LM","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","LM","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","LM","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","LH","19","4","true","5","0.208333","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","LH","19","4","true","5","0.208333","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","LH","19","4","true","5","0.208333","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","ML","23","4","true","1","0.041667","true","false","true","false","turns4","end_censored"
"4x4","uct-0100-self-play","uct-0100","5","ML","23","4","true","1","0.041667","true","false","true","false","0.1","end_censored"
"4x4","uct-0100-self-play","uct-0100","5","ML","23","4","true","1","0.041667","true","false","true","false","0.2","end_censored"
"4x4","uct-0100-self-play","uct-0100","5","MM","17","3","false","7","0.291667","true","false","true","false","turns4","selectively_abandoned"
"4x4","uct-0100-self-play","uct-0100","5","MM","17","3","false","7","0.291667","true","false","true","false","0.1","selectively_abandoned"
"4x4","uct-0100-self-play","uct-0100","5","MM","17","3","false","7","0.291667","true","false","true","false","0.2","selectively_abandoned"
"4x4","uct-0100-self-play","uct-0100","5","MH","19","4","true","5","0.208333","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","MH","19","4","true","5","0.208333","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","MH","19","4","true","5","0.208333","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","HL","21","4","true","3","0.125000","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","HL","21","4","true","3","0.125000","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","HL","21","4","true","3","0.125000","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","HM","22","4","true","2","0.083333","true","false","true","false","turns4","end_censored"
"4x4","uct-0100-self-play","uct-0100","5","HM","22","4","true","2","0.083333","true","false","true","false","0.1","end_censored"
"4x4","uct-0100-self-play","uct-0100","5","HM","22","4","true","2","0.083333","true","false","true","false","0.2","end_censored"
"4x4","uct-0100-self-play","uct-0100","5","HH","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","HH","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","5","HH","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","LL","23","4","true","1","0.041667","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","LL","23","4","true","1","0.041667","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","LL","23","4","true","1","0.041667","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","LM","24","4","true","0","0.000000","false","false","false","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","LM","24","4","true","0","0.000000","false","false","false","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","LM","24","4","true","0","0.000000","false","false","false","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","LH","16","3","false","8","0.333333","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","LH","16","3","false","8","0.333333","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","LH","16","3","false","8","0.333333","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","MM","22","4","true","2","0.083333","true","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","MM","22","4","true","2","0.083333","true","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","MM","22","4","true","2","0.083333","true","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","HL","24","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","HL","24","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","HL","24","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"4x4","uct-0100-self-play","uct-0100","6","HH","23","4","true","1","0.041667","true","false","true","true","turns4","resolved_or_settled"
