"board","experiment_id","game_index","window_first_turn","window_last_turn","window_turns","placements","normalized_entropy","largest_region_share","hhi","region_coverage"
"6x6","6x6-uct-0500","12","4","7","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","12","5","8","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","12","6","9","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","12","7","10","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","12","8","11","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","12","9","12","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","12","10","13","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","12","11","14","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","12","12","15","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","12","13","16","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","12","14","17","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","12","15","18","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","12","16","19","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","12","17","20","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","12","18","21","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","12","19","22","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-0500","12","20","23","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","12","21","24","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","12","22","25","4","12","0.973197","0.166667","0.125000","1.000000"
"6x6","6x6-uct-0500","12","23","26","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","12","24","27","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","12","25","28","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","12","26","29","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","12","27","30","4","12","0.670620","0.333333","0.250000","0.555556"
"6x6","6x6-uct-0500","12","28","31","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","12","29","32","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","12","30","33","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","12","31","34","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","12","32","35","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-uct-0500","12","33","36","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","12","34","37","4","12","0.670620","0.333333","0.250000","0.555556"
"6x6","6x6-uct-0500","12","35","38","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","12","36","39","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","12","37","40","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-0500","12","38","41","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","12","39","42","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","12","40","43","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","12","41","44","4","12","0.648149","0.416667","0.277778","0.555556"
"6x6","6x6-uct-0500","12","42","45","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","12","43","46","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-0500","12","44","47","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","12","45","48","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","13","1","4","4","12","0.700727","0.416667","0.263889","0.666667"
"6x6","6x6-uct-0500","13","2","5","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","13","3","6","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","13","4","7","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","13","5","8","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","13","6","9","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","13","7","10","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","13","8","11","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","13","9","12","4","12","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-uct-0500","13","10","13","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","13","11","14","4","12","0.710310","0.333333","0.222222","0.555556"
"6x6","6x6-uct-0500","13","12","15","4","12","0.648149","0.416667","0.277778","0.555556"
"6x6","6x6-uct-0500","13","13","16","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","13","14","17","4","12","0.618042","0.333333","0.263889","0.444444"
"6x6","6x6-uct-0500","13","15","18","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","13","16","19","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","13","17","20","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","13","18","21","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","13","19","22","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","13","20","23","4","12","0.648149","0.416667","0.277778","0.555556"
"6x6","6x6-uct-0500","13","21","24","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","13","22","25","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","13","23","26","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","13","24","27","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","13","25","28","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","13","26","29","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","13","27","30","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-uct-0500","13","28","31","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","13","29","32","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","13","30","33","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","13","31","34","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","13","32","35","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","13","33","36","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","13","34","37","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","13","35","38","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","13","36","39","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","13","37","40","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-uct-0500","13","38","41","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","13","39","42","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","13","40","43","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","13","41","44","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","13","42","45","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","13","43","46","4","12","0.667994","0.416667","0.263889","0.555556"
"6x6","6x6-uct-0500","13","44","47","4","12","0.562840","0.416667","0.319444","0.444444"
"6x6","6x6-uct-0500","13","45","48","4","12","0.585310","0.333333","0.291667","0.444444"
"6x6","6x6-uct-0500","14","1","4","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","14","2","5","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","14","3","6","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","14","4","7","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","14","5","8","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","14","6","9","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","14","7","10","4","12","0.618042","0.500000","0.319444","0.555556"
"6x6","6x6-uct-0500","14","8","11","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","14","9","12","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","14","10","13","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","14","11","14","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","14","12","15","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","14","13","16","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","14","14","17","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","14","15","18","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","14","16","19","4","12","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-uct-0500","14","17","20","4","12","0.868042","0.333333","0.180556","0.888889"
"6x6","6x6-uct-0500","14","18","21","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","14","19","22","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","14","20","23","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","14","21","24","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","14","22","25","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","14","23","26","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","14","24","27","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","14","25","28","4","12","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-uct-0500","14","26","29","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","14","27","30","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","14","28","31","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","14","29","32","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","14","30","33","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","14","31","34","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","14","32","35","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","14","33","36","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","14","34","37","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","14","35","38","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","14","36","39","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","14","37","40","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","14","38","41","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","14","39","42","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","14","40","43","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","14","41","44","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","14","42","45","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","14","43","46","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","14","44","47","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","14","45","48","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","15","1","4","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","15","2","5","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","15","3","6","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","15","4","7","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","15","5","8","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","15","6","9","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","15","7","10","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","15","8","11","4","12","0.710310","0.333333","0.222222","0.555556"
"6x6","6x6-uct-0500","15","9","12","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","15","10","13","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","15","11","14","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","15","12","15","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","15","13","16","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","15","14","17","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","15","15","18","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","15","16","19","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","15","17","20","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","15","18","21","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","15","19","22","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","15","20","23","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","15","21","24","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","15","22","25","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","15","23","26","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","15","24","27","4","12","0.618042","0.500000","0.319444","0.555556"
"6x6","6x6-uct-0500","15","25","28","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","15","26","29","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","15","27","30","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","15","28","31","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","15","29","32","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","15","30","33","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","15","31","34","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","15","32","35","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","15","33","36","4","12","0.868042","0.333333","0.180556","0.888889"
"6x6","6x6-uct-0500","15","34","37","4","12","0.953352","0.250000","0.138889","1.000000"
"6x6","6x6-uct-0500","15","35","38","4","12","0.700727","0.416667","0.263889","0.666667"
"6x6","6x6-uct-0500","15","36","39","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","15","37","40","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","15","38","41","4","12","0.648149","0.416667","0.277778","0.555556"
"6x6","6x6-uct-0500","15","39","42","4","12","0.700727","0.416667","0.263889","0.666667"
"6x6","6x6-uct-0500","15","40","43","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","15","41","44","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","15","42","45","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","15","43","46","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","15","44","47","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","15","45","48","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","16","1","4","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","16","2","5","4","12","0.755930","0.250000","0.208333","0.666667"
"6x6","6x6-uct-0500","16","3","6","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","16","4","7","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","16","5","8","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","16","6","9","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","16","7","10","4","12","0.595572","0.416667","0.291667","0.444444"
"6x6","6x6-uct-0500","16","8","11","4","12","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-uct-0500","16","9","12","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","16","10","13","4","12","0.880930","0.250000","0.166667","0.888889"
"6x6","6x6-uct-0500","16","11","14","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","16","12","15","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","16","13","16","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","16","14","17","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","16","15","18","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","16","16","19","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","16","17","20","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","16","18","21","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","16","19","22","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","16","20","23","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","16","21","24","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","16","22","25","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","16","23","26","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","16","24","27","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","16","25","28","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","16","26","29","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","16","27","30","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","16","28","31","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","16","29","32","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","16","30","33","4","12","0.880930","0.250000","0.166667","0.888889"
"6x6","6x6-uct-0500","16","31","34","4","12","0.953352","0.250000","0.138889","1.000000"
"6x6","6x6-uct-0500","16","32","35","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","16","33","36","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","16","34","37","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","16","35","38","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","16","36","39","4","12","0.657732","0.333333","0.263889","0.555556"
"6x6","6x6-uct-0500","16","37","40","4","12","0.670620","0.333333","0.250000","0.555556"
"6x6","6x6-uct-0500","16","38","41","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","16","39","42","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","16","40","43","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","16","41","44","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","16","42","45","4","12","0.561740","0.583333","0.388889","0.555556"
"6x6","6x6-uct-0500","16","43","46","4","12","0.598197","0.500000","0.333333","0.555556"
"6x6","6x6-uct-0500","16","44","47","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","16","45","48","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","17","1","4","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","17","2","5","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","17","3","6","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","17","4","7","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","17","5","8","4","12","0.773149","0.416667","0.236111","0.777778"
"6x6","6x6-uct-0500","17","6","9","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","17","7","10","4","12","0.700727","0.416667","0.263889","0.666667"
"6x6","6x6-uct-0500","17","8","11","4","12","0.795620","0.333333","0.208333","0.777778"
"6x6","6x6-uct-0500","17","9","12","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","17","10","13","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","17","11","14","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","17","12","15","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","17","13","16","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","17","14","17","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","17","15","18","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","17","16","19","4","12","0.868042","0.333333","0.180556","0.888889"
"6x6","6x6-uct-0500","17","17","20","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","17","18","21","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","17","19","22","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","17","20","23","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","17","21","24","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","17","22","25","4","12","0.723197","0.250000","0.208333","0.555556"
"6x6","6x6-uct-0500","17","23","26","4","12","0.618042","0.333333","0.263889","0.444444"
"6x6","6x6-uct-0500","17","24","27","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","17","25","28","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","17","26","29","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","17","27","30","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","17","28","31","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","17","29","32","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","17","30","33","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","17","31","34","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","17","32","35","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","17","33","36","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","17","34","37","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","17","35","38","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","17","36","39","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","17","37","40","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","17","38","41","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","17","39","42","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","17","40","43","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","17","41","44","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","17","42","45","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","17","43","46","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","17","44","47","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","17","45","48","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","18","1","4","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","18","2","5","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","18","3","6","4","12","0.868042","0.333333","0.180556","0.888889"
"6x6","6x6-uct-0500","18","4","7","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","18","5","8","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","18","6","9","4","12","0.868042","0.166667","0.152778","0.777778"
"6x6","6x6-uct-0500","18","7","10","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","18","8","11","4","12","0.703352","0.250000","0.222222","0.555556"
"6x6","6x6-uct-0500","18","9","12","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","18","10","13","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","18","11","14","4","12","0.743042","0.333333","0.222222","0.666667"
"6x6","6x6-uct-0500","18","12","15","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","18","13","16","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","18","14","17","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","18","15","18","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","18","16","19","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","18","17","20","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","18","18","21","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","18","19","22","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","18","20","23","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","18","21","24","4","12","0.815465","0.333333","0.194444","0.777778"
"6x6","6x6-uct-0500","18","22","25","4","12","0.762887","0.333333","0.208333","0.666667"
"6x6","6x6-uct-0500","18","23","26","4","12","0.720572","0.416667","0.250000","0.666667"
"6x6","6x6-uct-0500","18","24","27","4","12","0.670620","0.500000","0.305556","0.666667"
"6x6","6x6-uct-0500","18","25","28","4","12","0.690465","0.333333","0.236111","0.555556"
"6x6","6x6-uct-0500","18","26","29","4","12","0.795620","0.250000","0.180556","0.666667"
"6x6","6x6-uct-0500","18","27","30","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","18","28","31","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","18","29","32","4","12","0.900775","0.250000","0.152778","0.888889"
"6x6","6x6-uct-0500","18","30","33","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","18","31","34","4","12","0.848197","0.250000","0.166667","0.777778"
"6x6","6x6-uct-0500","18","32","35","4","12","0.953352","0.250000","0.138889","1.000000"
"6x6","6x6-uct-0500","18","33","36","4","12","0.920620","0.166667","0.138889","0.888889"
"6x6","6x6-uct-0500","18","34","37","4","12","0.775775","0.250000","0.194444","0.666667"
"6x6","6x6-uct-0500","18","35","38","4","12","0.828352","0.250000","0.180556","0.777778"
"6x6","6x6-uct-0500","18","36","39","4","12","0.848197","0.250000","0.166667","0.777778"
