"board","experiment_id","search_level","game_index","switch_index","switch_turn","from_region","to_region","unresolved_carryover","carryover_duration","later_revisited","revisit_turn","revisit_lag"
"7x7","7x7-seeded-random","seeded-random","84","2","4","MH","LH","false","0","false","",""
"7x7","7x7-seeded-random","seeded-random","84","3","5","LH","MH","true","11","true","6","1"
"7x7","7x7-seeded-random","seeded-random","84","4","8","MM","LH","true","11","true","9","1"
"7x7","7x7-seeded-random","seeded-random","84","5","9","LH","MH","true","7","true","12","3"
"7x7","7x7-seeded-random","seeded-random","84","6","10","MH","LL","false","0","false","",""
"7x7","7x7-seeded-random","seeded-random","84","7","20","HL","LL","true","8","true","22","2"
"7x7","7x7-seeded-random","seeded-random","84","8","47","LH","ML","true","2","true","48","1"
"7x7","7x7-seeded-random","seeded-random","84","9","48","ML","HH","true","1","false","",""
"7x7","7x7-seeded-random","seeded-random","85","1","36","MH","HH","true","7","true","39","3"
"7x7","7x7-seeded-random","seeded-random","86","1","21","HH","LL","true","6","true","23","2"
"7x7","7x7-seeded-random","seeded-random","86","2","22","LL","HL","true","2","true","29","7"
"7x7","7x7-seeded-random","seeded-random","86","3","48","LM","LH","true","1","false","",""
"7x7","7x7-seeded-random","seeded-random","87","1","3","HH","MH","true","46","true","5","2"
"7x7","7x7-seeded-random","seeded-random","87","2","6","HH","MM","true","43","true","9","3"
"7x7","7x7-seeded-random","seeded-random","87","3","31","HL","LM","true","3","true","38","7"
"7x7","7x7-seeded-random","seeded-random","87","4","42","LH","MM","true","3","true","47","5"
"7x7","7x7-seeded-random","seeded-random","87","5","45","LM","LL","true","4","true","47","2"
"7x7","7x7-seeded-random","seeded-random","87","6","46","LL","MM","true","3","false","",""
"7x7","7x7-seeded-random","seeded-random","88","1","9","HL","LH","true","7","true","10","1"
"7x7","7x7-seeded-random","seeded-random","88","2","46","MM","HL","true","3","true","48","2"
"7x7","7x7-seeded-random","seeded-random","89","1","3","HL","HH","true","30","true","4","1"
"7x7","7x7-seeded-random","seeded-random","89","2","4","HH","LH","false","0","true","10","6"
"7x7","7x7-seeded-random","seeded-random","89","3","20","MM","LL","true","7","true","21","1"
"7x7","7x7-seeded-random","seeded-random","89","4","21","LL","LM","false","0","false","",""
"7x7","7x7-seeded-random","seeded-random","89","5","37","LL","MM","false","0","false","",""
"7x7","7x7-seeded-random","seeded-random","90","1","6","HL","LL","true","14","true","8","2"
"7x7","7x7-seeded-random","seeded-random","90","2","42","MM","HH","true","3","true","47","5"
"7x7","7x7-seeded-random","seeded-random","91","1","2","HL","HH","false","0","true","4","2"
"7x7","7x7-seeded-random","seeded-random","92","1","8","LL","MH","true","9","true","9","1"
"7x7","7x7-seeded-random","seeded-random","92","2","9","MH","LL","false","0","false","",""
"7x7","7x7-seeded-random","seeded-random","92","3","20","LL","LM","true","3","true","24","4"
"7x7","7x7-seeded-random","seeded-random","92","4","23","ML","HL","true","13","true","24","1"
"7x7","7x7-seeded-random","seeded-random","92","5","39","MM","LL","true","10","true","42","3"
"7x7","7x7-seeded-random","seeded-random","92","6","40","LL","LH","true","3","true","47","7"
"7x7","7x7-seeded-random","seeded-random","92","7","43","HH","MH","true","5","true","44","1"
"7x7","7x7-seeded-random","seeded-random","93","1","5","HM","MH","true","5","true","6","1"
"7x7","7x7-seeded-random","seeded-random","93","2","37","MM","HH","true","9","true","38","1"
"7x7","7x7-seeded-random","seeded-random","93","3","44","ML","LL","true","3","false","",""
"7x7","7x7-seeded-random","seeded-random","93","4","47","HM","LH","true","2","false","",""
"7x7","7x7-seeded-random","seeded-random","94","1","5","MM","MH","false","0","true","11","6"
"7x7","7x7-seeded-random","seeded-random","94","2","6","MH","LL","true","3","true","8","2"
"7x7","7x7-seeded-random","seeded-random","94","3","33","HH","MM","true","10","true","36","3"
"7x7","7x7-seeded-random","seeded-random","94","4","35","MM","LM","true","3","true","41","6"
"7x7","7x7-seeded-random","seeded-random","95","1","39","HH","LL","true","3","true","46","7"
"7x7","7x7-seeded-random","seeded-random","95","2","40","LL","LH","true","6","true","41","1"
"7x7","7x7-seeded-random","seeded-random","96","1","13","MM","MH","true","3","true","20","7"
"7x7","7x7-seeded-random","seeded-random","97","1","23","MM","LL","true","9","true","25","2"
"7x7","7x7-seeded-random","seeded-random","98","1","24","HM","LL","true","5","true","25","1"
"7x7","7x7-seeded-random","seeded-random","98","2","27","ML","HL","true","12","true","28","1"
"7x7","7x7-seeded-random","seeded-random","98","3","39","HH","HM","true","10","true","41","2"
"7x7","7x7-seeded-random","seeded-random","99","1","35","HL","LH","true","3","true","39","4"
"7x7","7x7-seeded-random","seeded-random","100","1","44","MM","LM","true","3","true","48","4"
"7x7","7x7-uct-0100","uct-0100","1","1","14","HL","LM","true","3","true","22","8"
"7x7","7x7-uct-0100","uct-0100","1","2","34","LH","LM","true","3","true","39","5"
"7x7","7x7-uct-0100","uct-0100","2","1","11","HL","MM","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","2","2","14","MM","HH","true","3","true","20","6"
"7x7","7x7-uct-0100","uct-0100","2","3","26","LL","HL","true","11","true","27","1"
"7x7","7x7-uct-0100","uct-0100","2","4","27","HL","LM","true","14","true","30","3"
"7x7","7x7-uct-0100","uct-0100","2","5","35","HH","HM","true","9","true","36","1"
"7x7","7x7-uct-0100","uct-0100","2","6","41","HH","LL","true","3","true","47","6"
"7x7","7x7-uct-0100","uct-0100","2","7","42","LL","MM","true","7","true","45","3"
"7x7","7x7-uct-0100","uct-0100","3","1","9","HL","LM","true","5","true","10","1"
"7x7","7x7-uct-0100","uct-0100","3","2","34","HL","MH","true","15","true","36","2"
"7x7","7x7-uct-0100","uct-0100","3","3","35","MH","LH","false","0","true","37","2"
"7x7","7x7-uct-0100","uct-0100","3","4","42","HL","MH","true","7","true","43","1"
"7x7","7x7-uct-0100","uct-0100","3","5","43","MH","LM","true","6","true","46","3"
"7x7","7x7-uct-0100","uct-0100","4","1","7","LL","LM","true","10","true","8","1"
"7x7","7x7-uct-0100","uct-0100","4","2","12","LH","LL","true","11","true","13","1"
"7x7","7x7-uct-0100","uct-0100","4","3","30","HL","MH","true","9","true","31","1"
"7x7","7x7-uct-0100","uct-0100","4","4","31","MH","HL","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","4","5","37","MH","HH","true","12","true","38","1"
"7x7","7x7-uct-0100","uct-0100","4","6","43","LL","HM","true","3","false","",""
"7x7","7x7-uct-0100","uct-0100","4","7","46","HL","LH","true","3","false","",""
"7x7","7x7-uct-0100","uct-0100","5","1","4","HH","LH","true","26","true","6","2"
"7x7","7x7-uct-0100","uct-0100","5","2","32","MH","LL","true","7","true","33","1"
"7x7","7x7-uct-0100","uct-0100","5","3","33","LL","HM","true","13","true","36","3"
"7x7","7x7-uct-0100","uct-0100","5","4","41","LM","LL","true","8","true","42","1"
"7x7","7x7-uct-0100","uct-0100","6","1","13","LM","MM","true","32","true","15","2"
"7x7","7x7-uct-0100","uct-0100","6","2","23","HM","LM","true","3","true","34","11"
"7x7","7x7-uct-0100","uct-0100","6","3","28","HH","MH","true","9","true","31","3"
"7x7","7x7-uct-0100","uct-0100","6","4","34","HH","HM","true","3","true","45","11"
"7x7","7x7-uct-0100","uct-0100","6","5","35","HM","LM","true","3","true","41","6"
"7x7","7x7-uct-0100","uct-0100","7","1","6","MM","LM","true","17","true","7","1"
"7x7","7x7-uct-0100","uct-0100","7","2","7","LM","ML","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","7","3","12","MH","MM","true","3","true","20","8"
"7x7","7x7-uct-0100","uct-0100","8","1","3","LL","MM","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","8","2","10","LH","LL","true","13","true","13","3"
"7x7","7x7-uct-0100","uct-0100","8","3","26","MH","LL","false","0","true","28","2"
"7x7","7x7-uct-0100","uct-0100","8","4","34","MM","LL","true","10","true","35","1"
"7x7","7x7-uct-0100","uct-0100","8","5","41","HL","LM","true","3","true","48","7"
"7x7","7x7-uct-0100","uct-0100","9","1","11","MH","LL","true","5","true","12","1"
"7x7","7x7-uct-0100","uct-0100","9","2","12","LL","MH","true","3","false","",""
"7x7","7x7-uct-0100","uct-0100","9","3","29","MH","LH","true","6","true","30","1"
"7x7","7x7-uct-0100","uct-0100","10","1","4","LL","HL","false","0","true","6","2"
"7x7","7x7-uct-0100","uct-0100","10","2","5","HL","LM","true","3","true","11","6"
"7x7","7x7-uct-0100","uct-0100","10","3","6","LM","HH","true","3","true","10","4"
"7x7","7x7-uct-0100","uct-0100","10","4","7","HH","LH","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","10","5","8","LH","HH","true","21","true","9","1"
"7x7","7x7-uct-0100","uct-0100","10","6","9","HH","LH","false","0","true","13","4"
"7x7","7x7-uct-0100","uct-0100","11","1","6","LL","LH","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","11","2","7","LH","LL","true","3","true","14","7"
"7x7","7x7-uct-0100","uct-0100","11","3","8","LL","LM","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","11","4","9","LM","LL","true","8","true","10","1"
"7x7","7x7-uct-0100","uct-0100","11","5","29","MM","LL","false","0","true","31","2"
"7x7","7x7-uct-0100","uct-0100","11","6","30","LL","LH","true","3","true","43","13"
"7x7","7x7-uct-0100","uct-0100","12","1","4","LM","LL","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","12","2","15","MM","HH","false","0","true","27","12"
"7x7","7x7-uct-0100","uct-0100","12","3","16","HH","HL","true","9","true","18","2"
"7x7","7x7-uct-0100","uct-0100","12","4","23","HL","LM","true","7","true","24","1"
"7x7","7x7-uct-0100","uct-0100","12","5","24","LM","LL","true","11","true","25","1"
"7x7","7x7-uct-0100","uct-0100","12","6","33","HL","ML","true","3","true","37","4"
"7x7","7x7-uct-0100","uct-0100","12","7","36","ML","HM","true","3","true","41","5"
"7x7","7x7-uct-0100","uct-0100","13","1","16","LM","MM","true","6","true","18","2"
"7x7","7x7-uct-0100","uct-0100","13","2","17","MM","HM","true","7","true","18","1"
"7x7","7x7-uct-0100","uct-0100","13","3","22","LH","LL","true","9","true","23","1"
"7x7","7x7-uct-0100","uct-0100","14","1","4","HH","HL","true","20","true","5","1"
"7x7","7x7-uct-0100","uct-0100","14","2","5","HL","HH","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","14","3","6","HH","HL","true","18","true","7","1"
"7x7","7x7-uct-0100","uct-0100","14","4","7","HL","HH","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","14","5","8","HH","HL","true","16","true","9","1"
"7x7","7x7-uct-0100","uct-0100","14","6","14","HH","LH","true","10","true","16","2"
"7x7","7x7-uct-0100","uct-0100","14","7","15","LH","HL","true","11","true","17","2"
"7x7","7x7-uct-0100","uct-0100","14","8","26","HH","LL","true","7","true","29","3"
"7x7","7x7-uct-0100","uct-0100","14","9","30","HH","LM","true","3","true","36","6"
"7x7","7x7-uct-0100","uct-0100","14","10","48","HL","HH","true","1","false","",""
"7x7","7x7-uct-0100","uct-0100","15","1","4","MH","HL","true","3","true","8","4"
"7x7","7x7-uct-0100","uct-0100","15","2","5","HL","HH","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","15","3","23","HL","LH","true","13","true","24","1"
"7x7","7x7-uct-0100","uct-0100","15","4","24","LH","MH","true","3","true","34","10"
"7x7","7x7-uct-0100","uct-0100","15","5","25","MH","ML","true","3","true","33","8"
"7x7","7x7-uct-0100","uct-0100","15","6","26","ML","HH","true","9","true","27","1"
"7x7","7x7-uct-0100","uct-0100","16","1","44","LL","MH","true","5","true","47","3"
"7x7","7x7-uct-0100","uct-0100","17","1","6","LL","LM","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","17","2","22","HH","HL","true","3","true","29","7"
"7x7","7x7-uct-0100","uct-0100","18","1","16","HM","HL","true","33","true","18","2"
"7x7","7x7-uct-0100","uct-0100","18","2","48","HM","ML","true","1","false","",""
"7x7","7x7-uct-0100","uct-0100","19","1","16","MM","HH","true","3","true","26","10"
"7x7","7x7-uct-0100","uct-0100","19","2","17","HH","LL","true","9","true","18","1"
"7x7","7x7-uct-0100","uct-0100","19","3","18","LL","HH","true","5","true","19","1"
"7x7","7x7-uct-0100","uct-0100","19","4","19","HH","LL","true","7","true","21","2"
"7x7","7x7-uct-0100","uct-0100","19","5","44","HL","LM","true","5","true","47","3"
"7x7","7x7-uct-0100","uct-0100","19","6","45","LM","ML","true","3","false","",""
"7x7","7x7-uct-0100","uct-0100","19","7","46","ML","HH","true","3","true","48","2"
"7x7","7x7-uct-0100","uct-0100","20","1","10","HM","LH","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","20","2","29","HL","MH","true","12","true","30","1"
"7x7","7x7-uct-0100","uct-0100","21","1","42","HL","HH","true","7","true","43","1"
"7x7","7x7-uct-0100","uct-0100","22","1","23","HL","MH","true","3","true","28","5"
"7x7","7x7-uct-0100","uct-0100","22","2","29","HL","MH","true","7","true","32","3"
"7x7","7x7-uct-0100","uct-0100","22","3","32","MH","HL","true","3","true","37","5"
"7x7","7x7-uct-0100","uct-0100","22","4","47","LL","MH","true","2","false","",""
"7x7","7x7-uct-0100","uct-0100","22","5","48","MH","MM","true","1","false","",""
"7x7","7x7-uct-0100","uct-0100","23","1","2","HH","HL","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","23","2","14","HL","ML","true","3","true","20","6"
"7x7","7x7-uct-0100","uct-0100","23","3","23","HH","HL","true","6","true","25","2"
"7x7","7x7-uct-0100","uct-0100","23","4","24","HL","MM","true","8","true","27","3"
"7x7","7x7-uct-0100","uct-0100","23","5","29","HL","MH","true","3","true","35","6"
"7x7","7x7-uct-0100","uct-0100","23","6","40","MH","ML","true","9","true","43","3"
"7x7","7x7-uct-0100","uct-0100","23","7","47","LM","MM","true","2","false","",""
"7x7","7x7-uct-0100","uct-0100","23","8","48","MM","HM","true","1","false","",""
"7x7","7x7-uct-0100","uct-0100","24","1","2","HL","LL","false","0","true","4","2"
"7x7","7x7-uct-0100","uct-0100","24","2","30","MM","LL","true","5","true","31","1"
"7x7","7x7-uct-0100","uct-0100","24","3","41","ML","MM","true","3","true","46","5"
"7x7","7x7-uct-0100","uct-0100","25","1","16","LH","HM","true","16","true","18","2"
"7x7","7x7-uct-0100","uct-0100","25","2","17","HM","HH","true","5","true","18","1"
"7x7","7x7-uct-0100","uct-0100","25","3","41","ML","HH","true","3","false","",""
"7x7","7x7-uct-0100","uct-0100","25","4","42","HH","HL","true","7","true","43","1"
"7x7","7x7-uct-0100","uct-0100","26","1","35","MH","LM","true","3","false","",""
"7x7","7x7-uct-0100","uct-0100","26","2","43","LH","HH","true","6","true","44","1"
"7x7","7x7-uct-0100","uct-0100","26","3","46","LL","HL","true","3","true","48","2"
"7x7","7x7-uct-0100","uct-0100","27","1","24","LL","MM","true","5","true","25","1"
"7x7","7x7-uct-0100","uct-0100","27","2","25","MM","LM","true","24","true","26","1"
"7x7","7x7-uct-0100","uct-0100","27","3","28","LM","HH","true","6","true","30","2"
"7x7","7x7-uct-0100","uct-0100","27","4","29","HH","LH","true","3","true","38","9"
"7x7","7x7-uct-0100","uct-0100","27","5","30","LH","HM","true","19","true","31","1"
"7x7","7x7-uct-0100","uct-0100","28","1","31","MH","HL","true","11","true","32","1"
"7x7","7x7-uct-0100","uct-0100","28","2","48","LL","HM","true","1","false","",""
"7x7","7x7-uct-0100","uct-0100","29","1","6","LL","HL","true","3","true","10","4"
"7x7","7x7-uct-0100","uct-0100","29","2","43","LL","MM","true","5","true","44","1"
"7x7","7x7-uct-0100","uct-0100","29","3","47","HL","HH","true","2","true","48","1"
"7x7","7x7-uct-0100","uct-0100","30","1","4","MH","LL","false","0","true","8","4"
"7x7","7x7-uct-0100","uct-0100","30","2","7","LM","LL","true","3","true","14","7"
"7x7","7x7-uct-0100","uct-0100","30","3","8","LL","MH","true","9","true","9","1"
"7x7","7x7-uct-0100","uct-0100","30","4","9","MH","LL","true","18","true","11","2"
"7x7","7x7-uct-0100","uct-0100","30","5","10","LL","LH","true","7","true","11","1"
"7x7","7x7-uct-0100","uct-0100","30","6","24","LM","HH","true","3","true","28","4"
"7x7","7x7-uct-0100","uct-0100","30","7","30","LM","MH","true","7","true","33","3"
"7x7","7x7-uct-0100","uct-0100","30","8","33","MH","LH","true","3","true","38","5"
"7x7","7x7-uct-0100","uct-0100","31","1","17","LL","LH","true","6","true","18","1"
"7x7","7x7-uct-0100","uct-0100","31","2","22","MM","HH","true","3","true","31","9"
"7x7","7x7-uct-0100","uct-0100","31","3","25","HL","LM","true","6","true","26","1"
"7x7","7x7-uct-0100","uct-0100","31","4","35","HM","HL","true","6","true","36","1"
"7x7","7x7-uct-0100","uct-0100","32","1","14","ML","MH","true","11","true","17","3"
"7x7","7x7-uct-0100","uct-0100","32","2","15","MH","MM","true","10","true","18","3"
"7x7","7x7-uct-0100","uct-0100","32","3","21","LH","ML","true","23","true","23","2"
"7x7","7x7-uct-0100","uct-0100","32","4","26","MM","HL","true","23","true","27","1"
"7x7","7x7-uct-0100","uct-0100","32","5","27","HL","MM","true","3","true","35","8"
"7x7","7x7-uct-0100","uct-0100","32","6","34","MH","LH","true","3","true","38","4"
"7x7","7x7-uct-0100","uct-0100","32","7","35","LH","MM","true","9","true","36","1"
"7x7","7x7-uct-0100","uct-0100","32","8","36","MM","LH","true","13","true","37","1"
"7x7","7x7-uct-0100","uct-0100","32","9","37","LH","MM","true","7","true","38","1"
"7x7","7x7-uct-0100","uct-0100","32","10","43","HH","HL","true","6","true","44","1"
"7x7","7x7-uct-0100","uct-0100","33","1","38","MH","LL","true","4","true","43","5"
"7x7","7x7-uct-0100","uct-0100","33","2","39","LL","ML","true","10","true","41","2"
"7x7","7x7-uct-0100","uct-0100","34","1","6","LH","MH","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","34","2","7","MH","MM","true","3","true","16","9"
"7x7","7x7-uct-0100","uct-0100","34","3","19","LM","MM","true","3","true","27","8"
"7x7","7x7-uct-0100","uct-0100","34","4","23","LH","HH","true","3","true","29","6"
"7x7","7x7-uct-0100","uct-0100","34","5","24","HH","HM","true","5","true","25","1"
"7x7","7x7-uct-0100","uct-0100","34","6","25","HM","HH","true","18","true","26","1"
"7x7","7x7-uct-0100","uct-0100","34","7","28","LM","HM","true","9","true","30","2"
"7x7","7x7-uct-0100","uct-0100","35","1","2","HL","ML","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","35","2","3","ML","HL","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","35","3","40","MH","MM","true","3","true","45","5"
"7x7","7x7-uct-0100","uct-0100","36","1","15","HH","LM","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","37","1","3","HL","ML","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","37","2","11","LL","HH","true","3","true","15","4"
"7x7","7x7-uct-0100","uct-0100","37","3","15","LM","LL","true","5","true","16","1"
"7x7","7x7-uct-0100","uct-0100","38","1","4","LM","LH","true","3","true","11","7"
"7x7","7x7-uct-0100","uct-0100","38","2","20","HL","HH","true","12","true","23","3"
"7x7","7x7-uct-0100","uct-0100","38","3","41","HM","LM","true","8","true","42","1"
"7x7","7x7-uct-0100","uct-0100","39","1","14","LL","LH","true","8","true","15","1"
"7x7","7x7-uct-0100","uct-0100","39","2","23","LH","ML","true","4","true","32","9"
"7x7","7x7-uct-0100","uct-0100","39","3","47","HL","MM","true","2","false","",""
"7x7","7x7-uct-0100","uct-0100","40","1","10","LL","ML","true","14","true","11","1"
"7x7","7x7-uct-0100","uct-0100","40","2","43","HL","LM","true","3","true","47","4"
"7x7","7x7-uct-0100","uct-0100","40","3","44","LM","LH","true","5","true","46","2"
"7x7","7x7-uct-0100","uct-0100","40","4","48","HL","LM","true","1","false","",""
"7x7","7x7-uct-0100","uct-0100","41","1","21","LL","MH","true","3","true","26","5"
"7x7","7x7-uct-0100","uct-0100","41","2","46","LL","ML","true","3","true","47","1"
"7x7","7x7-uct-0100","uct-0100","42","1","5","LL","ML","true","21","true","8","3"
"7x7","7x7-uct-0100","uct-0100","43","1","32","HH","ML","true","3","true","38","6"
"7x7","7x7-uct-0100","uct-0100","44","1","5","HL","LM","false","0","true","11","6"
"7x7","7x7-uct-0100","uct-0100","44","2","39","HL","LM","true","5","true","40","1"
"7x7","7x7-uct-0100","uct-0100","44","3","40","LM","HL","true","9","true","43","3"
"7x7","7x7-uct-0100","uct-0100","44","4","41","HL","MH","true","3","true","45","4"
"7x7","7x7-uct-0100","uct-0100","44","5","42","MH","HM","true","7","true","43","1"
"7x7","7x7-uct-0100","uct-0100","45","1","8","LL","HL","true","13","true","9","1"
"7x7","7x7-uct-0100","uct-0100","45","2","48","LL","LH","true","1","false","",""
"7x7","7x7-uct-0100","uct-0100","46","1","3","MM","HM","true","7","true","4","1"
"7x7","7x7-uct-0100","uct-0100","46","2","17","LL","HL","true","3","true","31","14"
"7x7","7x7-uct-0100","uct-0100","46","3","18","HL","HH","true","31","true","20","2"
"7x7","7x7-uct-0100","uct-0100","46","4","19","HH","MH","true","3","true","23","4"
"7x7","7x7-uct-0100","uct-0100","48","1","25","HM","HH","true","6","true","26","1"
"7x7","7x7-uct-0100","uct-0100","48","2","29","MH","LH","true","3","true","42","13"
"7x7","7x7-uct-0100","uct-0100","48","3","39","LM","ML","true","10","true","40","1"
"7x7","7x7-uct-0100","uct-0100","48","4","40","ML","LM","true","5","true","41","1"
"7x7","7x7-uct-0100","uct-0100","48","5","41","LM","ML","true","8","true","42","1"
"7x7","7x7-uct-0100","uct-0100","49","1","16","LM","HL","false","0","false","",""
"7x7","7x7-uct-0100","uct-0100","50","1","5","LL","HH","true","9","true","7","2"
"7x7","7x7-uct-0100","uct-0100","50","2","31","HH","MM","true","18","true","34","3"
"7x7","7x7-uct-0100","uct-0100","50","3","46","MM","LM","true","3","true","47","1"
"7x7","7x7-uct-0500","uct-0500","1","1","11","LL","MM","true","26","true","12","1"
"7x7","7x7-uct-0500","uct-0500","1","2","23","LL","MM","true","14","true","25","2"
"7x7","7x7-uct-0500","uct-0500","1","3","38","HL","MH","true","3","false","",""
"7x7","7x7-uct-0500","uct-0500","1","4","41","MH","ML","true","5","true","42","1"
"7x7","7x7-uct-0500","uct-0500","1","5","48","LH","MH","true","1","false","",""
"7x7","7x7-uct-0500","uct-0500","2","1","16","LH","ML","true","3","true","22","6"
"7x7","7x7-uct-0500","uct-0500","2","2","21","MH","MM","true","21","true","22","1"
"7x7","7x7-uct-0500","uct-0500","2","3","24","MM","LM","true","25","true","28","4"
"7x7","7x7-uct-0500","uct-0500","2","4","48","MH","ML","true","1","false","",""
"7x7","7x7-uct-0500","uct-0500","3","1","4","HL","LM","false","0","true","6","2"
"7x7","7x7-uct-0500","uct-0500","3","2","10","LM","HM","true","16","true","11","1"
"7x7","7x7-uct-0500","uct-0500","3","3","32","LH","ML","true","17","true","33","1"
"7x7","7x7-uct-0500","uct-0500","3","4","36","HL","LM","true","3","true","41","5"
"7x7","7x7-uct-0500","uct-0500","3","5","37","LM","MM","true","12","true","40","3"
"7x7","7x7-uct-0500","uct-0500","3","6","42","HL","MM","true","3","false","",""
"7x7","7x7-uct-0500","uct-0500","3","7","43","MM","LH","true","3","true","47","4"
"7x7","7x7-uct-0500","uct-0500","3","8","44","LH","LM","true","5","true","45","1"
"7x7","7x7-uct-0500","uct-0500","3","9","48","LM","MH","true","1","false","",""
"7x7","7x7-uct-0500","uct-0500","4","1","29","MM","LH","true","2","false","",""
"7x7","7x7-uct-0500","uct-0500","4","2","38","HM","HH","true","10","true","40","2"
"7x7","7x7-uct-0500","uct-0500","4","3","42","LL","MH","true","7","true","43","1"
"7x7","7x7-uct-0500","uct-0500","5","1","16","HM","LH","false","0","true","24","8"
"7x7","7x7-uct-0500","uct-0500","5","2","19","MM","LL","true","13","true","20","1"
"7x7","7x7-uct-0500","uct-0500","5","3","45","LH","MH","true","4","true","47","2"
"7x7","7x7-uct-0500","uct-0500","6","1","2","LM","ML","false","0","false","",""
"7x7","7x7-uct-0500","uct-0500","6","2","11","HM","HL","false","0","false","",""
"7x7","7x7-uct-0500","uct-0500","6","3","12","HL","HM","true","13","true","13","1"
"7x7","7x7-uct-0500","uct-0500","6","4","19","HM","ML","false","0","false","",""
"7x7","7x7-uct-0500","uct-0500","6","5","23","HM","ML","false","0","false","",""
"7x7","7x7-uct-0500","uct-0500","6","6","41","ML","MH","true","7","true","44","3"
"7x7","7x7-uct-0500","uct-0500","6","7","47","MH","HL","true","2","false","",""
"7x7","7x7-uct-0500","uct-0500","6","8","48","HL","HM","true","1","false","",""
"7x7","7x7-uct-0500","uct-0500","7","1","9","ML","HL","false","0","true","15","6"
"7x7","7x7-uct-0500","uct-0500","7","2","22","LL","MM","true","14","true","23","1"
"7x7","7x7-uct-0500","uct-0500","7","3","26","HH","HL","true","17","true","29","3"
"7x7","7x7-uct-0500","uct-0500","7","4","42","LM","HM","true","7","true","43","1"
"7x7","7x7-uct-0500","uct-0500","8","1","7","HH","HL","true","3","true","15","8"
"7x7","7x7-uct-0500","uct-0500","8","2","17","HM","LL","true","6","true","19","2"
"7x7","7x7-uct-0500","uct-0500","8","3","33","MH","HH","true","15","true","34","1"
"7x7","7x7-uct-0500","uct-0500","8","4","34","HH","MH","true","5","true","35","1"
"7x7","7x7-uct-0500","uct-0500","8","5","39","HM","MM","true","7","true","42","3"
"7x7","7x7-uct-0500","uct-0500","8","6","48","MM","HM","true","1","false","",""
"7x7","7x7-uct-0500","uct-0500","9","1","31","HM","MH","true","11","true","33","2"
"7x7","7x7-uct-0500","uct-0500","9","2","42","ML","MH","true","3","true","46","4"
"7x7","7x7-uct-0500","uct-0500","9","3","43","MH","LM","true","3","false","",""
"7x7","7x7-uct-0500","uct-0500","10","1","26","HL","LL","true","11","true","27","1"
"7x7","7x7-uct-0500","uct-0500","10","2","27","LL","MM","true","3","true","31","4"
"7x7","7x7-uct-0500","uct-0500","10","3","35","ML","MM","true","14","true","37","2"
"7x7","7x7-uct-0500","uct-0500","10","4","43","ML","MM","true","6","true","45","2"
"7x7","7x7-uct-0500","uct-0500","11","1","2","ML","LL","false","0","false","",""
"7x7","7x7-uct-0500","uct-0500","11","2","45","MM","LL","true","2","false","",""
"7x7","7x7-uct-0500","uct-0500","11","3","46","LL","MH","true","3","true","48","2"
"7x7","7x7-uct-0500","uct-0500","11","4","47","MH","ML","false","0","false","",""
"7x7","7x7-uct-0500","uct-0500","11","5","48","ML","LL","true","1","false","",""
"7x7","7x7-uct-0500","uct-0500","12","1","24","HL","LL","true","3","true","29","5"
"7x7","7x7-uct-0500","uct-0500","12","2","25","LL","ML","true","7","true","26","1"
"7x7","7x7-uct-0500","uct-0500","12","3","35","LH","HL","true","3","true","40","5"
"7x7","7x7-uct-0500","uct-0500","12","4","36","HL","MH","true","7","true","38","2"
"7x7","7x7-uct-0500","uct-0500","12","5","37","MH","ML","true","12","true","38","1"
"7x7","7x7-uct-0500","uct-0500","12","6","38","ML","MH","true","3","true","42","4"
"7x7","7x7-uct-0500","uct-0500","12","7","39","MH","HL","true","10","true","41","2"
"7x7","7x7-uct-0500","uct-0500","12","8","47","MM","MH","true","2","false","",""
"7x7","7x7-uct-0500","uct-0500","13","1","2","LH","MM","false","0","false","",""
"7x7","7x7-uct-0500","uct-0500","13","2","3","MM","LH","false","0","false","",""
"7x7","7x7-uct-0500","uct-0500","13","3","4","LH","LM","false","0","true","6","2"
"7x7","7x7-uct-0500","uct-0500","13","4","5","LM","LL","false","0","false","",""
"7x7","7x7-uct-0500","uct-0500","13","5","10","HM","MM","true","3","true","16","6"
"7x7","7x7-uct-0500","uct-0500","13","6","40","ML","MM","true","7","true","43","3"
