"board","experiment_id","search_level","game_index","window_first_turn","window_last_turn","normalized_entropy","largest_region_share","hhi","region_coverage"
"7x7","7x7-seeded-random","seeded-random","34","2","5","0.8154648767857287","0.3333333333333333","0.19444444444444448","0.7777777777777778"
"7x7","7x7-seeded-random","seeded-random","34","3","6","0.8680423562500169","0.3333333333333333","0.18055555555555555","0.8888888888888888"
"7x7","7x7-seeded-random","seeded-random","34","4","7","0.8154648767857287","0.3333333333333333","0.19444444444444445","0.7777777777777778"
"7x7","7x7-seeded-random","seeded-random","34","5","8","0.920619835714305","0.16666666666666666","0.1388888888888889","0.8888888888888888"
"7x7","7x7-seeded-random","seeded-random","34","6","9","0.920619835714305","0.16666666666666666","0.1388888888888889","0.8888888888888888"
"7x7","7x7-seeded-random","seeded-random","34","7","10","0.9206198357143047","0.16666666666666666","0.1388888888888889","0.8888888888888888"
"7x7","7x7-seeded-random","seeded-random","34","8","11","0.7430423562500168","0.3333333333333333","0.2222222222222222","0.6666666666666666"
"7x7","7x7-seeded-random","seeded-random","34","9","12","0.6904648767857287","0.3333333333333333","0.2361111111111111","0.5555555555555556"
"7x7","7x7-seeded-random","seeded-random","34","10","13","0.6904648767857285","0.3333333333333333","0.2361111111111111","0.5555555555555556"
"7x7","7x7-seeded-random","seeded-random","34","11","14","0.7956198357143048","0.25","0.18055555555555555","0.6666666666666666"
"7x7","7x7-seeded-random","seeded-random","34","12","15","0.775774794642881","0.25","0.19444444444444442","0.6666666666666666"
"7x7","7x7-seeded-random","seeded-random","34","13","16","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7","7x7-seeded-random","seeded-random","34","14","17","0.8481973151785931","0.25","0.16666666666666666","0.7777777777777778"
"7x7","7x7-seeded-random","seeded-random","34","15","18","0.8481973151785931","0.25","0.16666666666666669","0.7777777777777778"
"7x7","7x7-seeded-random","seeded-random","34","16","19","0.7956198357143048","0.25","0.18055555555555558","0.6666666666666666"
"7x7","7x7-seeded-random","seeded-random","34","17","20","0.7757747946428812","0.25","0.19444444444444445","0.6666666666666666"
"7x7","7x7-seeded-random","seeded-random","34","18","21","0.775774794642881","0.25","0.19444444444444442","0.6666666666666666"
"7x7","7x7-seeded-random","seeded-random","34","19","22","0.7628873973214405","0.3333333333333333","0.20833333333333337","0.6666666666666666"
"7x7","7x7-seeded-random","seeded-random","34","20","23","0.8283522741071693","0.25","0.18055555555555558","0.7777777777777778"
