"board","experiment_id","search_level","game_index","turn_number","progress","active_fronts","backlog_size","dormant_k2","dominant_focus"
"7x7","7x7-uct-0100","uct-0100","17","41","0.8541666666666666","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","17","42","0.875","8","5","2",""
"7x7","7x7-uct-0100","uct-0100","17","43","0.8958333333333334","8","5","2",""
"7x7","7x7-uct-0100","uct-0100","17","44","0.9166666666666666","8","6","3","HL"
"7x7","7x7-uct-0100","uct-0100","17","45","0.9375","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","17","46","0.9583333333333334","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","17","47","0.9791666666666666","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","17","48","1","7","5","2","HL"
"7x7","7x7-uct-0100","uct-0100","18","1","0.020833333333333332","0","0","0","LH"
"7x7","7x7-uct-0100","uct-0100","18","2","0.041666666666666664","2","0","0",""
"7x7","7x7-uct-0100","uct-0100","18","3","0.0625","2","1","0",""
"7x7","7x7-uct-0100","uct-0100","18","4","0.08333333333333333","2","0","0",""
"7x7","7x7-uct-0100","uct-0100","18","5","0.10416666666666667","3","2","0",""
"7x7","7x7-uct-0100","uct-0100","18","6","0.125","5","2","1",""
"7x7","7x7-uct-0100","uct-0100","18","7","0.14583333333333334","5","4","2",""
"7x7","7x7-uct-0100","uct-0100","18","8","0.16666666666666666","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","18","9","0.1875","7","4","1",""
"7x7","7x7-uct-0100","uct-0100","18","10","0.20833333333333334","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","18","11","0.22916666666666666","8","5","2",""
"7x7","7x7-uct-0100","uct-0100","18","12","0.25","8","5","2",""
"7x7","7x7-uct-0100","uct-0100","18","13","0.2708333333333333","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","18","14","0.2916666666666667","6","4","2","HM"
"7x7","7x7-uct-0100","uct-0100","18","15","0.3125","5","3","3","HM"
"7x7","7x7-uct-0100","uct-0100","18","16","0.3333333333333333","6","4","2","HL"
"7x7","7x7-uct-0100","uct-0100","18","17","0.3541666666666667","4","3","2","HL"
"7x7","7x7-uct-0100","uct-0100","18","18","0.375","5","2","1",""
"7x7","7x7-uct-0100","uct-0100","18","19","0.3958333333333333","5","2","1",""
"7x7","7x7-uct-0100","uct-0100","18","20","0.4166666666666667","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","18","21","0.4375","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","18","22","0.4583333333333333","6","4","1","HM"
"7x7","7x7-uct-0100","uct-0100","18","23","0.4791666666666667","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","18","24","0.5","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","18","25","0.5208333333333334","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","18","26","0.5416666666666666","8","6","3","ML"
"7x7","7x7-uct-0100","uct-0100","18","27","0.5625","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","18","28","0.5833333333333334","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","18","29","0.6041666666666666","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","18","30","0.625","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","18","31","0.6458333333333334","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","18","32","0.6666666666666666","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","18","33","0.6875","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","18","34","0.7083333333333334","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","18","35","0.7291666666666666","6","4","2","MM"
"7x7","7x7-uct-0100","uct-0100","18","36","0.75","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","18","37","0.7708333333333334","8","6","3","HM"
"7x7","7x7-uct-0100","uct-0100","18","38","0.7916666666666666","8","5","4",""
"7x7","7x7-uct-0100","uct-0100","18","39","0.8125","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","18","40","0.8333333333333334","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","18","41","0.8541666666666666","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","18","42","0.875","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","18","43","0.8958333333333334","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","18","44","0.9166666666666666","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","18","45","0.9375","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","18","46","0.9583333333333334","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","18","47","0.9791666666666666","7","5","2","HM"
"7x7","7x7-uct-0100","uct-0100","18","48","1","7","5","4","ML"
"7x7","7x7-uct-0100","uct-0100","19","1","0.020833333333333332","0","0","0","HH"
"7x7","7x7-uct-0100","uct-0100","19","2","0.041666666666666664","1","0","0",""
"7x7","7x7-uct-0100","uct-0100","19","3","0.0625","2","0","0",""
"7x7","7x7-uct-0100","uct-0100","19","4","0.08333333333333333","2","1","0","LM"
"7x7","7x7-uct-0100","uct-0100","19","5","0.10416666666666667","2","1","0",""
"7x7","7x7-uct-0100","uct-0100","19","6","0.125","4","2","1",""
"7x7","7x7-uct-0100","uct-0100","19","7","0.14583333333333334","4","2","0",""
"7x7","7x7-uct-0100","uct-0100","19","8","0.16666666666666666","4","2","1",""
"7x7","7x7-uct-0100","uct-0100","19","9","0.1875","4","2","1","LL"
"7x7","7x7-uct-0100","uct-0100","19","10","0.20833333333333334","4","3","2",""
"7x7","7x7-uct-0100","uct-0100","19","11","0.22916666666666666","3","2","1","LL"
"7x7","7x7-uct-0100","uct-0100","19","12","0.25","2","1","0",""
"7x7","7x7-uct-0100","uct-0100","19","13","0.2708333333333333","4","1","0",""
"7x7","7x7-uct-0100","uct-0100","19","14","0.2916666666666667","5","2","0",""
"7x7","7x7-uct-0100","uct-0100","19","15","0.3125","6","5","2","MM"
"7x7","7x7-uct-0100","uct-0100","19","16","0.3333333333333333","7","5","4","HH"
"7x7","7x7-uct-0100","uct-0100","19","17","0.3541666666666667","6","4","2","LL"
"7x7","7x7-uct-0100","uct-0100","19","18","0.375","5","4","2","HH"
"7x7","7x7-uct-0100","uct-0100","19","19","0.3958333333333333","4","2","1","LL"
"7x7","7x7-uct-0100","uct-0100","19","20","0.4166666666666667","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","19","21","0.4375","6","4","2",""
"7x7","7x7-uct-0100","uct-0100","19","22","0.4583333333333333","6","3","3",""
"7x7","7x7-uct-0100","uct-0100","19","23","0.4791666666666667","5","4","2","MH"
"7x7","7x7-uct-0100","uct-0100","19","24","0.5","4","1","1",""
"7x7","7x7-uct-0100","uct-0100","19","25","0.5208333333333334","5","3","1",""
"7x7","7x7-uct-0100","uct-0100","19","26","0.5416666666666666","5","2","1",""
"7x7","7x7-uct-0100","uct-0100","19","27","0.5625","5","4","1","LL"
"7x7","7x7-uct-0100","uct-0100","19","28","0.5833333333333334","6","3","3",""
"7x7","7x7-uct-0100","uct-0100","19","29","0.6041666666666666","6","4","1","MH"
"7x7","7x7-uct-0100","uct-0100","19","30","0.625","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","19","31","0.6458333333333334","7","4","1",""
"7x7","7x7-uct-0100","uct-0100","19","32","0.6666666666666666","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","19","33","0.6875","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","19","34","0.7083333333333334","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","19","35","0.7291666666666666","8","6","3","HL"
"7x7","7x7-uct-0100","uct-0100","19","36","0.75","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","19","37","0.7708333333333334","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","19","38","0.7916666666666666","8","5","2",""
"7x7","7x7-uct-0100","uct-0100","19","39","0.8125","8","5","2",""
"7x7","7x7-uct-0100","uct-0100","19","40","0.8333333333333334","8","5","4",""
"7x7","7x7-uct-0100","uct-0100","19","41","0.8541666666666666","8","5","2",""
"7x7","7x7-uct-0100","uct-0100","19","42","0.875","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","19","43","0.8958333333333334","8","6","3","HL"
"7x7","7x7-uct-0100","uct-0100","19","44","0.9166666666666666","7","5","3","LM"
"7x7","7x7-uct-0100","uct-0100","19","45","0.9375","7","5","3","ML"
"7x7","7x7-uct-0100","uct-0100","19","46","0.9583333333333334","7","5","3","HH"
"7x7","7x7-uct-0100","uct-0100","19","47","0.9791666666666666","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","19","48","1","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","20","1","0.020833333333333332","0","0","0",""
"7x7","7x7-uct-0100","uct-0100","20","2","0.041666666666666664","1","0","0","MM"
"7x7","7x7-uct-0100","uct-0100","20","3","0.0625","1","1","0",""
"7x7","7x7-uct-0100","uct-0100","20","4","0.08333333333333333","1","1","1",""
"7x7","7x7-uct-0100","uct-0100","20","5","0.10416666666666667","1","0","0",""
"7x7","7x7-uct-0100","uct-0100","20","6","0.125","3","1","0",""
"7x7","7x7-uct-0100","uct-0100","20","7","0.14583333333333334","3","1","0",""
"7x7","7x7-uct-0100","uct-0100","20","8","0.16666666666666666","4","2","0",""
"7x7","7x7-uct-0100","uct-0100","20","9","0.1875","4","3","2","HM"
"7x7","7x7-uct-0100","uct-0100","20","10","0.20833333333333334","4","4","3","LH"
"7x7","7x7-uct-0100","uct-0100","20","11","0.22916666666666666","4","2","2",""
"7x7","7x7-uct-0100","uct-0100","20","12","0.25","5","2","0",""
"7x7","7x7-uct-0100","uct-0100","20","13","0.2708333333333333","5","4","2",""
"7x7","7x7-uct-0100","uct-0100","20","14","0.2916666666666667","5","2","2",""
"7x7","7x7-uct-0100","uct-0100","20","15","0.3125","4","2","0",""
"7x7","7x7-uct-0100","uct-0100","20","16","0.3333333333333333","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","20","17","0.3541666666666667","7","4","4",""
"7x7","7x7-uct-0100","uct-0100","20","18","0.375","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","20","19","0.3958333333333333","5","2","0",""
"7x7","7x7-uct-0100","uct-0100","20","20","0.4166666666666667","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","20","21","0.4375","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","20","22","0.4583333333333333","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","20","23","0.4791666666666667","7","5","3","LM"
"7x7","7x7-uct-0100","uct-0100","20","24","0.5","7","5","4","LM"
"7x7","7x7-uct-0100","uct-0100","20","25","0.5208333333333334","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","20","26","0.5416666666666666","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","20","27","0.5625","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","20","28","0.5833333333333334","7","5","2","HL"
"7x7","7x7-uct-0100","uct-0100","20","29","0.6041666666666666","7","5","3","MH"
"7x7","7x7-uct-0100","uct-0100","20","30","0.625","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","20","31","0.6458333333333334","6","4","2","HH"
"7x7","7x7-uct-0100","uct-0100","20","32","0.6666666666666666","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","20","33","0.6875","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","20","34","0.7083333333333334","6","4","2","LM"
"7x7","7x7-uct-0100","uct-0100","20","35","0.7291666666666666","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","20","36","0.75","5","2","1",""
"7x7","7x7-uct-0100","uct-0100","20","37","0.7708333333333334","5","2","1",""
"7x7","7x7-uct-0100","uct-0100","20","38","0.7916666666666666","5","3","1","LM"
"7x7","7x7-uct-0100","uct-0100","20","39","0.8125","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","20","40","0.8333333333333334","6","4","2","LH"
"7x7","7x7-uct-0100","uct-0100","20","41","0.8541666666666666","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","20","42","0.875","6","4","2","LM"
"7x7","7x7-uct-0100","uct-0100","20","43","0.8958333333333334","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","20","44","0.9166666666666666","6","4","2","LH"
"7x7","7x7-uct-0100","uct-0100","20","45","0.9375","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","20","46","0.9583333333333334","7","5","2","MH"
"7x7","7x7-uct-0100","uct-0100","20","47","0.9791666666666666","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","20","48","1","7","5","3","LL"
"7x7","7x7-uct-0100","uct-0100","21","1","0.020833333333333332","0","0","0",""
"7x7","7x7-uct-0100","uct-0100","21","2","0.041666666666666664","1","0","0","LH"
"7x7","7x7-uct-0100","uct-0100","21","3","0.0625","1","1","0",""
"7x7","7x7-uct-0100","uct-0100","21","4","0.08333333333333333","2","0","0",""
"7x7","7x7-uct-0100","uct-0100","21","5","0.10416666666666667","3","2","0",""
"7x7","7x7-uct-0100","uct-0100","21","6","0.125","5","3","2","ML"
"7x7","7x7-uct-0100","uct-0100","21","7","0.14583333333333334","5","2","1",""
"7x7","7x7-uct-0100","uct-0100","21","8","0.16666666666666666","4","2","1","LL"
"7x7","7x7-uct-0100","uct-0100","21","9","0.1875","5","3","1",""
"7x7","7x7-uct-0100","uct-0100","21","10","0.20833333333333334","5","3","2",""
"7x7","7x7-uct-0100","uct-0100","21","11","0.22916666666666666","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","21","12","0.25","7","4","1",""
"7x7","7x7-uct-0100","uct-0100","21","13","0.2708333333333333","7","5","2",""
"7x7","7x7-uct-0100","uct-0100","21","14","0.2916666666666667","8","5","4",""
"7x7","7x7-uct-0100","uct-0100","21","15","0.3125","7","4","1",""
"7x7","7x7-uct-0100","uct-0100","21","16","0.3333333333333333","5","3","2",""
"7x7","7x7-uct-0100","uct-0100","21","17","0.3541666666666667","6","5","3","HL"
"7x7","7x7-uct-0100","uct-0100","21","18","0.375","5","2","2",""
"7x7","7x7-uct-0100","uct-0100","21","19","0.3958333333333333","8","5","2",""
"7x7","7x7-uct-0100","uct-0100","21","20","0.4166666666666667","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","21","21","0.4375","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","21","22","0.4583333333333333","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","21","23","0.4791666666666667","7","5","2","HH"
"7x7","7x7-uct-0100","uct-0100","21","24","0.5","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","21","25","0.5208333333333334","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","21","26","0.5416666666666666","5","3","1","LL"
"7x7","7x7-uct-0100","uct-0100","21","27","0.5625","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","21","28","0.5833333333333334","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","21","29","0.6041666666666666","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","21","30","0.625","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","21","31","0.6458333333333334","8","5","2",""
"7x7","7x7-uct-0100","uct-0100","21","32","0.6666666666666666","9","6","4",""
"7x7","7x7-uct-0100","uct-0100","21","33","0.6875","8","5","4",""
"7x7","7x7-uct-0100","uct-0100","21","34","0.7083333333333334","5","2","1",""
"7x7","7x7-uct-0100","uct-0100","21","35","0.7291666666666666","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","21","36","0.75","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","21","37","0.7708333333333334","6","4","2","HH"
"7x7","7x7-uct-0100","uct-0100","21","38","0.7916666666666666","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","21","39","0.8125","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","21","40","0.8333333333333334","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","21","41","0.8541666666666666","6","4","2","HL"
"7x7","7x7-uct-0100","uct-0100","21","42","0.875","7","5","3","HH"
"7x7","7x7-uct-0100","uct-0100","21","43","0.8958333333333334","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","21","44","0.9166666666666666","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","21","45","0.9375","6","3","3",""
"7x7","7x7-uct-0100","uct-0100","21","46","0.9583333333333334","7","4","1",""
"7x7","7x7-uct-0100","uct-0100","21","47","0.9791666666666666","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","21","48","1","6","4","2","MM"
"7x7","7x7-uct-0100","uct-0100","22","1","0.020833333333333332","0","0","0",""
"7x7","7x7-uct-0100","uct-0100","22","2","0.041666666666666664","1","0","0",""
"7x7","7x7-uct-0100","uct-0100","22","3","0.0625","1","0","0",""
"7x7","7x7-uct-0100","uct-0100","22","4","0.08333333333333333","3","1","0",""
"7x7","7x7-uct-0100","uct-0100","22","5","0.10416666666666667","4","1","0",""
"7x7","7x7-uct-0100","uct-0100","22","6","0.125","4","3","1","LM"
"7x7","7x7-uct-0100","uct-0100","22","7","0.14583333333333334","5","3","3",""
"7x7","7x7-uct-0100","uct-0100","22","8","0.16666666666666666","6","4","2",""
"7x7","7x7-uct-0100","uct-0100","22","9","0.1875","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","22","10","0.20833333333333334","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","22","11","0.22916666666666666","6","4","1",""
"7x7","7x7-uct-0100","uct-0100","22","12","0.25","5","2","2",""
"7x7","7x7-uct-0100","uct-0100","22","13","0.2708333333333333","6","4","2",""
"7x7","7x7-uct-0100","uct-0100","22","14","0.2916666666666667","5","3","2",""
"7x7","7x7-uct-0100","uct-0100","22","15","0.3125","6","4","2","LL"
"7x7","7x7-uct-0100","uct-0100","22","16","0.3333333333333333","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","22","17","0.3541666666666667","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","22","18","0.375","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","22","19","0.3958333333333333","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","22","20","0.4166666666666667","5","2","1",""
"7x7","7x7-uct-0100","uct-0100","22","21","0.4375","5","3","1","HL"
"7x7","7x7-uct-0100","uct-0100","22","22","0.4583333333333333","6","4","3","HL"
"7x7","7x7-uct-0100","uct-0100","22","23","0.4791666666666667","6","4","2","MH"
"7x7","7x7-uct-0100","uct-0100","22","24","0.5","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","22","25","0.5208333333333334","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","22","26","0.5416666666666666","8","5","4",""
"7x7","7x7-uct-0100","uct-0100","22","27","0.5625","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","22","28","0.5833333333333334","6","5","2","HL"
"7x7","7x7-uct-0100","uct-0100","22","29","0.6041666666666666","7","5","5","MH"
"7x7","7x7-uct-0100","uct-0100","22","30","0.625","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","22","31","0.6458333333333334","5","3","1","MH"
"7x7","7x7-uct-0100","uct-0100","22","32","0.6666666666666666","6","4","2","HL"
"7x7","7x7-uct-0100","uct-0100","22","33","0.6875","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","22","34","0.7083333333333334","6","4","3","LL"
"7x7","7x7-uct-0100","uct-0100","22","35","0.7291666666666666","6","3","3",""
"7x7","7x7-uct-0100","uct-0100","22","36","0.75","5","3","0","MM"
"7x7","7x7-uct-0100","uct-0100","22","37","0.7708333333333334","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","22","38","0.7916666666666666","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","22","39","0.8125","8","5","4",""
"7x7","7x7-uct-0100","uct-0100","22","40","0.8333333333333334","7","4","1",""
"7x7","7x7-uct-0100","uct-0100","22","41","0.8541666666666666","7","5","2","MH"
"7x7","7x7-uct-0100","uct-0100","22","42","0.875","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","22","43","0.8958333333333334","6","4","1","MH"
"7x7","7x7-uct-0100","uct-0100","22","44","0.9166666666666666","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","22","45","0.9375","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","22","46","0.9583333333333334","8","6","3","LL"
"7x7","7x7-uct-0100","uct-0100","22","47","0.9791666666666666","7","5","4","MH"
"7x7","7x7-uct-0100","uct-0100","22","48","1","6","4","3","MM"
"7x7","7x7-uct-0100","uct-0100","23","1","0.020833333333333332","0","0","0","HH"
"7x7","7x7-uct-0100","uct-0100","23","2","0.041666666666666664","0","0","0","HL"
"7x7","7x7-uct-0100","uct-0100","23","3","0.0625","0","0","0",""
"7x7","7x7-uct-0100","uct-0100","23","4","0.08333333333333333","2","0","0",""
"7x7","7x7-uct-0100","uct-0100","23","5","0.10416666666666667","2","0","0",""
"7x7","7x7-uct-0100","uct-0100","23","6","0.125","2","1","0",""
"7x7","7x7-uct-0100","uct-0100","23","7","0.14583333333333334","2","2","1","MM"
"7x7","7x7-uct-0100","uct-0100","23","8","0.16666666666666666","3","2","2",""
"7x7","7x7-uct-0100","uct-0100","23","9","0.1875","4","2","1",""
"7x7","7x7-uct-0100","uct-0100","23","10","0.20833333333333334","3","2","0","MM"
"7x7","7x7-uct-0100","uct-0100","23","11","0.22916666666666666","5","2","2",""
"7x7","7x7-uct-0100","uct-0100","23","12","0.25","6","3","0",""
"7x7","7x7-uct-0100","uct-0100","23","13","0.2708333333333333","6","5","2","HL"
"7x7","7x7-uct-0100","uct-0100","23","14","0.2916666666666667","8","6","5","ML"
"7x7","7x7-uct-0100","uct-0100","23","15","0.3125","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","23","16","0.3333333333333333","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","23","17","0.3541666666666667","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","23","18","0.375","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","23","19","0.3958333333333333","7","5","3","MH"
"7x7","7x7-uct-0100","uct-0100","23","20","0.4166666666666667","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","23","21","0.4375","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","23","22","0.4583333333333333","6","4","1","HH"
"7x7","7x7-uct-0100","uct-0100","23","23","0.4791666666666667","7","5","3","HL"
"7x7","7x7-uct-0100","uct-0100","23","24","0.5","8","6","4","MM"
"7x7","7x7-uct-0100","uct-0100","23","25","0.5208333333333334","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","23","26","0.5416666666666666","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","23","27","0.5625","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","23","28","0.5833333333333334","6","4","2","HL"
"7x7","7x7-uct-0100","uct-0100","23","29","0.6041666666666666","4","2","1","MH"
"7x7","7x7-uct-0100","uct-0100","23","30","0.625","4","2","1",""
"7x7","7x7-uct-0100","uct-0100","23","31","0.6458333333333334","5","2","1",""
"7x7","7x7-uct-0100","uct-0100","23","32","0.6666666666666666","5","3","1",""
"7x7","7x7-uct-0100","uct-0100","23","33","0.6875","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","23","34","0.7083333333333334","5","3","1",""
"7x7","7x7-uct-0100","uct-0100","23","35","0.7291666666666666","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","23","36","0.75","6","4","2",""
"7x7","7x7-uct-0100","uct-0100","23","37","0.7708333333333334","6","4","3","MH"
"7x7","7x7-uct-0100","uct-0100","23","38","0.7916666666666666","5","2","2",""
"7x7","7x7-uct-0100","uct-0100","23","39","0.8125","5","3","1","MH"
"7x7","7x7-uct-0100","uct-0100","23","40","0.8333333333333334","5","3","2","ML"
"7x7","7x7-uct-0100","uct-0100","23","41","0.8541666666666666","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","23","42","0.875","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","23","43","0.8958333333333334","7","4","1",""
"7x7","7x7-uct-0100","uct-0100","23","44","0.9166666666666666","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","23","45","0.9375","7","4","4",""
"7x7","7x7-uct-0100","uct-0100","23","46","0.9583333333333334","4","3","1","LM"
"7x7","7x7-uct-0100","uct-0100","23","47","0.9791666666666666","3","1","1","MM"
"7x7","7x7-uct-0100","uct-0100","23","48","1","5","3","1","HM"
"7x7","7x7-uct-0100","uct-0100","24","1","0.020833333333333332","0","0","0","HL"
"7x7","7x7-uct-0100","uct-0100","24","2","0.041666666666666664","0","0","0","LL"
"7x7","7x7-uct-0100","uct-0100","24","3","0.0625","1","0","0",""
"7x7","7x7-uct-0100","uct-0100","24","4","0.08333333333333333","2","0","0",""
"7x7","7x7-uct-0100","uct-0100","24","5","0.10416666666666667","2","2","0",""
"7x7","7x7-uct-0100","uct-0100","24","6","0.125","3","2","2",""
"7x7","7x7-uct-0100","uct-0100","24","7","0.14583333333333334","3","0","0",""
"7x7","7x7-uct-0100","uct-0100","24","8","0.16666666666666666","4","1","0",""
"7x7","7x7-uct-0100","uct-0100","24","9","0.1875","6","4","1",""
"7x7","7x7-uct-0100","uct-0100","24","10","0.20833333333333334","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","24","11","0.22916666666666666","7","5","2","LH"
"7x7","7x7-uct-0100","uct-0100","24","12","0.25","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","24","13","0.2708333333333333","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","24","14","0.2916666666666667","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","24","15","0.3125","6","5","2",""
"7x7","7x7-uct-0100","uct-0100","24","16","0.3333333333333333","7","5","4","LL"
"7x7","7x7-uct-0100","uct-0100","24","17","0.3541666666666667","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","24","18","0.375","7","4","1",""
"7x7","7x7-uct-0100","uct-0100","24","19","0.3958333333333333","7","4","3",""
"7x7","7x7-uct-0100","uct-0100","24","20","0.4166666666666667","8","5","3",""
"7x7","7x7-uct-0100","uct-0100","24","21","0.4375","6","4","2",""
"7x7","7x7-uct-0100","uct-0100","24","22","0.4583333333333333","5","2","2",""
"7x7","7x7-uct-0100","uct-0100","24","23","0.4791666666666667","4","2","1","HL"
"7x7","7x7-uct-0100","uct-0100","24","24","0.5","5","2","1",""
"7x7","7x7-uct-0100","uct-0100","24","25","0.5208333333333334","7","4","1",""
"7x7","7x7-uct-0100","uct-0100","24","26","0.5416666666666666","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","24","27","0.5625","6","4","3","MM"
"7x7","7x7-uct-0100","uct-0100","24","28","0.5833333333333334","5","2","1",""
"7x7","7x7-uct-0100","uct-0100","24","29","0.6041666666666666","5","3","1","MM"
"7x7","7x7-uct-0100","uct-0100","24","30","0.625","5","3","1","LL"
"7x7","7x7-uct-0100","uct-0100","24","31","0.6458333333333334","6","4","2",""
"7x7","7x7-uct-0100","uct-0100","24","32","0.6666666666666666","6","4","2","LH"
"7x7","7x7-uct-0100","uct-0100","24","33","0.6875","6","4","3",""
"7x7","7x7-uct-0100","uct-0100","24","34","0.7083333333333334","6","4","2","LL"
"7x7","7x7-uct-0100","uct-0100","24","35","0.7291666666666666","5","3","2",""
"7x7","7x7-uct-0100","uct-0100","24","36","0.75","5","2","2",""
"7x7","7x7-uct-0100","uct-0100","24","37","0.7708333333333334","4","2","0",""
"7x7","7x7-uct-0100","uct-0100","24","38","0.7916666666666666","6","3","1",""
"7x7","7x7-uct-0100","uct-0100","24","39","0.8125","6","3","2",""
"7x7","7x7-uct-0100","uct-0100","24","40","0.8333333333333334","7","5","3","ML"
"7x7","7x7-uct-0100","uct-0100","24","41","0.8541666666666666","5","3","2","MM"
"7x7","7x7-uct-0100","uct-0100","24","42","0.875","7","4","2",""
"7x7","7x7-uct-0100","uct-0100","24","43","0.8958333333333334","7","4","1",""
