"board","experiment_id","search_level","game_index","late_objective_placements","target_state_changed_rate","local_lead_changed_rate","contributes_to_securing_rate","global_comparison_changed_rate","global_outcome_still_mutable_rate","region_outcome_fixed_before_rate"
"7x7","7x7-uct-1000","uct-1000","10","27","0.8148148148148148","0.1111111111111111","0.4074074074074074","0.18518518518518517","1","0.07407407407407407"
"7x7","7x7-uct-1000","uct-1000","11","25","0.96","0.04","0.48","0.08","1","0.36"
"7x7","7x7-uct-1000","uct-1000","12","29","0.8620689655172413","0.034482758620689655","0.27586206896551724","0.3793103448275862","1","0.27586206896551724"
"7x7","7x7-uct-1000","uct-1000","13","23","0.9565217391304348","0.043478260869565216","0.6956521739130435","0.17391304347826086","1","0.21739130434782608"
"7x7","7x7-uct-1000","uct-1000","14","30","1","0","0.7","0.16666666666666666","1","0.3"
"7x7","7x7-uct-1000","uct-1000","15","28","1","0.07142857142857142","0.4642857142857143","0.14285714285714285","1","0.14285714285714285"
"7x7","7x7-uct-1000","uct-1000","16","32","0.90625","0.125","0.34375","0.40625","1","0.25"
"7x7","7x7-uct-1000","uct-1000","17","24","0.875","0.041666666666666664","0.2916666666666667","0.16666666666666666","1","0.375"
"7x7","7x7-uct-1000","uct-1000","18","29","1","0.034482758620689655","0.3448275862068966","0.2413793103448276","1","0.2413793103448276"
"7x7","7x7-uct-1000","uct-1000","19","29","0.9310344827586207","0.06896551724137931","0.4827586206896552","0.3103448275862069","1","0.20689655172413793"
"7x7","7x7-uct-1000","uct-1000","20","28","0.8214285714285714","0.07142857142857142","0.4642857142857143","0.14285714285714285","1","0.14285714285714285"
"7x7","7x7-uct-1000","uct-1000","21","24","0.875","0.125","0.4166666666666667","0.20833333333333334","1","0.16666666666666666"
"7x7","7x7-uct-1000","uct-1000","22","27","0.8148148148148148","0.037037037037037035","0.3333333333333333","0.18518518518518517","1","0.2222222222222222"
"7x7","7x7-uct-1000","uct-1000","23","18","0.7777777777777778","0.2222222222222222","0.6666666666666666","0.1111111111111111","1","0.16666666666666666"
"7x7","7x7-uct-1000","uct-1000","24","23","0.782608695652174","0.043478260869565216","0.391304347826087","0.08695652173913043","0.9565217391304348","0.391304347826087"
"7x7","7x7-uct-1000","uct-1000","25","29","0.9310344827586207","0.2413793103448276","0.41379310344827586","0.3103448275862069","1","0.27586206896551724"
"7x7","7x7-uct-1000","uct-1000","26","26","0.9230769230769231","0.038461538461538464","0.2692307692307692","0.07692307692307693","1","0.4230769230769231"
"7x7","7x7-uct-1000","uct-1000","27","26","0.8846153846153846","0.038461538461538464","0.5","0.15384615384615385","0.9615384615384616","0.15384615384615385"
"7x7","7x7-uct-1000","uct-1000","28","27","0.8888888888888888","0.18518518518518517","0.6296296296296297","0.25925925925925924","1","0.14814814814814814"
"7x7","7x7-uct-1000","uct-1000","29","30","0.9333333333333333","0.16666666666666666","0.36666666666666664","0.13333333333333333","1","0.3333333333333333"
"7x7","7x7-uct-1000","uct-1000","30","31","0.967741935483871","0.22580645161290322","0.3870967741935484","0.3548387096774194","1","0.12903225806451613"
"7x7","7x7-uct-1000","uct-1000","31","30","1","0.1","0.5333333333333333","0.3333333333333333","1","0.23333333333333334"
"7x7","7x7-uct-1000","uct-1000","32","32","0.96875","0.15625","0.34375","0.3125","1","0.28125"
"7x7","7x7-uct-1000","uct-1000","33","21","0.9047619047619048","0","0.5714285714285714","0.09523809523809523","1","0.3333333333333333"
"7x7","7x7-uct-1000","uct-1000","34","21","0.9523809523809523","0.14285714285714285","0.5238095238095238","0.23809523809523808","1","0.09523809523809523"
"7x7","7x7-uct-1000","uct-1000","35","20","0.9","0","0.7","0.15","1","0.4"
"7x7","7x7-uct-1000","uct-1000","36","26","1","0.19230769230769232","0.3076923076923077","0.19230769230769232","1","0.19230769230769232"
"7x7","7x7-uct-1000","uct-1000","37","26","0.9230769230769231","0.07692307692307693","0.34615384615384615","0.3076923076923077","1","0.11538461538461539"
"7x7","7x7-uct-1000","uct-1000","38","28","0.8571428571428571","0","0.5714285714285714","0.25","1","0.25"
"7x7","7x7-uct-1000","uct-1000","39","26","0.9615384615384616","0.038461538461538464","0.46153846153846156","0.19230769230769232","1","0.34615384615384615"
"7x7","7x7-uct-1000","uct-1000","40","29","0.9655172413793104","0","0.3448275862068966","0.3103448275862069","1","0.10344827586206896"
"7x7","7x7-uct-1000","uct-1000","41","25","0.84","0.08","0.32","0.12","1","0.12"
"7x7","7x7-uct-1000","uct-1000","42","26","0.8846153846153846","0.11538461538461539","0.3076923076923077","0.34615384615384615","1","0.038461538461538464"
"7x7","7x7-uct-1000","uct-1000","43","30","0.9","0.06666666666666667","0.23333333333333334","0.16666666666666666","1","0.1"
"7x7","7x7-uct-1000","uct-1000","44","32","0.96875","0.09375","0.46875","0.28125","1","0.3125"
"7x7","7x7-uct-1000","uct-1000","45","18","0.7222222222222222","0","0.3888888888888889","0","0.8888888888888888","0.2777777777777778"
"7x7","7x7-uct-1000","uct-1000","46","32","0.96875","0.0625","0.3125","0.28125","1","0.3125"
"7x7","7x7-uct-1000","uct-1000","47","28","0.9642857142857143","0.10714285714285714","0.17857142857142858","0.25","1","0.2857142857142857"
"7x7","7x7-uct-1000","uct-1000","48","27","0.8148148148148148","0.07407407407407407","0.2962962962962963","0.07407407407407407","1","0.2962962962962963"
"7x7","7x7-uct-1000","uct-1000","49","23","0.9130434782608695","0.043478260869565216","0.4782608695652174","0.21739130434782608","1","0.30434782608695654"
"7x7","7x7-uct-1000","uct-1000","50","28","0.75","0.07142857142857142","0.39285714285714285","0.21428571428571427","1","0.17857142857142858"
