"board","experiment_id","search_level","game_index","threshold","region","cycle_index","departure_turn","departure_progress","qualification_turn","endpoint_turn","outcome","revisit_turn","revisit_lag","normalized_revisit_lag","right_censored"
"7x7","7x7-seeded-random","seeded-random","54","1","LM","9","41","0.8541666666666666","41","42","persistent_revisit","42","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","LM","10","43","0.8958333333333334","43","44","persistent_revisit","44","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","LM","11","45","0.9375","45","46","persistent_revisit","46","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","LM","12","48","1","48","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","54","1","LH","1","10","0.20833333333333334","10","15","reactivation_revisit","15","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","54","1","LH","2","16","0.3333333333333333","16","24","reactivation_revisit","24","8","0.16666666666666666","false"
"7x7","7x7-seeded-random","seeded-random","54","1","LH","3","26","0.5416666666666666","26","29","persistent_revisit","29","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","1","LH","4","30","0.625","30","32","persistent_revisit","32","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","54","1","LH","5","33","0.6875","33","36","persistent_revisit","36","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","1","LH","6","37","0.7708333333333334","37","39","persistent_revisit","39","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","54","1","LH","7","40","0.8333333333333334","40","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","54","1","ML","1","9","0.1875","9","10","persistent_revisit","10","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","ML","2","12","0.25","12","13","persistent_revisit","13","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","ML","3","14","0.2916666666666667","14","18","reactivation_revisit","18","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","54","1","ML","4","19","0.3958333333333333","19","22","persistent_revisit","22","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","1","ML","5","24","0.5","24","33","reactivation_revisit","33","9","0.1875","false"
"7x7","7x7-seeded-random","seeded-random","54","1","ML","6","36","0.75","36","38","persistent_revisit","38","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","54","1","ML","7","39","0.8125","39","40","persistent_revisit","40","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","ML","8","41","0.8541666666666666","41","45","reactivation_revisit","45","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","54","1","ML","9","46","0.9583333333333334","46","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","54","1","MM","1","9","0.1875","9","10","persistent_revisit","10","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","MM","2","11","0.22916666666666666","11","15","reactivation_revisit","15","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","54","1","MM","3","16","0.3333333333333333","16","21","reactivation_revisit","21","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","54","1","MM","4","24","0.5","24","28","reactivation_revisit","28","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","54","1","MM","5","29","0.6041666666666666","29","32","persistent_revisit","32","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","1","MM","6","34","0.7083333333333334","34","36","persistent_revisit","36","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","54","1","MM","7","38","0.7916666666666666","38","39","persistent_revisit","39","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","MM","8","40","0.8333333333333334","40","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","54","1","MH","1","34","0.7083333333333334","34","37","persistent_revisit","37","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","1","MH","2","38","0.7916666666666666","38","41","persistent_revisit","41","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","1","MH","3","44","0.9166666666666666","44","45","persistent_revisit","45","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","MH","4","46","0.9583333333333334","46","48","persistent_revisit","48","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","1","4","0.08333333333333333","4","5","persistent_revisit","5","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","2","6","0.125","6","7","persistent_revisit","7","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","3","8","0.16666666666666666","8","9","persistent_revisit","9","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","4","12","0.25","12","14","persistent_revisit","14","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","5","15","0.3125","15","16","persistent_revisit","16","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","6","18","0.375","18","25","reactivation_revisit","25","7","0.14583333333333334","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","7","26","0.5416666666666666","26","27","persistent_revisit","27","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","8","28","0.5833333333333334","28","31","persistent_revisit","31","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","9","32","0.6666666666666666","32","35","persistent_revisit","35","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","10","36","0.75","36","37","persistent_revisit","37","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","11","38","0.7916666666666666","38","44","reactivation_revisit","44","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","12","45","0.9375","45","47","persistent_revisit","47","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HL","13","48","1","48","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","54","1","HM","1","22","0.4583333333333333","22","28","reactivation_revisit","28","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HM","2","31","0.6458333333333334","31","32","persistent_revisit","32","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HM","3","33","0.6875","33","38","reactivation_revisit","38","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HM","4","39","0.8125","39","40","persistent_revisit","40","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HM","5","41","0.8541666666666666","41","48","reactivation_revisit","48","7","0.14583333333333334","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HH","1","21","0.4375","21","25","reactivation_revisit","25","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HH","2","28","0.5833333333333334","28","30","persistent_revisit","30","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HH","3","32","0.6666666666666666","32","41","reactivation_revisit","41","9","0.1875","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HH","4","42","0.875","42","43","persistent_revisit","43","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HH","5","44","0.9166666666666666","44","46","persistent_revisit","46","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","54","1","HH","6","47","0.9791666666666666","47","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","54","3","LL","1","7","0.14583333333333334","9","12","reactivation_revisit","12","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","54","3","LL","2","24","0.5","26","31","reactivation_revisit","31","7","0.14583333333333334","false"
"7x7","7x7-seeded-random","seeded-random","54","3","LL","3","32","0.6666666666666666","34","36","reactivation_revisit","36","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","54","3","LL","4","37","0.7708333333333334","39","41","reactivation_revisit","41","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","54","3","LM","1","28","0.5833333333333334","30","34","reactivation_revisit","34","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","54","3","LM","2","35","0.7291666666666666","37","38","persistent_revisit","38","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","3","LH","1","10","0.20833333333333334","12","15","reactivation_revisit","15","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","54","3","LH","2","16","0.3333333333333333","18","24","reactivation_revisit","24","8","0.16666666666666666","false"
"7x7","7x7-seeded-random","seeded-random","54","3","LH","3","26","0.5416666666666666","28","29","persistent_revisit","29","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","3","LH","4","33","0.6875","35","36","persistent_revisit","36","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","3","LH","5","40","0.8333333333333334","42","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","54","3","ML","1","14","0.2916666666666667","16","18","reactivation_revisit","18","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","54","3","ML","2","19","0.3958333333333333","21","22","persistent_revisit","22","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","3","ML","3","24","0.5","26","33","reactivation_revisit","33","9","0.1875","false"
"7x7","7x7-seeded-random","seeded-random","54","3","ML","4","41","0.8541666666666666","43","45","reactivation_revisit","45","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","54","3","ML","5","46","0.9583333333333334","48","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","54","3","MM","1","11","0.22916666666666666","13","15","reactivation_revisit","15","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","54","3","MM","2","16","0.3333333333333333","18","21","reactivation_revisit","21","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","54","3","MM","3","24","0.5","26","28","reactivation_revisit","28","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","54","3","MM","4","29","0.6041666666666666","31","32","persistent_revisit","32","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","3","MM","5","40","0.8333333333333334","42","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","54","3","MH","1","34","0.7083333333333334","36","37","persistent_revisit","37","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","3","MH","2","38","0.7916666666666666","40","41","persistent_revisit","41","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","3","HL","1","18","0.375","20","25","reactivation_revisit","25","7","0.14583333333333334","false"
"7x7","7x7-seeded-random","seeded-random","54","3","HL","2","28","0.5833333333333334","30","31","persistent_revisit","31","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","3","HL","3","32","0.6666666666666666","34","35","persistent_revisit","35","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","54","3","HL","4","38","0.7916666666666666","40","44","reactivation_revisit","44","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","54","3","HM","1","22","0.4583333333333333","24","28","reactivation_revisit","28","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","54","3","HM","2","33","0.6875","35","38","reactivation_revisit","38","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","54","3","HM","3","41","0.8541666666666666","43","48","reactivation_revisit","48","7","0.14583333333333334","false"
"7x7","7x7-seeded-random","seeded-random","54","3","HH","1","21","0.4375","23","25","reactivation_revisit","25","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","54","3","HH","2","32","0.6666666666666666","34","41","reactivation_revisit","41","9","0.1875","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LL","1","3","0.0625","4","5","persistent_revisit","5","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LL","2","12","0.25","13","14","persistent_revisit","14","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LL","3","15","0.3125","16","18","persistent_revisit","18","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LL","4","21","0.4375","22","35","reactivation_revisit","35","14","0.2916666666666667","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LL","5","37","0.7708333333333334","38","44","reactivation_revisit","44","7","0.14583333333333334","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LL","6","46","0.9583333333333334","47","48","persistent_revisit","48","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LM","1","4","0.08333333333333333","5","10","reactivation_revisit","10","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LM","2","11","0.22916666666666666","12","14","persistent_revisit","14","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LM","3","15","0.3125","16","17","persistent_revisit","17","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LM","4","19","0.3958333333333333","20","25","reactivation_revisit","25","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LM","5","26","0.5416666666666666","27","30","reactivation_revisit","30","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LM","6","34","0.7083333333333334","35","37","persistent_revisit","37","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LM","7","38","0.7916666666666666","39","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","55","2","LH","1","6","0.125","7","8","persistent_revisit","8","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LH","2","9","0.1875","10","13","reactivation_revisit","13","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LH","3","14","0.2916666666666667","15","18","reactivation_revisit","18","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LH","4","20","0.4166666666666667","21","22","persistent_revisit","22","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LH","5","23","0.4791666666666667","24","27","reactivation_revisit","27","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LH","6","28","0.5833333333333334","29","33","reactivation_revisit","33","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LH","7","38","0.7916666666666666","39","42","reactivation_revisit","42","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","2","LH","8","44","0.9166666666666666","45","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","55","2","ML","1","17","0.3541666666666667","18","20","persistent_revisit","20","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","ML","2","23","0.4791666666666667","24","31","reactivation_revisit","31","8","0.16666666666666666","false"
"7x7","7x7-seeded-random","seeded-random","55","2","ML","3","32","0.6666666666666666","33","38","reactivation_revisit","38","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","55","2","ML","4","41","0.8541666666666666","42","43","persistent_revisit","43","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","ML","5","44","0.9166666666666666","45","47","persistent_revisit","47","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","MM","1","18","0.375","19","21","persistent_revisit","21","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","MM","2","25","0.5208333333333334","26","27","persistent_revisit","27","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","MM","3","28","0.5833333333333334","29","36","reactivation_revisit","36","8","0.16666666666666666","false"
"7x7","7x7-seeded-random","seeded-random","55","2","MM","4","37","0.7708333333333334","38","39","persistent_revisit","39","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","MM","5","42","0.875","43","45","persistent_revisit","45","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","MM","6","46","0.9583333333333334","47","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","55","2","MH","1","13","0.2708333333333333","14","21","reactivation_revisit","21","8","0.16666666666666666","false"
"7x7","7x7-seeded-random","seeded-random","55","2","MH","2","22","0.4583333333333333","23","25","persistent_revisit","25","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","MH","3","27","0.5625","28","29","persistent_revisit","29","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","MH","4","30","0.625","31","37","reactivation_revisit","37","7","0.14583333333333334","false"
"7x7","7x7-seeded-random","seeded-random","55","2","MH","5","40","0.8333333333333334","41","46","reactivation_revisit","46","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","55","2","MH","6","47","0.9791666666666666","48","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","55","2","HL","1","7","0.14583333333333334","8","10","persistent_revisit","10","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HL","2","11","0.22916666666666666","12","14","persistent_revisit","14","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HL","3","16","0.3333333333333333","17","19","persistent_revisit","19","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HL","4","26","0.5416666666666666","27","29","persistent_revisit","29","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HL","5","35","0.7291666666666666","36","38","persistent_revisit","38","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HL","6","43","0.8958333333333334","44","46","persistent_revisit","46","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HM","1","14","0.2916666666666667","15","16","persistent_revisit","16","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HM","2","17","0.3541666666666667","18","20","persistent_revisit","20","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HM","3","21","0.4375","22","26","reactivation_revisit","26","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HM","4","29","0.6041666666666666","30","32","persistent_revisit","32","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HM","5","37","0.7708333333333334","38","41","reactivation_revisit","41","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HM","6","42","0.875","43","44","persistent_revisit","44","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HH","1","10","0.20833333333333334","11","12","persistent_revisit","12","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HH","2","13","0.2708333333333333","14","16","persistent_revisit","16","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HH","3","17","0.3541666666666667","18","23","reactivation_revisit","23","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HH","4","24","0.5","25","28","reactivation_revisit","28","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HH","5","30","0.625","31","35","reactivation_revisit","35","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HH","6","36","0.75","37","41","reactivation_revisit","41","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","55","2","HH","7","47","0.9791666666666666","48","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","55","1","LL","1","3","0.0625","3","5","persistent_revisit","5","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LL","2","6","0.125","6","7","persistent_revisit","7","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LL","3","8","0.16666666666666666","8","9","persistent_revisit","9","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LL","4","10","0.20833333333333334","10","11","persistent_revisit","11","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LL","5","12","0.25","12","14","persistent_revisit","14","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LL","6","15","0.3125","15","18","persistent_revisit","18","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LL","7","21","0.4375","21","35","reactivation_revisit","35","14","0.2916666666666667","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LL","8","37","0.7708333333333334","37","44","reactivation_revisit","44","7","0.14583333333333334","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LL","9","46","0.9583333333333334","46","48","persistent_revisit","48","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LM","1","4","0.08333333333333333","4","10","reactivation_revisit","10","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LM","2","11","0.22916666666666666","11","14","persistent_revisit","14","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LM","3","15","0.3125","15","17","persistent_revisit","17","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LM","4","19","0.3958333333333333","19","25","reactivation_revisit","25","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LM","5","26","0.5416666666666666","26","30","reactivation_revisit","30","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LM","6","34","0.7083333333333334","34","37","persistent_revisit","37","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LM","7","38","0.7916666666666666","38","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","55","1","LH","1","6","0.125","6","8","persistent_revisit","8","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LH","2","9","0.1875","9","13","reactivation_revisit","13","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LH","3","14","0.2916666666666667","14","18","reactivation_revisit","18","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LH","4","20","0.4166666666666667","20","22","persistent_revisit","22","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LH","5","23","0.4791666666666667","23","27","reactivation_revisit","27","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LH","6","28","0.5833333333333334","28","33","reactivation_revisit","33","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LH","7","34","0.7083333333333334","34","35","persistent_revisit","35","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LH","8","36","0.75","36","37","persistent_revisit","37","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LH","9","38","0.7916666666666666","38","42","reactivation_revisit","42","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","1","LH","10","44","0.9166666666666666","44","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","55","1","ML","1","17","0.3541666666666667","17","20","persistent_revisit","20","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","ML","2","21","0.4375","21","22","persistent_revisit","22","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","ML","3","23","0.4791666666666667","23","31","reactivation_revisit","31","8","0.16666666666666666","false"
"7x7","7x7-seeded-random","seeded-random","55","1","ML","4","32","0.6666666666666666","32","38","reactivation_revisit","38","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","55","1","ML","5","41","0.8541666666666666","41","43","persistent_revisit","43","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","1","ML","6","44","0.9166666666666666","44","47","persistent_revisit","47","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","ML","7","48","1","48","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","55","1","MM","1","12","0.25","12","13","persistent_revisit","13","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MM","2","14","0.2916666666666667","14","15","persistent_revisit","15","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MM","3","16","0.3333333333333333","16","17","persistent_revisit","17","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MM","4","18","0.375","18","21","persistent_revisit","21","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MM","5","22","0.4583333333333333","22","23","persistent_revisit","23","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MM","6","25","0.5208333333333334","25","27","persistent_revisit","27","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MM","7","28","0.5833333333333334","28","36","reactivation_revisit","36","8","0.16666666666666666","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MM","8","37","0.7708333333333334","37","39","persistent_revisit","39","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MM","9","42","0.875","42","45","persistent_revisit","45","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MM","10","46","0.9583333333333334","46","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","55","1","MH","1","13","0.2708333333333333","13","21","reactivation_revisit","21","8","0.16666666666666666","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MH","2","22","0.4583333333333333","22","25","persistent_revisit","25","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MH","3","27","0.5625","27","29","persistent_revisit","29","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MH","4","30","0.625","30","37","reactivation_revisit","37","7","0.14583333333333334","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MH","5","40","0.8333333333333334","40","46","reactivation_revisit","46","6","0.125","false"
"7x7","7x7-seeded-random","seeded-random","55","1","MH","6","47","0.9791666666666666","47","48","right_censored","","","","true"
"7x7","7x7-seeded-random","seeded-random","55","1","HL","1","7","0.14583333333333334","7","10","persistent_revisit","10","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HL","2","11","0.22916666666666666","11","14","persistent_revisit","14","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HL","3","16","0.3333333333333333","16","19","persistent_revisit","19","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HL","4","20","0.4166666666666667","20","21","persistent_revisit","21","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HL","5","22","0.4583333333333333","22","23","persistent_revisit","23","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HL","6","26","0.5416666666666666","26","29","persistent_revisit","29","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HL","7","35","0.7291666666666666","35","38","persistent_revisit","38","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HL","8","39","0.8125","39","40","persistent_revisit","40","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HL","9","41","0.8541666666666666","41","42","persistent_revisit","42","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HL","10","43","0.8958333333333334","43","46","persistent_revisit","46","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HM","1","14","0.2916666666666667","14","16","persistent_revisit","16","2","0.041666666666666664","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HM","2","17","0.3541666666666667","17","20","persistent_revisit","20","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HM","3","21","0.4375","21","26","reactivation_revisit","26","5","0.10416666666666667","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HM","4","29","0.6041666666666666","29","32","persistent_revisit","32","3","0.0625","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HM","5","33","0.6875","33","34","persistent_revisit","34","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HM","6","35","0.7291666666666666","35","36","persistent_revisit","36","1","0.020833333333333332","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HM","7","37","0.7708333333333334","37","41","reactivation_revisit","41","4","0.08333333333333333","false"
"7x7","7x7-seeded-random","seeded-random","55","1","HM","8","42","0.875","42","44","persistent_revisit","44","2","0.041666666666666664","false"
