"board","experiment_id","search_level","game_index","band","mean_active_fronts","mean_dormant_fronts","mean_backlog","multi_active_turn_rate","multi_unattended_turn_rate","decline_from_game_peak","placement_entropy","opportunity_entropy","entropy_gap","placement_hhi","opportunity_hhi","hhi_gap","placement_largest_share","opportunity_largest_share","largest_share_gap","placement_regions","opportunity_regions"
"7x7","7x7-uct-0100","uct-0100","17","1","2.25","0.4166666666666667","1.25","0.5833333333333334","0.4166666666666667","6.75","0.972891192409974","0.9922298256377736","-0.019338633227799606","0.1234567901234568","0.11468174519041799","0.008775044933038809","0.16666666666666666","0.13735691987513007","0.029309746791536584","9","9"
"7x7","7x7-uct-0100","uct-0100","17","2","6.25","1.8333333333333333","3.6666666666666665","1","1","2.75","0.9163240366071579","0.9988502678359005","-0.08252623122874259","0.1527777777777778","0.11167197484125554","0.041105802936522245","0.25","0.12403100775193798","0.12596899224806202","9","9"
"7x7","7x7-uct-0100","uct-0100","17","3","7","2.1666666666666665","4.083333333333333","1","1","2","0.964808031480098","0.9966354962436446","-0.03182746476354659","0.12654320987654322","0.1127138929981712","0.013829316878372022","0.19444444444444445","0.12627986348122866","0.06816458096321579","9","9"
"7x7","7x7-uct-0100","uct-0100","17","4","7.5","2.4166666666666665","4.666666666666667","1","1","1.5","0.9246095120528328","0.9958170887165665","-0.07120757666373367","0.13580246913580246","0.11315120987654322","0.022651259259259246","0.16666666666666666","0.136","0.030666666666666648","8","9"
"7x7","7x7-uct-0100","uct-0100","18","1","4.583333333333333","1","2.5","0.9166666666666666","0.6666666666666666","3.4166666666666665","0.9419089789184075","0.9916963632001525","-0.049787384281745006","0.1388888888888889","0.11522618256029374","0.023662706328595157","0.2222222222222222","0.14826175869120656","0.07396046353101565","9","9"
"7x7","7x7-uct-0100","uct-0100","18","2","6","1.9166666666666667","3.5","1","1","2","0.8718056729660234","0.9960396831742242","-0.1242340102082008","0.16358024691358025","0.11303362509208507","0.05054662182149518","0.2222222222222222","0.13780918727915195","0.08441303494307026","8","9"
"7x7","7x7-uct-0100","uct-0100","18","3","6.75","2.1666666666666665","3.9166666666666665","1","1","1.25","0.9051071010409177","0.9970100795015022","-0.09190297846058448","0.14506172839506173","0.11254868528826704","0.03251304310679469","0.2222222222222222","0.1278772378516624","0.0943449843705598","8","9"
"7x7","7x7-uct-0100","uct-0100","18","4","6.583333333333333","2","3.8333333333333335","1","1","1.4166666666666667","0.9485239926088821","0.9969149307105948","-0.04839093810171269","0.13734567901234568","0.11264506050386829","0.024700618508477393","0.2222222222222222","0.13732394366197184","0.08489827856025037","9","9"
"7x7","7x7-uct-0100","uct-0100","19","1","2.6666666666666665","0.5","1.3333333333333333","0.8333333333333334","0.5","5.333333333333333","0.8895578590766408","0.9889765805813163","-0.09941872150467557","0.16049382716049382","0.11653579093548794","0.04395803622500588","0.2777777777777778","0.149438202247191","0.12833957553058678","8","9"
"7x7","7x7-uct-0100","uct-0100","19","2","5.333333333333333","1.6666666666666667","3.1666666666666665","1","0.8333333333333334","2.6666666666666665","0.9165263511229564","0.9926506401870888","-0.07612428906413238","0.15123456790123457","0.11468596385836793","0.03654860404286664","0.2222222222222222","0.14024975984630164","0.08197246237592057","9","9"
"7x7","7x7-uct-0100","uct-0100","19","3","6.583333333333333","1.9166666666666667","4","1","1","1.4166666666666667","0.9437212027917937","0.9931358503367008","-0.0494146475449071","0.13734567901234568","0.11445700369543585","0.02288867531690983","0.19444444444444445","0.14593077642656688","0.04851366801787757","9","9"
"7x7","7x7-uct-0100","uct-0100","19","4","7.5","2.6666666666666665","4.833333333333333","1","1","0.5","0.9515780040991486","0.9951870632343656","-0.043609059135216954","0.13271604938271603","0.11341893976528233","0.019297109617433694","0.19444444444444445","0.13425468904244817","0.06018975540199628","9","9"
"7x7","7x7-uct-0100","uct-0100","20","1","2.5833333333333335","0.6666666666666666","1.4166666666666667","0.5833333333333334","0.4166666666666667","5.416666666666667","0.974641417311272","0.9947166528631973","-0.020075235551925363","0.1234567901234568","0.11370192703050903","0.009754863092947763","0.16666666666666666","0.14031413612565444","0.02635253054101222","9","9"
"7x7","7x7-uct-0100","uct-0100","20","2","6.083333333333333","2","3.5","1","1","1.9166666666666667","0.8986338494686291","0.9964034534582596","-0.09776960398963053","0.14814814814814817","0.112828443877551","0.03531970427059716","0.19444444444444445","0.13214285714285715","0.0623015873015873","8","9"
"7x7","7x7-uct-0100","uct-0100","20","3","6.5","2.1666666666666665","3.8333333333333335","1","1","1.5","0.96248881689677","0.9973751904002045","-0.03488637350343449","0.12962962962962965","0.11237176347919443","0.017257866150435217","0.19444444444444445","0.12992455993294216","0.06451988451150228","9","9"
"7x7","7x7-uct-0100","uct-0100","20","4","6.166666666666667","1.8333333333333333","3.6666666666666665","1","1","1.8333333333333333","0.9261953763036976","0.9968555588843208","-0.07066018258062312","0.14506172839506176","0.1126471181876858","0.03241461020737596","0.19444444444444445","0.13413585554600171","0.06030858889844273","9","9"
"7x7","7x7-uct-0100","uct-0100","21","1","3.75","0.8333333333333334","2","0.75","0.6666666666666666","5.25","0.9058418979478564","0.9928474843915767","-0.08700558644372025","0.14351851851851852","0.11456199101255146","0.028956527505967056","0.19444444444444445","0.1400414937759336","0.054402950668510835","8","9"
"7x7","7x7-uct-0100","uct-0100","21","2","6.833333333333333","2.3333333333333335","4.25","1","1","2.1666666666666665","0.9558738032062957","0.9949526587961134","-0.03907885558981772","0.13117283950617284","0.1135347925189366","0.01763804698723624","0.19444444444444445","0.13114754098360656","0.06329690346083788","9","9"
"7x7","7x7-uct-0100","uct-0100","21","3","6.666666666666667","2","3.75","1","1","2.3333333333333335","0.9587860525783762","0.9970766763430168","-0.03829062376464054","0.12808641975308643","0.11254755555555557","0.015538864197530866","0.16666666666666666","0.13244444444444445","0.03422222222222221","9","9"
"7x7","7x7-uct-0100","uct-0100","21","4","6.416666666666667","2.0833333333333335","3.75","1","1","2.5833333333333335","0.8857704972539114","0.9952811029125022","-0.10951060565859072","0.1558641975308642","0.11335894777958054","0.042505249751283655","0.2222222222222222","0.13178294573643412","0.09043927648578809","8","9"
