"board","experiment_id","iteration_limit","game_index","turn_number","progress","placement_number","mover","target","region","p1_placements_before","p2_placements_before","p1_placements_after","p2_placements_after","target_state_before","target_state_after_move","target_state_turn_end","target_p1_before","target_p2_before","target_p1_after_move","target_p2_after_move","target_p1_turn_end","target_p2_turn_end","objective_snapshot_before","objective_snapshot_after_move","objective_snapshot_turn_end"
"7x7-p96","7x7-p96-seeded-random","-1","1","28","0.437500","3","2","O22","MM","42","41","42","42","0","2","2","0","0","0","1","0","1","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","29","0.453125","3","1","O30","ML","44","42","45","42","0","1","1","0","0","1","0","1","0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","31","0.484375","3","1","O21","ML","47","45","48","45","0","1","1","0","0","1","0","1","0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","32","0.500000","2","2","O62","HM","48","46","48","47","2","2","2","0","1","0","2","0","2","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","32","0.500000","3","2","O51","HL","48","47","48","48","2","4","4","0","2","0","3","0","3","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","34","0.531250","2","2","O12","LM","51","49","51","50","0","0","2","0","0","0","1","0","1","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","35","0.546875","3","1","O46","MH","53","51","54","51","0","1","1","0","0","1","0","1","0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","36","0.562500","3","2","O24","MM","54","53","54","54","0","2","2","0","0","0","1","0","1","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","38","0.593750","1","2","O30","ML","57","54","57","55","1","1","0","1","0","1","1","1","1","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|1:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","38","0.593750","3","2","O41","ML","57","56","57","57","0","2","2","0","0","0","1","0","1","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|1:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","39","0.609375","1","1","O43","MM","57","57","58","57","0","0","1","0","0","1","0","1","0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","39","0.609375","2","1","O65","HH","58","57","59","57","0","0","1","0","0","1","0","1","0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:1:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","40","0.625000","1","2","O24","MM","60","57","60","58","2","2","2","0","1","0","2","0","2","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|1:1:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|1:1:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","40","0.625000","2","2","O21","ML","60","58","60","59","1","1","0","1","0","1","1","1","1","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|1:1:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|1:1:0|0:0:0","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|1:1:0|0:0:0"
