"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","region","legal_target_count","total_legal_target_count","regional_opportunity_share"
"7x7-p96","7x7-p96-seeded-random","-1","1","27","0.421875","1","LH","11","100","0.110000"
"7x7-p96","7x7-p96-seeded-random","-1","1","27","0.421875","1","ML","12","100","0.120000"
"7x7-p96","7x7-p96-seeded-random","-1","1","27","0.421875","1","MM","12","100","0.120000"
"7x7-p96","7x7-p96-seeded-random","-1","1","27","0.421875","1","MH","11","100","0.110000"
"7x7-p96","7x7-p96-seeded-random","-1","1","27","0.421875","1","HL","9","100","0.090000"
"7x7-p96","7x7-p96-seeded-random","-1","1","27","0.421875","1","HM","10","100","0.100000"
"7x7-p96","7x7-p96-seeded-random","-1","1","27","0.421875","1","HH","12","100","0.120000"
"7x7-p96","7x7-p96-seeded-random","-1","1","28","0.437500","2","LL","12","98","0.122449"
"7x7-p96","7x7-p96-seeded-random","-1","1","28","0.437500","2","LM","10","98","0.102041"
"7x7-p96","7x7-p96-seeded-random","-1","1","28","0.437500","2","LH","12","98","0.122449"
"7x7-p96","7x7-p96-seeded-random","-1","1","28","0.437500","2","ML","9","98","0.091837"
"7x7-p96","7x7-p96-seeded-random","-1","1","28","0.437500","2","MM","12","98","0.122449"
"7x7-p96","7x7-p96-seeded-random","-1","1","28","0.437500","2","MH","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","28","0.437500","2","HL","13","98","0.132653"
"7x7-p96","7x7-p96-seeded-random","-1","1","28","0.437500","2","HM","10","98","0.102041"
"7x7-p96","7x7-p96-seeded-random","-1","1","28","0.437500","2","HH","9","98","0.091837"
"7x7-p96","7x7-p96-seeded-random","-1","1","29","0.453125","1","LL","12","100","0.120000"
"7x7-p96","7x7-p96-seeded-random","-1","1","29","0.453125","1","LM","11","100","0.110000"
"7x7-p96","7x7-p96-seeded-random","-1","1","29","0.453125","1","LH","11","100","0.110000"
"7x7-p96","7x7-p96-seeded-random","-1","1","29","0.453125","1","ML","12","100","0.120000"
"7x7-p96","7x7-p96-seeded-random","-1","1","29","0.453125","1","MM","12","100","0.120000"
"7x7-p96","7x7-p96-seeded-random","-1","1","29","0.453125","1","MH","11","100","0.110000"
"7x7-p96","7x7-p96-seeded-random","-1","1","29","0.453125","1","HL","9","100","0.090000"
"7x7-p96","7x7-p96-seeded-random","-1","1","29","0.453125","1","HM","10","100","0.100000"
"7x7-p96","7x7-p96-seeded-random","-1","1","29","0.453125","1","HH","12","100","0.120000"
"7x7-p96","7x7-p96-seeded-random","-1","1","30","0.468750","2","LL","12","95","0.126316"
"7x7-p96","7x7-p96-seeded-random","-1","1","30","0.468750","2","LM","10","95","0.105263"
"7x7-p96","7x7-p96-seeded-random","-1","1","30","0.468750","2","LH","12","95","0.126316"
"7x7-p96","7x7-p96-seeded-random","-1","1","30","0.468750","2","ML","8","95","0.084211"
"7x7-p96","7x7-p96-seeded-random","-1","1","30","0.468750","2","MM","9","95","0.094737"
"7x7-p96","7x7-p96-seeded-random","-1","1","30","0.468750","2","MH","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","30","0.468750","2","HL","13","95","0.136842"
"7x7-p96","7x7-p96-seeded-random","-1","1","30","0.468750","2","HM","10","95","0.105263"
"7x7-p96","7x7-p96-seeded-random","-1","1","30","0.468750","2","HH","10","95","0.105263"
"7x7-p96","7x7-p96-seeded-random","-1","1","31","0.484375","1","LL","12","96","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","31","0.484375","1","LM","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","31","0.484375","1","LH","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","31","0.484375","1","ML","10","96","0.104167"
"7x7-p96","7x7-p96-seeded-random","-1","1","31","0.484375","1","MM","10","96","0.104167"
"7x7-p96","7x7-p96-seeded-random","-1","1","31","0.484375","1","MH","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","31","0.484375","1","HL","9","96","0.093750"
"7x7-p96","7x7-p96-seeded-random","-1","1","31","0.484375","1","HM","10","96","0.104167"
"7x7-p96","7x7-p96-seeded-random","-1","1","31","0.484375","1","HH","12","96","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","32","0.500000","2","LL","11","94","0.117021"
"7x7-p96","7x7-p96-seeded-random","-1","1","32","0.500000","2","LM","10","94","0.106383"
"7x7-p96","7x7-p96-seeded-random","-1","1","32","0.500000","2","LH","12","94","0.127660"
"7x7-p96","7x7-p96-seeded-random","-1","1","32","0.500000","2","ML","8","94","0.085106"
"7x7-p96","7x7-p96-seeded-random","-1","1","32","0.500000","2","MM","9","94","0.095745"
"7x7-p96","7x7-p96-seeded-random","-1","1","32","0.500000","2","MH","11","94","0.117021"
"7x7-p96","7x7-p96-seeded-random","-1","1","32","0.500000","2","HL","13","94","0.138298"
"7x7-p96","7x7-p96-seeded-random","-1","1","32","0.500000","2","HM","10","94","0.106383"
"7x7-p96","7x7-p96-seeded-random","-1","1","32","0.500000","2","HH","10","94","0.106383"
"7x7-p96","7x7-p96-seeded-random","-1","1","33","0.515625","1","LL","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","33","0.515625","1","LM","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","33","0.515625","1","LH","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","33","0.515625","1","ML","10","95","0.105263"
"7x7-p96","7x7-p96-seeded-random","-1","1","33","0.515625","1","MM","10","95","0.105263"
"7x7-p96","7x7-p96-seeded-random","-1","1","33","0.515625","1","MH","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","33","0.515625","1","HL","9","95","0.094737"
"7x7-p96","7x7-p96-seeded-random","-1","1","33","0.515625","1","HM","10","95","0.105263"
"7x7-p96","7x7-p96-seeded-random","-1","1","33","0.515625","1","HH","12","95","0.126316"
"7x7-p96","7x7-p96-seeded-random","-1","1","34","0.531250","2","LL","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","34","0.531250","2","LM","10","93","0.107527"
"7x7-p96","7x7-p96-seeded-random","-1","1","34","0.531250","2","LH","12","93","0.129032"
"7x7-p96","7x7-p96-seeded-random","-1","1","34","0.531250","2","ML","8","93","0.086022"
"7x7-p96","7x7-p96-seeded-random","-1","1","34","0.531250","2","MM","9","93","0.096774"
"7x7-p96","7x7-p96-seeded-random","-1","1","34","0.531250","2","MH","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","34","0.531250","2","HL","12","93","0.129032"
"7x7-p96","7x7-p96-seeded-random","-1","1","34","0.531250","2","HM","10","93","0.107527"
"7x7-p96","7x7-p96-seeded-random","-1","1","34","0.531250","2","HH","10","93","0.107527"
"7x7-p96","7x7-p96-seeded-random","-1","1","35","0.546875","1","LL","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","35","0.546875","1","LM","12","98","0.122449"
"7x7-p96","7x7-p96-seeded-random","-1","1","35","0.546875","1","LH","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","35","0.546875","1","ML","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","35","0.546875","1","MM","10","98","0.102041"
"7x7-p96","7x7-p96-seeded-random","-1","1","35","0.546875","1","MH","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","35","0.546875","1","HL","10","98","0.102041"
"7x7-p96","7x7-p96-seeded-random","-1","1","35","0.546875","1","HM","10","98","0.102041"
"7x7-p96","7x7-p96-seeded-random","-1","1","35","0.546875","1","HH","12","98","0.122449"
"7x7-p96","7x7-p96-seeded-random","-1","1","36","0.562500","2","LL","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","36","0.562500","2","LM","10","93","0.107527"
"7x7-p96","7x7-p96-seeded-random","-1","1","36","0.562500","2","LH","12","93","0.129032"
"7x7-p96","7x7-p96-seeded-random","-1","1","36","0.562500","2","ML","8","93","0.086022"
"7x7-p96","7x7-p96-seeded-random","-1","1","36","0.562500","2","MM","9","93","0.096774"
"7x7-p96","7x7-p96-seeded-random","-1","1","36","0.562500","2","MH","10","93","0.107527"
"7x7-p96","7x7-p96-seeded-random","-1","1","36","0.562500","2","HL","12","93","0.129032"
"7x7-p96","7x7-p96-seeded-random","-1","1","36","0.562500","2","HM","10","93","0.107527"
"7x7-p96","7x7-p96-seeded-random","-1","1","36","0.562500","2","HH","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","37","0.578125","1","LL","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","37","0.578125","1","LM","12","98","0.122449"
"7x7-p96","7x7-p96-seeded-random","-1","1","37","0.578125","1","LH","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","37","0.578125","1","ML","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","37","0.578125","1","MM","10","98","0.102041"
"7x7-p96","7x7-p96-seeded-random","-1","1","37","0.578125","1","MH","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","37","0.578125","1","HL","10","98","0.102041"
"7x7-p96","7x7-p96-seeded-random","-1","1","37","0.578125","1","HM","10","98","0.102041"
"7x7-p96","7x7-p96-seeded-random","-1","1","37","0.578125","1","HH","12","98","0.122449"
"7x7-p96","7x7-p96-seeded-random","-1","1","38","0.593750","2","LL","11","99","0.111111"
"7x7-p96","7x7-p96-seeded-random","-1","1","38","0.593750","2","LM","10","99","0.101010"
"7x7-p96","7x7-p96-seeded-random","-1","1","38","0.593750","2","LH","12","99","0.121212"
"7x7-p96","7x7-p96-seeded-random","-1","1","38","0.593750","2","ML","11","99","0.111111"
"7x7-p96","7x7-p96-seeded-random","-1","1","38","0.593750","2","MM","12","99","0.121212"
"7x7-p96","7x7-p96-seeded-random","-1","1","38","0.593750","2","MH","10","99","0.101010"
"7x7-p96","7x7-p96-seeded-random","-1","1","38","0.593750","2","HL","12","99","0.121212"
"7x7-p96","7x7-p96-seeded-random","-1","1","38","0.593750","2","HM","10","99","0.101010"
"7x7-p96","7x7-p96-seeded-random","-1","1","38","0.593750","2","HH","11","99","0.111111"
"7x7-p96","7x7-p96-seeded-random","-1","1","39","0.609375","1","LL","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","39","0.609375","1","LM","12","98","0.122449"
"7x7-p96","7x7-p96-seeded-random","-1","1","39","0.609375","1","LH","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","39","0.609375","1","ML","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","39","0.609375","1","MM","10","98","0.102041"
"7x7-p96","7x7-p96-seeded-random","-1","1","39","0.609375","1","MH","11","98","0.112245"
"7x7-p96","7x7-p96-seeded-random","-1","1","39","0.609375","1","HL","10","98","0.102041"
"7x7-p96","7x7-p96-seeded-random","-1","1","39","0.609375","1","HM","10","98","0.102041"
"7x7-p96","7x7-p96-seeded-random","-1","1","39","0.609375","1","HH","12","98","0.122449"
"7x7-p96","7x7-p96-seeded-random","-1","1","40","0.625000","2","LL","11","99","0.111111"
"7x7-p96","7x7-p96-seeded-random","-1","1","40","0.625000","2","LM","10","99","0.101010"
"7x7-p96","7x7-p96-seeded-random","-1","1","40","0.625000","2","LH","12","99","0.121212"
"7x7-p96","7x7-p96-seeded-random","-1","1","40","0.625000","2","ML","11","99","0.111111"
"7x7-p96","7x7-p96-seeded-random","-1","1","40","0.625000","2","MM","12","99","0.121212"
"7x7-p96","7x7-p96-seeded-random","-1","1","40","0.625000","2","MH","10","99","0.101010"
"7x7-p96","7x7-p96-seeded-random","-1","1","40","0.625000","2","HL","12","99","0.121212"
"7x7-p96","7x7-p96-seeded-random","-1","1","40","0.625000","2","HM","10","99","0.101010"
"7x7-p96","7x7-p96-seeded-random","-1","1","40","0.625000","2","HH","11","99","0.111111"
"7x7-p96","7x7-p96-seeded-random","-1","1","41","0.640625","1","LL","11","97","0.113402"
"7x7-p96","7x7-p96-seeded-random","-1","1","41","0.640625","1","LM","12","97","0.123711"
"7x7-p96","7x7-p96-seeded-random","-1","1","41","0.640625","1","LH","10","97","0.103093"
"7x7-p96","7x7-p96-seeded-random","-1","1","41","0.640625","1","ML","11","97","0.113402"
"7x7-p96","7x7-p96-seeded-random","-1","1","41","0.640625","1","MM","10","97","0.103093"
"7x7-p96","7x7-p96-seeded-random","-1","1","41","0.640625","1","MH","11","97","0.113402"
"7x7-p96","7x7-p96-seeded-random","-1","1","41","0.640625","1","HL","10","97","0.103093"
"7x7-p96","7x7-p96-seeded-random","-1","1","41","0.640625","1","HM","10","97","0.103093"
"7x7-p96","7x7-p96-seeded-random","-1","1","41","0.640625","1","HH","12","97","0.123711"
"7x7-p96","7x7-p96-seeded-random","-1","1","42","0.656250","2","LL","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","42","0.656250","2","LM","9","96","0.093750"
"7x7-p96","7x7-p96-seeded-random","-1","1","42","0.656250","2","LH","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","42","0.656250","2","ML","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","42","0.656250","2","MM","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","42","0.656250","2","MH","10","96","0.104167"
"7x7-p96","7x7-p96-seeded-random","-1","1","42","0.656250","2","HL","12","96","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","42","0.656250","2","HM","10","96","0.104167"
"7x7-p96","7x7-p96-seeded-random","-1","1","42","0.656250","2","HH","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","43","0.671875","1","LL","11","97","0.113402"
"7x7-p96","7x7-p96-seeded-random","-1","1","43","0.671875","1","LM","12","97","0.123711"
"7x7-p96","7x7-p96-seeded-random","-1","1","43","0.671875","1","LH","9","97","0.092784"
"7x7-p96","7x7-p96-seeded-random","-1","1","43","0.671875","1","ML","11","97","0.113402"
"7x7-p96","7x7-p96-seeded-random","-1","1","43","0.671875","1","MM","11","97","0.113402"
"7x7-p96","7x7-p96-seeded-random","-1","1","43","0.671875","1","MH","11","97","0.113402"
"7x7-p96","7x7-p96-seeded-random","-1","1","43","0.671875","1","HL","10","97","0.103093"
"7x7-p96","7x7-p96-seeded-random","-1","1","43","0.671875","1","HM","10","97","0.103093"
"7x7-p96","7x7-p96-seeded-random","-1","1","43","0.671875","1","HH","12","97","0.123711"
"7x7-p96","7x7-p96-seeded-random","-1","1","44","0.687500","2","LL","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","44","0.687500","2","LM","9","95","0.094737"
"7x7-p96","7x7-p96-seeded-random","-1","1","44","0.687500","2","LH","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","44","0.687500","2","ML","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","44","0.687500","2","MM","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","44","0.687500","2","MH","10","95","0.105263"
"7x7-p96","7x7-p96-seeded-random","-1","1","44","0.687500","2","HL","12","95","0.126316"
"7x7-p96","7x7-p96-seeded-random","-1","1","44","0.687500","2","HM","9","95","0.094737"
"7x7-p96","7x7-p96-seeded-random","-1","1","44","0.687500","2","HH","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","45","0.703125","1","LL","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","45","0.703125","1","LM","12","96","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","45","0.703125","1","LH","9","96","0.093750"
"7x7-p96","7x7-p96-seeded-random","-1","1","45","0.703125","1","ML","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","45","0.703125","1","MM","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","45","0.703125","1","MH","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","45","0.703125","1","HL","10","96","0.104167"
"7x7-p96","7x7-p96-seeded-random","-1","1","45","0.703125","1","HM","10","96","0.104167"
"7x7-p96","7x7-p96-seeded-random","-1","1","45","0.703125","1","HH","11","96","0.114583"
"7x7-p96","7x7-p96-seeded-random","-1","1","46","0.718750","2","LL","11","94","0.117021"
"7x7-p96","7x7-p96-seeded-random","-1","1","46","0.718750","2","LM","9","94","0.095745"
"7x7-p96","7x7-p96-seeded-random","-1","1","46","0.718750","2","LH","11","94","0.117021"
"7x7-p96","7x7-p96-seeded-random","-1","1","46","0.718750","2","ML","11","94","0.117021"
"7x7-p96","7x7-p96-seeded-random","-1","1","46","0.718750","2","MM","11","94","0.117021"
"7x7-p96","7x7-p96-seeded-random","-1","1","46","0.718750","2","MH","10","94","0.106383"
"7x7-p96","7x7-p96-seeded-random","-1","1","46","0.718750","2","HL","12","94","0.127660"
"7x7-p96","7x7-p96-seeded-random","-1","1","46","0.718750","2","HM","9","94","0.095745"
"7x7-p96","7x7-p96-seeded-random","-1","1","46","0.718750","2","HH","10","94","0.106383"
"7x7-p96","7x7-p96-seeded-random","-1","1","47","0.734375","1","LL","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","47","0.734375","1","LM","12","95","0.126316"
"7x7-p96","7x7-p96-seeded-random","-1","1","47","0.734375","1","LH","9","95","0.094737"
"7x7-p96","7x7-p96-seeded-random","-1","1","47","0.734375","1","ML","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","47","0.734375","1","MM","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","47","0.734375","1","MH","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","47","0.734375","1","HL","9","95","0.094737"
"7x7-p96","7x7-p96-seeded-random","-1","1","47","0.734375","1","HM","10","95","0.105263"
"7x7-p96","7x7-p96-seeded-random","-1","1","47","0.734375","1","HH","11","95","0.115789"
"7x7-p96","7x7-p96-seeded-random","-1","1","48","0.750000","2","LL","11","89","0.123596"
"7x7-p96","7x7-p96-seeded-random","-1","1","48","0.750000","2","LM","9","89","0.101124"
"7x7-p96","7x7-p96-seeded-random","-1","1","48","0.750000","2","LH","11","89","0.123596"
"7x7-p96","7x7-p96-seeded-random","-1","1","48","0.750000","2","ML","11","89","0.123596"
"7x7-p96","7x7-p96-seeded-random","-1","1","48","0.750000","2","MM","9","89","0.101124"
"7x7-p96","7x7-p96-seeded-random","-1","1","48","0.750000","2","MH","9","89","0.101124"
"7x7-p96","7x7-p96-seeded-random","-1","1","48","0.750000","2","HL","11","89","0.123596"
"7x7-p96","7x7-p96-seeded-random","-1","1","48","0.750000","2","HM","9","89","0.101124"
"7x7-p96","7x7-p96-seeded-random","-1","1","48","0.750000","2","HH","9","89","0.101124"
"7x7-p96","7x7-p96-seeded-random","-1","1","49","0.765625","1","LL","11","94","0.117021"
"7x7-p96","7x7-p96-seeded-random","-1","1","49","0.765625","1","LM","12","94","0.127660"
"7x7-p96","7x7-p96-seeded-random","-1","1","49","0.765625","1","LH","9","94","0.095745"
"7x7-p96","7x7-p96-seeded-random","-1","1","49","0.765625","1","ML","11","94","0.117021"
"7x7-p96","7x7-p96-seeded-random","-1","1","49","0.765625","1","MM","11","94","0.117021"
"7x7-p96","7x7-p96-seeded-random","-1","1","49","0.765625","1","MH","11","94","0.117021"
"7x7-p96","7x7-p96-seeded-random","-1","1","49","0.765625","1","HL","9","94","0.095745"
"7x7-p96","7x7-p96-seeded-random","-1","1","49","0.765625","1","HM","10","94","0.106383"
"7x7-p96","7x7-p96-seeded-random","-1","1","49","0.765625","1","HH","10","94","0.106383"
"7x7-p96","7x7-p96-seeded-random","-1","1","50","0.781250","2","LL","11","90","0.122222"
"7x7-p96","7x7-p96-seeded-random","-1","1","50","0.781250","2","LM","10","90","0.111111"
"7x7-p96","7x7-p96-seeded-random","-1","1","50","0.781250","2","LH","11","90","0.122222"
"7x7-p96","7x7-p96-seeded-random","-1","1","50","0.781250","2","ML","11","90","0.122222"
"7x7-p96","7x7-p96-seeded-random","-1","1","50","0.781250","2","MM","9","90","0.100000"
"7x7-p96","7x7-p96-seeded-random","-1","1","50","0.781250","2","MH","9","90","0.100000"
"7x7-p96","7x7-p96-seeded-random","-1","1","50","0.781250","2","HL","11","90","0.122222"
"7x7-p96","7x7-p96-seeded-random","-1","1","50","0.781250","2","HM","9","90","0.100000"
"7x7-p96","7x7-p96-seeded-random","-1","1","50","0.781250","2","HH","9","90","0.100000"
"7x7-p96","7x7-p96-seeded-random","-1","1","51","0.796875","1","LL","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","51","0.796875","1","LM","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","51","0.796875","1","LH","9","93","0.096774"
"7x7-p96","7x7-p96-seeded-random","-1","1","51","0.796875","1","ML","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","51","0.796875","1","MM","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","51","0.796875","1","MH","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","51","0.796875","1","HL","9","93","0.096774"
"7x7-p96","7x7-p96-seeded-random","-1","1","51","0.796875","1","HM","10","93","0.107527"
"7x7-p96","7x7-p96-seeded-random","-1","1","51","0.796875","1","HH","10","93","0.107527"
"7x7-p96","7x7-p96-seeded-random","-1","1","52","0.812500","2","LL","11","88","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","52","0.812500","2","LM","9","88","0.102273"
"7x7-p96","7x7-p96-seeded-random","-1","1","52","0.812500","2","LH","11","88","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","52","0.812500","2","ML","11","88","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","52","0.812500","2","MM","9","88","0.102273"
"7x7-p96","7x7-p96-seeded-random","-1","1","52","0.812500","2","MH","9","88","0.102273"
"7x7-p96","7x7-p96-seeded-random","-1","1","52","0.812500","2","HL","10","88","0.113636"
"7x7-p96","7x7-p96-seeded-random","-1","1","52","0.812500","2","HM","9","88","0.102273"
"7x7-p96","7x7-p96-seeded-random","-1","1","52","0.812500","2","HH","9","88","0.102273"
"7x7-p96","7x7-p96-seeded-random","-1","1","53","0.828125","1","LL","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","53","0.828125","1","LM","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","53","0.828125","1","LH","9","93","0.096774"
"7x7-p96","7x7-p96-seeded-random","-1","1","53","0.828125","1","ML","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","53","0.828125","1","MM","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","53","0.828125","1","MH","11","93","0.118280"
"7x7-p96","7x7-p96-seeded-random","-1","1","53","0.828125","1","HL","9","93","0.096774"
"7x7-p96","7x7-p96-seeded-random","-1","1","53","0.828125","1","HM","10","93","0.107527"
"7x7-p96","7x7-p96-seeded-random","-1","1","53","0.828125","1","HH","10","93","0.107527"
"7x7-p96","7x7-p96-seeded-random","-1","1","54","0.843750","2","LL","11","86","0.127907"
"7x7-p96","7x7-p96-seeded-random","-1","1","54","0.843750","2","LM","9","86","0.104651"
"7x7-p96","7x7-p96-seeded-random","-1","1","54","0.843750","2","LH","11","86","0.127907"
"7x7-p96","7x7-p96-seeded-random","-1","1","54","0.843750","2","ML","11","86","0.127907"
"7x7-p96","7x7-p96-seeded-random","-1","1","54","0.843750","2","MM","7","86","0.081395"
"7x7-p96","7x7-p96-seeded-random","-1","1","54","0.843750","2","MH","9","86","0.104651"
"7x7-p96","7x7-p96-seeded-random","-1","1","54","0.843750","2","HL","10","86","0.116279"
"7x7-p96","7x7-p96-seeded-random","-1","1","54","0.843750","2","HM","9","86","0.104651"
"7x7-p96","7x7-p96-seeded-random","-1","1","54","0.843750","2","HH","9","86","0.104651"
"7x7-p96","7x7-p96-seeded-random","-1","1","55","0.859375","1","LL","11","92","0.119565"
"7x7-p96","7x7-p96-seeded-random","-1","1","55","0.859375","1","LM","11","92","0.119565"
"7x7-p96","7x7-p96-seeded-random","-1","1","55","0.859375","1","LH","9","92","0.097826"
"7x7-p96","7x7-p96-seeded-random","-1","1","55","0.859375","1","ML","11","92","0.119565"
"7x7-p96","7x7-p96-seeded-random","-1","1","55","0.859375","1","MM","10","92","0.108696"
"7x7-p96","7x7-p96-seeded-random","-1","1","55","0.859375","1","MH","11","92","0.119565"
"7x7-p96","7x7-p96-seeded-random","-1","1","55","0.859375","1","HL","9","92","0.097826"
"7x7-p96","7x7-p96-seeded-random","-1","1","55","0.859375","1","HM","10","92","0.108696"
"7x7-p96","7x7-p96-seeded-random","-1","1","55","0.859375","1","HH","10","92","0.108696"
"7x7-p96","7x7-p96-seeded-random","-1","1","56","0.875000","2","LL","11","88","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","56","0.875000","2","LM","9","88","0.102273"
"7x7-p96","7x7-p96-seeded-random","-1","1","56","0.875000","2","LH","11","88","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","56","0.875000","2","ML","11","88","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","56","0.875000","2","MM","8","88","0.090909"
"7x7-p96","7x7-p96-seeded-random","-1","1","56","0.875000","2","MH","9","88","0.102273"
"7x7-p96","7x7-p96-seeded-random","-1","1","56","0.875000","2","HL","10","88","0.113636"
"7x7-p96","7x7-p96-seeded-random","-1","1","56","0.875000","2","HM","10","88","0.113636"
"7x7-p96","7x7-p96-seeded-random","-1","1","56","0.875000","2","HH","9","88","0.102273"
"7x7-p96","7x7-p96-seeded-random","-1","1","57","0.890625","1","LL","11","92","0.119565"
"7x7-p96","7x7-p96-seeded-random","-1","1","57","0.890625","1","LM","11","92","0.119565"
"7x7-p96","7x7-p96-seeded-random","-1","1","57","0.890625","1","LH","9","92","0.097826"
"7x7-p96","7x7-p96-seeded-random","-1","1","57","0.890625","1","ML","11","92","0.119565"
"7x7-p96","7x7-p96-seeded-random","-1","1","57","0.890625","1","MM","10","92","0.108696"
"7x7-p96","7x7-p96-seeded-random","-1","1","57","0.890625","1","MH","11","92","0.119565"
"7x7-p96","7x7-p96-seeded-random","-1","1","57","0.890625","1","HL","9","92","0.097826"
"7x7-p96","7x7-p96-seeded-random","-1","1","57","0.890625","1","HM","10","92","0.108696"
"7x7-p96","7x7-p96-seeded-random","-1","1","57","0.890625","1","HH","10","92","0.108696"
"7x7-p96","7x7-p96-seeded-random","-1","1","58","0.906250","2","LL","11","88","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","58","0.906250","2","LM","9","88","0.102273"
"7x7-p96","7x7-p96-seeded-random","-1","1","58","0.906250","2","LH","11","88","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","58","0.906250","2","ML","11","88","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","58","0.906250","2","MM","8","88","0.090909"
"7x7-p96","7x7-p96-seeded-random","-1","1","58","0.906250","2","MH","9","88","0.102273"
"7x7-p96","7x7-p96-seeded-random","-1","1","58","0.906250","2","HL","10","88","0.113636"
"7x7-p96","7x7-p96-seeded-random","-1","1","58","0.906250","2","HM","10","88","0.113636"
"7x7-p96","7x7-p96-seeded-random","-1","1","58","0.906250","2","HH","9","88","0.102273"
"7x7-p96","7x7-p96-seeded-random","-1","1","59","0.921875","1","LL","11","88","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","59","0.921875","1","LM","11","88","0.125000"
"7x7-p96","7x7-p96-seeded-random","-1","1","59","0.921875","1","LH","9","88","0.102273"
"7x7-p96","7x7-p96-seeded-random","-1","1","59","0.921875","1","ML","11","88","0.125000"
