"board","experiment_id","search_level","game_index","threshold","region","cycle_index","departure_turn","departure_progress","qualification_turn","endpoint_turn","outcome","revisit_turn","revisit_lag","normalized_revisit_lag","right_censored"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","3","HL","4","26","0.4642857142857143","28","30","reactivation_revisit","30","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","3","HL","5","36","0.6428571428571429","38","42","reactivation_revisit","42","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","3","HL","6","43","0.7678571428571429","45","49","reactivation_revisit","49","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","3","HL","7","52","0.9285714285714286","54","56","reactivation_revisit","56","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","3","HM","1","9","0.16071428571428573","11","16","reactivation_revisit","16","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","3","HM","2","17","0.30357142857142855","19","21","reactivation_revisit","21","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","3","HM","3","27","0.48214285714285715","29","30","persistent_revisit","30","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","3","HM","4","36","0.6428571428571429","38","42","reactivation_revisit","42","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","3","HM","5","46","0.8214285714285714","48","51","reactivation_revisit","51","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","3","HH","1","29","0.5178571428571429","31","32","persistent_revisit","32","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","3","HH","2","33","0.5892857142857143","35","46","reactivation_revisit","46","13","0.23214285714285715","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","3","HH","3","49","0.875","51","56","right_censored","","","","true"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LL","1","5","0.08928571428571429","6","7","persistent_revisit","7","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LL","2","13","0.23214285714285715","14","15","persistent_revisit","15","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LL","3","18","0.32142857142857145","19","24","reactivation_revisit","24","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LL","4","25","0.44642857142857145","26","27","persistent_revisit","27","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LL","5","28","0.5","29","30","persistent_revisit","30","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LL","6","31","0.5535714285714286","32","39","reactivation_revisit","39","8","0.14285714285714285","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LL","7","43","0.7678571428571429","44","49","reactivation_revisit","49","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LL","8","51","0.9107142857142857","52","55","reactivation_revisit","55","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LM","1","5","0.08928571428571429","6","8","persistent_revisit","8","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LM","2","9","0.16071428571428573","10","13","reactivation_revisit","13","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LM","3","14","0.25","15","19","reactivation_revisit","19","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LM","4","21","0.375","22","32","reactivation_revisit","32","11","0.19642857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LM","5","34","0.6071428571428571","35","39","reactivation_revisit","39","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LM","6","40","0.7142857142857143","41","42","persistent_revisit","42","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LM","7","43","0.7678571428571429","44","51","reactivation_revisit","51","8","0.14285714285714285","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LM","8","52","0.9285714285714286","53","54","persistent_revisit","54","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LM","9","55","0.9821428571428571","56","56","right_censored","","","","true"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LH","1","17","0.30357142857142855","18","19","persistent_revisit","19","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LH","2","20","0.35714285714285715","21","27","reactivation_revisit","27","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LH","3","28","0.5","29","32","reactivation_revisit","32","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LH","4","33","0.5892857142857143","34","39","reactivation_revisit","39","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LH","5","40","0.7142857142857143","41","43","persistent_revisit","43","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","LH","6","51","0.9107142857142857","52","56","reactivation_revisit","56","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","ML","1","10","0.17857142857142858","11","12","persistent_revisit","12","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","ML","2","13","0.23214285714285715","14","16","persistent_revisit","16","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","ML","3","17","0.30357142857142855","18","19","persistent_revisit","19","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","ML","4","23","0.4107142857142857","24","25","persistent_revisit","25","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","ML","5","29","0.5178571428571429","30","35","reactivation_revisit","35","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","ML","6","41","0.7321428571428571","42","45","reactivation_revisit","45","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","ML","7","49","0.875","50","56","reactivation_revisit","56","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","MM","1","18","0.32142857142857145","19","21","persistent_revisit","21","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","MM","2","22","0.39285714285714285","23","25","persistent_revisit","25","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","MM","3","27","0.48214285714285715","28","29","persistent_revisit","29","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","MM","4","38","0.6785714285714286","39","40","persistent_revisit","40","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","MM","5","42","0.75","43","55","reactivation_revisit","55","13","0.23214285714285715","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","MH","1","15","0.26785714285714285","16","18","persistent_revisit","18","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","MH","2","19","0.3392857142857143","20","23","reactivation_revisit","23","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","MH","3","24","0.42857142857142855","25","29","reactivation_revisit","29","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","MH","4","30","0.5357142857142857","31","37","reactivation_revisit","37","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","MH","5","38","0.6785714285714286","39","46","reactivation_revisit","46","8","0.14285714285714285","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","MH","6","48","0.8571428571428571","49","53","reactivation_revisit","53","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","MH","7","54","0.9642857142857143","55","56","right_censored","","","","true"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HL","1","21","0.375","22","23","persistent_revisit","23","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HL","2","25","0.44642857142857145","26","27","persistent_revisit","27","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HL","3","29","0.5178571428571429","30","31","persistent_revisit","31","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HL","4","32","0.5714285714285714","33","38","reactivation_revisit","38","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HL","5","39","0.6964285714285714","40","41","persistent_revisit","41","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HL","6","42","0.75","43","44","persistent_revisit","44","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HL","7","46","0.8214285714285714","47","49","persistent_revisit","49","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HL","8","55","0.9821428571428571","56","56","right_censored","","","","true"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HM","1","11","0.19642857142857142","12","15","reactivation_revisit","15","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HM","2","16","0.2857142857142857","17","20","reactivation_revisit","20","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HM","3","25","0.44642857142857145","26","30","reactivation_revisit","30","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HM","4","31","0.5535714285714286","32","33","persistent_revisit","33","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HM","5","37","0.6607142857142857","38","41","reactivation_revisit","41","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HM","6","45","0.8035714285714286","46","48","persistent_revisit","48","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HM","7","53","0.9464285714285714","54","56","right_censored","","","","true"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HH","1","5","0.08928571428571429","6","10","reactivation_revisit","10","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HH","2","15","0.26785714285714285","16","18","persistent_revisit","18","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HH","3","19","0.3392857142857143","20","26","reactivation_revisit","26","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HH","4","29","0.5178571428571429","30","34","reactivation_revisit","34","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HH","5","35","0.625","36","37","persistent_revisit","37","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HH","6","38","0.6785714285714286","39","45","reactivation_revisit","45","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","2","HH","7","46","0.8214285714285714","47","53","reactivation_revisit","53","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LL","1","5","0.08928571428571429","5","7","persistent_revisit","7","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LL","2","8","0.14285714285714285","8","9","persistent_revisit","9","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LL","3","13","0.23214285714285715","13","15","persistent_revisit","15","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LL","4","18","0.32142857142857145","18","24","reactivation_revisit","24","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LL","5","25","0.44642857142857145","25","27","persistent_revisit","27","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LL","6","28","0.5","28","30","persistent_revisit","30","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LL","7","31","0.5535714285714286","31","39","reactivation_revisit","39","8","0.14285714285714285","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LL","8","41","0.7321428571428571","41","42","persistent_revisit","42","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LL","9","43","0.7678571428571429","43","49","reactivation_revisit","49","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LL","10","51","0.9107142857142857","51","55","reactivation_revisit","55","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LL","11","56","1","56","56","right_censored","","","","true"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LM","1","5","0.08928571428571429","5","8","persistent_revisit","8","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LM","2","9","0.16071428571428573","9","13","reactivation_revisit","13","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LM","3","14","0.25","14","19","reactivation_revisit","19","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LM","4","21","0.375","21","32","reactivation_revisit","32","11","0.19642857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LM","5","34","0.6071428571428571","34","39","reactivation_revisit","39","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LM","6","40","0.7142857142857143","40","42","persistent_revisit","42","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LM","7","43","0.7678571428571429","43","51","reactivation_revisit","51","8","0.14285714285714285","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LM","8","52","0.9285714285714286","52","54","persistent_revisit","54","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LM","9","55","0.9821428571428571","55","56","right_censored","","","","true"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LH","1","17","0.30357142857142855","17","19","persistent_revisit","19","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LH","2","20","0.35714285714285715","20","27","reactivation_revisit","27","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LH","3","28","0.5","28","32","reactivation_revisit","32","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LH","4","33","0.5892857142857143","33","39","reactivation_revisit","39","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LH","5","40","0.7142857142857143","40","43","persistent_revisit","43","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LH","6","45","0.8035714285714286","45","46","persistent_revisit","46","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","LH","7","51","0.9107142857142857","51","56","reactivation_revisit","56","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","ML","1","10","0.17857142857142858","10","12","persistent_revisit","12","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","ML","2","13","0.23214285714285715","13","16","persistent_revisit","16","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","ML","3","17","0.30357142857142855","17","19","persistent_revisit","19","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","ML","4","20","0.35714285714285715","20","21","persistent_revisit","21","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","ML","5","23","0.4107142857142857","23","25","persistent_revisit","25","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","ML","6","27","0.48214285714285715","27","28","persistent_revisit","28","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","ML","7","29","0.5178571428571429","29","35","reactivation_revisit","35","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","ML","8","37","0.6607142857142857","37","38","persistent_revisit","38","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","ML","9","39","0.6964285714285714","39","40","persistent_revisit","40","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","ML","10","41","0.7321428571428571","41","45","reactivation_revisit","45","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","ML","11","46","0.8214285714285714","46","47","persistent_revisit","47","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","ML","12","49","0.875","49","56","reactivation_revisit","56","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MM","1","16","0.2857142857142857","16","17","persistent_revisit","17","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MM","2","18","0.32142857142857145","18","21","persistent_revisit","21","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MM","3","22","0.39285714285714285","22","25","persistent_revisit","25","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MM","4","27","0.48214285714285715","27","29","persistent_revisit","29","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MM","5","30","0.5357142857142857","30","31","persistent_revisit","31","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MM","6","33","0.5892857142857143","33","34","persistent_revisit","34","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MM","7","36","0.6428571428571429","36","37","persistent_revisit","37","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MM","8","38","0.6785714285714286","38","40","persistent_revisit","40","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MM","9","42","0.75","42","55","reactivation_revisit","55","13","0.23214285714285715","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MM","10","56","1","56","56","right_censored","","","","true"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MH","1","13","0.23214285714285715","13","14","persistent_revisit","14","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MH","2","15","0.26785714285714285","15","18","persistent_revisit","18","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MH","3","19","0.3392857142857143","19","23","reactivation_revisit","23","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MH","4","24","0.42857142857142855","24","29","reactivation_revisit","29","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MH","5","30","0.5357142857142857","30","37","reactivation_revisit","37","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MH","6","38","0.6785714285714286","38","46","reactivation_revisit","46","8","0.14285714285714285","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MH","7","48","0.8571428571428571","48","53","reactivation_revisit","53","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","MH","8","54","0.9642857142857143","54","56","right_censored","","","","true"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HL","1","19","0.3392857142857143","19","20","persistent_revisit","20","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HL","2","21","0.375","21","23","persistent_revisit","23","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HL","3","25","0.44642857142857145","25","27","persistent_revisit","27","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HL","4","29","0.5178571428571429","29","31","persistent_revisit","31","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HL","5","32","0.5714285714285714","32","38","reactivation_revisit","38","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HL","6","39","0.6964285714285714","39","41","persistent_revisit","41","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HL","7","42","0.75","42","44","persistent_revisit","44","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HL","8","46","0.8214285714285714","46","49","persistent_revisit","49","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HL","9","50","0.8928571428571429","50","51","persistent_revisit","51","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HL","10","53","0.9464285714285714","53","54","persistent_revisit","54","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HL","11","55","0.9821428571428571","55","56","right_censored","","","","true"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HM","1","9","0.16071428571428573","9","10","persistent_revisit","10","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HM","2","11","0.19642857142857142","11","15","reactivation_revisit","15","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HM","3","16","0.2857142857142857","16","20","reactivation_revisit","20","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HM","4","23","0.4107142857142857","23","24","persistent_revisit","24","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HM","5","25","0.44642857142857145","25","30","reactivation_revisit","30","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HM","6","31","0.5535714285714286","31","33","persistent_revisit","33","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HM","7","34","0.6071428571428571","34","35","persistent_revisit","35","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HM","8","37","0.6607142857142857","37","41","reactivation_revisit","41","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HM","9","45","0.8035714285714286","45","48","persistent_revisit","48","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HM","10","49","0.875","49","50","persistent_revisit","50","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HM","11","51","0.9107142857142857","51","52","persistent_revisit","52","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HM","12","53","0.9464285714285714","53","56","right_censored","","","","true"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HH","1","5","0.08928571428571429","5","10","reactivation_revisit","10","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HH","2","12","0.21428571428571427","12","13","persistent_revisit","13","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HH","3","15","0.26785714285714285","15","18","persistent_revisit","18","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HH","4","19","0.3392857142857143","19","26","reactivation_revisit","26","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HH","5","27","0.48214285714285715","27","28","persistent_revisit","28","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HH","6","29","0.5178571428571429","29","34","reactivation_revisit","34","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HH","7","35","0.625","35","37","persistent_revisit","37","2","0.03571428571428571","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HH","8","38","0.6785714285714286","38","45","reactivation_revisit","45","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HH","9","46","0.8214285714285714","46","53","reactivation_revisit","53","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","1","HH","10","55","0.9821428571428571","55","56","persistent_revisit","56","1","0.017857142857142856","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LL","1","18","0.32142857142857145","20","24","reactivation_revisit","24","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LL","2","31","0.5535714285714286","33","39","reactivation_revisit","39","8","0.14285714285714285","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LL","3","43","0.7678571428571429","45","49","reactivation_revisit","49","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LL","4","51","0.9107142857142857","53","55","reactivation_revisit","55","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LM","1","5","0.08928571428571429","7","8","persistent_revisit","8","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LM","2","9","0.16071428571428573","11","13","reactivation_revisit","13","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LM","3","14","0.25","16","19","reactivation_revisit","19","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LM","4","21","0.375","23","32","reactivation_revisit","32","11","0.19642857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LM","5","34","0.6071428571428571","36","39","reactivation_revisit","39","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LM","6","43","0.7678571428571429","45","51","reactivation_revisit","51","8","0.14285714285714285","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LH","1","20","0.35714285714285715","22","27","reactivation_revisit","27","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LH","2","28","0.5","30","32","reactivation_revisit","32","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LH","3","33","0.5892857142857143","35","39","reactivation_revisit","39","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LH","4","40","0.7142857142857143","42","43","persistent_revisit","43","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","LH","5","51","0.9107142857142857","53","56","reactivation_revisit","56","5","0.08928571428571429","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","ML","1","13","0.23214285714285715","15","16","persistent_revisit","16","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","ML","2","29","0.5178571428571429","31","35","reactivation_revisit","35","6","0.10714285714285714","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","ML","3","41","0.7321428571428571","43","45","reactivation_revisit","45","4","0.07142857142857142","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","ML","4","49","0.875","51","56","reactivation_revisit","56","7","0.125","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","MM","1","18","0.32142857142857145","20","21","persistent_revisit","21","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","MM","2","22","0.39285714285714285","24","25","persistent_revisit","25","3","0.05357142857142857","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","MM","3","42","0.75","44","55","reactivation_revisit","55","13","0.23214285714285715","false"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","3","MH","1","15","0.26785714285714285","17","18","persistent_revisit","18","3","0.05357142857142857","false"
