"board","experiment_id","search_level","game_index","late_objective_placements","late_objective_placements_per_total","target_state_changed_rate","local_lead_changed_rate","contributes_to_securing_rate","global_comparison_changed_rate","global_outcome_still_mutable_rate","region_outcome_fixed_before_rate"
"7x7-p84","7x7-p84-seeded-random","seeded-random","92","23","0.13690476190476192","0.782608695652174","0.21739130434782608","0.08695652173913043","0","0.8695652173913043","0.043478260869565216"
"7x7-p84","7x7-p84-seeded-random","seeded-random","93","20","0.11904761904761904","0.6","0.1","0.2","0","0.85","0.15"
"7x7-p84","7x7-p84-seeded-random","seeded-random","94","16","0.09523809523809523","0.5","0.125","0.125","0","1","0.125"
"7x7-p84","7x7-p84-seeded-random","seeded-random","95","24","0.14285714285714285","0.7083333333333334","0.041666666666666664","0.16666666666666666","0.041666666666666664","1","0.20833333333333334"
"7x7-p84","7x7-p84-seeded-random","seeded-random","96","25","0.1488095238095238","0.72","0.12","0.12","0","0.96","0.04"
"7x7-p84","7x7-p84-seeded-random","seeded-random","97","21","0.125","0.6666666666666666","0.047619047619047616","0.047619047619047616","0","1","0"
"7x7-p84","7x7-p84-seeded-random","seeded-random","98","22","0.13095238095238096","0.7272727272727273","0.22727272727272727","0.13636363636363635","0","0.8636363636363636","0.09090909090909091"
"7x7-p84","7x7-p84-seeded-random","seeded-random","99","22","0.13095238095238096","0.6818181818181818","0.22727272727272727","0","0","0.9545454545454546","0.045454545454545456"
"7x7-p84","7x7-p84-seeded-random","seeded-random","100","18","0.10714285714285714","0.7777777777777778","0.16666666666666666","0.2222222222222222","0","1","0.05555555555555555"
"7x7-p84","7x7-p84-uct-0100","uct-0100","1","27","0.16071428571428573","0.7777777777777778","0.07407407407407407","0.4074074074074074","0.07407407407407407","1","0.037037037037037035"
"7x7-p84","7x7-p84-uct-0100","uct-0100","2","21","0.125","0.8571428571428571","0.047619047619047616","0.47619047619047616","0.2857142857142857","1","0.09523809523809523"
"7x7-p84","7x7-p84-uct-0100","uct-0100","3","26","0.15476190476190477","0.8846153846153846","0.11538461538461539","0.3076923076923077","0.11538461538461539","1","0.038461538461538464"
"7x7-p84","7x7-p84-uct-0100","uct-0100","4","21","0.125","0.9047619047619048","0.09523809523809523","0.47619047619047616","0.2857142857142857","1","0.09523809523809523"
"7x7-p84","7x7-p84-uct-0100","uct-0100","5","27","0.16071428571428573","0.8148148148148148","0.14814814814814814","0.4444444444444444","0.2222222222222222","1","0.037037037037037035"
"7x7-p84","7x7-p84-uct-0100","uct-0100","6","26","0.15476190476190477","0.8846153846153846","0.038461538461538464","0.34615384615384615","0.15384615384615385","1","0.07692307692307693"
"7x7-p84","7x7-p84-uct-0100","uct-0100","7","25","0.1488095238095238","0.88","0.08","0.28","0.16","1","0.12"
"7x7-p84","7x7-p84-uct-0100","uct-0100","8","24","0.14285714285714285","0.6666666666666666","0.08333333333333333","0.4166666666666667","0.08333333333333333","1","0.16666666666666666"
"7x7-p84","7x7-p84-uct-0100","uct-0100","9","30","0.17857142857142858","0.8333333333333334","0.16666666666666666","0.3","0.23333333333333334","1","0.06666666666666667"
"7x7-p84","7x7-p84-uct-0100","uct-0100","10","31","0.18452380952380953","0.9354838709677419","0.22580645161290322","0.2903225806451613","0.25806451612903225","1","0.22580645161290322"
"7x7-p84","7x7-p84-uct-0100","uct-0100","11","26","0.15476190476190477","0.8076923076923077","0.038461538461538464","0.5","0.23076923076923078","1","0.23076923076923078"
"7x7-p84","7x7-p84-uct-0100","uct-0100","12","23","0.13690476190476192","0.782608695652174","0","0.34782608695652173","0.13043478260869565","1","0.21739130434782608"
"7x7-p84","7x7-p84-uct-0100","uct-0100","13","23","0.13690476190476192","0.8695652173913043","0.08695652173913043","0.43478260869565216","0.13043478260869565","1","0.17391304347826086"
"7x7-p84","7x7-p84-uct-0100","uct-0100","14","22","0.13095238095238096","0.6818181818181818","0.13636363636363635","0.3181818181818182","0.045454545454545456","0.8636363636363636","0.09090909090909091"
"7x7-p84","7x7-p84-uct-0100","uct-0100","15","27","0.16071428571428573","0.7777777777777778","0.25925925925925924","0.5185185185185185","0.25925925925925924","1","0.18518518518518517"
"7x7-p84","7x7-p84-uct-0100","uct-0100","16","28","0.16666666666666666","0.8571428571428571","0.17857142857142858","0.4642857142857143","0.17857142857142858","1","0.25"
"7x7-p84","7x7-p84-uct-0100","uct-0100","17","23","0.13690476190476192","0.8260869565217391","0.08695652173913043","0.5217391304347826","0.13043478260869565","0.9130434782608695","0.08695652173913043"
"7x7-p84","7x7-p84-uct-0100","uct-0100","18","24","0.14285714285714285","0.75","0.25","0.20833333333333334","0","0.9583333333333334","0.041666666666666664"
"7x7-p84","7x7-p84-uct-0100","uct-0100","19","27","0.16071428571428573","0.8518518518518519","0.18518518518518517","0.37037037037037035","0.25925925925925924","1","0.037037037037037035"
"7x7-p84","7x7-p84-uct-0100","uct-0100","20","30","0.17857142857142858","0.8666666666666667","0.1","0.3333333333333333","0.06666666666666667","1","0.13333333333333333"
"7x7-p84","7x7-p84-uct-0100","uct-0100","21","28","0.16666666666666666","0.7142857142857143","0.10714285714285714","0.39285714285714285","0.10714285714285714","1","0.14285714285714285"
"7x7-p84","7x7-p84-uct-0100","uct-0100","22","27","0.16071428571428573","0.7777777777777778","0.07407407407407407","0.3333333333333333","0.2962962962962963","1","0.1111111111111111"
"7x7-p84","7x7-p84-uct-0100","uct-0100","23","22","0.13095238095238096","0.9090909090909091","0.09090909090909091","0.5909090909090909","0.18181818181818182","0.9545454545454546","0.045454545454545456"
"7x7-p84","7x7-p84-uct-0100","uct-0100","24","29","0.17261904761904762","0.896551724137931","0.034482758620689655","0.3448275862068966","0.1724137931034483","1","0.13793103448275862"
"7x7-p84","7x7-p84-uct-0100","uct-0100","25","26","0.15476190476190477","0.8076923076923077","0.07692307692307693","0.3076923076923077","0.07692307692307693","0.9615384615384616","0.07692307692307693"
"7x7-p84","7x7-p84-uct-0100","uct-0100","26","20","0.11904761904761904","0.8","0.05","0.4","0.05","0.85","0.15"
"7x7-p84","7x7-p84-uct-0100","uct-0100","27","22","0.13095238095238096","0.8181818181818182","0","0.5454545454545454","0.3181818181818182","1","0.2727272727272727"
"7x7-p84","7x7-p84-uct-0100","uct-0100","28","21","0.125","0.8095238095238095","0.047619047619047616","0.3333333333333333","0.09523809523809523","1","0.047619047619047616"
"7x7-p84","7x7-p84-uct-0100","uct-0100","29","29","0.17261904761904762","0.7931034482758621","0.1724137931034483","0.3103448275862069","0.20689655172413793","1","0"
"7x7-p84","7x7-p84-uct-0100","uct-0100","30","27","0.16071428571428573","0.8518518518518519","0.07407407407407407","0.2222222222222222","0.1111111111111111","0.9629629629629629","0"
"7x7-p84","7x7-p84-uct-0100","uct-0100","31","30","0.17857142857142858","0.8","0","0.43333333333333335","0.2","1","0.23333333333333334"
"7x7-p84","7x7-p84-uct-0100","uct-0100","32","27","0.16071428571428573","0.8888888888888888","0.07407407407407407","0.4444444444444444","0.14814814814814814","0.9629629629629629","0.037037037037037035"
"7x7-p84","7x7-p84-uct-0100","uct-0100","33","27","0.16071428571428573","0.8888888888888888","0.14814814814814814","0.4074074074074074","0.1111111111111111","1","0.07407407407407407"
"7x7-p84","7x7-p84-uct-0100","uct-0100","34","30","0.17857142857142858","0.7333333333333333","0.13333333333333333","0.36666666666666664","0.3","1","0.06666666666666667"
"7x7-p84","7x7-p84-uct-0100","uct-0100","35","27","0.16071428571428573","0.8148148148148148","0.037037037037037035","0.3333333333333333","0.1111111111111111","1","0.18518518518518517"
"7x7-p84","7x7-p84-uct-0100","uct-0100","36","32","0.19047619047619047","0.8125","0","0.21875","0.3125","1","0.15625"
"7x7-p84","7x7-p84-uct-0100","uct-0100","37","24","0.14285714285714285","0.7916666666666666","0","0.3333333333333333","0.125","1","0.20833333333333334"
"7x7-p84","7x7-p84-uct-0100","uct-0100","38","26","0.15476190476190477","0.8076923076923077","0.11538461538461539","0.38461538461538464","0.07692307692307693","1","0.19230769230769232"
"7x7-p84","7x7-p84-uct-0100","uct-0100","39","23","0.13690476190476192","0.9130434782608695","0.17391304347826086","0.4782608695652174","0.13043478260869565","1","0.17391304347826086"
"7x7-p84","7x7-p84-uct-0100","uct-0100","40","19","0.1130952380952381","0.5789473684210527","0.10526315789473684","0.15789473684210525","0.05263157894736842","0.9473684210526315","0.10526315789473684"
"7x7-p84","7x7-p84-uct-0100","uct-0100","41","28","0.16666666666666666","0.8214285714285714","0.10714285714285714","0.32142857142857145","0.2857142857142857","1","0.07142857142857142"
"7x7-p84","7x7-p84-uct-0100","uct-0100","42","22","0.13095238095238096","0.8181818181818182","0.09090909090909091","0.5","0.22727272727272727","1","0.13636363636363635"
"7x7-p84","7x7-p84-uct-0100","uct-0100","43","28","0.16666666666666666","0.7142857142857143","0.07142857142857142","0.39285714285714285","0.21428571428571427","1","0.07142857142857142"
"7x7-p84","7x7-p84-uct-0100","uct-0100","44","23","0.13690476190476192","0.9565217391304348","0.08695652173913043","0.6086956521739131","0.2608695652173913","1","0.21739130434782608"
"7x7-p84","7x7-p84-uct-0100","uct-0100","45","24","0.14285714285714285","0.8333333333333334","0.08333333333333333","0.4166666666666667","0.16666666666666666","1","0.16666666666666666"
"7x7-p84","7x7-p84-uct-0100","uct-0100","46","25","0.1488095238095238","0.92","0.08","0.48","0.28","1","0.24"
"7x7-p84","7x7-p84-uct-0100","uct-0100","47","16","0.09523809523809523","0.5","0","0.1875","0","0.875","0"
"7x7-p84","7x7-p84-uct-0100","uct-0100","48","23","0.13690476190476192","0.9130434782608695","0.08695652173913043","0.391304347826087","0.17391304347826086","0.9565217391304348","0.17391304347826086"
"7x7-p84","7x7-p84-uct-0100","uct-0100","49","29","0.17261904761904762","0.8620689655172413","0.10344827586206896","0.3448275862068966","0.10344827586206896","1","0.06896551724137931"
"7x7-p84","7x7-p84-uct-0100","uct-0100","50","26","0.15476190476190477","0.7692307692307693","0.07692307692307693","0.38461538461538464","0.07692307692307693","1","0.07692307692307693"
"7x7-p84","7x7-p84-uct-0500","uct-0500","1","25","0.1488095238095238","0.8","0.04","0.64","0.16","1","0.08"
"7x7-p84","7x7-p84-uct-0500","uct-0500","2","29","0.17261904761904762","0.7931034482758621","0.034482758620689655","0.5172413793103449","0.20689655172413793","1","0.20689655172413793"
"7x7-p84","7x7-p84-uct-0500","uct-0500","3","28","0.16666666666666666","0.8928571428571429","0.03571428571428571","0.5","0.25","1","0.21428571428571427"
"7x7-p84","7x7-p84-uct-0500","uct-0500","4","31","0.18452380952380953","0.8709677419354839","0.06451612903225806","0.41935483870967744","0.2903225806451613","1","0.25806451612903225"
"7x7-p84","7x7-p84-uct-0500","uct-0500","5","30","0.17857142857142858","0.8","0.03333333333333333","0.36666666666666664","0.36666666666666664","1","0.2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","6","25","0.1488095238095238","0.88","0.24","0.52","0.16","1","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","31","0.18452380952380953","0.8064516129032258","0.16129032258064516","0.22580645161290322","0.16129032258064516","1","0.22580645161290322"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","30","0.17857142857142858","0.8333333333333334","0.06666666666666667","0.3333333333333333","0.23333333333333334","1","0.2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","27","0.16071428571428573","0.7777777777777778","0.037037037037037035","0.4444444444444444","0.1111111111111111","1","0.2222222222222222"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","26","0.15476190476190477","0.7692307692307693","0.07692307692307693","0.4230769230769231","0.11538461538461539","1","0.038461538461538464"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","28","0.16666666666666666","0.9285714285714286","0.07142857142857142","0.6785714285714286","0.17857142857142858","1","0.25"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","30","0.17857142857142858","0.8333333333333334","0.2","0.5333333333333333","0.2","1","0.26666666666666666"
"7x7-p84","7x7-p84-uct-0500","uct-0500","13","31","0.18452380952380953","1","0.0967741935483871","0.5161290322580645","0.2903225806451613","1","0.3225806451612903"
"7x7-p84","7x7-p84-uct-0500","uct-0500","14","25","0.1488095238095238","0.8","0.16","0.4","0.16","1","0.32"
"7x7-p84","7x7-p84-uct-0500","uct-0500","15","26","0.15476190476190477","0.9230769230769231","0.038461538461538464","0.5384615384615384","0.15384615384615385","1","0.19230769230769232"
"7x7-p84","7x7-p84-uct-0500","uct-0500","16","25","0.1488095238095238","0.8","0.12","0.4","0.16","1","0.32"
"7x7-p84","7x7-p84-uct-0500","uct-0500","17","32","0.19047619047619047","0.75","0.09375","0.4375","0.3125","1","0.125"
"7x7-p84","7x7-p84-uct-0500","uct-0500","18","34","0.20238095238095238","0.8529411764705882","0.029411764705882353","0.5882352941176471","0.3235294117647059","1","0.29411764705882354"
"7x7-p84","7x7-p84-uct-0500","uct-0500","19","29","0.17261904761904762","0.8620689655172413","0.10344827586206896","0.4482758620689655","0.20689655172413793","1","0.1724137931034483"
"7x7-p84","7x7-p84-uct-0500","uct-0500","20","25","0.1488095238095238","0.8","0.08","0.6","0.12","1","0.32"
"7x7-p84","7x7-p84-uct-0500","uct-0500","21","24","0.14285714285714285","0.9166666666666666","0.041666666666666664","0.4583333333333333","0.16666666666666666","1","0.20833333333333334"
"7x7-p84","7x7-p84-uct-0500","uct-0500","22","32","0.19047619047619047","0.96875","0.03125","0.625","0.125","0.96875","0.3125"
"7x7-p84","7x7-p84-uct-0500","uct-0500","23","32","0.19047619047619047","0.8125","0","0.4375","0.15625","1","0.1875"
"7x7-p84","7x7-p84-uct-0500","uct-0500","24","29","0.17261904761904762","0.896551724137931","0.06896551724137931","0.41379310344827586","0.20689655172413793","1","0.1724137931034483"
"7x7-p84","7x7-p84-uct-0500","uct-0500","25","34","0.20238095238095238","0.8823529411764706","0.058823529411764705","0.47058823529411764","0.14705882352941177","1","0.23529411764705882"
"7x7-p84","7x7-p84-uct-0500","uct-0500","26","29","0.17261904761904762","0.9655172413793104","0.1724137931034483","0.3448275862068966","0.3793103448275862","1","0.06896551724137931"
"7x7-p84","7x7-p84-uct-0500","uct-0500","27","31","0.18452380952380953","0.967741935483871","0.0967741935483871","0.45161290322580644","0.0967741935483871","1","0.0967741935483871"
"7x7-p84","7x7-p84-uct-0500","uct-0500","28","29","0.17261904761904762","0.7931034482758621","0.06896551724137931","0.3793103448275862","0.10344827586206896","1","0.2413793103448276"
"7x7-p84","7x7-p84-uct-0500","uct-0500","29","28","0.16666666666666666","0.8571428571428571","0.03571428571428571","0.42857142857142855","0.17857142857142858","0.9642857142857143","0.10714285714285714"
"7x7-p84","7x7-p84-uct-0500","uct-0500","30","28","0.16666666666666666","0.9285714285714286","0.07142857142857142","0.5","0.21428571428571427","1","0.25"
"7x7-p84","7x7-p84-uct-0500","uct-0500","31","32","0.19047619047619047","0.84375","0","0.53125","0.125","1","0.375"
"7x7-p84","7x7-p84-uct-0500","uct-0500","32","29","0.17261904761904762","0.896551724137931","0.034482758620689655","0.3103448275862069","0.27586206896551724","1","0.41379310344827586"
"7x7-p84","7x7-p84-uct-0500","uct-0500","33","29","0.17261904761904762","0.8620689655172413","0.034482758620689655","0.4827586206896552","0.3448275862068966","1","0.2413793103448276"
"7x7-p84","7x7-p84-uct-0500","uct-0500","34","27","0.16071428571428573","0.8518518518518519","0.1111111111111111","0.37037037037037035","0.14814814814814814","1","0.14814814814814814"
"7x7-p84","7x7-p84-uct-0500","uct-0500","35","25","0.1488095238095238","0.72","0.12","0.28","0.08","0.92","0.08"
"7x7-p84","7x7-p84-uct-0500","uct-0500","36","31","0.18452380952380953","0.8709677419354839","0","0.45161290322580644","0.3225806451612903","1","0.2903225806451613"
"7x7-p84","7x7-p84-uct-0500","uct-0500","37","27","0.16071428571428573","0.7777777777777778","0.14814814814814814","0.5555555555555556","0.07407407407407407","0.8888888888888888","0.2222222222222222"
"7x7-p84","7x7-p84-uct-0500","uct-0500","38","26","0.15476190476190477","0.8076923076923077","0","0.46153846153846156","0.19230769230769232","0.9615384615384616","0.2692307692307692"
"7x7-p84","7x7-p84-uct-0500","uct-0500","39","28","0.16666666666666666","0.7857142857142857","0.32142857142857145","0.39285714285714285","0.14285714285714285","1","0.17857142857142858"
"7x7-p84","7x7-p84-uct-0500","uct-0500","40","27","0.16071428571428573","0.9259259259259259","0.037037037037037035","0.5925925925925926","0.18518518518518517","1","0.1111111111111111"
"7x7-p84","7x7-p84-uct-0500","uct-0500","41","23","0.13690476190476192","0.6956521739130435","0","0.6521739130434783","0.2608695652173913","1","0.21739130434782608"
"7x7-p84","7x7-p84-uct-0500","uct-0500","42","31","0.18452380952380953","0.8709677419354839","0.16129032258064516","0.4838709677419355","0.2903225806451613","1","0.06451612903225806"
"7x7-p84","7x7-p84-uct-0500","uct-0500","43","33","0.19642857142857142","0.9696969696969697","0.06060606060606061","0.45454545454545453","0.2727272727272727","1","0.21212121212121213"
"7x7-p84","7x7-p84-uct-0500","uct-0500","44","31","0.18452380952380953","0.8064516129032258","0.03225806451612903","0.4838709677419355","0.12903225806451613","1","0.2903225806451613"
"7x7-p84","7x7-p84-uct-0500","uct-0500","45","30","0.17857142857142858","0.7333333333333333","0.06666666666666667","0.36666666666666664","0.13333333333333333","0.8666666666666667","0.2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","46","28","0.16666666666666666","0.9285714285714286","0.03571428571428571","0.42857142857142855","0.10714285714285714","1","0.14285714285714285"
"7x7-p84","7x7-p84-uct-0500","uct-0500","47","29","0.17261904761904762","0.896551724137931","0.034482758620689655","0.4827586206896552","0.13793103448275862","1","0.27586206896551724"
"7x7-p84","7x7-p84-uct-0500","uct-0500","48","28","0.16666666666666666","0.8571428571428571","0.03571428571428571","0.42857142857142855","0.10714285714285714","0.9642857142857143","0.17857142857142858"
"7x7-p84","7x7-p84-uct-0500","uct-0500","49","35","0.20833333333333334","0.9428571428571428","0.08571428571428572","0.4","0.2571428571428571","1","0.34285714285714286"
"7x7-p84","7x7-p84-uct-0500","uct-0500","50","25","0.1488095238095238","0.84","0.04","0.56","0.24","1","0.28"
"7x7-p84","7x7-p84-uct-1000","uct-1000","1","28","0.16666666666666666","0.9642857142857143","0.07142857142857142","0.42857142857142855","0.10714285714285714","1","0.21428571428571427"
"7x7-p84","7x7-p84-uct-1000","uct-1000","2","25","0.1488095238095238","0.84","0.04","0.6","0.2","1","0.2"
"7x7-p84","7x7-p84-uct-1000","uct-1000","3","32","0.19047619047619047","0.9375","0.03125","0.59375","0.1875","1","0.15625"
"7x7-p84","7x7-p84-uct-1000","uct-1000","4","32","0.19047619047619047","0.8125","0.0625","0.34375","0.1875","1","0.28125"
"7x7-p84","7x7-p84-uct-1000","uct-1000","5","36","0.21428571428571427","0.9166666666666666","0.027777777777777776","0.3888888888888889","0.2222222222222222","1","0.25"
"7x7-p84","7x7-p84-uct-1000","uct-1000","6","30","0.17857142857142858","0.9333333333333333","0.03333333333333333","0.4","0.26666666666666666","1","0.5"
"7x7-p84","7x7-p84-uct-1000","uct-1000","7","33","0.19642857142857142","0.9696969696969697","0","0.3333333333333333","0.06060606060606061","1","0.24242424242424243"
"7x7-p84","7x7-p84-uct-1000","uct-1000","8","33","0.19642857142857142","0.9090909090909091","0.06060606060606061","0.48484848484848486","0.18181818181818182","1","0.18181818181818182"
"7x7-p84","7x7-p84-uct-1000","uct-1000","9","20","0.11904761904761904","0.65","0","0.3","0","0.9","0.25"
"7x7-p84","7x7-p84-uct-1000","uct-1000","10","25","0.1488095238095238","0.8","0.04","0.44","0.2","0.96","0.2"
"7x7-p84","7x7-p84-uct-1000","uct-1000","11","29","0.17261904761904762","0.7931034482758621","0","0.4827586206896552","0.1724137931034483","1","0.4482758620689655"
"7x7-p84","7x7-p84-uct-1000","uct-1000","12","34","0.20238095238095238","0.8529411764705882","0.029411764705882353","0.4411764705882353","0.20588235294117646","1","0.2647058823529412"
"7x7-p84","7x7-p84-uct-1000","uct-1000","13","27","0.16071428571428573","0.9259259259259259","0.1111111111111111","0.4444444444444444","0.18518518518518517","1","0.2222222222222222"
"7x7-p84","7x7-p84-uct-1000","uct-1000","14","32","0.19047619047619047","1","0.125","0.34375","0.21875","1","0.375"
"7x7-p84","7x7-p84-uct-1000","uct-1000","15","20","0.11904761904761904","0.95","0.15","0.7","0.05","1","0.15"
"7x7-p84","7x7-p84-uct-1000","uct-1000","16","24","0.14285714285714285","0.75","0","0.5416666666666666","0.125","1","0.375"
"7x7-p84","7x7-p84-uct-1000","uct-1000","17","32","0.19047619047619047","0.875","0","0.5625","0.21875","1","0.3125"
"7x7-p84","7x7-p84-uct-1000","uct-1000","18","31","0.18452380952380953","0.8387096774193549","0.06451612903225806","0.3870967741935484","0.16129032258064516","1","0.22580645161290322"
"7x7-p84","7x7-p84-uct-1000","uct-1000","19","32","0.19047619047619047","0.90625","0.03125","0.5","0.15625","1","0.3125"
"7x7-p84","7x7-p84-uct-1000","uct-1000","20","31","0.18452380952380953","0.7741935483870968","0.03225806451612903","0.5161290322580645","0.25806451612903225","1","0.06451612903225806"
"7x7-p84","7x7-p84-uct-1000","uct-1000","21","32","0.19047619047619047","0.90625","0.0625","0.5625","0.25","1","0.375"
"7x7-p84","7x7-p84-uct-1000","uct-1000","22","23","0.13690476190476192","0.8260869565217391","0.043478260869565216","0.4782608695652174","0.13043478260869565","1","0.21739130434782608"
"7x7-p84","7x7-p84-uct-1000","uct-1000","23","33","0.19642857142857142","0.9090909090909091","0.09090909090909091","0.45454545454545453","0.12121212121212122","1","0.5454545454545454"
"7x7-p84","7x7-p84-uct-1000","uct-1000","24","28","0.16666666666666666","0.9642857142857143","0.03571428571428571","0.6071428571428571","0.17857142857142858","1","0.14285714285714285"
"7x7-p84","7x7-p84-uct-1000","uct-1000","25","25","0.1488095238095238","0.92","0","0.72","0.2","1","0.2"
"7x7-p84","7x7-p84-uct-1000","uct-1000","26","28","0.16666666666666666","1","0.14285714285714285","0.2857142857142857","0.10714285714285714","1","0.07142857142857142"
"7x7-p84","7x7-p84-uct-1000","uct-1000","27","26","0.15476190476190477","0.7692307692307693","0.038461538461538464","0.5","0.11538461538461539","0.9615384615384616","0.19230769230769232"
"7x7-p84","7x7-p84-uct-1000","uct-1000","28","32","0.19047619047619047","0.9375","0.09375","0.5","0.375","1","0.1875"
"7x7-p84","7x7-p84-uct-1000","uct-1000","29","27","0.16071428571428573","0.8518518518518519","0","0.37037037037037035","0.1111111111111111","1","0.18518518518518517"
"7x7-p84","7x7-p84-uct-1000","uct-1000","30","35","0.20833333333333334","1","0.08571428571428572","0.4","0.2857142857142857","1","0.22857142857142856"
"7x7-p84","7x7-p84-uct-1000","uct-1000","31","32","0.19047619047619047","0.9375","0","0.40625","0.3125","0.96875","0.28125"
"7x7-p84","7x7-p84-uct-1000","uct-1000","32","30","0.17857142857142858","0.9","0.03333333333333333","0.4","0.16666666666666666","1","0.3333333333333333"
"7x7-p84","7x7-p84-uct-1000","uct-1000","33","36","0.21428571428571427","0.9444444444444444","0.1111111111111111","0.3611111111111111","0.25","1","0.1388888888888889"
"7x7-p84","7x7-p84-uct-1000","uct-1000","34","30","0.17857142857142858","0.9","0.1","0.4","0.16666666666666666","1","0.23333333333333334"
"7x7-p84","7x7-p84-uct-1000","uct-1000","35","28","0.16666666666666666","0.9285714285714286","0","0.5357142857142857","0.14285714285714285","1","0.2857142857142857"
"7x7-p84","7x7-p84-uct-1000","uct-1000","36","25","0.1488095238095238","0.92","0","0.44","0.2","1","0.24"
"7x7-p84","7x7-p84-uct-1000","uct-1000","37","30","0.17857142857142858","0.8333333333333334","0.13333333333333333","0.5333333333333333","0.13333333333333333","1","0.1"
"7x7-p84","7x7-p84-uct-1000","uct-1000","38","33","0.19642857142857142","0.8484848484848485","0.030303030303030304","0.45454545454545453","0.2727272727272727","0.9696969696969697","0.24242424242424243"
"7x7-p84","7x7-p84-uct-1000","uct-1000","39","35","0.20833333333333334","0.8285714285714286","0.05714285714285714","0.42857142857142855","0.05714285714285714","1","0.2571428571428571"
"7x7-p84","7x7-p84-uct-1000","uct-1000","40","30","0.17857142857142858","0.9333333333333333","0.26666666666666666","0.43333333333333335","0.16666666666666666","1","0.06666666666666667"
"7x7-p84","7x7-p84-uct-1000","uct-1000","41","35","0.20833333333333334","0.9714285714285714","0.05714285714285714","0.4","0.3142857142857143","1","0.17142857142857143"
"7x7-p84","7x7-p84-uct-1000","uct-1000","42","29","0.17261904761904762","0.9310344827586207","0.06896551724137931","0.5517241379310345","0.2413793103448276","1","0.3103448275862069"
"7x7-p84","7x7-p84-uct-1000","uct-1000","43","27","0.16071428571428573","0.8518518518518519","0.037037037037037035","0.37037037037037035","0.14814814814814814","0.9629629629629629","0.18518518518518517"
"7x7-p84","7x7-p84-uct-1000","uct-1000","44","31","0.18452380952380953","0.967741935483871","0.06451612903225806","0.41935483870967744","0.16129032258064516","1","0.3870967741935484"
"7x7-p84","7x7-p84-uct-1000","uct-1000","45","27","0.16071428571428573","0.8518518518518519","0.037037037037037035","0.2962962962962963","0.14814814814814814","1","0.2962962962962963"
"7x7-p84","7x7-p84-uct-1000","uct-1000","46","34","0.20238095238095238","0.9117647058823529","0.17647058823529413","0.38235294117647056","0.35294117647058826","1","0.14705882352941177"
"7x7-p84","7x7-p84-uct-1000","uct-1000","47","37","0.22023809523809523","0.8918918918918919","0.10810810810810811","0.2702702702702703","0.24324324324324326","1","0.10810810810810811"
"7x7-p84","7x7-p84-uct-1000","uct-1000","48","23","0.13690476190476192","0.8260869565217391","0.13043478260869565","0.43478260869565216","0.08695652173913043","1","0.13043478260869565"
"7x7-p84","7x7-p84-uct-1000","uct-1000","49","31","0.18452380952380953","0.8709677419354839","0.03225806451612903","0.3548387096774194","0.1935483870967742","1","0.25806451612903225"
"7x7-p84","7x7-p84-uct-1000","uct-1000","50","31","0.18452380952380953","0.9354838709677419","0.0967741935483871","0.5483870967741935","0.0967741935483871","1","0.3548387096774194"
"7x7-p96","7x7-p96-seeded-random","seeded-random","1","19","0.09895833333333333","0.6842105263157895","0.15789473684210525","0.3684210526315789","0","0.9473684210526315","0.05263157894736842"
"7x7-p96","7x7-p96-seeded-random","seeded-random","2","22","0.11458333333333333","0.8181818181818182","0.045454545454545456","0.22727272727272727","0","1","0.13636363636363635"
"7x7-p96","7x7-p96-seeded-random","seeded-random","3","22","0.11458333333333333","0.7272727272727273","0","0.22727272727272727","0","0.9545454545454546","0.18181818181818182"
"7x7-p96","7x7-p96-seeded-random","seeded-random","4","25","0.13020833333333334","0.8","0.12","0.28","0","0.92","0.04"
"7x7-p96","7x7-p96-seeded-random","seeded-random","5","22","0.11458333333333333","0.6363636363636364","0.13636363636363635","0.045454545454545456","0.045454545454545456","0.9545454545454546","0.09090909090909091"
"7x7-p96","7x7-p96-seeded-random","seeded-random","6","24","0.125","0.7916666666666666","0.041666666666666664","0.16666666666666666","0","0.8333333333333334","0.125"
"7x7-p96","7x7-p96-seeded-random","seeded-random","7","19","0.09895833333333333","0.6842105263157895","0.10526315789473684","0.21052631578947367","0","0.8421052631578947","0.05263157894736842"
"7x7-p96","7x7-p96-seeded-random","seeded-random","8","22","0.11458333333333333","0.8636363636363636","0.2727272727272727","0.13636363636363635","0","1","0"
"7x7-p96","7x7-p96-seeded-random","seeded-random","9","24","0.125","0.625","0.08333333333333333","0.16666666666666666","0","0.7916666666666666","0.25"
"7x7-p96","7x7-p96-seeded-random","seeded-random","10","22","0.11458333333333333","0.5909090909090909","0.09090909090909091","0.13636363636363635","0","1","0.045454545454545456"
"7x7-p96","7x7-p96-seeded-random","seeded-random","11","24","0.125","0.875","0","0.125","0","1","0.125"
"7x7-p96","7x7-p96-seeded-random","seeded-random","12","19","0.09895833333333333","0.7894736842105263","0.21052631578947367","0.10526315789473684","0.2631578947368421","1","0.05263157894736842"
