"board","experiment_id","search_level","game_index","focus_switches","unresolved_carryover_switches","unresolved_carryover_rate","mean_carryover_duration","carryover_later_revisited","carryover_later_revisit_rate"
"7x7-p96","7x7-p96-seeded-random","seeded-random","91","11","8","0.7272727272727273","6.75","6","0.75"
"7x7-p96","7x7-p96-seeded-random","seeded-random","92","8","8","1","7.125","8","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","93","7","7","1","10.428571428571429","7","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","94","6","6","1","9.333333333333334","6","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","95","3","3","1","6","3","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","96","2","2","1","16","2","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","97","8","8","1","6.625","8","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","98","1","0","0","","0",""
"7x7-p96","7x7-p96-seeded-random","seeded-random","99","7","7","1","6.428571428571429","7","1"
"7x7-p96","7x7-p96-seeded-random","seeded-random","100","4","2","0.5","9.5","2","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","1","1","1","1","9","1","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","2","3","1","0.3333333333333333","2","1","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","3","2","2","1","13","2","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","4","9","9","1","9.444444444444445","9","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","5","9","8","0.8888888888888888","8.625","7","0.875"
"7x7-p96","7x7-p96-uct-0100","uct-0100","6","2","1","0.5","3","1","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","7","10","9","0.9","8.444444444444445","8","0.8888888888888888"
"7x7-p96","7x7-p96-uct-0100","uct-0100","8","4","3","0.75","10.333333333333334","3","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","9","2","2","1","9.5","2","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","10","5","5","1","3.8","5","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","11","9","9","1","7.333333333333333","8","0.8888888888888888"
"7x7-p96","7x7-p96-uct-0100","uct-0100","12","5","4","0.8","4.75","4","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","13","8","8","1","8.5","8","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","14","8","7","0.875","4.571428571428571","5","0.7142857142857143"
"7x7-p96","7x7-p96-uct-0100","uct-0100","15","9","8","0.8888888888888888","8","8","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","16","3","3","1","12.333333333333334","3","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","17","1","1","1","13","1","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","18","6","6","1","9.5","6","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","19","7","5","0.7142857142857143","13.4","5","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","20","4","3","0.75","8","3","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","21","1","1","1","10","1","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","22","3","2","0.6666666666666666","5","1","0.5"
"7x7-p96","7x7-p96-uct-0100","uct-0100","23","8","8","1","9.75","8","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","24","5","2","0.4","12","2","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","25","6","6","1","5.833333333333333","6","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","26","7","6","0.8571428571428571","6","6","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","27","5","5","1","3.8","4","0.8"
"7x7-p96","7x7-p96-uct-0100","uct-0100","28","7","5","0.7142857142857143","9.6","5","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","29","7","6","0.8571428571428571","10.5","6","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","30","5","4","0.8","11","4","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","31","5","3","0.6","10.333333333333334","3","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","32","9","5","0.5555555555555556","10.8","5","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","33","5","4","0.8","7","4","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","34","4","4","1","3.75","4","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","35","5","4","0.8","16.25","4","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","36","4","4","1","4.75","4","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","37","4","4","1","3.5","4","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","38","7","7","1","13.142857142857142","7","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","39","7","5","0.7142857142857143","18.6","5","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","40","3","3","1","3.6666666666666665","2","0.6666666666666666"
"7x7-p96","7x7-p96-uct-0100","uct-0100","41","7","7","1","10.571428571428571","6","0.8571428571428571"
"7x7-p96","7x7-p96-uct-0100","uct-0100","42","3","3","1","6","3","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","43","5","4","0.8","6.75","3","0.75"
"7x7-p96","7x7-p96-uct-0100","uct-0100","44","5","5","1","6.4","5","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","45","5","5","1","5","5","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","46","3","3","1","9.333333333333334","3","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","47","3","3","1","4","2","0.6666666666666666"
"7x7-p96","7x7-p96-uct-0100","uct-0100","48","4","3","0.75","5","3","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","49","3","3","1","8","3","1"
"7x7-p96","7x7-p96-uct-0100","uct-0100","50","7","7","1","6.714285714285714","7","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","1","9","9","1","6","9","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","2","9","8","0.8888888888888888","6.5","8","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","3","10","8","0.8","6.25","6","0.75"
"7x7-p96","7x7-p96-uct-0500","uct-0500","4","1","1","1","13","1","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","5","9","5","0.5555555555555556","9.6","5","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","6","10","10","1","4","8","0.8"
"7x7-p96","7x7-p96-uct-0500","uct-0500","7","6","6","1","7.5","5","0.8333333333333334"
"7x7-p96","7x7-p96-uct-0500","uct-0500","8","7","6","0.8571428571428571","13.166666666666666","5","0.8333333333333334"
"7x7-p96","7x7-p96-uct-0500","uct-0500","9","13","11","0.8461538461538461","6.818181818181818","9","0.8181818181818182"
"7x7-p96","7x7-p96-uct-0500","uct-0500","10","10","9","0.9","8.222222222222221","8","0.8888888888888888"
"7x7-p96","7x7-p96-uct-0500","uct-0500","11","7","7","1","9.428571428571429","7","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","12","9","9","1","4.888888888888889","8","0.8888888888888888"
"7x7-p96","7x7-p96-uct-0500","uct-0500","13","11","7","0.6363636363636364","5.142857142857143","7","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","14","6","6","1","11.5","5","0.8333333333333334"
"7x7-p96","7x7-p96-uct-0500","uct-0500","15","3","3","1","5","3","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","16","9","9","1","7.333333333333333","9","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","17","5","5","1","5.8","5","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","18","7","6","0.8571428571428571","7.333333333333333","5","0.8333333333333334"
"7x7-p96","7x7-p96-uct-0500","uct-0500","19","8","7","0.875","5.571428571428571","5","0.7142857142857143"
"7x7-p96","7x7-p96-uct-0500","uct-0500","20","13","11","0.8461538461538461","5.545454545454546","10","0.9090909090909091"
"7x7-p96","7x7-p96-uct-0500","uct-0500","21","5","5","1","5.8","4","0.8"
"7x7-p96","7x7-p96-uct-0500","uct-0500","22","3","3","1","7","3","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","23","7","6","0.8571428571428571","9.833333333333334","6","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","24","6","6","1","8.166666666666666","6","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","25","7","7","1","6.428571428571429","6","0.8571428571428571"
"7x7-p96","7x7-p96-uct-0500","uct-0500","26","5","5","1","5.6","4","0.8"
"7x7-p96","7x7-p96-uct-0500","uct-0500","27","12","12","1","7.666666666666667","9","0.75"
"7x7-p96","7x7-p96-uct-0500","uct-0500","28","10","8","0.8","16.125","7","0.875"
"7x7-p96","7x7-p96-uct-0500","uct-0500","29","5","4","0.8","6.5","3","0.75"
"7x7-p96","7x7-p96-uct-0500","uct-0500","30","6","5","0.8333333333333334","6.4","5","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","31","17","16","0.9411764705882353","6.6875","14","0.875"
"7x7-p96","7x7-p96-uct-0500","uct-0500","32","7","5","0.7142857142857143","4","5","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","33","3","3","1","5","2","0.6666666666666666"
"7x7-p96","7x7-p96-uct-0500","uct-0500","34","8","8","1","4.75","8","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","35","7","7","1","7.428571428571429","6","0.8571428571428571"
"7x7-p96","7x7-p96-uct-0500","uct-0500","36","5","4","0.8","6.25","3","0.75"
"7x7-p96","7x7-p96-uct-0500","uct-0500","37","12","11","0.9166666666666666","5.454545454545454","7","0.6363636363636364"
"7x7-p96","7x7-p96-uct-0500","uct-0500","38","7","7","1","13.285714285714286","6","0.8571428571428571"
"7x7-p96","7x7-p96-uct-0500","uct-0500","39","6","6","1","5.333333333333333","6","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","40","6","5","0.8333333333333334","6.8","5","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","41","9","9","1","12","9","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","42","5","5","1","3.8","3","0.6"
"7x7-p96","7x7-p96-uct-0500","uct-0500","43","16","15","0.9375","8.466666666666667","12","0.8"
"7x7-p96","7x7-p96-uct-0500","uct-0500","44","6","3","0.5","2","0","0"
"7x7-p96","7x7-p96-uct-0500","uct-0500","45","5","4","0.8","12.5","2","0.5"
"7x7-p96","7x7-p96-uct-0500","uct-0500","46","5","5","1","2.6","4","0.8"
"7x7-p96","7x7-p96-uct-0500","uct-0500","47","1","1","1","7","1","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","48","5","5","1","11.4","5","1"
"7x7-p96","7x7-p96-uct-0500","uct-0500","49","5","2","0.4","4","1","0.5"
"7x7-p96","7x7-p96-uct-0500","uct-0500","50","6","6","1","6.5","4","0.6666666666666666"
"7x7-p96","7x7-p96-uct-1000","uct-1000","1","10","10","1","6.2","8","0.8"
"7x7-p96","7x7-p96-uct-1000","uct-1000","2","7","3","0.42857142857142855","5","3","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","3","6","6","1","8.666666666666666","6","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","4","17","11","0.6470588235294118","9.090909090909092","10","0.9090909090909091"
"7x7-p96","7x7-p96-uct-1000","uct-1000","5","4","3","0.75","7.333333333333333","2","0.6666666666666666"
"7x7-p96","7x7-p96-uct-1000","uct-1000","6","5","4","0.8","3.75","3","0.75"
"7x7-p96","7x7-p96-uct-1000","uct-1000","7","12","11","0.9166666666666666","6.454545454545454","10","0.9090909090909091"
"7x7-p96","7x7-p96-uct-1000","uct-1000","8","10","8","0.8","11.625","7","0.875"
"7x7-p96","7x7-p96-uct-1000","uct-1000","9","7","6","0.8571428571428571","5","5","0.8333333333333334"
"7x7-p96","7x7-p96-uct-1000","uct-1000","10","8","8","1","7.375","8","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","11","8","8","1","5.375","5","0.625"
"7x7-p96","7x7-p96-uct-1000","uct-1000","12","4","4","1","6.25","4","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","13","13","11","0.8461538461538461","6","8","0.7272727272727273"
"7x7-p96","7x7-p96-uct-1000","uct-1000","14","5","5","1","10","5","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","15","8","7","0.875","7.285714285714286","6","0.8571428571428571"
"7x7-p96","7x7-p96-uct-1000","uct-1000","16","8","7","0.875","9.857142857142858","7","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","17","7","6","0.8571428571428571","8.166666666666666","5","0.8333333333333334"
"7x7-p96","7x7-p96-uct-1000","uct-1000","18","10","9","0.9","7.888888888888889","9","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","19","18","17","0.9444444444444444","7.352941176470588","16","0.9411764705882353"
"7x7-p96","7x7-p96-uct-1000","uct-1000","20","5","5","1","5.6","5","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","21","6","6","1","5.5","5","0.8333333333333334"
"7x7-p96","7x7-p96-uct-1000","uct-1000","22","6","5","0.8333333333333334","8.6","4","0.8"
"7x7-p96","7x7-p96-uct-1000","uct-1000","23","1","1","1","8","1","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","24","11","10","0.9090909090909091","7.4","9","0.9"
"7x7-p96","7x7-p96-uct-1000","uct-1000","25","9","9","1","4.888888888888889","8","0.8888888888888888"
"7x7-p96","7x7-p96-uct-1000","uct-1000","26","3","3","1","9.333333333333334","3","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","27","11","11","1","4.909090909090909","9","0.8181818181818182"
"7x7-p96","7x7-p96-uct-1000","uct-1000","28","10","10","1","4.9","9","0.9"
"7x7-p96","7x7-p96-uct-1000","uct-1000","29","15","15","1","10.933333333333334","12","0.8"
"7x7-p96","7x7-p96-uct-1000","uct-1000","30","13","13","1","7.6923076923076925","11","0.8461538461538461"
"7x7-p96","7x7-p96-uct-1000","uct-1000","31","9","9","1","11.333333333333334","8","0.8888888888888888"
"7x7-p96","7x7-p96-uct-1000","uct-1000","32","12","12","1","8","11","0.9166666666666666"
"7x7-p96","7x7-p96-uct-1000","uct-1000","33","16","15","0.9375","8.133333333333333","14","0.9333333333333333"
"7x7-p96","7x7-p96-uct-1000","uct-1000","34","8","8","1","6.5","6","0.75"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","7","6","0.8571428571428571","14.166666666666666","6","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","6","4","0.6666666666666666","9.75","4","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","11","7","0.6363636363636364","13.142857142857142","7","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","7","7","1","6","4","0.5714285714285714"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","8","8","1","7.5","8","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","40","13","12","0.9230769230769231","6.416666666666667","11","0.9166666666666666"
"7x7-p96","7x7-p96-uct-1000","uct-1000","41","5","4","0.8","4.75","4","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","42","12","10","0.8333333333333334","10.2","9","0.9"
"7x7-p96","7x7-p96-uct-1000","uct-1000","43","9","9","1","6.666666666666667","7","0.7777777777777778"
"7x7-p96","7x7-p96-uct-1000","uct-1000","44","9","9","1","7.222222222222222","8","0.8888888888888888"
"7x7-p96","7x7-p96-uct-1000","uct-1000","45","10","8","0.8","4.125","7","0.875"
"7x7-p96","7x7-p96-uct-1000","uct-1000","46","9","9","1","4.888888888888889","7","0.7777777777777778"
"7x7-p96","7x7-p96-uct-1000","uct-1000","47","9","9","1","7.666666666666667","9","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","48","11","11","1","12.818181818181818","10","0.9090909090909091"
"7x7-p96","7x7-p96-uct-1000","uct-1000","49","6","6","1","7.166666666666667","6","1"
"7x7-p96","7x7-p96-uct-1000","uct-1000","50","16","14","0.875","16.285714285714285","12","0.8571428571428571"
