"board","experiment_id","search_level","game_index","supply_share","objective_share","secured_supply","secured_objectives","secured_supply_per_placement","secured_objectives_per_placement","secured_objectives_per_available_objective","secured_supply_events","secured_supply_later_use_rate","mean_regions_used"
"7x7-p84","7x7-p84-seeded-random","seeded-random","20","0.6488095238095238","0.35119047619047616","9","7","0.05357142857142857","0.041666666666666664","0.14285714285714285","9","0.1111111111111111","2.732142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","21","0.6011904761904762","0.39880952380952384","7","6","0.041666666666666664","0.03571428571428571","0.12244897959183673","7","0.5714285714285714","2.7142857142857144"
"7x7-p84","7x7-p84-seeded-random","seeded-random","22","0.6190476190476191","0.38095238095238093","6","5","0.03571428571428571","0.02976190476190476","0.10204081632653061","6","0.16666666666666666","2.767857142857143"
"7x7-p84","7x7-p84-seeded-random","seeded-random","23","0.6130952380952381","0.3869047619047619","5","5","0.02976190476190476","0.02976190476190476","0.10204081632653061","5","0.8","2.767857142857143"
"7x7-p84","7x7-p84-seeded-random","seeded-random","24","0.6845238095238095","0.31547619047619047","15","6","0.08928571428571429","0.03571428571428571","0.12244897959183673","15","0.2","2.6607142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","25","0.5892857142857143","0.4107142857142857","3","7","0.017857142857142856","0.041666666666666664","0.14285714285714285","3","0","2.642857142857143"
"7x7-p84","7x7-p84-seeded-random","seeded-random","26","0.6011904761904762","0.39880952380952384","2","4","0.011904761904761904","0.023809523809523808","0.08163265306122448","2","0.5","2.732142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","27","0.6130952380952381","0.3869047619047619","7","6","0.041666666666666664","0.03571428571428571","0.12244897959183673","7","0.42857142857142855","2.7857142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","28","0.6011904761904762","0.39880952380952384","5","2","0.02976190476190476","0.011904761904761904","0.04081632653061224","5","0.6","2.7857142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","29","0.6369047619047619","0.3630952380952381","5","3","0.02976190476190476","0.017857142857142856","0.061224489795918366","5","0.4","2.732142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","30","0.625","0.375","5","4","0.02976190476190476","0.023809523809523808","0.08163265306122448","5","0.2","2.642857142857143"
"7x7-p84","7x7-p84-seeded-random","seeded-random","31","0.6369047619047619","0.3630952380952381","4","7","0.023809523809523808","0.041666666666666664","0.14285714285714285","4","0.5","2.7142857142857144"
"7x7-p84","7x7-p84-seeded-random","seeded-random","32","0.5654761904761905","0.43452380952380953","5","4","0.02976190476190476","0.023809523809523808","0.08163265306122448","5","0.6","2.6964285714285716"
"7x7-p84","7x7-p84-seeded-random","seeded-random","33","0.5714285714285714","0.42857142857142855","3","6","0.017857142857142856","0.03571428571428571","0.12244897959183673","3","1","2.6785714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","34","0.6130952380952381","0.3869047619047619","5","6","0.02976190476190476","0.03571428571428571","0.12244897959183673","5","0.6","2.767857142857143"
"7x7-p84","7x7-p84-seeded-random","seeded-random","35","0.6666666666666666","0.3333333333333333","10","2","0.05952380952380952","0.011904761904761904","0.04081632653061224","10","0.4","2.6785714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","36","0.6488095238095238","0.35119047619047616","5","4","0.02976190476190476","0.023809523809523808","0.08163265306122448","5","0.2","2.75"
"7x7-p84","7x7-p84-seeded-random","seeded-random","37","0.6547619047619048","0.34523809523809523","8","6","0.047619047619047616","0.03571428571428571","0.12244897959183673","8","0.375","2.6607142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","38","0.6190476190476191","0.38095238095238093","9","6","0.05357142857142857","0.03571428571428571","0.12244897959183673","9","0.1111111111111111","2.607142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","39","0.6071428571428571","0.39285714285714285","6","1","0.03571428571428571","0.005952380952380952","0.02040816326530612","6","0.3333333333333333","2.75"
"7x7-p84","7x7-p84-seeded-random","seeded-random","40","0.6428571428571429","0.35714285714285715","8","5","0.047619047619047616","0.02976190476190476","0.10204081632653061","8","0.125","2.607142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","41","0.6130952380952381","0.3869047619047619","10","3","0.05952380952380952","0.017857142857142856","0.061224489795918366","10","0.4","2.6785714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","42","0.5535714285714286","0.44642857142857145","6","7","0.03571428571428571","0.041666666666666664","0.14285714285714285","6","0.16666666666666666","2.642857142857143"
"7x7-p84","7x7-p84-seeded-random","seeded-random","43","0.6071428571428571","0.39285714285714285","6","3","0.03571428571428571","0.017857142857142856","0.061224489795918366","6","0.5","2.607142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","44","0.5833333333333334","0.4166666666666667","8","7","0.047619047619047616","0.041666666666666664","0.14285714285714285","8","0.375","2.625"
"7x7-p84","7x7-p84-seeded-random","seeded-random","45","0.6666666666666666","0.3333333333333333","6","3","0.03571428571428571","0.017857142857142856","0.061224489795918366","6","0.16666666666666666","2.6607142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","46","0.6428571428571429","0.35714285714285715","10","7","0.05952380952380952","0.041666666666666664","0.14285714285714285","10","0.4","2.732142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","47","0.6011904761904762","0.39880952380952384","8","6","0.047619047619047616","0.03571428571428571","0.12244897959183673","8","0.125","2.875"
"7x7-p84","7x7-p84-seeded-random","seeded-random","48","0.6488095238095238","0.35119047619047616","9","5","0.05357142857142857","0.02976190476190476","0.10204081632653061","9","0.5555555555555556","2.6607142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","49","0.5952380952380952","0.40476190476190477","10","6","0.05952380952380952","0.03571428571428571","0.12244897959183673","10","0.6","2.6785714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","50","0.5833333333333334","0.4166666666666667","5","8","0.02976190476190476","0.047619047619047616","0.16326530612244897","5","0.6","2.6607142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","51","0.6488095238095238","0.35119047619047616","6","1","0.03571428571428571","0.005952380952380952","0.02040816326530612","6","0.6666666666666666","2.767857142857143"
"7x7-p84","7x7-p84-seeded-random","seeded-random","52","0.6011904761904762","0.39880952380952384","1","6","0.005952380952380952","0.03571428571428571","0.12244897959183673","1","0","2.6785714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","53","0.6130952380952381","0.3869047619047619","7","6","0.041666666666666664","0.03571428571428571","0.12244897959183673","7","0.5714285714285714","2.767857142857143"
"7x7-p84","7x7-p84-seeded-random","seeded-random","54","0.6071428571428571","0.39285714285714285","8","7","0.047619047619047616","0.041666666666666664","0.14285714285714285","8","0.5","2.607142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","55","0.6190476190476191","0.38095238095238093","8","6","0.047619047619047616","0.03571428571428571","0.12244897959183673","8","0.375","2.7142857142857144"
"7x7-p84","7x7-p84-seeded-random","seeded-random","56","0.6071428571428571","0.39285714285714285","6","6","0.03571428571428571","0.03571428571428571","0.12244897959183673","6","0.5","2.7857142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","57","0.6547619047619048","0.34523809523809523","12","3","0.07142857142857142","0.017857142857142856","0.061224489795918366","12","0.3333333333333333","2.5535714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","58","0.5952380952380952","0.40476190476190477","6","6","0.03571428571428571","0.03571428571428571","0.12244897959183673","6","0.3333333333333333","2.6607142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","59","0.6071428571428571","0.39285714285714285","4","6","0.023809523809523808","0.03571428571428571","0.12244897959183673","4","0.75","2.6964285714285716"
"7x7-p84","7x7-p84-seeded-random","seeded-random","60","0.6190476190476191","0.38095238095238093","4","1","0.023809523809523808","0.005952380952380952","0.02040816326530612","4","0","2.642857142857143"
"7x7-p84","7x7-p84-seeded-random","seeded-random","61","0.6309523809523809","0.36904761904761907","7","4","0.041666666666666664","0.023809523809523808","0.08163265306122448","7","0.5714285714285714","2.732142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","62","0.6190476190476191","0.38095238095238093","6","4","0.03571428571428571","0.023809523809523808","0.08163265306122448","6","0","2.6607142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","63","0.6190476190476191","0.38095238095238093","5","6","0.02976190476190476","0.03571428571428571","0.12244897959183673","5","0","2.75"
"7x7-p84","7x7-p84-seeded-random","seeded-random","64","0.6428571428571429","0.35714285714285715","10","4","0.05952380952380952","0.023809523809523808","0.08163265306122448","10","0.5","2.7142857142857144"
"7x7-p84","7x7-p84-seeded-random","seeded-random","65","0.625","0.375","8","7","0.047619047619047616","0.041666666666666664","0.14285714285714285","8","0.25","2.7142857142857144"
"7x7-p84","7x7-p84-seeded-random","seeded-random","66","0.6309523809523809","0.36904761904761907","7","4","0.041666666666666664","0.023809523809523808","0.08163265306122448","7","0.42857142857142855","2.6785714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","67","0.6130952380952381","0.3869047619047619","9","2","0.05357142857142857","0.011904761904761904","0.04081632653061224","9","0.3333333333333333","2.75"
"7x7-p84","7x7-p84-seeded-random","seeded-random","68","0.6130952380952381","0.3869047619047619","5","3","0.02976190476190476","0.017857142857142856","0.061224489795918366","5","0.6","2.7857142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","69","0.6488095238095238","0.35119047619047616","11","6","0.06547619047619048","0.03571428571428571","0.12244897959183673","11","0.36363636363636365","2.8035714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","70","0.5833333333333334","0.4166666666666667","8","5","0.047619047619047616","0.02976190476190476","0.10204081632653061","8","0.375","2.642857142857143"
"7x7-p84","7x7-p84-seeded-random","seeded-random","71","0.6428571428571429","0.35714285714285715","6","5","0.03571428571428571","0.02976190476190476","0.10204081632653061","6","0.5","2.7142857142857144"
"7x7-p84","7x7-p84-seeded-random","seeded-random","72","0.5833333333333334","0.4166666666666667","5","6","0.02976190476190476","0.03571428571428571","0.12244897959183673","5","0.6","2.8035714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","73","0.6071428571428571","0.39285714285714285","6","4","0.03571428571428571","0.023809523809523808","0.08163265306122448","6","1","2.6785714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","74","0.6607142857142857","0.3392857142857143","7","1","0.041666666666666664","0.005952380952380952","0.02040816326530612","7","0.42857142857142855","2.6607142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","75","0.6785714285714286","0.32142857142857145","6","4","0.03571428571428571","0.023809523809523808","0.08163265306122448","6","0.5","2.7142857142857144"
"7x7-p84","7x7-p84-seeded-random","seeded-random","76","0.625","0.375","4","5","0.023809523809523808","0.02976190476190476","0.10204081632653061","4","0.5","2.6964285714285716"
"7x7-p84","7x7-p84-seeded-random","seeded-random","77","0.6369047619047619","0.3630952380952381","2","4","0.011904761904761904","0.023809523809523808","0.08163265306122448","2","0.5","2.625"
"7x7-p84","7x7-p84-seeded-random","seeded-random","78","0.6726190476190477","0.3273809523809524","6","2","0.03571428571428571","0.011904761904761904","0.04081632653061224","6","0.3333333333333333","2.6964285714285716"
"7x7-p84","7x7-p84-seeded-random","seeded-random","79","0.6309523809523809","0.36904761904761907","7","5","0.041666666666666664","0.02976190476190476","0.10204081632653061","7","0.2857142857142857","2.732142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","80","0.6071428571428571","0.39285714285714285","11","5","0.06547619047619048","0.02976190476190476","0.10204081632653061","11","0.36363636363636365","2.7142857142857144"
"7x7-p84","7x7-p84-seeded-random","seeded-random","81","0.6130952380952381","0.3869047619047619","8","5","0.047619047619047616","0.02976190476190476","0.10204081632653061","8","0.25","2.642857142857143"
"7x7-p84","7x7-p84-seeded-random","seeded-random","82","0.6666666666666666","0.3333333333333333","10","6","0.05952380952380952","0.03571428571428571","0.12244897959183673","10","0.3","2.607142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","83","0.6190476190476191","0.38095238095238093","6","8","0.03571428571428571","0.047619047619047616","0.16326530612244897","6","0.3333333333333333","2.8035714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","84","0.6071428571428571","0.39285714285714285","8","3","0.047619047619047616","0.017857142857142856","0.061224489795918366","8","0.25","2.8035714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","85","0.6309523809523809","0.36904761904761907","6","5","0.03571428571428571","0.02976190476190476","0.10204081632653061","6","0.3333333333333333","2.6607142857142856"
"7x7-p84","7x7-p84-seeded-random","seeded-random","86","0.5654761904761905","0.43452380952380953","6","5","0.03571428571428571","0.02976190476190476","0.10204081632653061","6","0.8333333333333334","2.7142857142857144"
"7x7-p84","7x7-p84-seeded-random","seeded-random","87","0.6488095238095238","0.35119047619047616","9","4","0.05357142857142857","0.023809523809523808","0.08163265306122448","9","0.5555555555555556","2.75"
"7x7-p84","7x7-p84-seeded-random","seeded-random","88","0.6130952380952381","0.3869047619047619","9","5","0.05357142857142857","0.02976190476190476","0.10204081632653061","9","0.5555555555555556","2.732142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","89","0.6785714285714286","0.32142857142857145","9","4","0.05357142857142857","0.023809523809523808","0.08163265306122448","9","0.7777777777777778","2.6785714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","90","0.5654761904761905","0.43452380952380953","4","6","0.023809523809523808","0.03571428571428571","0.12244897959183673","4","0.5","2.6785714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","91","0.6369047619047619","0.3630952380952381","6","5","0.03571428571428571","0.02976190476190476","0.10204081632653061","6","0.3333333333333333","2.7142857142857144"
"7x7-p84","7x7-p84-seeded-random","seeded-random","92","0.6190476190476191","0.38095238095238093","7","3","0.041666666666666664","0.017857142857142856","0.061224489795918366","7","0.42857142857142855","2.5892857142857144"
"7x7-p84","7x7-p84-seeded-random","seeded-random","93","0.6071428571428571","0.39285714285714285","10","6","0.05952380952380952","0.03571428571428571","0.12244897959183673","10","0.3","2.607142857142857"
"7x7-p84","7x7-p84-seeded-random","seeded-random","94","0.6071428571428571","0.39285714285714285","5","4","0.02976190476190476","0.023809523809523808","0.08163265306122448","5","0.2","2.6785714285714284"
"7x7-p84","7x7-p84-seeded-random","seeded-random","95","0.5416666666666666","0.4583333333333333","4","8","0.023809523809523808","0.047619047619047616","0.16326530612244897","4","0.25","2.625"
"7x7-p84","7x7-p84-seeded-random","seeded-random","96","0.6011904761904762","0.39880952380952384","5","3","0.02976190476190476","0.017857142857142856","0.061224489795918366","5","0.6","2.7142857142857144"
"7x7-p84","7x7-p84-seeded-random","seeded-random","97","0.6071428571428571","0.39285714285714285","6","3","0.03571428571428571","0.017857142857142856","0.061224489795918366","6","0.3333333333333333","2.642857142857143"
"7x7-p84","7x7-p84-seeded-random","seeded-random","98","0.6130952380952381","0.3869047619047619","6","3","0.03571428571428571","0.017857142857142856","0.061224489795918366","6","0.6666666666666666","2.75"
"7x7-p84","7x7-p84-seeded-random","seeded-random","99","0.6428571428571429","0.35714285714285715","9","2","0.05357142857142857","0.011904761904761904","0.04081632653061224","9","0.6666666666666666","2.6964285714285716"
"7x7-p84","7x7-p84-seeded-random","seeded-random","100","0.6428571428571429","0.35714285714285715","7","6","0.041666666666666664","0.03571428571428571","0.12244897959183673","7","0.5714285714285714","2.8214285714285716"
"7x7-p84","7x7-p84-uct-0100","uct-0100","1","0.5654761904761905","0.43452380952380953","7","15","0.041666666666666664","0.08928571428571429","0.30612244897959184","7","0.2857142857142857","2.732142857142857"
"7x7-p84","7x7-p84-uct-0100","uct-0100","2","0.5416666666666666","0.4583333333333333","4","14","0.023809523809523808","0.08333333333333333","0.2857142857142857","4","0.5","2.642857142857143"
"7x7-p84","7x7-p84-uct-0100","uct-0100","3","0.5952380952380952","0.40476190476190477","6","12","0.03571428571428571","0.07142857142857142","0.24489795918367346","6","0.3333333333333333","2.6607142857142856"
"7x7-p84","7x7-p84-uct-0100","uct-0100","4","0.6011904761904762","0.39880952380952384","7","15","0.041666666666666664","0.08928571428571429","0.30612244897959184","7","0.14285714285714285","2.7142857142857144"
"7x7-p84","7x7-p84-uct-0100","uct-0100","5","0.5416666666666666","0.4583333333333333","2","17","0.011904761904761904","0.10119047619047619","0.3469387755102041","2","0.5","2.732142857142857"
"7x7-p84","7x7-p84-uct-0100","uct-0100","6","0.5595238095238095","0.44047619047619047","4","14","0.023809523809523808","0.08333333333333333","0.2857142857142857","4","0.5","2.892857142857143"
"7x7-p84","7x7-p84-uct-0100","uct-0100","7","0.5892857142857143","0.4107142857142857","4","11","0.023809523809523808","0.06547619047619048","0.22448979591836735","4","0.75","2.6964285714285716"
"7x7-p84","7x7-p84-uct-0100","uct-0100","8","0.5178571428571429","0.48214285714285715","3","15","0.017857142857142856","0.08928571428571429","0.30612244897959184","3","0.3333333333333333","2.625"
"7x7-p84","7x7-p84-uct-0100","uct-0100","9","0.5297619047619048","0.47023809523809523","4","12","0.023809523809523808","0.07142857142857142","0.24489795918367346","4","0","2.607142857142857"
"7x7-p84","7x7-p84-uct-0100","uct-0100","10","0.5178571428571429","0.48214285714285715","7","15","0.041666666666666664","0.08928571428571429","0.30612244897959184","7","0.5714285714285714","2.6964285714285716"
"7x7-p84","7x7-p84-uct-0100","uct-0100","11","0.5297619047619048","0.47023809523809523","4","17","0.023809523809523808","0.10119047619047619","0.3469387755102041","4","0.5","2.625"
"7x7-p84","7x7-p84-uct-0100","uct-0100","12","0.5654761904761905","0.43452380952380953","4","14","0.023809523809523808","0.08333333333333333","0.2857142857142857","4","0.5","2.7142857142857144"
"7x7-p84","7x7-p84-uct-0100","uct-0100","13","0.5892857142857143","0.4107142857142857","3","15","0.017857142857142856","0.08928571428571429","0.30612244897959184","3","0.6666666666666666","2.5714285714285716"
"7x7-p84","7x7-p84-uct-0100","uct-0100","14","0.6190476190476191","0.38095238095238093","7","9","0.041666666666666664","0.05357142857142857","0.1836734693877551","7","0.7142857142857143","2.6785714285714284"
"7x7-p84","7x7-p84-uct-0100","uct-0100","15","0.5178571428571429","0.48214285714285715","4","19","0.023809523809523808","0.1130952380952381","0.3877551020408163","4","0","2.642857142857143"
"7x7-p84","7x7-p84-uct-0100","uct-0100","16","0.5297619047619048","0.47023809523809523","5","17","0.02976190476190476","0.10119047619047619","0.3469387755102041","5","0.6","2.607142857142857"
"7x7-p84","7x7-p84-uct-0100","uct-0100","17","0.5654761904761905","0.43452380952380953","6","16","0.03571428571428571","0.09523809523809523","0.32653061224489793","6","0.3333333333333333","2.767857142857143"
"7x7-p84","7x7-p84-uct-0100","uct-0100","18","0.625","0.375","7","9","0.041666666666666664","0.05357142857142857","0.1836734693877551","7","0","2.6785714285714284"
"7x7-p84","7x7-p84-uct-0100","uct-0100","19","0.5119047619047619","0.4880952380952381","3","17","0.017857142857142856","0.10119047619047619","0.3469387755102041","3","0.6666666666666666","2.5714285714285716"
"7x7-p84","7x7-p84-uct-0100","uct-0100","20","0.5416666666666666","0.4583333333333333","2","15","0.011904761904761904","0.08928571428571429","0.30612244897959184","2","0.5","2.6964285714285716"
"7x7-p84","7x7-p84-uct-0100","uct-0100","21","0.5416666666666666","0.4583333333333333","3","13","0.017857142857142856","0.07738095238095238","0.2653061224489796","3","1","2.75"
"7x7-p84","7x7-p84-uct-0100","uct-0100","22","0.5476190476190477","0.4523809523809524","5","12","0.02976190476190476","0.07142857142857142","0.24489795918367346","5","0.6","2.517857142857143"
"7x7-p84","7x7-p84-uct-0100","uct-0100","23","0.5892857142857143","0.4107142857142857","3","15","0.017857142857142856","0.08928571428571429","0.30612244897959184","3","0.3333333333333333","2.75"
"7x7-p84","7x7-p84-uct-0100","uct-0100","24","0.49404761904761907","0.5059523809523809","3","18","0.017857142857142856","0.10714285714285714","0.3673469387755102","3","1","2.642857142857143"
"7x7-p84","7x7-p84-uct-0100","uct-0100","25","0.5416666666666666","0.4583333333333333","5","14","0.02976190476190476","0.08333333333333333","0.2857142857142857","5","0.6","2.75"
"7x7-p84","7x7-p84-uct-0100","uct-0100","26","0.5416666666666666","0.4583333333333333","3","14","0.017857142857142856","0.08333333333333333","0.2857142857142857","3","0","2.607142857142857"
"7x7-p84","7x7-p84-uct-0100","uct-0100","27","0.5476190476190477","0.4523809523809524","2","16","0.011904761904761904","0.09523809523809523","0.32653061224489793","2","0","2.5892857142857144"
"7x7-p84","7x7-p84-uct-0100","uct-0100","28","0.5773809523809523","0.4226190476190476","5","14","0.02976190476190476","0.08333333333333333","0.2857142857142857","5","0.4","2.75"
"7x7-p84","7x7-p84-uct-0100","uct-0100","29","0.5297619047619048","0.47023809523809523","6","12","0.03571428571428571","0.07142857142857142","0.24489795918367346","6","0.3333333333333333","2.7142857142857144"
"7x7-p84","7x7-p84-uct-0100","uct-0100","30","0.5595238095238095","0.44047619047619047","4","14","0.023809523809523808","0.08333333333333333","0.2857142857142857","4","0","2.75"
"7x7-p84","7x7-p84-uct-0100","uct-0100","31","0.5238095238095238","0.47619047619047616","5","16","0.02976190476190476","0.09523809523809523","0.32653061224489793","5","0.4","2.642857142857143"
"7x7-p84","7x7-p84-uct-0100","uct-0100","32","0.5238095238095238","0.47619047619047616","4","17","0.023809523809523808","0.10119047619047619","0.3469387755102041","4","0.75","2.5892857142857144"
"7x7-p84","7x7-p84-uct-0100","uct-0100","33","0.5297619047619048","0.47023809523809523","4","15","0.023809523809523808","0.08928571428571429","0.30612244897959184","4","0","2.6607142857142856"
"7x7-p84","7x7-p84-uct-0100","uct-0100","34","0.49404761904761907","0.5059523809523809","3","19","0.017857142857142856","0.1130952380952381","0.3877551020408163","3","0.3333333333333333","2.7142857142857144"
"7x7-p84","7x7-p84-uct-0100","uct-0100","35","0.5","0.5","9","14","0.05357142857142857","0.08333333333333333","0.2857142857142857","9","0.4444444444444444","2.857142857142857"
"7x7-p84","7x7-p84-uct-0100","uct-0100","36","0.5119047619047619","0.4880952380952381","4","9","0.023809523809523808","0.05357142857142857","0.1836734693877551","4","0.75","2.607142857142857"
"7x7-p84","7x7-p84-uct-0100","uct-0100","37","0.5535714285714286","0.44642857142857145","6","14","0.03571428571428571","0.08333333333333333","0.2857142857142857","6","0.6666666666666666","2.5892857142857144"
"7x7-p84","7x7-p84-uct-0100","uct-0100","38","0.5535714285714286","0.44642857142857145","7","12","0.041666666666666664","0.07142857142857142","0.24489795918367346","7","0.14285714285714285","2.6607142857142856"
"7x7-p84","7x7-p84-uct-0100","uct-0100","39","0.6011904761904762","0.39880952380952384","7","15","0.041666666666666664","0.08928571428571429","0.30612244897959184","7","0.42857142857142855","2.5892857142857144"
"7x7-p84","7x7-p84-uct-0100","uct-0100","40","0.5833333333333334","0.4166666666666667","7","7","0.041666666666666664","0.041666666666666664","0.14285714285714285","7","0.42857142857142855","2.6607142857142856"
"7x7-p84","7x7-p84-uct-0100","uct-0100","41","0.5178571428571429","0.48214285714285715","5","14","0.02976190476190476","0.08333333333333333","0.2857142857142857","5","0.6","2.732142857142857"
"7x7-p84","7x7-p84-uct-0100","uct-0100","42","0.6011904761904762","0.39880952380952384","2","14","0.011904761904761904","0.08333333333333333","0.2857142857142857","2","0.5","2.75"
"7x7-p84","7x7-p84-uct-0100","uct-0100","43","0.5595238095238095","0.44047619047619047","5","15","0.02976190476190476","0.08928571428571429","0.30612244897959184","5","0.8","2.75"
"7x7-p84","7x7-p84-uct-0100","uct-0100","44","0.5357142857142857","0.4642857142857143","7","18","0.041666666666666664","0.10714285714285714","0.3673469387755102","7","0.5714285714285714","2.625"
"7x7-p84","7x7-p84-uct-0100","uct-0100","45","0.5297619047619048","0.47023809523809523","2","15","0.011904761904761904","0.08928571428571429","0.30612244897959184","2","0.5","2.7142857142857144"
"7x7-p84","7x7-p84-uct-0100","uct-0100","46","0.5535714285714286","0.44642857142857145","2","16","0.011904761904761904","0.09523809523809523","0.32653061224489793","2","0.5","2.607142857142857"
"7x7-p84","7x7-p84-uct-0100","uct-0100","47","0.6369047619047619","0.3630952380952381","10","9","0.05952380952380952","0.05357142857142857","0.1836734693877551","10","0.2","2.5714285714285716"
"7x7-p84","7x7-p84-uct-0100","uct-0100","48","0.5","0.5","3","18","0.017857142857142856","0.10714285714285714","0.3673469387755102","3","0.3333333333333333","2.75"
"7x7-p84","7x7-p84-uct-0100","uct-0100","49","0.5178571428571429","0.48214285714285715","6","14","0.03571428571428571","0.08333333333333333","0.2857142857142857","6","0.5","2.732142857142857"
"7x7-p84","7x7-p84-uct-0100","uct-0100","50","0.5357142857142857","0.4642857142857143","4","15","0.023809523809523808","0.08928571428571429","0.30612244897959184","4","0.5","2.7142857142857144"
"7x7-p84","7x7-p84-uct-0500","uct-0500","1","0.5059523809523809","0.49404761904761907","6","24","0.03571428571428571","0.14285714285714285","0.4897959183673469","6","0.3333333333333333","2.5535714285714284"
"7x7-p84","7x7-p84-uct-0500","uct-0500","2","0.5297619047619048","0.47023809523809523","2","22","0.011904761904761904","0.13095238095238096","0.4489795918367347","2","1","2.642857142857143"
"7x7-p84","7x7-p84-uct-0500","uct-0500","3","0.4583333333333333","0.5416666666666666","2","23","0.011904761904761904","0.13690476190476192","0.46938775510204084","2","0.5","2.5357142857142856"
"7x7-p84","7x7-p84-uct-0500","uct-0500","4","0.43452380952380953","0.5654761904761905","2","24","0.011904761904761904","0.14285714285714285","0.4897959183673469","2","1","2.6607142857142856"
"7x7-p84","7x7-p84-uct-0500","uct-0500","5","0.43452380952380953","0.5654761904761905","3","24","0.017857142857142856","0.14285714285714285","0.4897959183673469","3","0.3333333333333333","2.732142857142857"
"7x7-p84","7x7-p84-uct-0500","uct-0500","6","0.48214285714285715","0.5178571428571429","2","22","0.011904761904761904","0.13095238095238096","0.4489795918367347","2","0","2.6964285714285716"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","0.44642857142857145","0.5535714285714286","3","20","0.017857142857142856","0.11904761904761904","0.40816326530612246","3","0.3333333333333333","2.6785714285714284"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","0.4107142857142857","0.5892857142857143","4","27","0.023809523809523808","0.16071428571428573","0.5510204081632653","4","0.25","2.5714285714285716"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","0.5","0.5","4","18","0.023809523809523808","0.10714285714285714","0.3673469387755102","4","1","2.625"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","0.4880952380952381","0.5119047619047619","5","24","0.02976190476190476","0.14285714285714285","0.4897959183673469","5","0.6","2.8035714285714284"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","0.4642857142857143","0.5357142857142857","3","26","0.017857142857142856","0.15476190476190477","0.5306122448979592","3","0.3333333333333333","2.6964285714285716"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","0.47619047619047616","0.5238095238095238","4","24","0.023809523809523808","0.14285714285714285","0.4897959183673469","4","0.75","2.625"
"7x7-p84","7x7-p84-uct-0500","uct-0500","13","0.48214285714285715","0.5178571428571429","3","24","0.017857142857142856","0.14285714285714285","0.4897959183673469","3","0.3333333333333333","2.642857142857143"
"7x7-p84","7x7-p84-uct-0500","uct-0500","14","0.5059523809523809","0.49404761904761907","3","19","0.017857142857142856","0.1130952380952381","0.3877551020408163","3","0.6666666666666666","2.5535714285714284"
"7x7-p84","7x7-p84-uct-0500","uct-0500","15","0.47619047619047616","0.5238095238095238","6","22","0.03571428571428571","0.13095238095238096","0.4489795918367347","6","0.3333333333333333","2.4642857142857144"
"7x7-p84","7x7-p84-uct-0500","uct-0500","16","0.47023809523809523","0.5297619047619048","1","22","0.005952380952380952","0.13095238095238096","0.4489795918367347","1","0","2.5714285714285716"
