"board","experiment_id","search_level","game_index","censor_mode","cohort_regions","final_band_survival_rate","mechanically_closed_rate","resolved_or_settled_rate","end_censored_rate","selectively_abandoned_rate"
"7x7-p96","7x7-p96-uct-0500","uct-0500","6","turns4","9","1","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","7","turns4","9","1","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","8","turns4","9","1","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","9","turns4","8","1","0","0.625","0.125","0.25"
"7x7-p96","7x7-p96-uct-0500","uct-0500","10","turns4","9","1","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","11","turns4","9","1","0","0.7777777777777778","0","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","12","turns4","9","1","0","0.5555555555555556","0.2222222222222222","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","13","turns4","9","1","0","0.4444444444444444","0.1111111111111111","0.4444444444444444"
"7x7-p96","7x7-p96-uct-0500","uct-0500","14","turns4","9","1","0","0.7777777777777778","0","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","15","turns4","9","1","0","0.4444444444444444","0.4444444444444444","0.1111111111111111"
"7x7-p96","7x7-p96-uct-0500","uct-0500","16","turns4","9","1","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","17","turns4","9","1","0","0.7777777777777778","0.1111111111111111","0.1111111111111111"
"7x7-p96","7x7-p96-uct-0500","uct-0500","18","turns4","9","1","0","0.5555555555555556","0.1111111111111111","0.3333333333333333"
"7x7-p96","7x7-p96-uct-0500","uct-0500","19","turns4","9","1","0","0.4444444444444444","0.1111111111111111","0.4444444444444444"
"7x7-p96","7x7-p96-uct-0500","uct-0500","20","turns4","9","1","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","21","turns4","7","1","0","0.2857142857142857","0.2857142857142857","0.42857142857142855"
"7x7-p96","7x7-p96-uct-0500","uct-0500","22","turns4","9","1","0","0.5555555555555556","0.2222222222222222","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","23","turns4","9","1","0","0.6666666666666666","0.2222222222222222","0.1111111111111111"
"7x7-p96","7x7-p96-uct-0500","uct-0500","24","turns4","9","1","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","25","turns4","9","1","0","0.6666666666666666","0.2222222222222222","0.1111111111111111"
"7x7-p96","7x7-p96-uct-0500","uct-0500","26","turns4","9","1","0","0.7777777777777778","0.2222222222222222","0"
"7x7-p96","7x7-p96-uct-0500","uct-0500","27","turns4","9","1","0","0.8888888888888888","0","0.1111111111111111"
"7x7-p96","7x7-p96-uct-0500","uct-0500","28","turns4","9","1","0","0.5555555555555556","0.1111111111111111","0.3333333333333333"
"7x7-p96","7x7-p96-uct-0500","uct-0500","29","turns4","9","1","0","0.4444444444444444","0.3333333333333333","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","30","turns4","9","1","0","0.7777777777777778","0.1111111111111111","0.1111111111111111"
"7x7-p96","7x7-p96-uct-0500","uct-0500","31","turns4","9","1","0","0.5555555555555556","0.2222222222222222","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","32","turns4","9","1","0","0.7777777777777778","0.1111111111111111","0.1111111111111111"
"7x7-p96","7x7-p96-uct-0500","uct-0500","33","turns4","9","1","0","0.7777777777777778","0","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","34","turns4","9","1","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","35","turns4","9","1","0","0.4444444444444444","0.3333333333333333","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","36","turns4","9","1","0","0.5555555555555556","0.2222222222222222","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","37","turns4","9","0.8888888888888888","0","0.3333333333333333","0.2222222222222222","0.4444444444444444"
"7x7-p96","7x7-p96-uct-0500","uct-0500","38","turns4","9","1","0","0.6666666666666666","0.2222222222222222","0.1111111111111111"
"7x7-p96","7x7-p96-uct-0500","uct-0500","39","turns4","9","1","0","0.3333333333333333","0.2222222222222222","0.4444444444444444"
"7x7-p96","7x7-p96-uct-0500","uct-0500","40","turns4","9","1","0","0.5555555555555556","0.2222222222222222","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","41","turns4","9","1","0","0.5555555555555556","0.3333333333333333","0.1111111111111111"
"7x7-p96","7x7-p96-uct-0500","uct-0500","42","turns4","9","1","0","0.8888888888888888","0","0.1111111111111111"
"7x7-p96","7x7-p96-uct-0500","uct-0500","43","turns4","9","1","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","44","turns4","9","1","0","0.6666666666666666","0","0.3333333333333333"
"7x7-p96","7x7-p96-uct-0500","uct-0500","45","turns4","9","1","0","0.6666666666666666","0","0.3333333333333333"
"7x7-p96","7x7-p96-uct-0500","uct-0500","46","turns4","9","1","0","0.5555555555555556","0.3333333333333333","0.1111111111111111"
"7x7-p96","7x7-p96-uct-0500","uct-0500","47","turns4","9","1","0","0.6666666666666666","0.2222222222222222","0.1111111111111111"
"7x7-p96","7x7-p96-uct-0500","uct-0500","48","turns4","9","1","0","0.5555555555555556","0.2222222222222222","0.2222222222222222"
"7x7-p96","7x7-p96-uct-0500","uct-0500","49","turns4","8","1","0","0.75","0.125","0.125"
"7x7-p96","7x7-p96-uct-0500","uct-0500","50","turns4","9","1","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-1000","uct-1000","1","turns4","9","1","0","0.5555555555555556","0.3333333333333333","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","2","turns4","8","1","0","0.5","0.375","0.125"
"7x7-p96","7x7-p96-uct-1000","uct-1000","3","turns4","9","1","0","1","0","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","4","turns4","8","1","0","0.875","0.125","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","5","turns4","9","1","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-1000","uct-1000","6","turns4","9","1","0","0.6666666666666666","0.2222222222222222","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","7","turns4","9","1","0","0.8888888888888888","0.1111111111111111","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","8","turns4","9","1","0","0.7777777777777778","0","0.2222222222222222"
"7x7-p96","7x7-p96-uct-1000","uct-1000","9","turns4","8","1","0","0.875","0.125","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","10","turns4","9","1","0","0.6666666666666666","0.2222222222222222","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","11","turns4","9","0.8888888888888888","0","0.7777777777777778","0","0.2222222222222222"
"7x7-p96","7x7-p96-uct-1000","uct-1000","12","turns4","8","0.875","0","0.75","0.125","0.125"
"7x7-p96","7x7-p96-uct-1000","uct-1000","13","turns4","9","1","0","0.6666666666666666","0.2222222222222222","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","14","turns4","9","1","0","0.6666666666666666","0.3333333333333333","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","15","turns4","9","0.8888888888888888","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-1000","uct-1000","16","turns4","9","1","0","0.5555555555555556","0.3333333333333333","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","17","turns4","9","0.8888888888888888","0","0.6666666666666666","0.2222222222222222","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","18","turns4","9","1","0","0.8888888888888888","0","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","19","turns4","8","1","0","1","0","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","20","turns4","8","1","0","0.75","0","0.25"
"7x7-p96","7x7-p96-uct-1000","uct-1000","21","turns4","9","1","0","0.7777777777777778","0","0.2222222222222222"
"7x7-p96","7x7-p96-uct-1000","uct-1000","22","turns4","8","1","0","0.875","0.125","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","23","turns4","9","1","0","0.6666666666666666","0.2222222222222222","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","24","turns4","9","1","0","0.7777777777777778","0.1111111111111111","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","25","turns4","8","1","0","0.75","0","0.25"
"7x7-p96","7x7-p96-uct-1000","uct-1000","26","turns4","9","1","0","1","0","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","27","turns4","9","1","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-1000","uct-1000","28","turns4","9","1","0","0.6666666666666666","0.2222222222222222","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","29","turns4","9","1","0","0.8888888888888888","0","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","30","turns4","9","1","0","0.7777777777777778","0.1111111111111111","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","31","turns4","9","0.8888888888888888","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
"7x7-p96","7x7-p96-uct-1000","uct-1000","32","turns4","9","1","0","0.7777777777777778","0.1111111111111111","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","33","turns4","9","1","0","0.8888888888888888","0","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","34","turns4","9","1","0","0.7777777777777778","0","0.2222222222222222"
"7x7-p96","7x7-p96-uct-1000","uct-1000","35","turns4","9","1","0","0.7777777777777778","0.2222222222222222","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","36","turns4","9","1","0","0.7777777777777778","0","0.2222222222222222"
"7x7-p96","7x7-p96-uct-1000","uct-1000","37","turns4","8","0.875","0","0.75","0.125","0.125"
"7x7-p96","7x7-p96-uct-1000","uct-1000","38","turns4","8","0.875","0","0.625","0.125","0.25"
"7x7-p96","7x7-p96-uct-1000","uct-1000","39","turns4","9","1","0","0.8888888888888888","0","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","40","turns4","9","0.8888888888888888","0","0.5555555555555556","0.2222222222222222","0.2222222222222222"
"7x7-p96","7x7-p96-uct-1000","uct-1000","41","turns4","9","1","0","0.5555555555555556","0.1111111111111111","0.3333333333333333"
"7x7-p96","7x7-p96-uct-1000","uct-1000","42","turns4","9","1","0","0.7777777777777778","0.2222222222222222","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","43","turns4","9","0.8888888888888888","0","0.5555555555555556","0.1111111111111111","0.3333333333333333"
"7x7-p96","7x7-p96-uct-1000","uct-1000","44","turns4","9","1","0","0.7777777777777778","0.1111111111111111","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","45","turns4","9","1","0","0.7777777777777778","0","0.2222222222222222"
"7x7-p96","7x7-p96-uct-1000","uct-1000","46","turns4","9","1","0","0.5555555555555556","0.1111111111111111","0.3333333333333333"
"7x7-p96","7x7-p96-uct-1000","uct-1000","47","turns4","9","1","0","0.7777777777777778","0.1111111111111111","0.1111111111111111"
"7x7-p96","7x7-p96-uct-1000","uct-1000","48","turns4","8","1","0","0.75","0.125","0.125"
"7x7-p96","7x7-p96-uct-1000","uct-1000","49","turns4","9","1","0","0.5555555555555556","0.4444444444444444","0"
"7x7-p96","7x7-p96-uct-1000","uct-1000","50","turns4","9","0.8888888888888888","0","0.6666666666666666","0.1111111111111111","0.2222222222222222"
